pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,2.3863774229016574e-6,3.633653006269057e-4,2.452168979663088,23,38,,GO:BP,4.824712643678161,Discordant (CRE Up / PLA Down),Regulation Of Cell Projection Assembly,GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,3.633653006269057e-4,23/603,ACTR2/ACTR3/ARF4/ATG3/CAV1/CDC42/CFL1/CORO1C/CTTN/CYFIP1/DMTN/GDI2/HSP90AA1/MAP4/NRP1/PALM/PFN1/RAC1/RALA/RHOG/SEPTIN7/SEPTIN9/YAP1
GOBP_ACTIN_FILAMENT_ORGANIZATION,2.4973560180543345e-6,3.633653006269057e-4,1.7600386047902565,53,122,,GO:BP,2.473333333333333,Discordant (CRE Up / PLA Down),Actin Filament Organization,GOBP_ACTIN_FILAMENT_ORGANIZATION,3.633653006269057e-4,53/603,ACTR2/ACTR3/ADD1/ADD3/ARF1/ARFIP1/ARPC1B/ARPC5/ARRB1/CALD1/CAP1/CAPZA1/CDC42/CFL1/CNN2/CNN3/CORO1B/CORO1C/CTTN/CYFIP1/DBN1/DMTN/DSTN/ESAM/EZR/FLNA/GSN/HSP90B1/ITGB1/LCP1/LIMCH1/MARCKS/MTPN/MYO1C/MYOC/NRP1/PFN1/PLS3/RAC1/RHOA/RHOC/RHOG/RNH1/S100A10/SNX9/SPTAN1/SPTBN1/STMN1/TAGLN2/TMOD3/TPM4/VASP/ZYX
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,2.9798698471218415e-6,3.853965002277582e-4,3.2917703150912105,13,16,,GO:BP,13.492090395480226,Discordant (CRE Up / PLA Down),Hydrogen Peroxide Catabolic Process,GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,3.853965002277582e-4,13/603,CAT/GPX1/HBA1/HBB/HBG2/HP/MPO/PRDX1/PRDX2/PRDX4/PRDX5/PRDX6/SNCA
GOBP_PLATELET_AGGREGATION,5.40244981281188e-6,5.475181774988235e-4,2.754958540630182,17,25,,GO:BP,6.643344709897611,Discordant (CRE Up / PLA Down),Platelet Aggregation,GOBP_PLATELET_AGGREGATION,5.475181774988235e-4,17/603,ACTB/CD9/CLIC1/COMP/CSRP1/FERMT3/FLNA/HBB/HSPB1/ILK/MYH9/PDIA3/PPIA/RAP2B/TLN1/TMX1/VCL
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,6.442706080031362e-6,5.475181774988235e-4,1.996346768572596,34,69,,GO:BP,3.081596786341953,Discordant (CRE Up / PLA Down),Regulation Of Body Fluid Levels,GOBP_REGULATION_OF_BODY_FLUID_LEVELS,5.475181774988235e-4,34/603,ACTB/ANXA2/ANXA5/AP3B1/AQP1/CAV1/CD36/CD9/CLIC1/COL3A1/COMP/CSRP1/F13A1/FERMT3/FLNA/GNAI2/GNAQ/HBB/HSPB1/ILK/KRT1/MYH9/NME1/PDIA3/PPIA/PRDX2/RAP2B/SERPINA1/TLN1/TMX1/TTR/VAMP3/VCL/VWF
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,8.138774962265035e-6,6.315689370717666e-4,2.329560530679934,23,40,,GO:BP,4.252434077079108,Discordant (CRE Up / PLA Down),Defense Response To Bacterium,GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,6.315689370717666e-4,23/603,AQP1/B2M/CD36/DCD/DEFA3/H2BC4/HLA-A/HP/IGHA1/IGHG1/IGHG2/IGHG3/IGKV3-20/JCHAIN/LTF/LYZ/MPO/NAGK/RAB14/RAB1A/S100A8/S100A9/TF
HALLMARK_COMPLEMENT,1.7315308998349066e-5,6.579817419372645e-4,1.9935507646950434,31,63,,Hallmark,3.062062937062937,Discordant (CRE Up / PLA Down),Complement,HALLMARK_COMPLEMENT,6.579817419372645e-4,31/603,ANXA5/APOC1/C1QA/CA2/CALM1/CASP3/CD36/CLU/COL4A2/CSRP1/CTSB/CTSC/CTSD/CTSH/EHD1/GNAI2/GNAI3/GNB2/GNG2/HSPA5/LAMP2/LAP3/LGALS3/LGMN/LRP1/LTF/PFN1/RHOG/S100A13/S100A9/SERPINA1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,2.2914528819351882e-5,0.0010254251646659967,1.8506438998423518,37,81,,Reactome,2.6683263732733695,Discordant (CRE Up / PLA Down),Extracellular Matrix Organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.0010254251646659967,37/603,ACTB/CASP3/CAST/CD151/COL14A1/COL18A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COL6A2/COMP/CTSB/CTSD/DCN/EFEMP1/FBLN2/FBLN5/FMOD/ITGA1/ITGB1/LAMB1/LAMB2/LAMC1/LUM/MFAP4/NID1/NID2/P4HB/PECAM1/PHYKPL/SERPINH1/SPARC/TTR/VCAN/VWF
GOBP_ENDOTHELIUM_DEVELOPMENT,1.9034972113708935e-5,0.001238436167008936,2.7623247399366804,15,22,,GO:BP,6.680029154518951,Discordant (CRE Up / PLA Down),Endothelium Development,GOBP_ENDOTHELIUM_DEVELOPMENT,0.001238436167008936,15/603,ADD1/CD34/COL18A1/EZR/FASN/GPX1/MSN/NRP1/PECAM1/RAB1A/RAB1B/RAP1B/RAP2B/RHOA/VCL
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,1.9151074747560867e-5,0.001238436167008936,2.514668039114771,18,29,,GO:BP,5.116083916083916,Discordant (CRE Up / PLA Down),Substrate Adhesion Dependent Cell Spreading,GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.001238436167008936,18/603,CALR/CDC42/CORO1C/DMTN/FERMT3/FLNA/ILK/LAMB1/LAMC1/LIMS1/MYOC/NRP1/P4HB/RAB1A/RAC1/RHOA/S100A10/VAMP3
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,1.760717211482238e-5,0.001238436167008936,2.10361653272101,27,52,,GO:BP,3.403125,Discordant (CRE Up / PLA Down),External Encapsulating Structure Organization,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,0.001238436167008936,27/603,ANXA2/CAV1/CAV2/COL14A1/COL18A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COMP/CST3/FBLN5/FMOD/GSN/ITGB1/LAMB1/LAMB2/LAMC1/LCP1/LRP1/LUM/MFAP4/NID1/NID2/PRDX4/SERPINH1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,3.700410702545561e-5,0.0014719411461236787,2.430845771144279,18,30,,Reactome,4.687179487179487,Discordant (CRE Up / PLA Down),Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.0014719411461236787,18/603,ALB/C4A/CKAP4/CST3/HSP90B1/IGFBP5/KTN1/LAMB1/LAMB2/LAMC1/MFGE8/P4HB/PDIA6/PRKCSH/RCN1/SERPINA1/TF/VCAN
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,3.1066254651603126e-5,0.0015930212845018733,3.038557213930348,12,16,,GO:BP,9.319796954314722,Discordant (CRE Up / PLA Down),Antibacterial Humoral Response,GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,0.0015930212845018733,12/603,B2M/DEFA3/H2BC4/HLA-A/IGHA1/IGHG1/IGHG2/IGHG3/IGKV3-20/JCHAIN/LTF/TF
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT,3.1066254651603126e-5,0.0015930212845018733,3.038557213930348,12,16,,GO:BP,9.319796954314722,Discordant (CRE Up / PLA Down),Endothelial Cell Development,GOBP_ENDOTHELIAL_CELL_DEVELOPMENT,0.0015930212845018733,12/603,ADD1/COL18A1/EZR/FASN/GPX1/MSN/PECAM1/RAB1A/RAB1B/RAP1B/RAP2B/VCL
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,3.2845799680450996e-5,0.0015930212845018733,2.5929021558872303,16,25,,GO:BP,5.545334090478894,Discordant (CRE Up / PLA Down),Antimicrobial Humoral Response,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0015930212845018733,16/603,B2M/DCD/DEFA3/H2BC4/HLA-A/IGHA1/IGHG1/IGHG2/IGHG3/IGKV3-20/JCHAIN/LGALS3/LTF/LYZ/S100A9/TF
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,2.7499738690351596e-5,0.0015930212845018733,2.4055244610281927,19,32,,GO:BP,4.572312961011591,Discordant (CRE Up / PLA Down),Cell Cell Junction Organization,GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.0015930212845018733,19/603,ACTB/ADD1/CAV1/CD9/CDC42/CTNNA1/EPB41L3/ESAM/LIMS1/MYO1C/PDCD6IP/PECAM1/RAC1/RHOA/RHOC/RPS6/TLN1/TLN2/VCL
HALLMARK_APOPTOSIS,9.073618690958847e-5,0.0017239875512821809,2.1221669430624654,22,42,,Hallmark,3.4457831325301207,Discordant (CRE Up / PLA Down),Apoptosis,HALLMARK_APOPTOSIS,0.0017239875512821809,22/603,ADD1/ANXA1/BCAP31/CASP3/CAV1/CD14/CLU/DCN/GPX1/GPX4/GSN/GSTM1/HSPB1/LGALS3/LMNA/LUM/PEA15/PPT1/RELA/SOD2/SPTAN1/SQSTM1
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,4.7096153104549375e-5,0.002108458546680595,2.1137789314298074,24,46,,GO:BP,3.425341497880358,Discordant (CRE Up / PLA Down),Actin Filament Bundle Organization,GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.002108458546680595,24/603,ADD1/ARRB1/CALD1/CDC42/CFL1/CORO1B/DMTN/EZR/FLNA/HSP90B1/ITGB1/LCP1/LIMCH1/MARCKS/MYOC/NRP1/PFN1/PLS3/RAC1/RHOA/RHOC/S100A10/STMN1/ZYX
GOBP_DETOXIFICATION,4.647061036790085e-5,0.002108458546680595,1.9901661284222163,28,57,,GO:BP,3.04095952023988,Discordant (CRE Up / PLA Down),Detoxification,GOBP_DETOXIFICATION,0.002108458546680595,28/603,ADH5/AKR1A1/ALB/CAT/CCS/CD36/CYGB/FBLN5/GPX1/GPX4/GSTK1/GSTM1/GSTO1/HBA1/HBB/HBG2/HP/MGST2/MPO/MTARC2/PRDX1/PRDX2/PRDX4/PRDX5/PRDX6/S100A9/SOD2/TXN
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,4.958338256361683e-5,0.0021375947149648144,2.4597844112769485,17,28,,GO:BP,4.823611542041577,Discordant (CRE Up / PLA Down),Response To Type Ii Interferon,GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.0021375947149648144,17/603,ACTR2/ACTR3/CALM1/CD58/CDC42/DNAJA3/GSN/IFITM1/KIF5B/MRC1/MYO1C/RPL13A/SNCA/STAT1/VAMP3/VIM/ZYX
GOBP_COLLAGEN_METABOLIC_PROCESS,6.736793548423915e-5,0.0025295573194727217,2.77201710744523,13,19,,GO:BP,6.735028248587571,Discordant (CRE Up / PLA Down),Collagen Metabolic Process,GOBP_COLLAGEN_METABOLIC_PROCESS,0.0025295573194727217,13/603,COL1A2/COL6A1/CST3/CTSB/CYGB/ITGB1/MFAP4/MRC2/PEPD/PRDX5/RCN3/SERPINH1/VIM
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,6.609560851925793e-5,0.0025295573194727217,2.493175149891568,16,26,,GO:BP,4.9880749574105625,Discordant (CRE Up / PLA Down),Reactive Nitrogen Species Metabolic Process,GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,0.0025295573194727217,16/603,ATP2B4/CAV1/CD36/CLU/CYB5R3/CYGB/DDAH2/HBB/HSP90AA1/KHSRP/MTARC2/PRDX5/PTGIS/RAC1/SOD2/STAT1
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,6.536990014006443e-5,0.0025295573194727217,2.1177823006181216,23,44,,GO:BP,3.4348932676518884,Discordant (CRE Up / PLA Down),Ameboidal Type Cell Migration,GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.0025295573194727217,23/603,AKAP12/AQP1/ARHGDIB/CALR/CAP1/CD248/CD63/CDC42/CFL1/CORO1C/CTSH/CYGB/DMTN/FAM114A1/GLIPR2/ILK/ITGB1/KRT2/LRG1/NRP1/PFN1/RAC1/TNS1
REACTOME_COLLAGEN_DEGRADATION,9.639556525256704e-5,0.0031372374873108186,2.9710337202874517,11,15,,Reactome,8.528716216216216,Discordant (CRE Up / PLA Down),Collagen Degradation,REACTOME_COLLAGEN_DEGRADATION,0.0031372374873108186,11/603,COL14A1/COL18A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COL6A2/CTSB/CTSD/PHYKPL
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,8.772026750389795e-5,0.0031372374873108186,2.264023022144181,19,34,,Reactome,3.9583333333333335,Discordant (CRE Up / PLA Down),Translocation Of Slc2a4 Glut4 To The Plasma Membrane,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.0031372374873108186,19/603,ACTB/CALM1/MYH9/MYO1C/PRKAB2/RAB14/RAB8A/RAC1/RALA/TUBA1B/TUBA1C/TUBB2A/TUBB4A/TUBB6/YWHAB/YWHAE/YWHAG/YWHAQ/YWHAZ
GOBP_EPITHELIAL_CELL_DEVELOPMENT,8.772026750389795e-5,0.003190824730454288,2.264023022144181,19,34,,GO:BP,3.9583333333333335,Discordant (CRE Up / PLA Down),Epithelial Cell Development,GOBP_EPITHELIAL_CELL_DEVELOPMENT,0.003190824730454288,19/603,ADD1/ADIPOQ/COL18A1/EZR/FASN/FLNA/GPX1/KRT2/LAMB2/MSN/PECAM1/RAB1A/RAB1B/RAC1/RAP1B/RAP2B/VCL/VIM/YAP1
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,9.639556525256704e-5,0.003400134483454183,2.9710337202874517,11,15,,GO:BP,8.528716216216216,Discordant (CRE Up / PLA Down),Basement Membrane Organization,GOBP_BASEMENT_MEMBRANE_ORGANIZATION,0.003400134483454183,11/603,CAV1/CAV2/COL3A1/COL4A1/COL6A1/ITGB1/LAMB1/LAMB2/LAMC1/NID1/NID2
HALLMARK_COAGULATION,2.7045214638326284e-4,0.003425727187521329,1.9110422729121688,25,53,,Hallmark,2.7990608007909046,Discordant (CRE Up / PLA Down),Coagulation,HALLMARK_COAGULATION,0.003425727187521329,25/603,ANXA1/APOC1/ARF4/C1QA/CD9/CFD/CLU/COMP/CRIP2/CSRP1/CTSB/CTSH/GNB2/GNG12/GSN/LAMP2/LGMN/LRP1/PECAM1/RAC1/S100A13/SERPINA1/SPARC/TF/VWF
REACTOME_ECM_PROTEOGLYCANS,1.2559934735968475e-4,0.0037470471962305946,2.4008353295252136,16,27,,Reactome,4.532135666718291,Discordant (CRE Up / PLA Down),Ecm Proteoglycans,REACTOME_ECM_PROTEOGLYCANS,0.0037470471962305946,16/603,COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COL6A2/COMP/DCN/FMOD/ITGB1/LAMB1/LAMB2/LAMC1/LUM/SPARC/VCAN
REACTOME_SIGNALING_BY_INTERLEUKINS,1.4615965597999434e-4,0.0040250120646798445,1.620563847429519,46,115,,Reactome,2.1196888090963495,Discordant (CRE Up / PLA Down),Signaling By Interleukins,REACTOME_SIGNALING_BY_INTERLEUKINS,0.0040250120646798445,46/603,ANXA1/ANXA2/ARF1/CANX/CAPZA1/CASP3/CD36/CDC42/CFL1/CNN2/COL1A2/F13A1/GSTO1/HMGB1/HNRNPA2B1/HNRNPDL/HSP90AA1/HSP90B1/HSPA8/IGHG1/ITGB1/LCP1/MAPK3/MIF/MSN/MTAP/P4HB/PITPNA/PPIA/PSMA1/PSMA3/PSMA5/PSMB6/PSMC1/PSMC6/PSMD14/PSME2/RALA/RAP1B/RELA/RPS27A/SOD2/SQSTM1/STAT1/VIM/YWHAZ
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,1.6957715643595376e-4,0.004336330143147961,2.430845771144279,15,25,,Reactome,4.668367346938775,Discordant (CRE Up / PLA Down),Developmental Cell Lineages,REACTOME_DEVELOPMENTAL_CELL_LINEAGES,0.004336330143147961,15/603,ANXA1/ANXA2/AQP1/CA2/COL1A2/COL3A1/FABP5/ITGB1/KRT1/KRT10/KRT19/LAMB1/LAMB2/LAMC1/YAP1
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1.434308377901357e-4,0.00451225662669508,2.0728142234563616,22,43,,GO:BP,3.279895090566347,Discordant (CRE Up / PLA Down),Negative Regulation Of Protein Containing Complex Assembly,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.00451225662669508,22/603,ADD1/ADD3/CAPZA1/CDC42/CFL1/CLU/CRYAB/DMTN/GSN/HMGB1/HSPA5/HSPA8/LAMP2/MTPN/PFN1/RPL13A/SNCA/SPTAN1/SPTBN1/STMN1/TMOD3/TUBB4A
GOBP_FOCAL_ADHESION_ASSEMBLY,1.6957715643595376e-4,0.004699709764082147,2.430845771144279,15,25,,GO:BP,4.668367346938775,Discordant (CRE Up / PLA Down),Focal Adhesion Assembly,GOBP_FOCAL_ADHESION_ASSEMBLY,0.004699709764082147,15/603,ACTN3/APOD/CFL1/CORO1C/CTTN/DMTN/LIMCH1/LIMS1/MYOC/NRP1/RAC1/RHOA/S100A10/TLN1/VCL
GOBP_ENDOTHELIAL_CELL_MIGRATION,1.5926416368194235e-4,0.004699709764082147,2.0257048092868986,23,46,,GO:BP,3.132758620689655,Discordant (CRE Up / PLA Down),Endothelial Cell Migration,GOBP_ENDOTHELIAL_CELL_MIGRATION,0.004699709764082147,23/603,ANXA1/ATP2B4/CALR/CORO1B/DCN/EHD4/GLUL/GPX1/HMGB1/HSPB1/ITGB1/LGMN/MECP2/MYH9/NRP1/PDCD6/PECAM1/RAC1/RHOA/S100A8/S100A9/SPARC/STAT1
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,1.8519885311368855e-4,0.005013289884286825,1.9477930858527874,25,52,,GO:BP,2.9043316673074457,Discordant (CRE Up / PLA Down),Regulation Of Vasculature Development,GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.005013289884286825,25/603,AQP1/ATP2B4/CD34/CD36/COL4A2/DCN/EPN1/FBLN5/GLUL/GPNMB/HGS/HMGB1/HSPB1/ITGB1/KRT1/LRG1/MECP2/MTDH/NRP1/PDCD6/PTGIS/RELA/RNH1/SPARC/STAT1
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,2.428116324602571e-4,0.005795104294718136,2.1382439653583933,19,36,,Reactome,3.488819500402901,Discordant (CRE Up / PLA Down),Fcgamma Receptor Fcgr Dependent Phagocytosis,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.005795104294718136,19/603,ACTB/ACTR2/ACTR3/ARPC1B/ARPC5/CDC42/CFL1/CYFIP1/HSP90AA1/IGHG1/IGHG2/IGKV3-11/IGKV3-20/IGLC2/IGLV1-51/MAPK3/MYH9/MYO1C/RAC1
GOBP_PHAGOCYTOSIS,2.21491775440207e-4,0.005859464241190931,2.025704809286899,22,44,,GO:BP,3.1290877796901895,Discordant (CRE Up / PLA Down),Phagocytosis,GOBP_PHAGOCYTOSIS,0.005859464241190931,22/603,ADIPOQ/ANXA1/ANXA11/ATG3/C4A/CALR/CD14/CD36/CDC42/CNN2/CORO1C/GSN/HMGB1/ITGB1/LRP1/MFGE8/MYH9/PECAM1/RAB14/RAB7A/RAC1/SNX3
