quadrant,gene
Reversed_CancerUp,DNAJB6
Reversed_CancerUp,HGS
Reversed_CancerUp,MTX2
Reversed_CancerUp,PGM2L1
Reversed_CancerUp,SNRNP70
Reversed_CancerUp,KHSRP
Reversed_CancerUp,RBM3
Reversed_CancerUp,PSMB3
Reversed_CancerUp,PRKCSH
Reversed_CancerUp,ANXA7
Reversed_CancerUp,RPL17
Reversed_CancerUp,CZIB
Reversed_CancerUp,MRPL1
Reversed_CancerUp,PC
Reversed_CancerUp,CRYL1
Reversed_CancerUp,PFAS
Reversed_CancerUp,RPS20
Reversed_CancerUp,MESD
Reversed_CancerUp,ECM1
Reversed_CancerUp,BCAM
Reversed_CancerUp,CNRIP1
Reversed_CancerUp,HMGB2
Reversed_CancerUp,STAMBP
Reversed_CancerUp,GMFG
Reversed_CancerUp,SKP1
Reversed_CancerUp,SELENOP
Reversed_CancerUp,STAT1
Reversed_CancerUp,SCP2
Reversed_CancerUp,VKORC1L1
Reversed_CancerUp,C7
Reversed_CancerUp,MRPS22
Reversed_CancerUp,PDCD6
Reversed_CancerUp,PRDX5
Reversed_CancerUp,PSMA2
Reversed_CancerUp,S100B
Reversed_CancerUp,LAMTOR1
Reversed_CancerUp,LTA4H
Reversed_CancerUp,HDHD2
Reversed_CancerUp,EPB41L3
Reversed_CancerUp,GSTM4
Reversed_CancerUp,SMYD5
Reversed_CancerUp,PPP3R1
Reversed_CancerUp,TMED2
Reversed_CancerUp,STK24
Reversed_CancerUp,FCGRT
Reversed_CancerUp,DNAJA3
Reversed_CancerUp,COMMD6
Reversed_CancerUp,HMGCS2
Reversed_CancerUp,COX20
Reversed_CancerUp,RPL35
Reversed_CancerUp,ASPH
Reversed_CancerUp,CSRP2
Reversed_CancerUp,CES1
Reversed_CancerUp,FKBP9
Reversed_CancerUp,SERPINA5
Reversed_CancerUp,GSK3A
Reversed_CancerUp,SCN1B
Reversed_CancerUp,MYH3
Reversed_CancerUp,AP1G1
Reversed_CancerUp,SRSF2
Reversed_CancerUp,RALA
Reversed_CancerUp,CPNE3
Reversed_CancerUp,CDV3
Reversed_CancerUp,EYA3
Reversed_CancerUp,UBE2I
Reversed_CancerUp,PAIP1
Reversed_CancerUp,MIEN1
Reversed_CancerUp,SNX12
Reversed_CancerUp,ISCA1
Reversed_CancerUp,RASA4
Reversed_CancerUp,UCHL1
Reversed_CancerUp,PFKFB1
Reversed_CancerUp,NCL
Reversed_CancerUp,FDPS
Reversed_CancerUp,SPG7
Reversed_CancerUp,PSMC1
Reversed_CancerUp,PHYKPL
Reversed_CancerUp,LRPAP1
Reversed_CancerUp,KTN1
Reversed_CancerUp,RPS27A
Reversed_CancerUp,CPA3
Reversed_CancerUp,SCAMP3
Reversed_CancerUp,CANX
Reversed_CancerUp,SQOR
Reversed_CancerUp,PRPSAP2
Reversed_CancerUp,COASY
Reversed_CancerUp,PSMA7
Reversed_CancerUp,PSMA5
Reversed_CancerUp,CLTA
Reversed_CancerUp,TSC22D1
Reversed_CancerUp,PEBP1
Reversed_CancerUp,RPL10
Reversed_CancerUp,EPS15L1
Reversed_CancerUp,RAC1
Reversed_CancerUp,STIP1
Reversed_CancerUp,RRAS2
Reversed_CancerUp,WARS1
Reversed_CancerUp,MYCBP
Reversed_CancerUp,LAMP2
Reversed_CancerUp,ACSL1
Reversed_CancerUp,RPS23
Reversed_CancerUp,ARF4
Reversed_CancerUp,VAMP3
Reversed_CancerUp,HNRNPDL
Reversed_CancerUp,TXNL1
Reversed_CancerUp,FKBP2
Reversed_CancerUp,UBE2V2
Reversed_CancerUp,LAP3
Reversed_CancerUp,CHMP3
Reversed_CancerUp,GSTM1
Reversed_CancerUp,UBE2N
Reversed_CancerUp,CTSC
Reversed_CancerUp,HSD17B12
Reversed_CancerUp,HSPG2
Reversed_CancerUp,S100A16
Reversed_CancerUp,SLC16A3
Reversed_CancerUp,NPTN
Reversed_CancerUp,PELO
Reversed_CancerUp,RPL23A
Reversed_CancerUp,SNRPE
Reversed_CancerUp,HSPA1A
Reversed_CancerUp,ATP6V1G1
Reversed_CancerUp,PRPS1
Reversed_CancerUp,BCKDHB
Reversed_CancerUp,PKIA
Reversed_CancerUp,NT5C
Reversed_CancerUp,RTRAF
Reversed_CancerUp,PCYOX1
Reversed_CancerUp,CLYBL
Reversed_CancerUp,RAD23B
Reversed_CancerUp,ABHD5
Reversed_CancerUp,UFSP2
Reversed_CancerUp,PSMC6
Reversed_CancerUp,HDGFL3
Reversed_CancerUp,RPL29
Reversed_CancerUp,PCMT1
Reversed_CancerUp,PEBP4
Reversed_CancerUp,KHDRBS1
Reversed_CancerUp,CD151
Reversed_CancerUp,H2BC4
Reversed_CancerUp,NUDT16
Reversed_CancerUp,PALMD
Reversed_CancerUp,DPP9
Reversed_CancerUp,DPP3
Reversed_CancerUp,MAGT1
Reversed_CancerUp,KRT19
Reversed_CancerUp,PPP3CC
Reversed_CancerUp,MAP4
Reversed_CancerUp,MTHFD1
Reversed_CancerUp,ESD
Reversed_CancerUp,PGM3
Reversed_CancerUp,COPZ1
Reversed_CancerUp,ACSL4
Reversed_CancerUp,MYLK3
Reversed_CancerUp,LUC7L2
Reversed_CancerUp,TIMM9
Reversed_CancerUp,RPS15
Reversed_CancerUp,STARD10
Reversed_CancerUp,RAB2B
Reversed_CancerUp,KRT1
Reversed_CancerUp,ACP1
Reversed_CancerUp,MRPL45
Reversed_CancerUp,MT-CO1
Reversed_CancerUp,EIF4A1
Reversed_CancerUp,APIP
Reversed_CancerUp,GMPPB
Reversed_CancerUp,RRBP1
Reversed_CancerUp,ENSA
Reversed_CancerUp,ARL1
Reversed_CancerUp,SCRN2
Reversed_CancerUp,MRPS21
Reversed_CancerUp,GORASP2
Reversed_CancerUp,CAPRIN1
Reversed_CancerUp,ANXA3
Reversed_CancerUp,QDPR
Reversed_CancerUp,FDX1
Reversed_CancerUp,TFRC
Reversed_CancerUp,LYRM7
Reversed_CancerUp,TMPO
Reversed_CancerUp,PGRMC2
Reversed_CancerUp,PLCL1
Reversed_CancerUp,UTRN
Reversed_CancerUp,ALDH9A1
Reversed_CancerUp,ECHDC3
Reversed_CancerUp,HLA-DRB1
Reversed_CancerUp,IPO9
Reversed_CancerUp,SLC9A3R2
Reversed_CancerUp,CPPED1
Reversed_CancerUp,PDXP
Reversed_CancerUp,PDK2
Reversed_CancerUp,TIMM21
Reversed_CancerUp,CLCC1
Reversed_CancerUp,PPCDC
Reversed_CancerUp,AGMAT
Reversed_CancerUp,ANXA11
Reversed_CancerUp,GGPS1
Reversed_CancerUp,GSTP1
Reversed_CancerUp,PDLIM2
Reversed_CancerUp,THAP4
Reversed_CancerUp,ARPC5L
Reversed_CancerUp,MECP2
Reversed_CancerUp,TXNDC12
Reversed_CancerUp,YWHAG
Reversed_CancerUp,PSMD10
Reversed_CancerUp,KLC1
Reversed_CancerUp,AHCY
Reversed_CancerUp,C8orf82
Reversed_CancerUp,MAPKAPK3
Reversed_CancerUp,PARK7
Reversed_CancerUp,TARDBP
Reversed_CancerUp,UBAP2L
Reversed_CancerUp,MYPN
Reversed_CancerUp,ATP5IF1
Reversed_CancerUp,SUGT1
Reversed_CancerUp,SYNGR2
Reversed_CancerUp,IDI1
Reversed_CancerUp,PALLD
Reversed_CancerUp,SF1
Reversed_CancerUp,C9orf64
Reversed_CancerUp,SENP8
Reversed_CancerUp,ENO2
Reversed_CancerUp,UBE2B
Reversed_CancerUp,PRKCD
Reversed_CancerUp,ACOT1
Reversed_CancerUp,TOMM5
Reversed_CancerUp,ETFRF1
Reversed_CancerUp,GMPR
Reversed_CancerUp,CRYAB
Reversed_CancerUp,WDR1
Reversed_CancerUp,MINDY3
Reversed_CancerUp,CD38
Reversed_CancerUp,CBFB
Reversed_CancerUp,H3-3A
Reversed_CancerUp,TATDN1
Reversed_CancerUp,MYH1
Reversed_CancerUp,TCEA3
Reversed_CancerUp,SETD3
Reversed_CancerUp,SHMT1
Reversed_CancerDown,NAP1L1
Reversed_CancerDown,HDGFL2
Reversed_CancerDown,IRGQ
Reversed_CancerDown,PPP1R14B
Reversed_CancerDown,IL18
Reversed_CancerDown,XPO7
Reversed_CancerDown,HSPB1
Reversed_CancerDown,CCT8
Reversed_CancerDown,BABAM2
Reversed_CancerDown,NDUFV3
Reversed_CancerDown,RACK1
Reversed_CancerDown,HSPD1
Reversed_CancerDown,JUP
Reversed_CancerDown,MYL4
Reversed_CancerDown,TPM1
Reversed_CancerDown,RPL15
Reversed_CancerDown,PPP1R7
Reversed_CancerDown,CDH13
Reversed_CancerDown,NLN
Reversed_CancerDown,MMAB
Reversed_CancerDown,PURA
Reversed_CancerDown,ACOT13
Reversed_CancerDown,LMAN1
Reversed_CancerDown,THTPA
Reversed_CancerDown,NDUFB10
Reversed_CancerDown,ACTR1A
Reversed_CancerDown,ABCF2
Reversed_CancerDown,AK1
Reversed_CancerDown,MYH4
Reversed_CancerDown,OPA3
Reversed_CancerDown,PYCARD
Reversed_CancerDown,U2AF2
Reversed_CancerDown,AKR7A2
Reversed_CancerDown,ARF6
Reversed_CancerDown,RPS21
Reversed_CancerDown,SLK
Reversed_CancerDown,OSTC
Reversed_CancerDown,TMOD4
Reversed_CancerDown,PPP1CA
Reversed_CancerDown,ABHD11
Reversed_CancerDown,INPP1
Reversed_CancerDown,TNNT1
Reversed_CancerDown,DAD1
Reversed_CancerDown,TPM2
Reversed_CancerDown,ILF3
Reversed_CancerDown,AKT1
Reversed_CancerDown,SRP14
Reversed_CancerDown,PDLIM5
Reversed_CancerDown,SNRPD3
Reversed_CancerDown,COQ10B
Reversed_CancerDown,REEP5
Reversed_CancerDown,CALU
Reversed_CancerDown,SEC13
Reversed_CancerDown,UGP2
Reversed_CancerDown,SERPINB1
Reversed_CancerDown,TPM3
Reversed_CancerDown,NIF3L1
Reversed_CancerDown,CCDC93
Reversed_CancerDown,PSMB2
Reversed_CancerDown,GRPEL1
Reversed_CancerDown,NRBP1
Reversed_CancerDown,HECTD1
Reversed_CancerDown,PPIL1
Reversed_CancerDown,PSMA6
Reversed_CancerDown,NT5C2
Reversed_CancerDown,PREB
Reversed_CancerDown,UQCRFS1
Reversed_CancerDown,ECHDC2
Reversed_CancerDown,COQ10A
Reversed_CancerDown,LSM8
Reversed_CancerDown,ARCN1
Reversed_CancerDown,ILF2
Reversed_CancerDown,DRG1
Reversed_CancerDown,YARS1
Reversed_CancerDown,CHMP4B
Reversed_CancerDown,COX6C
Reversed_CancerDown,STT3B
Reversed_CancerDown,UBE2D3
Reversed_CancerDown,PPP2R1A
Reversed_CancerDown,ATG7
Reversed_CancerDown,DNM2
Reversed_CancerDown,COMTD1
Reversed_CancerDown,NUDT4
Reversed_CancerDown,HSP90AB1
Reversed_CancerDown,PPP3CA
Reversed_CancerDown,PMPCA
Reversed_CancerDown,VAMP5
Reversed_CancerDown,GHITM
Reversed_CancerDown,NAMPT
Reversed_CancerDown,DDAH1
Reversed_CancerDown,RPS6
Reversed_CancerDown,UBE2H
Reversed_CancerDown,RNPEP
Reversed_CancerDown,PXN
Reversed_CancerDown,MYOM3
Reversed_CancerDown,DES
Reversed_CancerDown,NDRG2
Reversed_CancerDown,AKR1B1
Reversed_CancerDown,PDP1
Reversed_CancerDown,EEF1B2
Reversed_CancerDown,SEPHS1
Reversed_CancerDown,CDNF
Reversed_CancerDown,ATPAF1
Reversed_CancerDown,TMEM70
Reversed_CancerDown,PCYT1A
Reversed_CancerDown,SNTB2
Reversed_CancerDown,TPPP3
Reversed_CancerDown,AKT2
Reversed_CancerDown,NDUFB8
Reversed_CancerDown,MTIF2
Reversed_CancerDown,SELENOO
Reversed_CancerDown,MYO18A
Reversed_CancerDown,ACAD9
Reversed_CancerDown,UQCR11
Reversed_CancerDown,MAP2K1
Reversed_CancerDown,KLHL41
Reversed_CancerDown,LYPLA1
Reversed_CancerDown,DNAJC19
Reversed_CancerDown,ATP5F1B
Reversed_CancerDown,TNNC1
Reversed_CancerDown,FAHD1
Reversed_CancerDown,SARS1
Reversed_CancerDown,MAPK1
Reversed_CancerDown,MBNL1
Reversed_CancerDown,SLC25A42
Reversed_CancerDown,ATP5F1E
Reversed_CancerDown,DYNC1H1
Reversed_CancerDown,PCBP2
Reversed_CancerDown,TOMM70
Reversed_CancerDown,DNPH1
Reversed_CancerDown,MOGS
Reversed_CancerDown,LIMCH1
Reversed_CancerDown,TPP2
Reversed_CancerDown,PGAM2
Reversed_CancerDown,JPT2
Reversed_CancerDown,EML4
Reversed_CancerDown,NDUFS7
Reversed_CancerDown,MTCH2
Reversed_CancerDown,GPI
Reversed_CancerDown,VPS25
Reversed_CancerDown,NDUFB6
Reversed_CancerDown,PSMA4
Reversed_CancerDown,FKBP3
Reversed_CancerDown,SGTA
Reversed_CancerDown,PTGR2
Reversed_CancerDown,OTUB1
Reversed_CancerDown,ENPP4
Reversed_CancerDown,HK2
Reversed_CancerDown,VPS36
Reversed_CancerDown,PAK2
Reversed_CancerDown,UBA3
Reversed_CancerDown,LNPK
Reversed_CancerDown,EEF2
Reversed_CancerDown,MYH8
Reversed_CancerDown,SLC44A2
Reversed_CancerDown,LAMA2
Reversed_CancerDown,CKM
Reversed_CancerDown,ETFA
Reversed_CancerDown,COX6B1
Reversed_CancerDown,RPS18
Reversed_CancerDown,NTPCR
Reversed_CancerDown,POFUT1
Reversed_CancerDown,SERBP1
Reversed_CancerDown,PPP2R2A
Reversed_CancerDown,NDUFAF5
Reversed_CancerDown,DDX1
Reversed_CancerDown,SPRYD4
Reversed_CancerDown,LMNB2
Reversed_CancerDown,FLNB
Reversed_CancerDown,OSBP
Reversed_CancerDown,RPL11
Reversed_CancerDown,SDR39U1
Reversed_CancerDown,ADSS2
Reversed_CancerDown,USP7
Reversed_CancerDown,GSK3B
Reversed_CancerDown,TNNI1
Reversed_CancerDown,DUSP28
Reversed_CancerDown,DHX15
Reversed_CancerDown,CARS2
Reversed_CancerDown,ARAF
Reversed_CancerDown,DDOST
