replicate,null_r,null_frac
339,-0.3174475756758394,0.5993031358885017
340,-0.35671413801597696,0.6306620209059234
341,-0.26292661816846796,0.6445993031358885
342,-0.40577958294931055,0.6202090592334495
343,-0.341413689101677,0.662020905923345
344,-0.26364467001405983,0.6062717770034843
345,-0.307352487035137,0.6202090592334495
346,-0.425912305263137,0.6515679442508711
347,-0.27362147805350945,0.6550522648083623
348,-0.3438836108188346,0.6724738675958188
349,-0.3311028061767515,0.6480836236933798
350,-0.3562796613899083,0.6062717770034843
351,-0.4106833783521863,0.5888501742160279
352,-0.26897097699462813,0.6445993031358885
353,-0.42263708299565184,0.6097560975609756
354,-0.4433738222333073,0.6445993031358885
355,-0.2844882065232234,0.627177700348432
356,-0.4185103319432117,0.6411149825783972
357,-0.4466505702299688,0.5853658536585366
358,-0.31597996634380165,0.6411149825783972
359,-0.3204525622021811,0.6411149825783972
360,-0.2642079545218164,0.6062717770034843
361,-0.29750876210096633,0.6341463414634146
362,-0.2914884306960109,0.662020905923345
363,-0.20560887511668427,0.6341463414634146
364,-0.27176773172516644,0.6376306620209059
365,-0.25738834198008786,0.6132404181184669
366,-0.3676313811126132,0.6097560975609756
367,-0.3032561879636676,0.6097560975609756
368,-0.204024252816542,0.6480836236933798
369,-0.45501021252911766,0.6062717770034843
370,-0.20467612744924174,0.627177700348432
371,-0.3519356773832415,0.6097560975609756
372,-0.38260884320791233,0.6097560975609756
373,-0.40317421409639076,0.6167247386759582
374,-0.39609198484121977,0.6724738675958188
375,-0.29522937528228754,0.6480836236933798
376,-0.40853200488104,0.6515679442508711
377,-0.3509148290043259,0.6132404181184669
378,-0.24997982529137136,0.627177700348432
379,-0.1967169630597809,0.627177700348432
380,-0.46080706748782513,0.5853658536585366
381,-0.3354463977176761,0.6515679442508711
382,-0.2614150560042642,0.6027874564459931
383,-0.41477876356070753,0.5958188153310104
384,-0.3635798495707764,0.6306620209059234
385,-0.21924493477596355,0.6445993031358885
386,-0.1375175511297065,0.627177700348432
387,-0.2797823926342224,0.6306620209059234
388,-0.3086832989039528,0.6759581881533101
389,-0.3432728587062971,0.6062717770034843
390,-0.49554055242301676,0.6097560975609756
391,-0.37725443015736754,0.6550522648083623
392,-0.3807924937134556,0.6689895470383276
393,-0.2895723947082283,0.578397212543554
394,-0.4231424444248975,0.6062717770034843
395,-0.3464177642624551,0.6202090592334495
396,-0.43791481339509025,0.6515679442508711
397,-0.22952236632807035,0.6306620209059234
398,-0.3615790169130989,0.6585365853658537
399,-0.41406190328709713,0.6480836236933798
400,-0.2618607294608797,0.627177700348432
401,-0.2916808975724056,0.6027874564459931
402,-0.224196013728215,0.6062717770034843
403,-0.25764562602194035,0.5923344947735192
404,-0.36092027258285386,0.6376306620209059
405,-0.40502994414194776,0.6236933797909407
406,-0.32535788567663076,0.6306620209059234
407,-0.23093898038894858,0.5818815331010453
408,-0.33757989235184277,0.627177700348432
409,-0.3252775623099974,0.6167247386759582
410,-0.4423702224264839,0.6027874564459931
411,-0.4202757643791137,0.6655052264808362
412,-0.07954591066028224,0.6794425087108014
413,-0.35929484233778364,0.6550522648083623
414,-0.32113948918916285,0.6550522648083623
415,-0.3562138647784913,0.6445993031358885
416,-0.39455598173203943,0.6167247386759582
417,-0.3238445637811866,0.6515679442508711
418,-0.1882686664720314,0.6759581881533101
419,-0.39268072013164734,0.5818815331010453
420,-0.33799122127836334,0.6480836236933798
421,-0.31930508010748504,0.662020905923345
422,-0.3563249661218267,0.6341463414634146
423,-0.20718808384773862,0.6167247386759582
424,-0.28741211893263807,0.6236933797909407
425,-0.3078861320528098,0.6341463414634146
426,-0.3777430874313786,0.6341463414634146
427,-0.3096674599048937,0.6794425087108014
428,-0.3211177821933178,0.6376306620209059
429,-0.2806162399913483,0.6585365853658537
430,-0.2823196422948336,0.6898954703832753
431,-0.2037170077544622,0.6585365853658537
432,-0.4069834006398312,0.6515679442508711
433,-0.28095976103447656,0.6306620209059234
434,-0.38900432014285485,0.6132404181184669
435,-0.4873575010751465,0.6376306620209059
436,-0.31807794566807024,0.6341463414634146
437,-0.22147487336809676,0.6585365853658537
438,-0.39647214867279196,0.6062717770034843
439,-0.39743067232171647,0.6341463414634146
440,-0.38044363286815397,0.6585365853658537
441,-0.2466330777992021,0.6306620209059234
442,-0.10582132509113956,0.686411149825784
443,-0.44566197896590876,0.6445993031358885
444,-0.29697952730796096,0.6341463414634146
445,-0.5103695373128406,0.5714285714285714
446,-0.35122801197414594,0.6306620209059234
447,-0.2841443573019937,0.6689895470383276
448,-0.3348495224456862,0.6585365853658537
449,-0.2522855440726414,0.6585365853658537
450,-0.4020040449903754,0.6132404181184669
451,-0.3294070946779642,0.6097560975609756
452,-0.4066824699888015,0.6376306620209059
453,-0.44569930483234654,0.6376306620209059
454,-0.22199863832073574,0.6515679442508711
455,-0.24063770652362126,0.6480836236933798
456,-0.3302115182710506,0.6202090592334495
457,-0.34794430110967944,0.6306620209059234
458,-0.35467490395356444,0.6132404181184669
459,-0.33382956748632797,0.6411149825783972
460,-0.290097597554098,0.6411149825783972
461,-0.33580274972613045,0.6236933797909407
462,-0.2582192295232927,0.6689895470383276
463,-0.25835764822369517,0.6480836236933798
464,-0.3882968532596184,0.5923344947735192
465,-0.30517328637751623,0.6306620209059234
466,-0.2781791745557354,0.6445993031358885
467,-0.41137240515353424,0.6376306620209059
468,-0.3461945731896495,0.6445993031358885
469,-0.31432044438129775,0.6132404181184669
470,-0.2399387488111895,0.5993031358885017
471,-0.1907040808458762,0.6655052264808362
472,-0.29958417778540464,0.662020905923345
473,-0.4780540011392766,0.6306620209059234
