replicate,r
570,0.10877538688236128
571,0.13486165447169737
572,0.09487832746602379
573,0.13573227233106086
574,0.12673129632896735
575,0.08930155145771615
576,0.10717759702207964
577,0.0749702499173531
578,0.06563374326133967
579,0.08847806742379202
580,0.11402071123484313
581,0.13483843484993294
582,0.0787424058829413
583,0.13817369643439498
584,0.16132169824496878
585,0.08884414096334724
586,0.10930619514395043
587,0.13736222086433078
588,0.09542823152044452
589,0.12379249743903499
590,0.07133261597740598
591,0.11982769411826037
592,0.056536995418009314
593,0.09819728432727656
594,0.07687505007419956
595,0.09706303694375956
596,0.13641537091378858
597,0.12184209345961454
598,0.07766146028919654
599,0.12711751682389702
600,0.0924005237617872
601,0.08510840135817788
602,0.07598908895271672
603,0.09156431847266264
604,0.08954439825591935
605,0.09909665386379841
606,0.11821785578142613
607,0.07101748394274315
608,0.08174619462338241
609,0.12456754378575423
610,0.06301006454382561
611,0.08281983061633784
612,0.07922279562873735
613,0.09756910334557618
614,0.09279319206034567
615,0.05684754575068826
616,0.07638122040008315
617,0.08366672815205313
618,0.08118060700139036
619,0.12735745435249463
620,0.06330970556233682
621,0.11330433530024614
622,0.0822664228070413
623,0.09307849852006787
624,0.07174727417884096
625,0.04846639659052474
626,0.12900311013561222
627,0.09314068098059228
628,0.11870501770827752
629,0.0952888126152506
630,0.14048217486749223
631,0.09632200843319258
632,0.08457021013332942
633,0.07516047321524333
634,0.1091621564317871
635,0.09066998904018887
636,0.06489524311504773
637,0.11533824109768132
638,0.06684962017402742
639,0.08658330812716246
640,0.12073246796812263
641,0.11962259843825232
642,0.038723545629753844
643,0.1499585184198457
644,0.14957777822729595
645,0.1136170675971851
646,0.16036805914963664
647,0.1385940998515782
648,0.08094075727389298
649,0.10038542824950542
650,0.09795772446340198
651,0.07393765564627994
652,0.12807621261565455
653,0.10168983377870512
654,0.11444209529390181
655,0.1355023667586726
656,0.1319224102701736
657,0.16500715878858682
658,0.11516287318694499
659,0.15712690743897617
660,0.12063618596521848
661,0.06842916622198285
662,0.04730633894233429
663,0.11704151213412295
664,0.056989536555003786
665,0.14434696940989655
666,0.08405511931684198
667,0.1220122204500614
668,0.09813806383933901
669,0.057120098328810154
670,0.11588417723320159
671,0.0933855720966418
672,0.12198143916391717
673,0.1239677368822934
674,0.09581960595352125
675,0.11869460074477371
676,-0.006621585353389986
677,0.07832278702550827
678,0.11928645754744774
679,0.08544873080317787
680,0.1104479870925502
681,0.09270267526809724
682,0.05448168012500067
683,0.11712086316488363
684,0.09843416316035605
685,0.06186217442516141
686,0.08458100555785722
687,0.09433903328180553
688,0.09285350896609353
689,0.1159922882071404
690,0.09282737493452617
691,0.08742507315525551
692,0.09534552335086698
693,0.09853602056973684
694,0.1284000952056944
695,0.09378227544356386
696,0.1235567575460028
697,0.11162667640547333
698,0.09449025360491678
699,0.0794846461259701
