pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOBP_OXIDATIVE_PHOSPHORYLATION,7.335924735118798e-4,0.02431928256529005,0.47727081536286214,0.3630640964239573,1.7505141116562173,102,UQCR11;STOML2;MT-ND4;SHMT2;FXN;NDUFA6;ATP5PD;COA6;COQ9;SDHA;ATP5ME;MT-ND5;UQCRFS1;NDUFA4;CYCS;NIPSNAP2;UQCRB;NDUFA3;BCL2L13;PPIF;UQCC2;NDUFB5;MT-ATP6;SDHB;COX7C;ATP5MF;NDUFA2;MT-ATP8;UQCRC2;ATP5F1E;SIRT3;UQCRQ;NDUFB3;ETFRF1;ATP5PF;UQCRC1;ATP5PB;UQCR10;NDUFS5;NDUFV1;ATP5PO;CYC1;ATP5F1C;SDHD;DLD;NDUFB4;NDUFA12;NDUFS2;NDUFA5;NDUFS6;NDUFAB1,GO:BP,Baseline_Supplement,21,111.31132075471699,111.61320754716982,111.4622641509434,1.9427490419133107,1.9480179604098977,1.9453835011616043,5.165712767580772,OXPHOS
GOBP_PROTEIN_POLYUBIQUITINATION,0.00101060563266855,0.03061438097583881,0.45505986738722953,0.46185940200234266,1.8628255804600684,43,UBE2K;MARCHF5;BCL2;TPP2;UBE2G1;RNF123;RNF126;THOP1;UBE2V2;NPEPPS;RNF7;CUL5;CUL1;UBE2D1,GO:BP,Baseline_Supplement,22,114.61320754716982,114.91509433962266,114.76415094339625,2.0003778379697272,2.005646756466314,2.003012297218021,5.109274350734301,"Protein
Polyubiquitination"
GOBP_TRICARBOXYLIC_ACID_CYCLE,0.00130468611658249,0.03266967184977041,0.45505986738722953,0.5522613603150238,1.9418633551222528,25,IDH2;FH;SUCLA2;NNT;SUCLG1;PDHB;SDHA;IDH3A;IDH3B;ACO2;SUCLG2;MDH2;SDHB;DLAT;IDH3G;PDHA1,GO:BP,Baseline_Supplement,23,117.91509433962266,118.21698113207549,118.06603773584906,2.0580066340261443,2.0632755525227306,2.060641093274437,5.090963336594464,"Tricarboxylic Acid
Cycle"
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,0.00145662861559236,0.03418178721554201,0.45505986738722953,0.4366831936263058,1.8444550801861268,52,TIMM8A;PMPCB;HSPA1L;TIMM13;GRPEL1;LMAN1;AIFM1;NPEPPS;TIMM44;HTRA2;AGK;CHCHD4;UBL5;PIN1;ROMO1;MTX1;HSPA4;SAMM50;ARIH2;PRKAA1;TIMM50;TIMM10;PITRM1,GO:BP,Baseline_Supplement,24,121.21698113207549,121.51886792452832,121.36792452830191,2.115635430082561,2.1209043485791472,2.118269889330854,5.077343411005823,"Protein Targeting To
Mitochondrion"
GOBP_GLUCOSE_METABOLIC_PROCESS,0.00154958615211798,0.03535873856196493,0.45505986738722953,0.3860042396655757,1.75064559606056,74,MAPK14;FBP1;PFKM;ARPP19;ENO3;SORD;AKT2;PDK2;PGP;ACADM;DCXR;GAA;SLC25A11;PDHB;TIGAR;PGM2L1;GOT1;GALM;MLYCD;TPI1;MDH2;PRKACA;BCL2L13;SLC25A13;PFKFB2;GPD2;HK1;PKM;DLAT;FBP2;PDHA1;AKT1;LCMT1;PRKAA1;PFKL;PGM1,GO:BP,Baseline_Supplement,25,124.51886792452832,124.82075471698116,124.66981132075473,2.1732642261389774,2.178533144635564,2.1758986853872706,5.066593679581456,Glucose Metabolism
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,0.00159228398993827,0.03586721756822494,0.45505986738722953,0.3144700545780801,1.6007011604089505,143,MCEE;PFKM;RIDA;ENO3;BCAT2;SORD;AKT2;ACADM;ACADS;GSTZ1;GOT2;ALDH1B1;DCXR;ACAA1;IVD;HMGCL;DBT;GALK1;MCCC2;ALDH5A1;TIGAR;ETFDH;GOT1;GALM;ALDH4A1;GCSH;ACSS1;MLYCD;ACAD8;TPI1;HADHB;HADHA;BCL2L13;BCKDHA;MCCC1;HIBCH;CPT2;ADHFE1;ECI1;ECI2;PFKFB2;SLC16A1;ETFB;GPD2;HK1;GPT;AUH;PKM;GPT2;DLAT;ACADSB;ETFA;CPT1B;AKT1,GO:BP,Baseline_Supplement,26,127.82075471698116,128.122641509434,127.97169811320758,2.230893022195394,2.236161940691981,2.2335274814436876,5.061896269117185,"Small Molecule
Catabolism"
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,0.00184797399541487,0.03865345607076111,0.45505986738722953,0.34949691066136235,1.6756622910010734,98,MCEE;RIDA;BCAT2;SORD;AKT2;ACADM;ACADS;GSTZ1;GOT2;DCXR;ACAA1;IVD;HMGCL;DBT;MCCC2;ALDH5A1;ETFDH;GOT1;ALDH4A1;GCSH;MLYCD;ACAD8;HADHB;HADHA;BCKDHA;MCCC1;HIBCH;CPT2;ADHFE1;ECI1;ECI2;SLC16A1;ETFB;GPT;AUH;GPT2;DLAT;ACADSB;ETFA;CPT1B;AKT1,GO:BP,Baseline_Supplement,27,131.122641509434,131.42452830188682,131.2735849056604,2.2885218182518106,2.2937907367483974,2.2911562775001038,5.035347528937314,"Organic Acid
Catabolism"
GOBP_PROTEIN_DEPHOSPHORYLATION,0.0020945454063543,0.04228015268182378,0.4317076958033464,0.5782487005097825,1.9011659239857484,20,PPP5C;PPM1B;MTM1;PDP1;PPM1A;EPM2A;PPP1CB;PPP2CA;PPP2R2A;PPP2CB;TIMM50;PPP3CB;DUSP3,GO:BP,Baseline_Supplement,28,134.42452830188682,134.72641509433964,134.57547169811323,2.346150614308227,2.3514195328048135,2.3487850735565203,4.997347494439425,"Protein
Dephosphorylation"
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,7.246764522359633e-11,1.9566264210371007e-9,0.8390889356212738,-0.6576385266178632,-2.7199810520275896,50,COL6A1;COL4A2;LAMB2;LRP1;COL4A1;MFAP4;CAV2;SERPINH1;LAMC1;NID1;COL14A1;COL15A1;COL1A2;COL12A1;LAMB1;COL18A1;MPV17;COMP;NID2;TGFBI;ADAM10;AEBP1;LAMA2;LCP1;PRDX4;LUM;CTSG;COL3A1;COL1A1;CST3;ITGB1;ANXA2;CAV1;FSCN1;FBLN1;FMOD,GO Slim,Baseline_Supplement,29,142.72641509433964,143.0283018867925,142.87735849056605,2.4910458729643596,2.496314791460947,2.493680332212653,6.3999999999999995,ECM Org.
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,6.481727583744331e-11,1.138839536463879e-7,0.8390889356212738,-0.6464331099826479,-2.724794531283059,53,COL6A1;COL4A2;LAMB2;LRP1;COL4A1;MFAP4;CAV2;SERPINH1;LAMC1;NID1;COL14A1;COL15A1;COL1A2;COL12A1;LAMB1;COL18A1;GSN;MPV17;COMP;NID2;TGFBI;ADAM10;AEBP1;LAMA2;LCP1;PRDX4;LUM;CTSG;COL3A1;COL1A1;CST3;ITGB1;ANXA2;CAV1;FSCN1;FBLN1;FMOD,GO:BP,Baseline_Supplement,30,146.0283018867925,146.33018867924534,146.17924528301893,2.5486746690207767,2.553943587517364,2.5513091282690707,6.202628318110322,"External Encapsulating
Structure Org."
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,8.815556465984342e-9,2.838665562795647e-7,0.7477396631498854,-0.5814281215485891,-2.526664426635626,61,COL6A2;COL4A2;PCOLCE;LRP1;COL4A1;SERPINH1;LGALS1;LAMC1;NNMT;COL1A2;COL12A1;CD59;BGN;COL6A3;BASP1;COMP;NT5E;TPM4;NID2;FLNA;DCN;TGFBI;THY1;VCAN;LAMA2;LUM;VIM;ENO2;CD44;COL3A1;COL1A1;ITGB1;MYL9;THBS1;FN1;TAGLN;FBLN1;FMOD,Hallmark,Baseline_Supplement,31,149.33018867924534,149.63207547169816,149.48113207547175,2.6063034650771937,2.61157238357378,2.608937924325487,6.1541671456205105,EMT
GOSLIM_WOUND_HEALING,1.4511306531742666e-7,1.3060175878568395e-6,0.6901324587967956,-0.4698787416298752,-2.2330236160056867,95,CD34;RHOA;CD151;GNAQ;TMX1;KRT1;VCL;YAP1;ACTB;ANXA5;PPIA;RHOC;LRG1;GPX1;AQP1;CD36;CD59;PRDX2;TLN1;SERPING1;COMP;AHNAK;FLNA;PDIA3;CD9;MYH9;CNN2;CTSG;CD44;COL3A1;APOE;CRK;CORO1B;ITGB1;MYL9;THBS1;ANXA2;FERMT3;CSRP1;GNAS;MCAM;CLIC1;CAV1;ILK;RAP2B;PRKCQ;FN1;S100A10;VWF;ANXA1;FBLN1;PROS1;AP3B1,GO Slim,Baseline_Supplement,32,152.63207547169816,152.93396226415098,152.78301886792457,2.66393226113361,2.6692011796301967,2.6665667203819035,6.068892381238632,Wound Healing
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,2.3989094778105394e-8,1.4049613175043723e-5,0.7337619883564803,-0.7008074278978734,-2.5592425579814204,29,CTNNA1;LAMB2;ITGA1;ZYX;ITGA6;LAMC1;NID1;LAMB1;TLN1;CDC42;NRP1;FLNA;THY1;ADAM10;MYH9;LAMA2;COL3A1;ITGB1;FERMT3;ILK;FN1;FBLN1;NME2;CD63;ITGA7,GO:BP,Baseline_Supplement,33,155.93396226415098,156.23584905660383,156.0849056603774,2.721561057190026,2.7268299756866132,2.7241955164383196,5.922757335853325,"Integrin Mediated
Signaling"
GOBP_WOUND_HEALING,5.8014439255287045e-8,2.548284244288483e-5,0.7195128263389107,-0.4774642941359886,-2.277580634208326,100,CD34;RHOA;CD151;GNAQ;TMX1;KRT1;MYH10;VCL;YAP1;ACTB;ANXA5;PPIA;RHOC;LRG1;GPX1;AQP1;CD36;CD59;PRDX2;TLN1;SERPING1;COMP;AHNAK;FLNA;PDIA3;CD9;MYH9;CNN2;LCP1;CTSG;CD44;COL3A1;APOE;CRK;CORO1B;ITGB1;MYL9;THBS1;ANXA2;FERMT3;CSRP1;GNAS;MCAM;CLIC1;CAV1;ILK;RAP2B;PRKCQ;FN1;S100A10;VWF;ANXA1;FBLN1;ACTN1;PROS1;AP3B1;KLKB1;PECAM1;F13A1;ARL8B,GO:BP,Baseline_Supplement,34,159.23584905660383,159.53773584905667,159.38679245283026,2.779189853246443,2.7844587717430302,2.781824312494737,5.882895549332193,Wound Healing
HALLMARK_COMPLEMENT,2.5419116430568517e-6,3.558676300279592e-5,0.6272567397185284,-0.5221980268545606,-2.215366711634181,55,GNAI3;COL4A2;LRP1;LAMP2;ANG;LGMN;CALM1;ANXA5;S100A9;CP;LTF;CASP3;CD36;CD59;CTSH;PFN1;SERPING1;CLU;CTSC;GNB2;CA2;S100A13;HSPA5;CTSD;GNAI2;EHD1;HSPA1A;LTA4H;GNG2;LGALS3;CSRP1;CTSB;FN1,Hallmark,Baseline_Supplement,35,162.53773584905667,162.8396226415095,162.68867924528308,2.83681864930286,2.8420875677994464,2.839453108551153,5.8598483347352515,Complement
GOBP_CELL_SUBSTRATE_ADHESION,5.339619810738115e-7,1.5316832938944966e-4,0.6594443980379349,-0.4913167291218052,-2.249707888633907,80,CD34;RHOA;ITGA1;ZYX;ITGA6;LAMC1;NID1;VCL;CTTN;CALR;ARPC2;APOD;P4HB;LAMB1;CFL1;CD36;TLN1;ACTN3;CDC42;ACTN4;NID2;NRP1;FLNA;THY1;RAB1A;CD44;SORBS1;COL3A1;COL1A1;CRK;RSU1;ITGB1;THBS1;ANXA2;FERMT3;LYVE1;ILK;CORO1C;FN1;S100A10;VWF;FBLN1;ACTN1,GO:BP,Baseline_Supplement,36,165.8396226415095,166.1415094339623,165.9905660377359,2.894447445359276,2.899716363855863,2.8970819046075698,5.752240985116745,"Cell Substrate
Adhesion"
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,4.727665416067657e-7,1.5316832938944966e-4,0.674962860011025,-0.538796438762223,-2.31631720352429,59,EPS15;MRC1;ARRB1;ARF1;LRP1;B2M;CAV2;CTTN;RALA;CD36;SNX1;CLU;CD9;CANX;APOE;SNCA;HSPG2;ITGB1;AP2A1;CLTC;ANXA2;CD14;SNX9;CAV1;LYVE1;CD81;PICALM;CAP1;SDCBP;HGS;ADIPOQ;CD63;ARF6;RAB21;RALB;CLTB;DNM2;CTSL;SMAP1,GO:BP,Baseline_Supplement,37,169.1415094339623,169.44339622641516,169.29245283018872,2.9520762414156927,2.9573451599122795,2.9547107006639863,5.752240985116745,"Receptor Mediated
Endocytosis"
GOBP_ACTIN_FILAMENT_ORGANIZATION,1.0828640580133864e-6,2.1139912776994667e-4,0.6435518361507222,-0.4049064437877816,-2.016098273059077,127,DBN1;RHOA;ARRB1;ARF1;MARCKS;ZYX;ADD3;ANG;STMN1;ARPC1B;CTTN;CYFIP1;DSTN;TMOD3;HSP90B1;ARPC2;RHOC;ACTR2;SPTAN1;GSN;CFL1;CAPZA1;ARFIP1;HCLS1;CDC42;PFN1;TPM4;CORO7;NRP1;FLNA;TMOD1;GMFG;ACTR3;CNN2;LCP1;TAGLN2;SPTBN1;TMOD4;SYNPO2L;SORBS1;CORO1B;ITGB1;CAPZB;MYL9;CAPZA2;SNX9;LMOD3;CORO1C;S100A10;CAP1;ESAM;ACTC1;FSCN1;ACTN1;IQGAP1;SPTB;RHOG;PLS3;CNN3;ARF6;CAPG;SERPINF2;PYCARD;COBL;CALD1;ADD1;MTPN;ARPC3;ACTA1;SVIL;DNM2,GO:BP,Baseline_Supplement,38,172.44339622641516,172.745283018868,172.5943396226416,3.0097050374721093,3.0149739559686966,3.0123394967204034,5.726707907104167,Actin Filament Org.
GOBP_HEMOSTASIS,3.159627804221922e-6,4.6262217100149307e-4,0.6272567397185284,-0.5399495352094427,-2.275953254849542,53,GNAQ;TMX1;KRT1;VCL;ACTB;ANXA5;PPIA;CD36;CD59;PRDX2;TLN1;SERPING1;COMP;FLNA;PDIA3;CD9;MYH9;CTSG;COL3A1;APOE;MYL9;THBS1;ANXA2;FERMT3;CSRP1;GNAS;CLIC1;CAV1;ILK;RAP2B;PRKCQ;VWF;FBLN1;ACTN1;PROS1;AP3B1;KLKB1;F13A1;HSPB1;SERPINF2,GO:BP,Baseline_Supplement,39,175.745283018868,176.04716981132083,175.89622641509442,3.0673338335285267,3.072602752025113,3.0699682927768195,5.661304023659074,Hemostasis
GOBP_CELL_MATRIX_ADHESION,1.3257457139930345e-5,0.00166381087106125,0.5933254763964051,-0.5017626747518464,-2.1350290578459914,55,CD34;RHOA;ITGA1;ZYX;ITGA6;NID1;VCL;CTTN;APOD;CFL1;CD36;TLN1;ACTN3;NID2;NRP1;THY1;CD44;SORBS1;COL3A1;ITGB1;THBS1;ANXA2;FERMT3;LYVE1;ILK;CORO1C;FN1;S100A10;ACTN1;JUP;PECAM1;CD63;ITGA7,GO:BP,Baseline_Supplement,40,179.04716981132083,179.34905660377365,179.19811320754724,3.124962629584943,3.1302315480815293,3.127597088833236,5.541215438744336,Cell Matrix Adhesion
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,1.444523031514146e-5,0.00169201797758023,0.5933254763964051,-0.48790091396015056,-2.1619615546051927,67,GNAQ;TMX1;NME1;KRT1;VCL;ACTB;TTR;ANXA5;PPIA;AQP1;CD36;CD59;PRDX2;TLN1;SERPING1;COMP;FLNA;PDIA3;CD9;MYH9;GNAI2;CTSG;COL3A1;APOE;MYL9;THBS1;ANXA2;FERMT3;CSRP1;GNAS;CLIC1;CAV1;ILK;RAP2B;PRKCQ;VWF;FBLN1;ACTN1;PROS1;AP3B1;KLKB1,GO:BP,Baseline_Supplement,41,182.34905660377365,182.65094339622647,182.50000000000006,3.1825914256413594,3.187860344137946,3.185225884889652,5.539499024452034,Reg. Body Fluid Levels
GOBP_LEUKOCYTE_MIGRATION,1.64484445062368e-5,0.00169999511749753,0.5756102610711286,-0.46665297026986974,-2.0618092597591446,66,CD34;FOLR2;RHOA;ITGA1;ITGA6;LGMN;GNAI1;RTN4;S100A9;PPIA;CALR;APOD;P4HB;SRP54;MSN;CDC42;DDT;S100A8;THY1;ADAM10;CD9;MYH9;CNN2;CTSG;CRK;ITGB1;THBS1;LGALS3;THBS4;LYVE1;CD81,GO:BP,Baseline_Supplement,42,185.65094339622647,185.9528301886793,185.80188679245288,3.2402202216977756,3.2454891401943615,3.2428546809460688,5.539018035193457,Leukocyte Migration
GOBP_PLATELET_AGGREGATION,2.842993827298227e-5,0.0027750778636461,0.5756102610711286,-0.6602229145529096,-2.2904333022480015,24,TMX1;VCL;ACTB;PPIA;TLN1;COMP;FLNA;PDIA3;CD9;MYH9;CTSG;MYL9;FERMT3;CSRP1;GNAS;CLIC1;ILK;RAP2B;PRKCQ;ACTN1,GO:BP,Baseline_Supplement,43,188.9528301886793,189.2547169811321,189.1037735849057,3.297849017754192,3.3031179362507785,3.300483477002485,5.486916766593136,Platelet Aggregation
GOBP_PLATELET_ACTIVATION,3.5899385185226864e-5,0.00315376098852217,0.557332238758646,-0.5836019261732505,-2.1684962295793184,31,GNAQ;TMX1;VCL;ACTB;PPIA;TLN1;COMP;FLNA;PDIA3;CD9;MYH9;CTSG;COL3A1;APOE;MYL9;FERMT3;CSRP1;GNAS;CLIC1;ILK;RAP2B;PRKCQ;VWF;ACTN1,GO:BP,Baseline_Supplement,44,192.2547169811321,192.55660377358492,192.40566037735852,3.3554778138106083,3.3607467323071942,3.3581122730589015,5.472599797813935,Platelet Activation
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,5.194959663896193e-5,0.00434644958545981,0.557332238758646,-0.7282244011213852,-2.2547297858338062,16,COL6A1;LAMB2;COL4A1;CAV2;LAMC1;NID1;LAMB1;NID2;LAMA2;COL3A1;ITGB1;CAV1,GO:BP,Baseline_Supplement,45,195.55660377358492,195.85849056603774,195.70754716981133,3.413106609867025,3.4183755283636112,3.4157410691153176,5.435160170962829,Basement Membrane Org.
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,7.557318843440101e-5,0.00577313443822793,0.5384340963099162,-0.49136334824819455,-2.0476793128880666,51,ARRB1;ITGA1;CAV2;PPIA;CD36;PRDX2;CDC42;HLA-DRB1;DDT;ARL6IP5;NRP1;RAP1B;CAVIN3;RAP1A;GNAI2;SOD1;CD44;GPNMB;APOE;CRK;THBS1;CD81;SDCBP;IQGAP1;LAMTOR1;CSPG4;TPD52L1;PECAM1;SERPINF2;PYCARD;CD74;AKAP12,GO:BP,Baseline_Supplement,46,198.85849056603774,199.16037735849056,199.00943396226415,3.470735405923441,3.476004324420027,3.473369865171734,5.3999065711693435,"Positive Reg. Mapk
Cascade"
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,9.075589747708674e-5,0.00664408799446839,0.5384340963099162,-0.727255646353482,-2.2039529256885513,15,ARRB1;STMN1;ARHGDIA;NRP1;ARHGDIB;SYNPO2L;COL3A1;APOE;ITGB1,GO:BP,Baseline_Supplement,47,202.16037735849056,202.46226415094338,202.31132075471697,3.5283642019798576,3.533633120476444,3.5309986612281503,5.381591202474737,"Reg. Rho Protein
Signal Transduction"
HALLMARK_APICAL_JUNCTION,8.313401899111386e-4,0.00701065852304897,0.47727081536286214,-0.4442949314059423,-1.8617383924079192,52,CD34;CTNNA1;ZYX;MYH10;VCL;ACTB;GNAI1;ARPC2;CD276;ACTN3;MSN;PFN1;ACTN4;EPB41L2;TGFBI;THY1;VCAN;MYH9;MYL12B;CNN2;GNAI2;RSU1;ITGB1;MYL9;CAP1;ACTC1;VWF;FSCN1;ACTN1;JUP;PECAM1,Hallmark,Baseline_Supplement,48,205.46226415094338,205.7641509433962,205.6132075471698,3.5859929980362732,3.5912619165328596,3.588627457284567,5.374422081352108,Apical Junction
HALLMARK_COAGULATION,8.346022051248781e-4,0.00701065852304897,0.47727081536286214,-0.47955471351739554,-1.8938357893687012,40,LRP1;LAMP2;ANG;LGMN;GSN;HMGCS2;ARF4;CTSH;SERPING1;COMP;CLU;GNB2;S100A13;CD9;LTA4H;THBS1;CSRP1;CTSB;FN1;VWF;ANXA1;PROS1;KLKB1;PECAM1,Hallmark,Baseline_Supplement,49,208.7641509433962,209.06603773584902,208.9150943396226,3.6436217940926903,3.648890712589276,3.646256253340983,5.374422081352108,Coagulation
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,1.1009541330903524e-4,0.00752588290936415,0.5384340963099162,-0.4324505097308577,-1.9450654663588387,73,RHOA;ARF1;ADD3;STMN1;CTTN;CYFIP1;DSTN;TMOD3;ARPC2;RHOC;SPTAN1;GSN;CFL1;CAPZA1;ARFIP1;HCLS1;CDC42;PFN1;NRP1;FLNA;TMOD1;GMFG;SPTBN1;TMOD4;SYNPO2L;CORO1B;CAPZB;CAPZA2;SNX9;LMOD3;S100A10;ESAM;SPTB;ARF6;CAPG;SERPINF2;PYCARD;ADD1;MTPN;ARPC3;SVIL;DMTN,GO:BP,Baseline_Supplement,50,212.06603773584902,212.36792452830184,212.21698113207543,3.701250590149106,3.7065195086456932,3.7038850493973996,5.364802304865797,"Reg. Actin Filament
Org."
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,1.3946074542903742e-4,0.00844939757651099,0.5188480777437918,-0.3787702853530518,-1.849137731836505,112,TUBB4A;MAP1B;MYLK3;COL6A1;RHOA;ARF1;ADD3;STMN1;CTTN;CYFIP1;DSTN;TMOD3;ARPC2;RHOC;SPTAN1;GPX1;GSN;CFL1;CAPZA1;ARFIP1;HCLS1;CDC42;PFN1;NRP1;FLNA;TMOD1;GMFG;CLU;AEBP1;SPTBN1;HSPA8;TMOD4;SYNPO2L;HSPA1A;APOE;SNCA;CRYAB;HSPG2;CORO1B;CAPZB;CAPZA2;SNX9;LMOD3,GO:BP,Baseline_Supplement,51,215.36792452830184,215.66981132075466,215.51886792452825,3.758879386205523,3.764148304702109,3.7615138454538157,5.348702861537011,"Reg. Supramolecular
Fiber Org."
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,1.5096185349040494e-4,0.00884133255275471,0.5188480777437918,-0.5199638858174657,-2.0825080118848196,42,RHOA;TMX1;LGALS1;APOD;LAMB1;CASP3;CFL1;PRDX2;HLA-DRB1;ACTN4;TGFBI;ADAM10;CD9;ASS1;CTSG;GPNMB;COL1A1;HSPG2;THBS1;LGALS3;CORO1C;ANXA1;FBLN1,GO:BP,Baseline_Supplement,52,218.66981132075466,218.97169811320748,218.82075471698107,3.8165081822619387,3.821777100758526,3.8191426415102323,5.342252590129808,"Negative Reg. Cell
Adhesion"
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,2.1911875176555185e-4,0.01184736522905952,0.5188480777437918,-0.7042878139341763,-2.1343487614430536,15,COL6A1;LAMB2;LRP1;LAMC1;NID1;LAMB1;AEBP1;LAMA2;CST3,GO:BP,Baseline_Supplement,53,221.97169811320748,222.2735849056603,222.1226415094339,3.8741369783183552,3.8794058968149416,3.8767714375666484,5.298391779124537,Reg. ECM Org.
GOBP_RENAL_SYSTEM_DEVELOPMENT,2.3822342687117727e-4,0.01231054591213701,0.5188480777437918,-0.5117135113392843,-1.9881266349861424,37,CD34;RHOA;LAMB2;COL4A1;NID1;YAP1;AQP1;HMGCS2;BASP1;CAT;MPV17;CTSH;NRP1;RBP4;ASS1,GO:BP,Baseline_Supplement,54,225.2735849056603,225.57547169811312,225.4245283018867,3.9317657743747714,3.937034692871358,3.934400233623065,5.29232213707955,"Renal System
Development"
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00188719214500776,0.01321034501505433,0.45505986738722953,-0.4985560041526456,-1.8829599486864157,33,SAMHD1;B2M;SRI;CASP3;BPGM;HLA-DRB1;SERPING1;PSMA3;SPPL2A;MVP;PSMB2;HLA-A;SOD2;PNP;PSMA2;PSME2;CD74;LAP3,Hallmark,Baseline_Supplement,55,228.57547169811312,228.87735849056594,228.72641509433953,3.989394570431188,3.9946634889277743,3.992029029679481,5.280934199896749,"Interferon Gamma
Response"
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.00331492539344727,0.01365897529580394,0.4317076958033464,-0.4341635595458704,-1.7665985091508714,46,MAP1B;RHOA;CTNNA1;ACTB;ACTR2;GSN;AQP1;MSN;CDC42;ARF4;CORO7;RAP1B;ACTR3;MYH9;RAB10;CRK;ITGB1;MAP4;LMNA;ILK;CAP1;FSCN1;ANK1;RHOG;ARF6,GO Slim,Baseline_Supplement,56,231.87735849056594,232.17924528301876,232.02830188679235,4.047023366487604,4.052292284984191,4.049657825735897,5.275436672389873,"Establishment Or
Maintenance Of Cell
Polarity"
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,3.1321607490611213e-4,0.0152866845447233,0.49849310876659025,-0.4039086943787767,-1.84947208627712,80,MAP1B;ELAVL1;COL6A1;RHOA;ADD3;CTTN;CYFIP1;DSTN;HSP90AA1;RTN4;TMOD3;ARPC2;SPTAN1;GSN;CFL1;AQP1;CAPZA1;HCLS1;LAMTOR5;MSN;PFN1;NRP1;TMOD1;SPTBN1;TMOD4;APOE;CAPZB;CAPZA2;SNX9;LMOD3;PICALM;FN1;ESAM;SPTB;CRABP2;ARF6;HP1BP3;CAPG;PYCARD;ADD1;RAB21;MTPN;ARPC3;SVIL;DNM2;DMTN,GO:BP,Baseline_Supplement,57,235.17924528301876,235.48113207547158,235.33018867924517,4.104652162544021,4.109921081040607,4.107286621792314,5.256355997929256,"Reg. Cellular
Component Size"
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,3.7175797442586694e-4,0.01765348002881751,0.49849310876659025,-0.3818677663017511,-1.8141874285729047,98,MYLK3;RHOA;ARF1;LRP1;ADD3;STMN1;CTTN;CYFIP1;DSTN;TMOD3;SRI;ARPC2;RHOC;SPTAN1;RALA;GSN;CFL1;CAPZA1;ARFIP1;HCLS1;CDC42;PFN1;NRP1;FLNA;TMOD1;GMFG;MYH9;CNN2;SPTBN1;TMOD4;SYNPO2L;CRK;CORO1B;CAPZB;CAPZA2;SNX9;CAV1;LMOD3;S100A10;ESAM;FSCN1;SPTB;JUP;RHOG;ARF6;CAPG;SERPINF2;PYCARD,GO:BP,Baseline_Supplement,58,238.48113207547158,238.7830188679244,238.632075471698,4.162280958600437,4.167549877097024,4.16491541784873,5.230568575439855,"Reg. Actin Filament
Process"
GOBP_HUMORAL_IMMUNE_RESPONSE,4.1973614380462975e-4,0.01932297304548023,0.49849310876659025,-0.5530476811262045,-2.038831647834314,30,DCD;B2M;KRT1;DEFA3;ANG;LYZ;S100A9;H2BC4;LTF;CD59;HLA-DRB1;SERPING1;CLU;CTSG;LGALS3;HLA-A;CD81,GO:BP,Baseline_Supplement,59,241.7830188679244,242.08490566037722,241.9339622641508,4.219909754656854,4.22517867315344,4.222544213905147,5.213447564578998,"Humoral Immune
Response"
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,4.289106139861861e-4,0.01932297304548023,0.49849310876659025,-0.5524749180952209,-2.036720134787372,30,RHOA;LAMC1;CALR;ARPC2;P4HB;LAMB1;CDC42;ACTN4;NRP1;FLNA;RAB1A;CRK;FERMT3;ILK;CORO1C;FN1;S100A10;FBLN1,GO:BP,Baseline_Supplement,60,245.08490566037722,245.38679245283004,245.23584905660363,4.2775385507132695,4.282807469209857,4.280173009961563,5.213447564578998,"Substrate Adhesion
Dependent Cell
Spreading"
