uniprot_id,module_color,module_num,gene
P36542,blue,2,ATP5F1C
Q9GZV1,brown,3,ANKRD2
P31930,green,5,UQCRC1
Q16836,blue,2,HADH
Q96HC4,red,6,PDLIM5
P61981,grey,0,YWHAG
O60240,turquoise,1,PLIN1
P24310,green,5,COX7A1
P07108,turquoise,1,DBI
P04179,blue,2,SOD2
P06753,red,6,TPM3
P68371,turquoise,1,TUBB4B
Q6ZMU5,brown,3,TRIM72
P13073,green,5,COX4I1
Q16851,grey,0,UGP2
P48047,blue,2,ATP5PO
P04083,turquoise,1,ANXA1
P51884,turquoise,1,LUM
O14958,blue,2,CASQ2
P09417,grey,0,QDPR
Q96DG6,brown,3,CMBL
P54296,red,6,MYOM2
Q09666,turquoise,1,AHNAK
Q04760,brown,3,GLO1
P14174,turquoise,1,MIF
Q9Y277,green,5,VDAC3
P09211,turquoise,1,GSTP1
Q13011,blue,2,ECH1
P06396,turquoise,1,GSN
Q00325,blue,2,SLC25A3
O75947,blue,2,ATP5PD
Q8N142,brown,3,ADSS1
Q6NZI2,turquoise,1,CAVIN1
P00846,blue,2,MT-ATP6
P19237,red,6,TNNI1
Q9UBY9,brown,3,HSPB7
P04080,turquoise,1,CSTB
O75298,brown,3,RTN2
P13796,turquoise,1,LCP1
P35609,red,6,ACTN2
Q13423,blue,2,NNT
P13805,red,6,TNNT1
P30044,grey,0,PRDX5
Q9Y2J8,brown,3,PADI2
Q9UDW1,blue,2,UQCR10
P13804,blue,2,ETFA
P33121,grey,0,ACSL1
P35754,brown,3,GLRX
P07954,blue,2,FH
P49773,yellow,4,HINT1
P11055,black,7,MYH3
O75323,blue,2,NIPSNAP2
P02794,green,5,FTH1
P45880,green,5,VDAC2
Q6FI13,black,7,HIST2H2AA3
P14621,brown,3,ACYP2
P09669,green,5,COX6C
P20674,green,5,COX5A
P47985,green,5,UQCRFS1
P00387,turquoise,1,CYB5R3
P08238,turquoise,1,HSP90AB1
P22061,yellow,4,PCMT1
P62805,red,6,H4C1
P07602,turquoise,1,PSAP
P42126,blue,2,ECI1
Q9UHQ9,brown,3,CYB5R1
Q9H7C9,brown,3,AAMDC
Q00169,turquoise,1,PITPNA
P56385,blue,2,ATP5ME
P14927,blue,2,UQCRB
Q9NRX4,brown,3,PHPT1
P61758,grey,0,VBP1
P00450,yellow,4,CP
Q07021,blue,2,C1QBP
P00325,turquoise,1,ADH1B
P35573,green,5,AGL
P10768,yellow,4,ESD
Q9NZU5,brown,3,LMCD1
P63241,turquoise,1,EIF5A
P30049,blue,2,ATP5F1D
P16671,turquoise,1,CD36
Q96Q06,turquoise,1,PLIN4
P13693,grey,0,TPT1
P08574,green,5,CYC1
O60662,brown,3,KLHL41
Q9NZ45,blue,2,CISD1
P31040,blue,2,SDHA
P07919,green,5,UQCRH
P55786,brown,3,NPEPPS
Q9BQ69,blue,2,MACROD1
Q9UN36,grey,0,NDRG2
Q9H0U4,turquoise,1,RAB1B
Q9NZN4,turquoise,1,EHD2
P61970,yellow,4,NUTF2
O75369,brown,3,FLNB
P18206,turquoise,1,VCL
Q03135,turquoise,1,CAV1
P20929,red,6,NEB
P06737,yellow,4,PYGL
P43155,blue,2,CRAT
P50502,turquoise,1,ST13
Q04828,turquoise,1,AKR1C1
P61088,grey,0,UBE2N
P14625,turquoise,1,HSP90B1
P22392,turquoise,1,NME2
Q9NQC3,grey,0,RTN4
P36957,blue,2,DLST
Q5VXT5,brown,3,SYPL2
P62826,turquoise,1,RAN
P46976,blue,2,GYG1
P13489,turquoise,1,RNH1
P11766,turquoise,1,ADH5
P42765,blue,2,ACAA2
P63104,turquoise,1,YWHAZ
P54652,brown,3,HSPA2
P10809,blue,2,HSPD1
P24539,green,5,ATP5PB
P21333,turquoise,1,FLNA
O75915,turquoise,1,ARL6IP5
P11177,blue,2,PDHB
P12814,black,7,ACTN1
P14854,green,5,COX6B1
P49411,blue,2,TUFM
Q16775,brown,3,HAGH
Q01995,turquoise,1,TAGLN
P28331,green,5,NDUFS1
P09622,blue,2,DLD
Q02218,blue,2,OGDH
O75208,blue,2,COQ9
P10515,blue,2,DLAT
Q8NI60,blue,2,COQ8A
O75746,green,5,SLC25A12
Q00688,grey,0,FKBP3
Q96IX5,blue,2,ATP5MD
P13639,grey,0,EEF2
O43707,black,7,ACTN4
P08559,blue,2,PDHA1
P26038,turquoise,1,MSN
P78417,turquoise,1,GSTO1
P07738,yellow,4,BPGM
Q8N335,blue,2,GPD1L
Q9P2R7,blue,2,SUCLA2
P22314,turquoise,1,UBA1
P11310,blue,2,ACADM
P21912,blue,2,SDHB
P49189,grey,0,ALDH9A1
P09467,grey,0,FBP1
P51888,turquoise,1,PRELP
Q14353,brown,3,GAMT
Q9NR31,turquoise,1,SAR1A
Q16853,turquoise,1,AOC3
P21266,blue,2,GSTM3
P35232,blue,2,PHB
P07237,turquoise,1,P4HB
P02792,turquoise,1,FTL
Q8TCA0,brown,3,LRRC20
P15954,blue,2,COX7C
Q9H4M9,turquoise,1,EHD1
P37840,yellow,4,SNCA
P61224,turquoise,1,RAP1B
P31946,turquoise,1,YWHAB
P84243,black,7,H3-3A
Q08209,turquoise,1,PPP3CA
O96000,green,5,NDUFB10
P60903,turquoise,1,S100A10
P52565,turquoise,1,ARHGDIA
P24298,blue,2,GPT
Q00765,turquoise,1,REEP5
P16219,blue,2,ACADS
Q16531,brown,3,DDB1
P05091,turquoise,1,ALDH2
P07339,turquoise,1,CTSD
P00352,turquoise,1,ALDH1A1
P49753,blue,2,ACOT2
P50395,turquoise,1,GDI2
P62191,yellow,4,PSMC1
P09488,grey,0,GSTM1
O14949,green,5,UQCRQ
P62942,turquoise,1,FKBP1A
Q9NTK5,grey,0,OLA1
Q99623,blue,2,PHB2
P20073,yellow,4,ANXA7
Q9UBQ7,blue,2,GRHPR
P19404,green,5,NDUFV2
Q15365,brown,3,PCBP1
O75083,grey,0,WDR1
P38117,blue,2,ETFB
P51452,brown,3,DUSP3
P23109,brown,3,AMPD1
P35080,brown,3,PFN2
P60842,turquoise,1,EIF4A1
Q16082,brown,3,HSPB2
Q9UM54,blue,2,MYO6
Q9UJS0,blue,2,SLC25A13
P26678,brown,3,PLN
P17858,brown,3,PFKL
P27105,yellow,4,STOM
P63098,turquoise,1,PPP3R1
P38646,blue,2,HSPA9
P61077,grey,0,UBE2D3
P10644,brown,3,PRKAR1A
P01019,yellow,4,AGT
P84077,turquoise,1,ARF1
P53597,blue,2,SUCLG1
P37837,turquoise,1,TALDO1
Q6YN16,blue,2,HSDL2
Q01469,turquoise,1,FABP5
Q9NWV4,grey,0,CZIB
Q99584,turquoise,1,S100A13
Q9UHP9,grey,0,SMPX
Q9H0N5,brown,3,PCBD2
P48147,brown,3,PREP
P63208,yellow,4,SKP1
P18124,turquoise,1,RPL7
P31937,blue,2,HIBADH
P29692,grey,0,EEF1D
P55072,turquoise,1,VCP
P00491,yellow,4,PNP
Q96AQ6,brown,3,PBXIP1
Q9NP98,red,6,MYOZ1
P60953,turquoise,1,CDC42
P13716,yellow,4,ALAD
P50213,blue,2,IDH3A
P49821,green,5,NDUFV1
Q6NVY1,blue,2,HIBCH
P17612,grey,0,PRKACA
O95831,blue,2,AIFM1
Q02978,blue,2,SLC25A11
P52179,red,6,MYOM1
Q9BWH2,brown,3,FUNDC2
P42330,turquoise,1,AKR1C3
P17661,red,6,DES
P54920,yellow,4,NAPA
P61604,blue,2,HSPE1
Q8NDY3,brown,3,ADPRHL1
Q16795,green,5,NDUFA9
Q9UKS6,brown,3,PACSIN3
Q13057,turquoise,1,COASY
O95299,green,5,NDUFA10
P49368,turquoise,1,CCT3
O14880,red,6,MGST3
P35579,turquoise,1,MYH9
P54289,brown,3,CACNA2D1
P09960,grey,0,LTA4H
Q9UIJ7,blue,2,AK3
P61978,turquoise,1,HNRNPK
Q9UBF9,red,6,MYOT
P21291,turquoise,1,CSRP1
Q9H4A4,grey,0,RNPEP
P13807,blue,2,GYS1
Q16718,green,5,NDUFA5
Q16891,blue,2,IMMT
A8MU46,brown,3,SMTNL1
Q9H0P0,brown,3,NT5C3A
P16157,yellow,4,ANK1
P18859,green,5,ATP5PF
P24534,grey,0,EEF1B2
P51148,turquoise,1,RAB5C
Q9P0J0,green,5,NDUFA13
P28066,yellow,4,PSMA5
P40123,brown,3,CAP2
P31949,turquoise,1,S100A11
O43676,green,5,NDUFB3
P09429,turquoise,1,HMGB1
P30153,grey,0,PPP2R1A
P07099,turquoise,1,EPHX1
P11166,yellow,4,SLC2A1
P13861,brown,3,PRKAR2A
P68036,grey,0,UBE2L3
Q9UHG3,turquoise,1,PCYOX1
Q13643,brown,3,FHL3
P02545,black,7,LMNA
O14561,green,5,NDUFAB1
P51668,brown,3,UBE2D1
P01034,turquoise,1,CST3
P30566,grey,0,ADSL
Q16778,red,6,HIST2H2BE
P16152,turquoise,1,CBR1
P52209,yellow,4,PGD
P54578,yellow,4,USP14
Q16555,turquoise,1,DPYSL2
P63244,turquoise,1,RACK1
Q01432,brown,3,AMPD3
Q96IU4,turquoise,1,ABHD14B
Q8NCW5,blue,2,NAXE
O15382,blue,2,BCAT2
P37802,turquoise,1,TAGLN2
P05387,black,7,RPLP2
Q6IBS0,brown,3,TWF2
O14818,yellow,4,PSMA7
P19367,grey,0,HK1
P25789,yellow,4,PSMA4
Q14324,black,7,MYBPC2
P56556,green,5,NDUFA6
P50995,grey,0,ANXA11
Q96MF2,brown,3,STAC3
Q9BS92,blue,2,NIPSNAP3B
P23526,yellow,4,AHCY
O95168,green,5,NDUFB4
O75489,green,5,NDUFS3
P30038,blue,2,ALDH4A1
P25787,yellow,4,PSMA2
P14649,red,6,MYL6B
Q15819,yellow,4,UBE2V2
O94760,grey,0,DDAH1
Q99643,blue,2,SDHC
P30626,yellow,4,SRI
P23327,brown,3,HRC
P13987,turquoise,1,CD59
O00151,red,6,PDLIM1
P31948,yellow,4,STIP1
P52907,turquoise,1,CAPZA1
P20774,turquoise,1,OGN
Q14240,grey,0,EIF4A2
P04632,turquoise,1,CAPNS1
P22626,turquoise,1,HNRNPA2B1
Q9HB71,turquoise,1,CACYBP
P60900,yellow,4,PSMA6
P25311,yellow,4,AZGP1
P51649,blue,2,ALDH5A1
Q92530,yellow,4,PSMF1
Q9Y3D6,blue,2,FIS1
P30101,turquoise,1,PDIA3
P22352,turquoise,1,GPX3
P12111,black,7,COL6A3
P27338,blue,2,MAOB
P29401,turquoise,1,TKT
O43678,green,5,NDUFA2
P13798,yellow,4,APEH
P61586,turquoise,1,RHOA
O15273,red,6,TCAP
P20231,turquoise,1,TPSB2
P11021,turquoise,1,HSPA5
P21817,brown,3,RYR1
O95810,turquoise,1,CAVIN2
Q9BVC6,grey,0,TMEM109
O00330,blue,2,PDHX
O75874,turquoise,1,IDH1
P39687,turquoise,1,ANP32A
Q9BRX8,turquoise,1,PRXL2A
P27824,turquoise,1,CANX
P26641,blue,2,EEF1G
Q9Y5Z4,brown,3,HEBP2
P78371,yellow,4,CCT2
Q15746,brown,3,MYLK
P51149,turquoise,1,RAB7A
O60664,grey,0,PLIN3
P28838,grey,0,LAP3
P23381,blue,2,WARS1
P27816,turquoise,1,MAP4
P24666,turquoise,1,ACP1
P12109,black,7,COL6A1
Q08043,grey,0,ACTN3
Q13557,brown,3,CAMK2D
P11277,yellow,4,SPTB
P34949,blue,2,MPI
Q01484,blue,2,ANK2
P61026,grey,0,RAB10
Q5SSJ5,red,6,HP1BP3
O14950,turquoise,1,MYL12B
Q15185,grey,0,PTGES3
P46109,grey,0,CRKL
P25788,grey,0,PSMA3
O75923,brown,3,DYSF
P30046,yellow,4,DDT
P04899,turquoise,1,GNAI2
Q8IVN3,yellow,4,MUSTN1
P51970,green,5,NDUFA8
P17987,yellow,4,TCP1
P20618,grey,0,PSMB1
Q15843,grey,0,NEDD8
P62249,red,6,RPS16
Q13813,turquoise,1,SPTAN1
Q9NY65,blue,2,TUBA8
Q9Y490,turquoise,1,TLN1
Q7Z4W1,blue,2,DCXR
P51636,turquoise,1,CAV2
Q9BTV4,turquoise,1,TMEM43
Q9NPJ3,blue,2,ACOT13
P58546,turquoise,1,MTPN
P54819,blue,2,AK2
Q92523,blue,2,CPT1B
O43837,blue,2,IDH3B
P62851,turquoise,1,RPS25
P07203,yellow,4,GPX1
Q13085,brown,3,ACACA
P62333,turquoise,1,PSMC6
Q9BXN1,turquoise,1,ASPN
P07384,yellow,4,CAPN1
O14521,blue,2,SDHD
P14314,turquoise,1,PRKCSH
O75438,green,5,NDUFB1
P05386,turquoise,1,RPLP1
P00367,turquoise,1,GLUD1
Q99536,turquoise,1,VAT1
Q15056,grey,0,EIF4H
Q8NB12,red,6,SMYD1
O75521,blue,2,ECI2
Q13404,yellow,4,UBE2V1
Q01518,turquoise,1,CAP1
P02753,yellow,4,RBP4
Q7Z3D6,blue,2,DGLUCY
P60981,turquoise,1,DSTN
Q16134,blue,2,ETFDH
P09936,grey,0,UCHL1
Q08257,blue,2,CRYZ
Q9Y394,grey,0,DHRS7
O00410,blue,2,IPO5
O75531,red,6,BANF1
P67775,brown,3,PPP2CA
P43304,blue,2,GPD2
Q14195,grey,0,DPYSL3
O43488,turquoise,1,AKR7A2
Q9NSE4,blue,2,IARS2
Q9UNZ2,grey,0,NSFL1C
P35268,turquoise,1,RPL22
Q9H8H3,turquoise,1,METTL7A
P62873,turquoise,1,GNB1
A6NDG6,blue,2,PGP
Q00610,turquoise,1,CLTC
P50993,brown,3,ATP1A2
P54725,yellow,4,RAD23A
O60888,brown,3,CUTA
P31939,yellow,4,ATIC
P42704,blue,2,LRPPRC
P16083,grey,0,NQO2
Q13522,grey,0,PPP1R1A
P30520,grey,0,ADSS2
P08294,turquoise,1,SOD3
Q96A26,blue,2,FAM162A
P25786,grey,0,PSMA1
O75380,green,5,NDUFS6
P09525,turquoise,1,ANXA4
P23284,turquoise,1,PPIB
P46777,turquoise,1,RPL5
Q9UII2,green,5,ATP5IF1
P55822,brown,3,SH3BGR
O14732,brown,3,IMPA2
Q96FJ2,brown,3,DYNLL2
P20340,turquoise,1,RAB6A
P23396,red,6,RPS3
Q96RP9,blue,2,GFM1
P05023,brown,3,ATP1A1
P54727,yellow,4,RAD23B
Q9BSH4,blue,2,TACO1
P49721,yellow,4,PSMB2
P48163,grey,0,ME1
Q15233,turquoise,1,NONO
Q9BX68,blue,2,HINT2
O75251,green,5,NDUFS7
P05452,turquoise,1,CLEC3B
P46020,blue,2,PHKA1
Q9NX63,blue,2,CHCHD3
Q5BKX8,brown,3,CAVIN4
Q9Y376,brown,3,CAB39
Q86SX6,blue,2,GLRX5
P21399,turquoise,1,ACO1
P35613,blue,2,BSG
P13797,turquoise,1,PLS3
Q13885,turquoise,1,TUBB2A
P36969,grey,0,GPX4
Q9Y613,brown,3,FHOD1
P60891,yellow,4,PRPS1
Q5XKP0,blue,2,MICOS13
P61457,grey,0,PCBD1
P26885,turquoise,1,FKBP2
Q8N8N7,blue,2,PTGR2
Q96AB3,blue,2,ISOC2
Q14974,turquoise,1,KPNB1
O75306,green,5,NDUFS2
O75347,turquoise,1,TBCA
Q99733,grey,0,NAP1L4
P23786,blue,2,CPT2
Q9Y623,red,6,MYH4
P40227,yellow,4,CCT6A
P46734,brown,3,MAP2K3
Q9H0E2,brown,3,TOLLIP
Q6UXV4,blue,2,APOOL
P54284,brown,3,CACNB3
P00390,yellow,4,GSR
P28070,yellow,4,PSMB4
P16930,turquoise,1,FAH
P61769,turquoise,1,B2M
P05556,turquoise,1,ITGB1
Q2TBA0,brown,3,KLHL40
O75155,brown,3,CAND2
Q15907,turquoise,1,RAB11B
P62140,grey,0,PPP1CB
P52758,blue,2,RIDA
P07741,turquoise,1,APRT
P35555,turquoise,1,FBN1
P11586,grey,0,MTHFD1
Q9Y6M9,green,5,NDUFB9
P34932,yellow,4,HSPA4
P54922,brown,3,ADPRH
P35241,brown,3,RDX
P29218,blue,2,IMPA1
Q9UBQ5,blue,2,EIF3K
P28074,yellow,4,PSMB5
O95210,brown,3,STBD1
P12110,black,7,COL6A2
O60936,brown,3,NOL3
Q9Y2Q3,blue,2,GSTK1
P60866,turquoise,1,RPS20
O43813,grey,0,LANCL1
P00395,green,5,MT-CO1
Q9UKX3,red,6,MYH13
P46783,grey,0,RPS10
P52895,turquoise,1,AKR1C2
Q9NSD9,brown,3,FARSB
P17931,turquoise,1,LGALS3
Q15149,red,6,PLEC
Q9Y6C9,green,5,MTCH2
Q9HC38,yellow,4,GLOD4
Q9Y6B6,blue,2,SAR1B
P27797,turquoise,1,CALR
Q9Y512,blue,2,SAMM50
P46926,grey,0,GNPDA1
P46781,brown,3,RPS9
P17152,blue,2,TMEM11
Q15181,turquoise,1,PPA1
O75608,blue,2,LYPLA1
P00167,turquoise,1,CYB5A
P45974,yellow,4,USP5
Q9NR12,black,7,PDLIM7
Q9H0W9,brown,3,C11orf54
P62244,red,6,RPS15A
P63000,turquoise,1,RAC1
Q9NTM9,grey,0,CUTC
Q9BRA2,turquoise,1,TXNDC17
P08865,turquoise,1,RPSA
P62136,grey,0,PPP1CA
Q702N8,brown,3,XIRP1
P21810,turquoise,1,BGN
Q9BUF5,turquoise,1,TUBB6
O95563,blue,2,MPC2
P50991,yellow,4,CCT4
P28072,yellow,4,PSMB6
Q93034,brown,3,CUL5
Q9Y3A5,brown,3,SBDS
P62750,turquoise,1,RPL23A
O95817,brown,3,BAG3
P51858,turquoise,1,HDGF
P05026,brown,3,ATP1B1
P19338,turquoise,1,NCL
Q9NZA1,brown,3,CLIC5
Q06323,yellow,4,PSME1
P61247,grey,0,RPS3A
P50990,yellow,4,CCT8
Q04637,brown,3,EIF4G1
Q9P0L0,grey,0,VAPA
P23434,blue,2,GCSH
P11171,yellow,4,EPB41
P15531,yellow,4,NME1
P52564,brown,3,MAP2K6
P48643,yellow,4,CCT5
P31150,grey,0,GDI1
Q8IW45,brown,3,NAXD
Q13425,turquoise,1,SNTB2
Q9Y2Z9,blue,2,COQ6
P25398,grey,0,RPS12
A6NNS2,brown,3,DHRS7C
P30085,yellow,4,CMPK1
Q15404,turquoise,1,RSU1
P62906,turquoise,1,RPL10A
P17655,turquoise,1,CAPN2
P68402,yellow,4,PAFAH1B2
P67809,grey,0,YBX1
P51572,turquoise,1,BCAP31
Q99832,yellow,4,CCT7
Q15631,grey,0,TSN
P49720,yellow,4,PSMB3
P47756,black,7,CAPZB
P00492,yellow,4,HPRT1
Q9H1R3,brown,3,MYLK2
O95139,green,5,NDUFB6
Q16181,turquoise,1,SEPTIN7
P06748,grey,0,NPM1
Q13867,yellow,4,BLMH
Q9UMS6,red,6,SYNPO2
P61956,turquoise,1,SUMO2
Q9H223,turquoise,1,EHD4
Q14697,turquoise,1,GANAB
P62879,turquoise,1,GNB2
Q9Y305,blue,2,ACOT9
O14957,blue,2,UQCR11
O43399,turquoise,1,TPD52L2
P05388,black,7,RPLP0
P15374,blue,2,UCHL3
P45954,blue,2,ACADSB
P46782,grey,0,RPS5
P02751,yellow,4,FN1
Q14204,turquoise,1,DYNC1H1
Q14103,turquoise,1,HNRNPD
Q9Y6H1,grey,0,CHCHD2
Q12988,brown,3,HSPB3
P51648,grey,0,ALDH3A2
Q86VP6,yellow,4,CAND1
P55268,black,7,LAMB2
O43920,green,5,NDUFS5
Q15555,brown,3,MAPRE2
Q9UFN0,blue,2,NIPSNAP3A
Q13698,brown,3,CACNA1S
Q99714,blue,2,HSD17B10
O95298,green,5,NDUFC2
P30405,blue,2,PPIF
Q15435,yellow,4,PPP1R7
Q13526,brown,3,PIN1
P55290,grey,0,CDH13
Q13418,turquoise,1,ILK
O14653,blue,2,GOSR2
P20810,yellow,4,CAST
O43776,blue,2,NARS1
P27348,turquoise,1,YWHAQ
P10636,brown,3,MAPT
Q9BS26,turquoise,1,ERP44
Q9NX14,green,5,NDUFB11
Q9UQ80,yellow,4,PA2G4
P46940,turquoise,1,IQGAP1
O00629,blue,2,KPNA4
P07858,turquoise,1,CTSB
P51812,brown,3,RPS6KA3
Q99757,blue,2,TXN2
P25325,yellow,4,MPST
Q13510,turquoise,1,ASAH1
O75822,brown,3,EIF3J
P03886,blue,2,MT-ND1
O75891,blue,2,ALDH1L1
P51553,blue,2,IDH3G
O43852,grey,0,CALU
O00159,turquoise,1,MYO1C
Q9NZQ9,red,6,TMOD4
Q9Y6E2,brown,3,BZW2
O95747,yellow,4,OXSR1
O14773,turquoise,1,TPP1
Q96MG2,brown,3,JSRP1
Q16816,green,5,PHKG1
P14406,blue,2,COX7A2
P03915,green,5,MT-ND5
P28482,turquoise,1,MAPK1
P35270,grey,0,SPR
O94826,grey,0,TOMM70
Q08623,grey,0,PUDP
P23142,turquoise,1,FBLN1
O15173,turquoise,1,PGRMC2
P53004,yellow,4,BLVRA
O00299,turquoise,1,CLIC1
Q9UI09,green,5,NDUFA12
Q8WTS6,grey,0,SETD7
Q15124,brown,3,PGM5
P47755,black,7,CAPZA2
Q99807,blue,2,COQ7
P55010,blue,2,EIF5
O76070,turquoise,1,SNCG
P14866,turquoise,1,HNRNPL
Q9BW30,grey,0,TPPP3
P48556,grey,0,PSMD8
O43708,blue,2,GSTZ1
Q7Z406,brown,3,MYH14
Q01082,turquoise,1,SPTBN1
P21397,turquoise,1,MAOA
P10301,turquoise,1,RRAS
P14868,brown,3,DARS1
P61019,grey,0,RAB2A
P63151,grey,0,PPP2R2A
Q9NR28,blue,2,DIABLO
Q9NZJ6,blue,2,COQ3
Q96FV2,grey,0,SCRN2
Q8IWX7,blue,2,UNC45B
P61163,turquoise,1,ACTR1A
P61925,grey,0,PKIA
Q14914,blue,2,PTGR1
Q9Y3F4,grey,0,STRAP
P30837,blue,2,ALDH1B1
P11940,red,6,PABPC1
P48506,yellow,4,GCLC
Q9UM22,blue,2,EPDR1
P15880,brown,3,RPS2
Q96KP4,turquoise,1,CNDP2
Q5VST9,red,6,OBSCN
Q99627,grey,0,COPS8
P62753,red,6,RPS6
P62269,grey,0,RPS18
O60493,turquoise,1,SNX3
Q8N1G4,brown,3,LRRC47
Q92629,brown,3,SGCD
O75832,yellow,4,PSMD10
P17980,yellow,4,PSMC3
O95169,green,5,NDUFB8
Q9BSE5,grey,0,AGMAT
Q15848,grey,0,ADIPOQ
P35998,yellow,4,PSMC2
Q16543,blue,2,CDC37
O14737,grey,0,PDCD5
Q99436,yellow,4,PSMB7
P02750,turquoise,1,LRG1
P19971,turquoise,1,TYMP
Q96FW1,grey,0,OTUB1
P62993,brown,3,GRB2
Q16762,blue,2,TST
P04843,turquoise,1,RPN1
Q9Y4W6,blue,2,AFG3L2
Q5VYK3,brown,3,ECPAS
Q14847,turquoise,1,LASP1
P11532,brown,3,DMD
P03891,blue,2,MT-ND2
Q9ULC4,blue,2,MCTS1
P31943,turquoise,1,HNRNPH1
O43598,blue,2,DNPH1
P62857,turquoise,1,RPS28
P00966,grey,0,ASS1
Q04446,grey,0,GBE1
P29972,yellow,4,AQP1
Q9H9P8,green,5,L2HGDH
P41567,blue,2,EIF1
Q15370,brown,3,ELOB
P16298,brown,3,PPP3CB
O00505,blue,2,KPNA3
Q13630,yellow,4,TSTA3
P16989,brown,3,YBX3
Q15084,turquoise,1,PDIA6
Q9HDC9,turquoise,1,APMAP
Q07020,turquoise,1,RPL18
P04216,turquoise,1,THY1
Q15121,turquoise,1,PEA15
Q9Y5L4,blue,2,TIMM13
Q9NQR4,blue,2,NIT2
Q6IAN0,brown,3,DHRS7B
O95336,turquoise,1,PGLS
O00487,yellow,4,PSMD14
Q96MF6,green,5,COQ10A
Q15642,brown,3,TRIP10
Q9BXI3,brown,3,NT5C1A
Q15366,grey,0,PCBP2
Q14011,brown,3,CIRBP
Q02221,green,5,COX6A2
P67936,turquoise,1,TPM4
O00217,green,5,NDUFS8
Q9NVS9,blue,2,PNPO
Q9BXK5,blue,2,BCL2L13
Q13310,brown,3,PABPC4
P46019,blue,2,PHKA2
