pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,1.8180246499816642e-9,1.9331662111471695e-8,5.624593128390596,16,35,Reactome,10.47887323943662,yellow,Tnfr2 Non Canonical NF-kB Pathway,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,16,1.9331662111471695e-8,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_DOWNSTREAM_TCR_SIGNALING,2.203043610486673e-9,1.991688332930026e-8,5.229113924050633,17,40,Reactome,9.241751464693186,yellow,Downstream Tcr Signaling,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1/UBE2V1,17,1.991688332930026e-8,REACTOME_DOWNSTREAM_TCR_SIGNALING
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,3.936064590728794e-9,2.8536468282783755e-8,5.7674050632911396,15,32,Reactome,10.915261209378857,yellow,Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,2.8536468282783755e-8,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,5.474515622418305e-9,3.7156818798966793e-8,4.9801084990958415,17,42,Reactome,8.492765957446808,yellow,Mitotic G1 Phase And G1 S Transition,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/RPA2/SKP1,17,3.7156818798966793e-8,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
REACTOME_ABC_TRANSPORTER_DISORDERS,6.713158126914796e-9,3.9657360046033704e-8,5.5926352128883785,15,33,Reactome,10.303030303030303,yellow,Abc Transporter Disorders,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,3.9657360046033704e-8,REACTOME_ABC_TRANSPORTER_DISORDERS
REACTOME_HEDGEHOG_ON_STATE,6.713158126914796e-9,3.9657360046033704e-8,5.5926352128883785,15,33,Reactome,10.303030303030303,yellow,Hedgehog On State,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,3.9657360046033704e-8,REACTOME_HEDGEHOG_ON_STATE
REACTOME_METABOLISM_OF_POLYAMINES,6.713158126914796e-9,3.9657360046033704e-8,5.5926352128883785,15,33,Reactome,10.303030303030303,yellow,Metabolism Of Polyamines,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,3.9657360046033704e-8,REACTOME_METABOLISM_OF_POLYAMINES
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,6.713158126914796e-9,3.9657360046033704e-8,5.5926352128883785,15,33,Reactome,10.303030303030303,yellow,Transcriptional Regulation By Runx3,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,3.9657360046033704e-8,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
REACTOME_UCH_PROTEINASES,1.2653455663600038e-8,6.906883047363524e-8,5.047711781888998,16,39,Reactome,8.63686466625842,yellow,Uch Proteinases,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/USP15,16,6.906883047363524e-8,REACTOME_UCH_PROTEINASES
REACTOME_CLEC7A_DECTIN_1_SIGNALING,1.2774485886973289e-8,6.906883047363524e-8,4.7537399309551205,17,44,Reactome,7.854741266088784,yellow,Clec7a Dectin 1 Signaling,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1/UBE2V1,17,6.906883047363524e-8,REACTOME_CLEC7A_DECTIN_1_SIGNALING
REACTOME_NEDDYLATION,1.7682244023639572e-8,9.212405445735804e-8,3.8564141318722833,21,67,Reactome,5.798159314503332,yellow,Neddylation,CAND1/COPS4/DCUN1D1/DPP3/FBXO7/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,21,9.212405445735804e-8,REACTOME_NEDDYLATION
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,1.8193778779979804e-8,9.212405445735804e-8,5.273056057866184,15,35,Reactome,9.262237762237762,yellow,Runx1 Regulates Transcription Of Genes Involved In Differentiation Of Hscs,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,9.212405445735804e-8,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS
REACTOME_G2_M_CHECKPOINTS,1.9102704012791326e-8,9.483191898965431e-8,4.648101265822786,17,45,Reactome,7.569908814589666,yellow,G2 M Checkpoints,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/RPA2/UBE2V2,17,9.483191898965431e-8,REACTOME_G2_M_CHECKPOINTS
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,1.9620397032342273e-8,9.483191898965431e-8,4.921518987341772,16,40,Reactome,8.272300469483568,yellow,Degradation Of Beta Catenin By The Destruction Complex,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,16,9.483191898965431e-8,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX
REACTOME_MAPK6_MAPK4_SIGNALING,1.9620397032342273e-8,9.483191898965431e-8,4.921518987341772,16,40,Reactome,8.272300469483568,yellow,Mapk6 Mapk4 Signaling,AGO2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,16,9.483191898965431e-8,REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_DEUBIQUITINATION,2.3817351390521758e-8,1.1339903124740956e-7,3.79970215934475,21,68,Reactome,5.671532846715328,yellow,Deubiquitination,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/RAD23A/RAD23B/STAM/USP14/USP15/USP5,21,1.1339903124740956e-7,REACTOME_DEUBIQUITINATION
REACTOME_SIGNALING_BY_NOTCH,2.819324778235195e-8,1.322595006260334e-7,4.547055586130985,17,46,Reactome,7.304719980435315,yellow,Signaling By Notch,AGO2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,17,1.322595006260334e-7,REACTOME_SIGNALING_BY_NOTCH
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,2.9014545746071308e-8,1.326337930451375e-7,5.126582278481013,15,36,Reactome,8.816183816183816,yellow,Cellular Response To Hypoxia,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,1.326337930451375e-7,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,2.993615391614389e-8,1.326337930451375e-7,4.801481938870022,16,41,Reactome,7.936901408450704,yellow,Transcriptional Regulation By Runx2,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,16,1.326337930451375e-7,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,4.2390222416402584e-8,1.8029974601109896e-7,3.6911392405063284,21,70,Reactome,5.433785192909281,yellow,Antigen Processing Ubiquitination Proteasome Degradation,BLMH/FBXO7/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1/UBE2O/UBE2V1/UBE2V2,21,1.8029974601109896e-7,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
REACTOME_CIRCADIAN_CLOCK,4.4989469789205486e-8,1.8100929328031397e-7,4.687160940325498,16,42,Reactome,7.627302275189599,yellow,Circadian Clock,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,16,1.8100929328031397e-7,REACTOME_CIRCADIAN_CLOCK
REACTOME_HEDGEHOG_OFF_STATE,4.4989469789205486e-8,1.8100929328031397e-7,4.687160940325498,16,42,Reactome,7.627302275189599,yellow,Hedgehog Off State,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,16,1.8100929328031397e-7,REACTOME_HEDGEHOG_OFF_STATE
REACTOME_PTEN_REGULATION,4.4989469789205486e-8,1.8100929328031397e-7,4.687160940325498,16,42,Reactome,7.627302275189599,yellow,Pten Regulation,AGO2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,16,1.8100929328031397e-7,REACTOME_PTEN_REGULATION
REACTOME_REGULATION_OF_CDH1_FUNCTION,6.976813369460188e-8,2.68144995766e-7,4.85676215856096,15,38,Reactome,8.040437823046519,yellow,Regulation Of Cdh1 Function,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,2.68144995766e-7,REACTOME_REGULATION_OF_CDH1_FUNCTION
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,1.0372793206997748e-9,3.3469546081246066e-7,3.178481012658228,31,120,GO:BP,4.654251083783066,yellow,Response To Oxidative Stress,ALAD/AQP1/BLVRA/CAT/CCS/GCLC/GCLM/GPX1/GSR/GSS/NAPRT/OXSR1/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/PSMD4/PSME1/SNCA,31,3.3469546081246066e-7,GOBP_RESPONSE_TO_OXIDATIVE_STRESS
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,1.4067272245219582e-7,5.279364524970643e-7,4.374683544303798,16,45,Reactome,6.826614861583293,yellow,Antigen Processing Cross Presentation,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/PSME1,16,5.279364524970643e-7,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,2.203043610486673e-9,5.331365537377749e-7,5.229113924050633,17,40,GO:BP,9.241751464693186,yellow,Response To Type I Interferon,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/PSMD4/PSME1,17,5.331365537377749e-7,GOBP_RESPONSE_TO_TYPE_I_INTERFERON
REACTOME_PCP_CE_PATHWAY,1.5697145372295857e-7,5.755619969841814e-7,4.613924050632912,15,40,Reactome,7.3888111888111885,yellow,Pcp Ce Pathway,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,5.755619969841814e-7,REACTOME_PCP_CE_PATHWAY
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.5697145372295857e-7,5.755619969841814e-7,4.613924050632912,15,40,Reactome,7.3888111888111885,yellow,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,5.755619969841814e-7,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT
GOBP_CILIUM_MOVEMENT,8.588394136503855e-9,1.1876522177336759e-6,7.030741410488247,12,21,GO:BP,16.228310502283104,yellow,Cilium Movement,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/SORD,12,1.1876522177336759e-6,GOBP_CILIUM_MOVEMENT
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1.4547890965092866e-8,1.7602948067762368e-6,5.741772151898735,14,30,GO:BP,10.755208333333334,yellow,Regulation Of Cell Cycle G1 S Phase Transition,FBXO7/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME1/RPA2,14,1.7602948067762368e-6,GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,9.373105682257512e-7,3.3222452362668293e-6,4.101265822784811,15,45,Reactome,6.13986013986014,yellow,Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,3.3222452362668293e-6,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,1.0115479104257178e-6,3.5074324285413476e-6,3.860014892032763,16,51,Reactome,5.637022132796781,yellow,Regulation Of Pd L1 Cd274 Post Translational Modification,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,16,3.5074324285413476e-6,REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION
REACTOME_MITOTIC_G2_G2_M_PHASES,1.6162046724287957e-6,5.543755811879418e-6,3.407205452775073,18,65,Reactome,4.757142857142857,yellow,Mitotic G2 G2 M Phases,DCTN3/PPME1/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,18,5.543755811879418e-6,REACTOME_MITOTIC_G2_G2_M_PHASES
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,1.7493747736402366e-6,5.8742163451709e-6,3.5451619824072087,17,59,Reactome,5.0064167510976025,yellow,Regulation Of Pd L1 Cd274 Expression,AGO2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1,17,5.8742163451709e-6,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,3.2058372942638565e-6,1.065273017573094e-5,3.7664686127615608,15,49,Reactome,5.405183052241876,yellow,Tcf Dependent Signaling In Response To Wnt,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,1.065273017573094e-5,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1.1303391335409136e-7,1.0941682812676044e-5,7.23752792256143,10,17,GO:BP,17.171814671814673,yellow,Negative Regulation Of Lymphocyte Differentiation,FBXO7/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,10,1.0941682812676044e-5,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
REACTOME_SIGNALING_BY_INTERLEUKINS,1.6984142772124854e-5,5.4726682265735645e-5,2.5779385171790237,22,105,Reactome,3.319099929128278,yellow,Signaling By Interleukins,BOLA2/FN1/MTAP/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SKP1/TCP1/UBE2V1/USP14,22,5.4726682265735645e-5,REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_APOPTOSIS,1.8241683579457803e-5,5.819097061847039e-5,3.0313703907539904,17,69,Reactome,4.0204582651391165,yellow,Apoptosis,ADD1/HMGB2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,17,5.819097061847039e-5,REACTOME_APOPTOSIS
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,2.1675471031858583e-5,6.846015108082067e-5,3.124773960216998,16,63,Reactome,4.169014084507042,yellow,Regulation Of Homotypic Cell Cell Adhesion,AGO2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,16,6.846015108082067e-5,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,8.503002013910409e-7,7.48264177224116e-5,5.09122653862942,12,29,GO:BP,8.552780016116035,yellow,Negative Regulation Of Cell Activation,FBXO7/FN1/GCLC/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,12,7.48264177224116e-5,GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,2.6881523725025718e-5,8.325442784740975e-5,3.075949367088607,16,64,Reactome,4.07981220657277,yellow,Intracellular Signaling By Second Messengers,AGO2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,16,8.325442784740975e-5,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,3.934857115071735e-5,1.1954470663884604e-4,3.128084102124008,15,59,Reactome,4.152892561983471,yellow,Separation Of Sister Chromatids,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,1.1954470663884604e-4,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,1.711811369119954e-6,1.3808611710900963e-4,6.513775130305286,9,17,GO:BP,13.424496644295303,yellow,Positive Regulation Of Interleukin 2 Production,PNP/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,9,1.3808611710900963e-4,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION
REACTOME_MAPK1_MAPK3_SIGNALING,4.886357047934417e-5,1.4705168851802632e-4,2.826548067054396,17,74,Reactome,3.657210401891253,yellow,Mapk1 Mapk3 Signaling,FN1/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/SPTB,17,1.4705168851802632e-4,REACTOME_MAPK1_MAPK3_SIGNALING
GOBP_T_CELL_SELECTION,6.305004953802616e-6,3.3625402132599004e-4,6.5620253164556965,8,15,GO:BP,13.554285714285715,yellow,T Cell Selection,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,3.3625402132599004e-4,GOBP_T_CELL_SELECTION
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,6.305004953802616e-6,3.3625402132599004e-4,6.5620253164556965,8,15,GO:BP,13.554285714285715,yellow,T Helper 1 Type Immune Response,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,3.3625402132599004e-4,GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE,6.305004953802616e-6,3.3625402132599004e-4,6.5620253164556965,8,15,GO:BP,13.554285714285715,yellow,T Helper 17 Type Immune Response,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,3.3625402132599004e-4,GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,6.793799690082791e-6,3.3625402132599004e-4,3.3941510257529464,16,58,GO:BP,4.678739101274313,yellow,Regulation Of Cell Cycle Phase Transition,FBXO7/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME1/RPA2/SKP1/TIPRL,16,3.3625402132599004e-4,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,6.947397134834505e-6,3.3625402132599004e-4,4.666957660410301,11,29,GO:BP,7.349962207105064,yellow,Regulation Of Lymphocyte Differentiation,FBXO7/PNP/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,11,3.3625402132599004e-4,GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,1.1744610132714256e-5,4.942948960203218e-4,6.151898734177214,8,16,GO:BP,11.853333333333333,yellow,T Cell Differentiation In Thymus,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,4.942948960203218e-4,GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS
GOBP_T_CELL_HOMEOSTASIS,1.1744610132714256e-5,4.942948960203218e-4,6.151898734177214,8,16,GO:BP,11.853333333333333,yellow,T Cell Homeostasis,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,4.942948960203218e-4,GOBP_T_CELL_HOMEOSTASIS
GOBP_MEIOTIC_CELL_CYCLE,1.6156872504177904e-5,6.255941033617684e-4,4.732229795520935,10,26,GO:BP,7.474662162162162,yellow,Meiotic Cell Cycle,PSMA2/PSMA4/PSMA5/PSMA6/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7,10,6.255941033617684e-4,GOBP_MEIOTIC_CELL_CYCLE
REACTOME_METABOLISM_OF_NUCLEOTIDES,2.9273242177372714e-4,8.337646655876693e-4,3.515370705244123,10,35,Reactome,4.7594594594594595,yellow,Metabolism Of Nucleotides,ATIC/CMPK1/GMPR2/GSR/GUK1/HPRT1/NME1/NUDT16/PAICS/PNP,10,8.337646655876693e-4,REACTOME_METABOLISM_OF_NUCLEOTIDES
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,2.4489269646701037e-5,8.466290363573787e-4,5.033371691599539,9,22,GO:BP,8.237996902426433,yellow,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production,DDT/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,9,8.466290363573787e-4,GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
GOBP_TYPE_II_INTERFERON_PRODUCTION,3.4643202072926765e-5,0.001156366193330797,5.468354430379747,8,18,GO:BP,9.472,yellow,Type Ii Interferon Production,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,0.001156366193330797,GOBP_TYPE_II_INTERFERON_PRODUCTION
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,3.745679666615342e-5,0.0012086059724278836,4.81452944413869,9,23,GO:BP,7.645254074784276,yellow,Alpha Beta T Cell Differentiation,PNP/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,9,0.0012086059724278836,GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,4.443723541697608e-4,0.0012544670883199442,2.5632911392405067,15,72,Reactome,3.1818181818181817,yellow,Ribosome Quality Control Rqc Complex Extracts And Degrades Nascent Peptide,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,15,0.0012544670883199442,REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE
GOBP_PIGMENT_METABOLIC_PROCESS,7.579506051751476e-5,0.0021579299582633613,5.741772151898735,7,15,GO:BP,10.302980132450331,yellow,Pigment Metabolic Process,ALAD/BLVRA/BLVRB/DDT/HMBS/UROD/UROS,7,0.0021579299582633613,GOBP_PIGMENT_METABOLIC_PROCESS
