replicate,r_boot
936,-0.18668298948520223
937,-0.18929537989412418
938,-0.20722964038775582
939,-0.15747499321106054
940,-0.18985189807460914
941,-0.1835244382735328
942,-0.181736653358152
943,-0.19817885105169386
944,-0.15994825653940342
945,-0.19538415996693417
946,-0.19714633025986225
947,-0.16293390809775837
948,-0.16932665643274805
949,-0.19004851023392397
950,-0.16865483248520907
951,-0.17345549316038836
952,-0.17963555280220272
953,-0.22090513882158555
954,-0.14810601725367198
955,-0.15506988494712134
956,-0.14226415363193815
957,-0.18535615965370497
958,-0.22812691161699536
959,-0.16857722851609508
960,-0.15135392881261367
961,-0.16849161947839933
962,-0.1559934264151484
963,-0.19538536145005633
964,-0.16287220054646148
965,-0.16169121972854958
966,-0.1765539557397683
967,-0.18305484372951783
968,-0.1783228146094958
969,-0.1967075975517023
970,-0.1851618031635966
971,-0.18597423197451304
972,-0.22235780903945554
973,-0.18420153318001503
974,-0.16541967126716983
975,-0.21982700681222048
976,-0.1542349390691198
977,-0.18363869940961944
978,-0.16712604694862623
979,-0.1351619684081402
980,-0.16048649991526745
981,-0.18608588664592857
982,-0.18790008066373354
983,-0.20614207341668025
984,-0.14990680259309366
985,-0.16908919755179724
986,-0.23595896934015786
987,-0.11527929181372451
988,-0.19865855711735844
989,-0.24135566920778767
990,-0.17979429725840035
991,-0.17330991392251097
992,-0.1479002824267304
993,-0.19374659389448678
994,-0.16211267799562282
995,-0.1784780883508707
996,-0.17230835322676064
997,-0.18178782927760856
998,-0.17090236031017017
999,-0.2425312636119708
1000,-0.1747780712051128
