pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,7.602324916521395e-13,8.674252729750911e-10,0.9214260034948982,-0.5617443493571032,-2.7665628318198996,88,NDUFA4;ATP6V1C1;DMAC2L;SLC25A3;NNT;ATP1A2;ATP1A1;ATP1B1;ATP5F1D;SLC16A1;NDUFB5;ATP5PD;MT-ND5;ATP5F1C;NDUFB4;NDUFS5;MT-ND4;MT-ND3;MT-ATP8;NDUFS6;NDUFA2;SLC25A13;NDUFA12;ATP5MG;ATP5ME;NDUFB3;NDUFB9;ATP5MF;NDUFS4;NDUFA8;ATP5PO;MT-CO2;NDUFS3;FXYD1;NDUFV2;MT-ATP6;COX7A1;NDUFS8;NDUFB1;NDUFB7;SLC25A4;NDUFA10;NDUFV1;NDUFA3;NDUFA9;NDUFA6;ATP6V1B2;MT-CYB;COX5A;SURF1;ATP5PF;LETM1;CYC1;SLC25A5;COX4I1;ATP5PB;SLC25A12;UQCR10;NDUFA7;NDUFS1;NDUFA5;NDUFS2,GO:BP,Cancer_vs_Healthy
GOBP_ACTIN_FILAMENT_ORGANIZATION,4.701478742780352e-12,2.4518649777792998e-9,0.8870749883998732,0.5387606517717345,2.443140240521716,125,ADD1;FSCN1;ARPC5;SPTB;SPTBN1;TAGLN2;CTTN;CAP1;MARCKS;ARPC1B;TPM4;FLNA;SPTAN1;LCP1;ILK;CALD1;MYO1C;ACTR2;S100A10;DSTN;PLS3;PARVA;MTPN;ACTR3;ARF1;ARFIP1;ZYX;CYFIP1;TMOD1;ARRB1;IQGAP1;CORO1C;CNN3;ARPC3;ITGB1;CFL1;RHOA;RHOG;SORBS1;HSP90B1;CAPG;CNN2;INF2;CORO7;LIMS1;MYL9;CORO1B;RNH1;CDC42;TMOD3;CAPZA1;FERMT2;ARPC2;DMTN;CNN1;PFN1;ESAM;SNX9;EZR;ACTN1;RHOC;PDLIM1;NRP1;VASP;ARPC4,GO:BP,Cancer_vs_Healthy
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,6.446621326325942e-12,2.4518649777792998e-9,0.8870749883998732,-0.6265735228990896,-2.8309495472433297,59,SDHC;SDHD;ATP5F1D;NDUFB5;ATP5PD;MT-ND5;ATP5F1C;NDUFB4;SDHA;NDUFS5;SDHB;MT-ND4;MT-ND3;MT-ATP8;NDUFS6;NDUFA2;NDUFA12;ATP5MG;ATP5ME;NDUFB3;NDUFB9;ATP5MF;NDUFS4;NDUFA8;ATP5PO;NDUFS3;NDUFV2;MT-ATP6;NDUFB11;NDUFS8;NDUFB1;NDUFB7;NDUFA13;NDUFA10;NDUFV1;NDUFA3;NDUFA9;NDUFA6;NDUFA11;ATP5PF;STOML2;ATP5PB;NDUFA7;NDUFS1;NDUFA5;NDUFS2,GO:BP,Cancer_vs_Healthy
GOBP_ATP_BIOSYNTHETIC_PROCESS,4.058205612572241e-11,1.1576031509862316e-8,0.851339057116899,-0.5712796659578423,-2.6998037776898975,71,SDHC;DMAC2L;BCL2L13;SDHD;ATP5F1D;NDUFB5;ATP5PD;COX11;MT-ND5;ATP5F1C;NDUFB4;SDHA;NDUFS5;SDHB;MT-ND4;MT-ND3;MT-ATP8;NDUFS6;NDUFA2;SLC25A13;NDUFA12;ATP5MG;ATP5ME;NDUFB3;NDUFB9;ATP5MF;NDUFS4;NDUFA8;ATP5PO;NDUFS3;NDUFV2;STAT3;MT-ATP6;NDUFB11;NDUFS8;NDUFB1;NDUFB7;NDUFA13;NDUFA10;NDUFV1;NDUFA3;NDUFA9;NDUFA6;PARP1;NDUFA11;ATP5PF;STOML2;ATP5PB;NDUFA7;NDUFS1;NDUFA5;NDUFS2,GO:BP,Cancer_vs_Healthy
GOBP_CELLULAR_RESPIRATION,7.961480639479093e-11,1.8168098819291287e-8,0.8390889356212738,-0.4057824132413407,-2.264428286839317,182,NDUFA4;SDHC;MFN2;CISD1;MPC2;PFKL;NNT;BCL2L13;PDHX;DLAT;SDHD;HK1;TRAP1;ATP5F1D;ETFDH;PDHB;DLD;NDUFB5;PDHA1;DLST;ATP5PD;MT-ND5;FBP1;ATP5F1C;SUCLA2;UQCRQ;FH;NDUFB4;SDHA;NDUFS5;SDHB;SUCLG1;MT-ND4;PPP2CA;MT-ND3;MT-ATP8;PNPT1;IDH3A;OGDH;NDUFS6;PFKM;NDUFA2;PRKAG1;PFKFB2;IDH2;SLC25A13;NDUFA12;ATP5MG;ATP5ME;COX7C;NDUFB3;NDUFB9;ENO3;ATP5MF;NDUFS4;NDUFA8;UQCRB;ATP5PO;IDH3B;IDH3G;MT-CO2;NDUFS3;PKM;NDUFV2;STAT3;MT-ATP6;MDH2;PRKAA1;NDUFB11;COX7A1;COQ9;NDUFS8;ACO2;PPIF;NDUFB1;NDUFB7;FXN;NDUFA13;NDUFA10;NDUFV1;NDUFA3;NDUFA9;BCKDK;UQCRC2;NDUFA6;GALK1;NDUFA11;MT-CYB;COX5A;SURF1;ATP5PF;PDPR;CYC1;STOML2;SHMT2;PRKAA2;ARL2,GO:BP,Cancer_vs_Healthy
GOBP_OXIDATIVE_PHOSPHORYLATION,5.839487991325074e-10,1.1104759663503183e-7,0.8012155746177786,-0.48595885459457566,-2.4570119916740403,101,NDUFA4;SDHC;BCL2L13;SDHD;ATP5F1D;DLD;NDUFB5;ATP5PD;MT-ND5;ATP5F1C;UQCRQ;NDUFB4;SDHA;NDUFS5;SDHB;MT-ND4;MT-ND3;MT-ATP8;NDUFS6;NDUFA2;NDUFA12;ATP5MG;ATP5ME;COX7C;NDUFB3;NDUFB9;ATP5MF;NDUFS4;NDUFA8;UQCRB;ATP5PO;MT-CO2;NDUFS3;NDUFV2;MT-ATP6;NDUFB11;COX7A1;COQ9;NDUFS8;PPIF;NDUFB1;NDUFB7;FXN;NDUFA13;NDUFA10;NDUFV1;NDUFA3;NDUFA9;UQCRC2;NDUFA6;NDUFA11;MT-CYB;COX5A;ATP5PF;CYC1;STOML2;SHMT2;COX4I1;ATP5PB;UQCR10;NDUFA7;NDUFS1;NDUFA5;NDUFS2,GO:BP,Cancer_vs_Healthy
GOBP_CELL_SUBSTRATE_ADHESION,9.787730311425664e-10,1.595400040762383e-7,0.7881868108002371,0.5780077864286738,2.4451887794008615,78,FBLN1;RAB1A;THY1;CTTN;FBLN2;TLN1;FLNA;ILK;ACTN4;S100A10;PARVA;ZYX;RRAS;CORO1C;CD36;RSU1;ITGB1;ITGA1;CFL1;RHOA;SORBS1;TNXB;NID1;LIMS1;LAMC1;CALR;LAMB2;CRK;THBS1;VCL;CDC42;CD34;FERMT2;ARPC2;DMTN;P4HB;LAMB1;CD63;PECAM1;ITGA7;ACTN1;NRP1;ITGAV,GO:BP,Cancer_vs_Healthy
GOBP_WOUND_HEALING,3.159039404578364e-9,4.505579950779892e-7,0.7749390301364363,0.5385359035203332,2.332680327837907,91,FBLN1;CSRP1;CLIC1;TLN1;FLNA;YAP1;PRDX2;LCP1;CD9;ILK;CAV1;S100A10;MCAM;PDIA3;GNAS;AHNAK;MYH9;ANXA5;GNAQ;CD36;COMP;ITGB1;HMGB1;RHOA;GPX1;ACTB;CNN2;MYL9;CORO1B;AQP1;CRK;THBS1;VCL;AP3B1;CD34;MYH10;FERMT2;CTSG;DMTN;PROCR;GNA13;PECAM1;ACTN1;RHOC;ITGAV;RAP2B,GO:BP,Cancer_vs_Healthy
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,3.3598382469381015e-8,4.25952826639597e-6,0.7195128263389107,0.5495129599043309,2.2874381418830265,71,PNP;FBLN1;THY1;FBLN2;FLOT2;FLNA;CD81;ILK;CAV1;S100A10;RRAS;PTPN11;CD36;HLA-DRA;HMGB1;CFL1;RHOA;ACTB;NID1;FLOT1;LAMC1;CALR;LAMB2;CRK;AP3B1;CDC42;FERMT2;CTSG;ARPC2;P4HB;TGM2;LAMB1;CD63;HLA-A;NRP1;ITGAV,GO:BP,Cancer_vs_Healthy
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,3.844371759393151e-8,4.386428177467585e-6,0.7195128263389107,-0.48955363692196296,-2.3576258014993106,79,SDHC;DMAC2L;BCL2L13;IMPDH2;SDHD;ATP5F1D;NDUFB5;ATP5PD;COX11;MT-ND5;ATP5F1C;NDUFB4;SDHA;NDUFS5;SDHB;MT-ND4;MT-ND3;MT-ATP8;NDUFS6;NDUFA2;SLC25A13;NDUFA12;ATP5MG;ATP5ME;NDUFB3;NDUFB9;ATP5MF;NDUFS4;NDUFA8;ATP5PO;NDUFS3;NDUFV2;STAT3;MT-ATP6;NDUFB11;NDUFS8;NDUFB1;NDUFB7;NDUFA13;NDUFA10;NDUFV1;NDUFA3;NDUFA9;NDUFA6;PARP1;NDUFA11;ATP5PF;STOML2;AK3;ATP5PB;NDUFA7;NDUFS1;NDUFA5;NDUFS2,GO:BP,Cancer_vs_Healthy
GOBP_ATP_METABOLIC_PROCESS,6.109455706872606e-8,6.337171783219676e-6,0.7049757151672383,-0.41545336359655294,-2.179868029197171,124,SDHC;DMAC2L;FIS1;PFKL;BCL2L13;ATP1A2;ATP1B1;SDHD;HK1;ATP5F1D;NDUFB5;ATP5PD;COX11;MT-ND5;FBP1;ATP5F1C;NDUFB4;SDHA;NDUFS5;SDHB;MT-ND4;PPP2CA;MT-ND3;MT-ATP8;OGDH;DNM1L;NDUFS6;PFKM;NDUFA2;PRKAG1;PFKFB2;SLC25A13;NDUFA12;ATP5MG;ATP5ME;NDUFB3;NDUFB9;ENO3;ATP5MF;NDUFS4;NDUFA8;ATP5PO;NDUFS3;PKM;NDUFV2;STAT3;MT-ATP6;PRKAA1;NDUFB11;NDUFS8;MYH7;NDUFB1;NDUFB7;NDUFA13;NDUFA10;NDUFV1;NDUFA3;NDUFA9;NDUFA6;PARP1;GALK1;ATP6V1B2;NDUFA11;ATP5PF;STOML2;PRKAA2;ARL2,GO:BP,Cancer_vs_Healthy
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,7.025093857158036e-8,6.679693409181099e-6,0.7049757151672383,0.7077382685560085,2.4429467139783334,29,FBLN1;THY1;TLN1;FLNA;ILK;NME2;MYH9;ZYX;PTPN11;ITGB1;ITGA1;CTNNA1;NID1;LIMS1;LAMC1;LAMB2;CDC42;FERMT2;LAMB1;CD63;ITGA7;NRP1;ITGAV;ADAM10;ITGA6,GO:BP,Cancer_vs_Healthy
