module,uniprot_id,gene,kME,kME_ci_lo,kME_ci_hi,kME_p,GS_pheno,GS,GS_ci_lo,GS_ci_hi,GS_p,GS_n
turquoise,P01034,CST3,0.9271,0.8632,0.9617,6.478008165422178e-17,Cancer Status,0.5328,0.2568,0.7284,5.741206306068946e-4,38
turquoise,Q16555,DPYSL2,0.9111,0.8345,0.9532,1.9966646681993705e-15,Cancer Status,0.5385,0.2643,0.7321,4.872954434189119e-4,38
turquoise,P37802,TAGLN2,0.9636,0.9306,0.9811,3.2057167558383726e-22,Cancer Status,0.6703,0.4462,0.8153,4.151192103923293e-6,38
turquoise,P30101,PDIA3,0.9388,0.8846,0.968,3.0502381860570735e-18,Cancer Status,0.5551,0.2861,0.7429,2.9822471652982076e-4,38
turquoise,P29401,TKT,0.9633,0.9301,0.9809,3.6766936231083144e-22,Cancer Status,0.6378,0.3996,0.7953,1.6521859738805806e-5,38
turquoise,P04899,GNAI2,0.954,0.9127,0.976,2.021833180819937e-20,Cancer Status,0.5579,0.2899,0.7447,2.73784801098066e-4,38
turquoise,Q13813,SPTAN1,0.9536,0.912,0.9758,2.33918511366871e-20,Cancer Status,0.6011,0.3484,0.7724,6.579994780184085e-5,38
turquoise,Q9Y490,TLN1,0.9707,0.9439,0.9848,7.0111467349382e-24,Cancer Status,0.6208,0.3756,0.7847,3.208226095197656e-5,38
turquoise,P51636,CAV2,0.9512,0.9075,0.9746,5.637288942393446e-20,Cancer Status,0.4885,0.2001,0.699,0.0018602720224473893,38
turquoise,Q99536,VAT1,0.9407,0.888,0.969,1.7735513724849685e-18,Cancer Status,0.6134,0.3653,0.7801,4.22842617699875e-5,38
turquoise,Q01518,CAP1,0.9705,0.9435,0.9847,7.890824113767618e-24,Cancer Status,0.6318,0.3912,0.7916,2.0944589213970053e-5,38
turquoise,P60033,CD81,0.9142,0.84,0.9548,1.0932682658272522e-15,Cancer Status,0.531,0.2545,0.7272,6.039994254711782e-4,38
turquoise,P62873,GNB1,0.9278,0.8645,0.9621,5.511767018627955e-17,Cancer Status,0.5004,0.2151,0.707,0.001377743374552703,38
turquoise,Q00610,CLTC,0.9535,0.9117,0.9757,2.464211704096725e-20,Cancer Status,0.5186,0.2385,0.7191,8.509525691508771e-4,38
turquoise,P09525,ANXA4,0.9056,0.8246,0.9502,5.6787457788288194e-15,Cancer Status,0.6027,0.3506,0.7734,6.215740250429642e-5,38
turquoise,P23284,PPIB,0.939,0.885,0.9681,2.8841313144125526e-18,Cancer Status,0.5707,0.3071,0.753,1.8289994887905783e-4,38
turquoise,Q969G5,CAVIN3,0.9355,0.8786,0.9662,7.554093370712466e-18,Cancer Status,0.468,0.1745,0.6852,0.0030436077388109038,38
turquoise,P00488,F13A1,0.9086,0.83,0.9518,3.230227020103786e-15,Cancer Status,0.5958,0.3411,0.769,7.930821437912145e-5,38
turquoise,P05556,ITGB1,0.9077,0.8283,0.9513,3.865477277802602e-15,Cancer Status,0.4087,0.1024,0.6442,0.010852623425348366,38
turquoise,Q15907,RAB11B,0.9138,0.8392,0.9546,1.1873367446432726e-15,Cancer Status,0.434,0.1328,0.6619,0.006478867352228435,38
turquoise,P17931,LGALS3,0.9436,0.8935,0.9705,7.185574652000379e-19,Cancer Status,0.495,0.2083,0.7034,0.0015810207744021473,38
turquoise,Q6DD88,ATL3,0.9356,0.8787,0.9663,7.458944318367843e-18,Cancer Status,0.5315,0.2552,0.7276,5.946889514102212e-4,38
turquoise,Q9BUF5,TUBB6,0.9472,0.9001,0.9724,2.292146896272732e-19,Cancer Status,0.6023,0.35,0.7731,6.316511235256366e-5,38
turquoise,P21926,CD9,0.9264,0.8619,0.9614,7.663706192749208e-17,Cancer Status,0.5841,0.3251,0.7616,1.1819779563498034e-4,38
turquoise,Q16181,SEPTIN7,0.9474,0.9005,0.9726,2.108895940876764e-19,Cancer Status,0.507,0.2235,0.7114,0.0011610601185638714,38
turquoise,O00159,MYO1C,0.9056,0.8247,0.9502,5.640963824417452e-15,Cancer Status,0.5134,0.2318,0.7157,9.78439867666288e-4,38
turquoise,P23142,FBLN1,0.9049,0.8233,0.9498,6.45926046488085e-15,Cancer Status,0.7398,0.5502,0.8568,1.1167944961258302e-7,38
turquoise,O00299,CLIC1,0.9458,0.8975,0.9717,3.591994180305751e-19,Cancer Status,0.7045,0.4967,0.8359,7.959314162403673e-7,38
turquoise,O76070,SNCG,0.9109,0.8342,0.9531,2.0719418936273185e-15,Cancer Status,0.5361,0.2612,0.7306,5.219892358615218e-4,38
turquoise,Q01082,SPTBN1,0.9557,0.9159,0.9769,1.024712768524959e-20,Cancer Status,0.6378,0.3995,0.7953,1.6570767102333527e-5,38
turquoise,P19971,TYMP,0.925,0.8595,0.9606,1.0551375521206572e-16,Cancer Status,0.5053,0.2214,0.7103,0.001212878250202794,38
turquoise,Q14847,LASP1,0.9431,0.8925,0.9703,8.4736060154118525e-19,Cancer Status,0.626,0.383,0.788,2.6254686688221137e-5,38
turquoise,Q9HDC9,APMAP,0.9405,0.8878,0.9689,1.8428730491458646e-18,Cancer Status,0.5858,0.3275,0.7627,1.1140586134244848e-4,38
turquoise,P67936,TPM4,0.9453,0.8965,0.9714,4.3217797150033694e-19,Cancer Status,0.6379,0.3998,0.7954,1.6450749363300846e-5,38
turquoise,Q02952,AKAP12,0.9315,0.8712,0.9641,2.199084815350758e-17,Cancer Status,0.6588,0.4295,0.8082,6.907815689586779e-6,38
turquoise,O75368,SH3BGRL,0.9213,0.8528,0.9587,2.421689289022589e-16,Cancer Status,0.6914,0.4771,0.828,1.5411556277467972e-6,38
turquoise,Q9H299,SH3BGRL3,0.9127,0.8373,0.954,1.4669821539611296e-15,Cancer Status,0.6441,0.4085,0.7992,1.2813504867638937e-5,38
turquoise,Q53TN4,CYBRD1,0.9323,0.8727,0.9645,1.7759001477609635e-17,Cancer Status,0.5506,0.2802,0.74,3.4142503569029124e-4,38
turquoise,Q12805,EFEMP1,0.9335,0.875,0.9652,1.2901145487973726e-17,Cancer Status,0.6403,0.4031,0.7969,1.4948150229239481e-05,38
turquoise,P26599,PTBP1,0.92490000000000006,0.8593,0.9606,1.0803578693451158e-16,Cancer Status,0.6271,0.3844,0.7886,2.5237015282839975e-5,38
turquoise,Q9H4G4,GLIPR2,0.917,0.845,0.9563,6.118953591558021e-16,Cancer Status,0.5977,0.3437,0.7702,7.41465668011895e-5,38
turquoise,O95865,DDAH2,0.9159,0.8431,0.9558,7.6651035862889e-16,Cancer Status,0.6282,0.386,0.7894,2.415495602217303e-5,38
turquoise,Q9NVA2,SEPTIN11,0.9177,0.8463,0.9567,5.2804616119758125e-16,Cancer Status,0.4796,0.1889,0.6931,0.0023108264118890773,38
turquoise,P16070,CD44,0.9141,0.8399,0.9548,1.1053815169315267e-15,Cancer Status,0.5044,0.2202,0.7097,0.0012414766755002768,38
turquoise,P09486,SPARC,0.9127,0.8373,0.954,1.4641601460652857e-15,Cancer Status,0.639,0.4012,0.796,1.578067618418772e-5,38
turquoise,P40121,CAPG,0.9332,0.8744,0.965,1.4046805086869086e-17,Cancer Status,0.5221,0.243,0.7214,7.727080897788942e-4,38
turquoise,O15143,ARPC1B,0.9061,0.8255,0.9505,5.1556740704987e-15,Cancer Status,0.6452,0.4101,0.79990000000000006,1.2251784994962333e-5,38
turquoise,P49407,ARRB1,0.9152,0.8419,0.9554,8.810876068988014e-16,Cancer Status,0.484,0.1944,0.696,0.0020767421318342457,38
turquoise,P52594,AGFG1,0.9195,0.8495,0.9577,3.6240207791716927e-16,Cancer Status,0.5072,0.2238,0.7115,0.001153336691160201,38
blue,Q05639,EEF1A2,0.8486,0.7259,0.919,1.7059099466093586e-11,Cancer Status,-0.4657,-0.6836,-0.1716,0.0032141973244135588,38
blue,O75298,RTN2,0.8828,0.7845,0.9378,2.292585555033128e-13,Cancer Status,-0.4693,-0.6861,-0.176,0.0029545530123950892,38
blue,Q14353,GAMT,0.8414,0.7136,0.915,3.720812294670696e-11,Cancer Status,-0.2969,-0.5631,0.0252,0.07032390885416724,38
blue,P17858,PFKL,0.8575,0.7409,0.9239,6.232507715510495e-12,Cancer Status,-0.47,-0.6866,-0.177,0.002903888468142144,38
blue,P10644,PRKAR1A,0.8626,0.7496,0.9267,3.3627764341441403e-12,Cancer Status,-0.4696,-0.6863,-0.1764,0.002933236336540119,38
blue,P48147,PREP,0.8466,0.7224,0.9179,2.132657802225779e-11,Cancer Status,-0.2452,-0.5238,0.0808,0.13784211793041318,38
blue,A8MU46,SMTNL1,0.8442,0.7183,0.9165,2.7720590914911715e-11,Cancer Status,-0.6184,-0.7833,-0.3724,3.505293991225897e-5,38
blue,P13861,PRKAR2A,0.841,0.713,0.9147,3.8700025003128657e-11,Cancer Status,-0.5663,-0.7502,-0.3011,2.104558423920125e-4,38
blue,P23327,HRC,0.8508,0.7295,0.9202,1.345286999531483e-11,Cancer Status,-0.243,-0.5222,0.0831,0.1414767895919953,38
blue,P51649,ALDH5A1,0.8503,0.7286,0.9199,1.4214508012666437e-11,Cancer Status,-0.3987,-0.6372,-0.0906,0.01315889779449184,38
blue,P21817,RYR1,0.9018,0.8179,0.9481,1.1163138637413266e-14,Cancer Status,-0.4949,-0.7033,-0.2082,0.0015834179447479376,38
blue,O75923,DYSF,0.9207,0.8518,0.9583,2.7498987156929686e-16,Cancer Status,-0.4608,-0.6803,-0.1655,0.0035953244545289787,38
blue,Q13085,ACACA,0.846,0.7214,0.9175,2.276365607972542e-11,Cancer Status,-0.4066,-0.6428,-0.1,0.011292310873915601,38
blue,Q5BKX8,CAVIN4,0.8432,0.7167,0.916,3.06551069717788e-11,Cancer Status,-0.3877,-0.6294,-0.0776,0.016177401353565088,38
blue,Q9Y613,FHOD1,0.866,0.7554,0.9286,2.2153781864525833e-12,Cancer Status,-0.4612,-0.6805,-0.1659,0.0035682235226823507,38
blue,P46734,MAP2K3,0.8521,0.7317,0.9209,1.1609677757768622e-11,Cancer Status,-0.297,-0.5632,0.025,0.07015124203396872,38
blue,Q9H0E2,TOLLIP,0.8615,0.7478,0.9261,3.8378277740524835e-12,Cancer Status,-0.3088,-0.572,0.012,0.05921219465196287,38
blue,O75155,CAND2,0.904,0.8218,0.9493,7.579326189640058e-15,Cancer Status,-0.5036,-0.7091,-0.2192,0.0012688315433949506,38
blue,P35241,RDX,0.8487,0.726,0.919,1.6916666679411856e-11,Cancer Status,-0.1773,-0.4703,0.151,0.28697633298646685,38
blue,O60936,NOL3,0.8751,0.7712,0.9336,6.697084167009793e-13,Cancer Status,-0.474,-0.6892,-0.1818,0.0026470808345956565,38
blue,Q9H0W9,C11orf54,0.8971,0.8096,0.9456,2.478719353482442e-14,Cancer Status,-0.437,-0.6639,-0.1364,0.006082352785359151,38
blue,Q93034,CUL5,0.9286,0.8659,0.9625,4.517131705747645e-17,Cancer Status,-0.4465,-0.6705,-0.1479,0.0049557008642648875,38
blue,Q9NZA1,CLIC5,0.8968,0.809,0.9454,2.6148908157067815e-14,Cancer Status,-0.4966,-0.7044,-0.2103,0.0015191552308334558,38
blue,Q04637,EIF4G1,0.8933,0.8029,0.9435,4.5957113934561485e-14,Cancer Status,-0.4881,-0.6988,-0.1996,0.0018775549270809173,38
blue,P52564,MAP2K6,0.8385,0.7088,0.9134,5.003379347408761e-11,Cancer Status,-0.3659,-0.6138,-0.0523,0.023876540915402478,38
blue,Q9H1R3,MYLK2,0.8487,0.7259,0.919,1.6965925092421065e-11,Cancer Status,-0.4722,-0.688,-0.1796,0.0027602354944996316,38
blue,P10636,MAPT,0.8662,0.7558,0.9287,2.1490465819716e-12,Cancer Status,-0.407,-0.643,-0.1004,0.011215305606759773,38
blue,P51812,RPS6KA3,0.902,0.8182,0.9482,1.0785981011763052e-14,Cancer Status,-0.3563,-0.6069,-0.0413,0.028111307758463853,38
blue,Q9Y6E2,BZW2,0.8459,0.7212,0.9175,2.3014502999002273e-11,Cancer Status,-0.3496,-0.602,-0.0337,0.031449298384006306,38
blue,Q96MG2,JSRP1,0.8751,0.7711,0.9336,6.738742792718121e-13,Cancer Status,-0.5322,-0.728,-0.2561,5.834500400942016e-4,38
blue,Q8N1G4,LRRC47,0.9348,0.8774,0.9659,9.111647264120201e-18,Cancer Status,-0.5144,-0.7163,-0.233,9.542201278344797e-4,38
blue,Q5VYK3,ECPAS,0.9242,0.858,0.9602,1.2728678531604049e-16,Cancer Status,-0.5723,-0.754,-0.3091,1.7406536421489833e-4,38
blue,P16298,PPP3CB,0.8467,0.7227,0.9179,2.1004886039674627e-11,Cancer Status,-0.3029,-0.5676,0.0186,0.06453934454155211,38
blue,P16989,YBX3,0.8452,0.7201,0.9171,2.4701857942024358e-11,Cancer Status,-0.3295,-0.5873,-0.011,0.04334299492093452,38
blue,Q13310,PABPC4,0.8715,0.765,0.9316,1.0830782280073e-12,Cancer Status,-0.5086,-0.7125,-0.2256,0.0011115224659420235,38
blue,Q13554,CAMK2B,0.8854,0.7891,0.9392,1.5581645514555213e-13,Cancer Status,-0.6019,-0.7729,-0.3495,6.401922215455179e-5,38
blue,Q99873,PRMT1,0.8942,0.8044,0.944,4.0113822106530426e-14,Cancer Status,-0.5114,-0.7143,-0.2291,0.001034278820484163,38
blue,Q9NYL2,MAP3K20,0.8418,0.7144,0.9152,3.5572800100867244e-11,Cancer Status,-0.3166,-0.5778,0.0034,0.05279889861764228,38
blue,P55060,CSE1L,0.8689,0.7604,0.9302,1.5285658617987805e-12,Cancer Status,-0.6637,-0.8113,-0.4367,5.557230955352617e-6,38
blue,Q9UHV9,PFDN2,0.8766,0.7738,0.9344,5.470893887021352e-13,Cancer Status,-0.4108,-0.6457,-0.1049,0.010404657561982198,38
blue,Q8N3L3,TXLNB,0.9269,0.8629,0.9616,6.749397103166459e-17,Cancer Status,-0.4081,-0.6438,-0.1017,0.010978525068177066,38
blue,O14744,PRMT5,0.8406,0.7123,0.9145,4.0455756418701036e-11,Cancer Status,-0.4855,-0.697,-0.1962,0.0020051121930894384,38
blue,P61081,UBE2M,0.8991,0.8131,0.9467,1.7844500825567973e-14,Cancer Status,-0.3424,-0.5968,-0.0255,0.03534593962443838,38
blue,O94919,ENDOD1,0.866,0.7555,0.9286,2.2023531205621817e-12,Cancer Status,-0.5167,-0.7178,-0.236,8.962743655398736e-4,38
blue,P07814,EPRS1,0.868,0.7588,0.9297,1.7201835100289611e-12,Cancer Status,-0.5411,-0.7339,-0.2678,4.5134901414250426e-4,38
blue,O95372,LYPLA2,0.8449,0.7196,0.9169,2.553656064022455e-11,Cancer Status,-0.3342,-0.5907,-0.0162,0.04031224163285335,38
blue,Q02641,CACNB1,0.8568,0.7398,0.9236,6.7030064755124074e-12,Cancer Status,-0.5289,-0.7259,-0.2518,6.401463869193034e-4,38
blue,O60763,USO1,0.8632,0.7507,0.9271,3.120948335640817e-12,Cancer Status,-0.5661,-0.7501,-0.3009,2.1155223506588367e-4,38
blue,P62633,CNBP,0.9049,0.8235,0.9498,6.36202135440042e-15,Cancer Status,-0.2373,-0.5177,0.0891,0.15141493414864207,38
blue,Q12904,AIMP1,0.8852,0.7888,0.9392,1.5963222370911644e-13,Cancer Status,-0.3991,-0.6374,-0.091,0.013061400665264303,38
blue,O75534,CSDE1,0.8577,0.7413,0.924,6.036948155280454e-12,Cancer Status,-0.3325,-0.5895,-0.0143,0.04139840500071279,38
blue,Q8NDH3,NPEPL1,0.8405,0.7121,0.9145,4.0886878216944725e-11,Cancer Status,-0.3632,-0.6119,-0.0493,0.024997091725011064,38
blue,Q9NUU7,DDX19A,0.8937,0.8036,0.9437,4.3404999830445884e-14,Cancer Status,-0.321,-0.581,-0.0014,0.049429769826207386,38
blue,P41236,PPP1R2,0.8404,0.712,0.9144,4.123215771169041e-11,Cancer Status,-0.3039,-0.5684,0.0175,0.06359560219514511,38
blue,Q96S19,METTL26,0.8954,0.8066,0.9447,3.287580226929059e-14,Cancer Status,-0.4619,-0.681,-0.1669,0.003506092814117494,38
blue,Q13619,CUL4A,0.8495,0.7274,0.9195,1.5469934825791838e-11,Cancer Status,-0.3198,-0.5801,-1e-4,0.050337416550193054,38
blue,P30622,CLIP1,0.9417,0.8899,0.9695,1.3054751992955e-18,Cancer Status,-0.4988,-0.7059,-0.2131,0.0014334307835853401,38
blue,Q13155,AIMP2,0.8484,0.7255,0.9189,1.7485018220330935e-11,Cancer Status,-0.4552,-0.6765,-0.1587,0.004080289706167037,38
blue,Q8N3D4,EHBP1L1,0.8567,0.7395,0.9235,6.834460446111921e-12,Cancer Status,-0.6013,-0.7725,-0.3486,6.549265415243463e-5,38
blue,P09874,PARP1,0.8447,0.7193,0.9168,2.6108511233490738e-11,Cancer Status,-0.2403,-0.52,0.086,0.14620390910206685,38
blue,Q9NS86,LANCL2,0.8641,0.7523,0.9276,2.7876510610067956e-12,Cancer Status,-0.5736,-0.7549,-0.311,1.665986311070516e-4,38
brown,P48735,IDH2,0.8728,0.7672,0.9323,9.151086667272463e-13,Cancer Status,-0.2501,-0.5276,0.0756,0.12993588504278497,38
brown,P40926,MDH2,0.8812,0.7817,0.9369,2.880609121572465e-13,Cancer Status,-0.2228,-0.5064,0.1043,0.1786950088669469,38
brown,P17540,CKMT2,0.8917,0.8001,0.9427,5.946352190127465e-14,Cancer Status,-0.2219,-0.5057,0.1052,0.18055210450069442,38
brown,O75964,ATP5MG,0.8884,0.7944,0.9409,9.863032293531927e-14,Cancer Status,-0.2741,-0.5459,0.05,0.09591599843980067,38
brown,P36542,ATP5F1C,0.9033,0.8205,0.9489,8.555401096067609e-15,Cancer Status,-0.3069,-0.5706,0.0142,0.06094556707432341,38
brown,O75947,ATP5PD,0.9634,0.9303,0.981,3.4966861858990897e-22,Cancer Status,-0.3647,-0.6129,-0.0509,0.02438376629548325,38
brown,Q13423,NNT,0.9145,0.8406,0.955,1.0228288215127415e-15,Cancer Status,-0.3934,-0.6335,-0.0844,0.014533205588352756,38
brown,P07954,FH,0.9273,0.8636,0.9618,6.166212920514905e-17,Cancer Status,-0.2756,-0.5471,0.0484,0.09401487770336794,38
brown,P56385,ATP5ME,0.879,0.7779,0.9357,3.924417692867973e-13,Cancer Status,-0.2917,-0.5593,0.0308,0.07552986873608372,38
brown,P36957,DLST,0.8916,0.79990000000000006,0.9426,6.06046978855368e-14,Cancer Status,-0.3364,-0.5924,-0.0187,0.0389338903960298,38
brown,P24539,ATP5PB,0.8928,0.8021,0.9433,4.983601045629351e-14,Cancer Status,-0.1547,-0.452,0.1736,0.3537483919877258,38
brown,P11177,PDHB,0.9268,0.8628,0.9616,6.898244795014579e-17,Cancer Status,-0.3146,-0.5763,0.0056,0.05437765016144224,38
brown,Q02218,OGDH,0.9036,0.8212,0.9491,8.04627921523228e-15,Cancer Status,-0.3198,-0.5802,-1e-4,0.050308748064643256,38
brown,O75208,COQ9,0.8753,0.7715,0.9337,6.539097346126392e-13,Cancer Status,-0.2502,-0.5277,0.0755,0.12971270579300628,38
brown,P10515,DLAT,0.8782,0.7765,0.9353,4.3901141347152976e-13,Cancer Status,-0.4107,-0.6456,-0.1048,0.010419981662254973,38
brown,P08559,PDHA1,0.9408,0.8883,0.969,1.7069509450288473e-18,Cancer Status,-0.3362,-0.5922,-0.0185,0.039050258796539256,38
brown,Q9P2R7,SUCLA2,0.9264,0.8621,0.9614,7.522071072848894e-17,Cancer Status,-0.3015,-0.5666,0.0201,0.06583403926035156,38
brown,P21912,SDHB,0.8856,0.7894,0.9394,1.508971220191199e-13,Cancer Status,-0.3553,-0.6062,-0.0402,0.028582599159861586,38
brown,P53597,SUCLG1,0.9383,0.8836,0.9677,3.539114481689177e-18,Cancer Status,-0.3147,-0.5764,0.0056,0.05432998085917536,38
brown,O95831,AIFM1,0.8979,0.811,0.946,2.1754291907441192e-14,Cancer Status,-0.4495,-0.6726,-0.1516,0.004633949262195879,38
brown,Q16891,IMMT,0.8727,0.767,0.9323,9.28059313433671e-13,Cancer Status,-0.2381,-0.5183,0.0883,0.15000216280354572,38
brown,P18859,ATP5PF,0.8911,0.799,0.9423,6.552877541871357e-14,Cancer Status,-0.1662,-0.4613,0.1621,0.3187759487519439,38
brown,O00330,PDHX,0.8802,0.78,0.9364,3.3197287100578225e-13,Cancer Status,-0.4105,-0.6455,-0.1045,0.01046769436682615,38
brown,O75521,ECI2,0.8741,0.7695,0.9331,7.654334325595908e-13,Cancer Status,-0.4687,-0.6856,-0.1753,0.002998451947228313,38
brown,Q16134,ETFDH,0.9179,0.8466,0.9568,5.109426849947106e-16,Cancer Status,-0.3755,-0.6207,-0.0634,0.020169970664321694,38
brown,Q9NSE4,IARS2,0.8754,0.7716,0.9338,6.474642323058707e-13,Cancer Status,-0.3009,-0.5661,0.0208,0.06643697255552375,38
brown,P42704,LRPPRC,0.949,0.9033,0.9734,1.2629421939305675e-19,Cancer Status,-0.3377,-0.5933,-0.0202,0.038123312946120445,38
brown,Q96A26,FAM162A,0.9238,0.8573,0.96,1.3930591730876235e-16,Cancer Status,-0.4079,-0.6436,-0.1014,0.01101970558902419,38
brown,Q6UXV4,APOOL,0.8785,0.777,0.9354,4.232255693413291e-13,Cancer Status,-0.2452,-0.5238,0.0808,0.13791038577476056,38
brown,Q9Y512,SAMM50,0.9005,0.8156,0.9474,1.395210000112879e-14,Cancer Status,-0.3009,-0.5661,0.0208,0.0664102282620129,38
brown,P23434,GCSH,0.8879,0.7934,0.9406,1.0760256381033948e-13,Cancer Status,-0.259,-0.5345,0.0661,0.11630438890659654,38
brown,P30405,PPIF,0.9457,0.8973,0.9716,3.712235611222629e-19,Cancer Status,-0.2172,-0.502,0.1101,0.1901771209116265,38
brown,P51553,IDH3G,0.9292,0.8671,0.9629,3.87862048940386e-17,Cancer Status,-0.2918,-0.5593,0.0307,0.07543323864102255,38
brown,Q9NZJ6,COQ3,0.8975,0.8103,0.9458,2.328034793119375e-14,Cancer Status,-0.43120000000000003,-0.6599,-0.1294,0.006869359306405266,38
brown,Q9Y4W6,AFG3L2,0.895,0.8059,0.9445,3.4943470525631944e-14,Cancer Status,-0.4066,-0.6427,-0.0999,0.011299315400659031,38
brown,Q9BUR5,APOO,0.9072,0.8275,0.9511,4.208066204289901e-15,Cancer Status,-0.333,-0.5899,-0.0149,0.04105168997092292,38
brown,O60313,OPA1,0.8904,0.7979,0.942,7.254981362198355e-14,Cancer Status,-0.3837,-0.6265,-0.0729,0.01741703008352717,38
brown,P83111,LACTB,0.8893,0.7959,0.9414,8.618304051708571e-14,Cancer Status,-0.5173,-0.7182,-0.2367,8.82333998136215e-4,38
brown,Q9BV79,MECR,0.8852,0.7888,0.9391,1.5992377547988335e-13,Cancer Status,-0.292,-0.5595,0.0305,0.07527164231857206,38
brown,P03928,MT-ATP8,0.9043,0.8223,0.9495,7.1615671037367e-15,Cancer Status,-0.3395,-0.5946,-0.0222,0.03704818401792906,38
brown,Q03154,ACY1,0.8863,0.7907,0.9398,1.3542020290216634e-13,Cancer Status,-0.2258,-0.5088,0.1012,0.1728416405627053,38
