gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
RACK1,-0.0206,0.046,0.99782,0.933451,NS
EIF4EBP1,-0.0227,0.0404,0.997884,0.93905,NS
CBX3,-0.0249,0.0362,0.997924,0.947091,NS
HMGCL,-0.0239,0.0374,0.99794,0.944863,NS
ERO1A,0.031,0.0289,0.997941,0.958299,NS
KRT10,-0.0389,0.0229,0.99795,0.967105,NS
NEDD8,0.0254,0.0348,0.997968,0.949097,NS
CKB,0.0208,0.0423,0.997983,0.936611,NS
HSPB1,-0.0213,0.0406,0.998017,0.93905,NS
CAPN2,0.0178,0.0481,0.998029,0.931241,NS
HSPE1,0.0208,0.0404,0.998066,0.93905,NS
GPAT3,0.0234,0.0359,0.998068,0.947241,NS
SERPINB6,-0.019,0.0435,0.998102,0.935254,NS
MDH1,-0.0173,0.0474,0.998117,0.931633,NS
ARL6IP5,-0.0179,0.043,0.998229,0.9355,NS
APOL2,-0.0286,0.0267,0.998242,0.961772,NS
NDUFC2,-0.0215,0.0347,0.998279,0.949097,NS
PSMB4,0.0166,0.0442,0.998314,0.934867,NS
JPT1,0.031,0.0222,0.998416,0.967924,NS
DHX9,0.0219,0.0313,0.99842,0.954533,NS
PPP1R14B,-0.0247,0.0266,0.998489,0.961772,NS
CCT8,-0.0144,0.044,0.998541,0.934867,NS
NUDT2,0.0203,0.029,0.998648,0.958299,NS
BANF1,0.0185,0.0242,0.998969,0.965696,NS
XPO7,-0.0139,0.0321,0.998972,0.953538,NS
IRGQ,-0.0176,0.0253,0.998974,0.964139,NS
GBP1,0.0246,0.018,0.99898,0.974087,NS
XRCC5,0.0137,0.0322,0.998985,0.953538,NS
CHCHD2,0.0146,0.0282,0.999049,0.959422,NS
HDGFL2,-0.0163,0.0252,0.999054,0.964139,NS
NSF,-0.0145,0.0275,0.999085,0.9607,NS
CD59,0.0131,0.0301,0.999095,0.956413,NS
MSRA,0.0195,0.0199,0.999108,0.972357,NS
TOMM40,0.0166,0.0223,0.999148,0.967924,NS
DECR1,0.0146,0.023,0.999226,0.967105,NS
UBXN6,-0.0127,0.0241,0.999295,0.965696,NS
MOCS2,-0.0158,0.0193,0.999297,0.972357,NS
CDIPT,0.0143,0.0194,0.99936,0.972357,NS
HNRNPA0,-0.0176,0.0137,0.999443,0.980591,NS
MAP2K2,0.0119,0.0199,0.999456,0.972357,NS
ASS1,0.0136,0.0158,0.999506,0.976721,NS
PCNA,-0.0127,0.0166,0.999515,0.976045,NS
RPS17,0.0106,0.0188,0.99954,0.973078,NS
HIBCH,0.011,0.0173,0.999562,0.975182,NS
NAP1L1,-0.0078,0.023,0.999589,0.967105,NS
NSUN2,-0.0097,0.0163,0.999638,0.976045,NS
DDRGK1,-0.0097,0.0162,0.999638,0.976045,NS
MPC1,0.02,0.0077,0.999645,0.988477,NS
TCP1,0.0072,0.0193,0.999678,0.972357,NS
TMX1,-0.0071,0.0185,0.9997,0.973496,NS
PSMB7,0.0092,0.0137,0.999711,0.980591,NS
GPC1,-0.0105,0.0117,0.999719,0.982784,NS
TSTD1,-0.0095,0.0127,0.999723,0.982385,NS
UQCRH,-0.0089,0.0119,0.999754,0.982784,NS
PLPBP,-0.0081,0.0121,0.999775,0.982784,NS
NMT1,-0.009,0.0105,0.999783,0.984194,NS
PSMC2,-0.0055,0.0163,0.999795,0.976045,NS
EIF3G,-0.0059,0.0116,0.999841,0.982784,NS
LDHA,-0.006,0.0109,0.999849,0.983988,NS
ACTN2,0.0128,0.0051,0.99985,0.992011,NS
EIF3F,0.0059,0.0101,0.999862,0.984634,NS
IST1,0.005,0.0117,0.999866,0.982784,NS
OSBPL1A,-0.006,0.0078,0.999892,0.988477,NS
PDCL3,0.0046,0.0091,0.999903,0.986572,NS
UGGT1,0.0039,0.0106,0.999905,0.984194,NS
MRPL40,0.0055,0.0061,0.999923,0.991812,NS
OLA1,-0.003,0.0078,0.999946,0.988477,NS
BTF3,0.0047,0.0049,0.999947,0.992011,NS
MRRF,0.004,0.0056,0.999949,0.992011,NS
GSTM2,0.0036,0.005,0.999959,0.992011,NS
SYNC,0.0034,0.0043,0.999966,0.992918,NS
NPM1,-0.0027,0.0054,0.999967,0.992011,NS
ERP29,0.0026,0.005,0.99997,0.992011,NS
ATP6V0D1,-0.0027,0.0032,0.99998,0.994747,NS
FKBP4,-0.0022,0.0037,0.999981,0.993926,NS
COPB2,0.0027,0.0024,0.999985,0.9955,NS
OXSR1,-0.0011,0.0027,0.999993,0.995432,NS
AP1M1,0.0013,0.0023,0.999993,0.9955,NS
CHMP5,0.0011,0.002,0.999995,0.995732,NS
TSNAX,3e-4,6e-4,1,0.998675,NS
