pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.00122223815548359,0.01549287595989365,0.45505986738722953,0.5469141819177396,1.8767363627668323,28,CAT;SOD1;GCLC;PRDX2;GCLM;TXN;PTPA;MGST1;SOD2;G6PD;PFKP;PRDX6;PRDX1;PDLIM1,Hallmark,Cancer_vs_Healthy,11,135.25,149.75,142.5,2.360557813322331,2.6136305548615084,2.48709418409192,5.155605937870987,"Reactive Oxygen
Species Pathway"
GOSLIM_CILIUM_ORGANIZATION,0.00336267609314811,0.03078449899560594,0.4317076958033464,0.4514749242060686,1.705112879053897,43,FLNA;YAP1;EHD2;ATG3;EHD1;ACTR2;PARVA;ACTR3;EHD4;RAB8A;SEPTIN7;ARRB1;SEPTIN2;RAB11B;GDI2;RAB23;DYNLRB1;SEPTIN9;RAB10;SKP1,GO Slim,Cancer_vs_Healthy,12,152.75,167.25,160,2.665990432421338,2.919063173960516,2.792526803190927,5.022573025636457,Cilium Org.
HALLMARK_KRAS_SIGNALING_UP,0.00451927349528739,0.03684086202695416,0.40701791892395395,0.608621226835384,1.7940745471907908,16,BPGM;AKAP12;CA2;LCP1;GYPC;GPNMB;PECAM1;NRP1,Hallmark,Cancer_vs_Healthy,13,170.25,184.75,177.5,2.971423051520346,3.224495793059524,3.097959422289935,4.964641123615903,KRAS Signaling Up
HALLMARK_PROTEIN_SECRETION,0.00467421275276067,0.03744239173826001,0.40701791892395395,0.4294657734569075,1.6834763075631605,50,SOD1;ATP6V1H;GNAS;STAM;ARF1;ARFIP1;SEC22B;CAV2;CLTC;SNAP23;RAB14;SNX2;STX7;NAPA;AP2B1;AP3B1;CD63;AP2M1;COPE;ADAM10;TMED2;LAMP2;PPT1;SEC31A;VAMP3;CTSC;CLTA;SCAMP3;TMED10,Hallmark,Cancer_vs_Healthy,14,187.75,202.25,195,3.2768556706193532,3.5299284121585313,3.4033920413889422,4.957898571141724,Protein Secretion
HALLMARK_MITOTIC_SPINDLE,0.00597237202954858,0.04245590012736862,0.40701791892395395,0.4424215737707768,1.653337103557197,42,FSCN1;EPB41;SPTBN1;CTTN;MARCKS;EPB41L2;FLNA;SPTAN1;ACTN4;MYH9;ARHGDIA;VCL;MAPRE1;CDC42;MYH10;YWHAE;EZR,Hallmark,Cancer_vs_Healthy,15,205.25,219.75,212.5,3.582288289718361,3.835361031257539,3.70882466048795,4.85,Mitotic Spindle
HALLMARK_OXIDATIVE_PHOSPHORYLATION,2.012632454477936e-16,2.3215715362402994e-13,1.047626488498816,-0.4959986172799264,-2.7002477924254524,164,NDUFA4;SDHC;MFN2;ATP6V1C1;SLC25A3;HADHA;HADHB;MAOB;NNT;SLC25A11;PDHX;DLAT;ATP1B1;SLC25A6;AIFM1;SDHD;ATP5F1D;ACADVL;ETFDH;TIMM50;PDHB;DLD;MRPL15;NDUFB5;LRPPRC;PDHA1;DLST;ATP5PD;OPA1;SLC25A20;CPT1A;COX11;ATP5F1C;ACADSB;SUCLA2;UQCRQ;FH;NDUFB4;SDHA;SDHB;AFG3L2;SUCLG1;OGDH;IDH3A;ACAA1;NDUFS6;SUPV3L1;NDUFA2;VDAC1;IDH2;ATP5MG;ATP5ME;COX7C;NDUFB3;ECH1;ATP5MF;NDUFS4;NDUFA8;UQCRB;ACAT1;ATP5PO;IDH3B;IDH3G;ECI1;NDUFS3;NDUFV2;HSD17B10;MDH2;NDUFS8;ACO2;IMMT;GOT2;VDAC3;ACADM;PRDX3;TIMM13;MGST3;NDUFB1;NDUFB7;FXN;SLC25A4;NDUFV1;NDUFA3;NDUFA9;UQCRC2;NDUFA6;COX5A;ATP5PF;SURF1;CYC1;SLC25A5;HSPA9;ETFB;COX4I1;ATP5PB;SLC25A12;VDAC2;UQCR10;NDUFA7;NDUFS1;NDUFA5;NDUFS2,Hallmark,Cancer_vs_Healthy,16,227.75,242.25,235,3.9749873714170856,4.228060112956263,4.101523742186674,6.3999999999999995,OXPHOS
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,3.9357375754027674e-8,5.044303659141213e-6,0.7195128263389107,-0.34286592015410344,-1.9783481145587811,223,SDHC;MFN2;STBD1;PFKL;NNT;PDHX;DLAT;SDHD;HK1;TRAP1;ATP5F1D;ACADVL;GAA;ETFDH;PDHB;DLD;NDUFB5;PDHA1;DLST;ATP5PD;H6PD;MT-ND5;FBP1;GYG1;ATP5F1C;SUCLA2;UQCRQ;FH;NDUFB4;SDHA;NDUFS5;SDHB;SUCLG1;MT-ND4;PPP2CA;MT-ND3;MT-ATP8;FECH;PNPT1;OGDH;IDH3A;NDUFS6;PFKM;PHKA2;NDUFA2;PRKAG1;PFKFB2;IDH2;NDUFA12;SLC25A13;ATP5MG;GYS1;ATP5ME;COX7C;NDUFB3;NDUFB9;ENO3;ATP5MF;NDUFS4;NDUFA8;UQCRB;ACAT1;PYGM;ATP5PO;AGL;IDH3B;IDH3G;MT-CO2;PKM;NDUFS3;NDUFV2;FDXR;MT-ATP6;MDH2;PRKAA1;NDUFB11;COX7A1;NDUFS8;ACO2;PPIF;PHKB;PHKG1;ACADM;PPP1R2;NDUFB1;NDUFB7;SLC25A4;NDUFA13;PHKA1;NDUFA10;OXCT1;NDUFV1;NDUFA3;NDUFA9;BCKDK;UQCRC2;NDUFA6;COX5A;NDUFA11;MT-CYB;ATP5PF;SURF1;ALDH1L1;PDPR;CYC1;STOML2;SHMT2;PRKAA2;ARL2,GO Slim,Cancer_vs_Healthy,17,245.25,259.75,252.5,4.280419990516093,4.5334927320552705,4.4069563612856815,5.765057383319217,"Generation Of
Precursor Metabolites
And Energy"
GOSLIM_MITOCHONDRION_ORGANIZATION,7.340937420502938e-6,3.208696798572596e-4,0.610526878385931,-0.34641763477677956,-1.869060103627242,146,MYH14;MFN2;FAM162A;FIS1;CLPP;NOL3;MTM1;SLC25A46;TMEM11;AIFM1;COA3;ATP5F1D;LONP1;VPS13A;TIMM50;ENDOG;MTX1;OPA1;NDUFAF3;SAMM50;COX11;MT-ND5;MCU;APOO;CLUH;NDUFS5;MT-ND4;PNPT1;MARCHF5;DNM1L;SUPV3L1;NIPSNAP2;NDUFS4;SIRT5;NDUFS3;HSD17B10;MICU1;COX7A1;NDUFS8;IMMT;COA6;PPIF;APOOL;TIMM8A;SQSTM1;MICOS13;PRDX3;CHCHD3;TIMM13;FXN;NDUFA13;PTPMT1;CHCHD7;NDUFA6;PARP1;SURF1;LETM1;STOML2;NDUFAF4;SLC25A5;HSPA9;CCAR2;ATAD3A;ROMO1;GGCT;VDAC2;VPS13C;NDUFS1;SCO1;NDUFS2;TOMM22;ATP2A1;GSK3B;HK2,GO Slim,Cancer_vs_Healthy,18,262.75,277.25,270,4.585852609615101,4.838925351154279,4.71238898038469,5.522749899748655,Mitochondrion Org.
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,3.0563321893745374e-5,9.401277814516078e-4,0.557332238758646,-0.3705010336216653,-1.9003790619946617,110,FARSB;EPRS1;RARS1;KARS1;LRRC47;DBT;DARS1;GARS1;ACAD8;HARS1;AIMP2;ALDH5A1;VARS1;LARS1;DLD;MMUT;DLST;MCCC2;ALDH4A1;GLS;ACADSB;IARS2;FH;MCCC1;IARS1;BCAT2;NARS1;AUH;ACY1;QARS1;FARSA;ACAT1;IVD;GCDH;HSD17B10;ADI1;PCCB;RIDA;SARS2;GOT2;GCSH;SMS;ASPA;AARSD1;GOT1,GO Slim,Cancer_vs_Healthy,19,280.25,294.75,287.5,4.891285228714109,5.144357970253286,5.017821599483697,5.44413792764125,Amino Acid Metabolism
GOSLIM_TRNA_METABOLIC_PROCESS,2.406335717559063e-4,0.00455034139377767,0.5188480777437918,-0.4488911182493219,-1.9358362346342957,50,FARSB;EPRS1;RARS1;KARS1;LRRC47;DARS1;GARS1;HARS1;AIMP2;VARS1;LARS1;IARS2;IARS1;NARS1;FAM98B;QARS1;FARSA,GO Slim,Cancer_vs_Healthy,20,297.75,312.25,305,5.196717847813116,5.449790589352294,5.323254218582705,5.3048655871537616,tRNA Metabolism
