uniprot_id,module_color,module_num,gene
Q9Y281,blue,2,CFL2
P21796,blue,2,VDAC1
P10599,turquoise,1,TXN
Q14315,blue,2,FLNC
P0DP23,turquoise,1,CALM1
P45378,green,5,TNNT3
P07195,turquoise,1,LDHB
O00499,blue,2,BIN1
P49748,brown,3,ACADVL
P15121,blue,2,AKR1B1
P30048,turquoise,1,PRDX3
P55084,brown,3,HADHB
P04040,turquoise,1,CAT
P22695,brown,3,UQCRC2
P12236,brown,3,SLC25A6
P05141,brown,3,SLC25A5
P62807,turquoise,1,H2BC4
P68366,blue,2,TUBA4A
P07585,turquoise,1,DCN
Q9Y235,blue,2,APOBEC2
P07900,turquoise,1,HSP90AA1
Q05639,blue,2,EEF1A2
P56134,brown,3,ATP5MF
Q8WZ42,green,5,TTN
Q86TD4,blue,2,SRL
P0DMV8,turquoise,1,HSPA1A
P10606,brown,3,COX5B
P63316,green,5,TNNC1
P30084,turquoise,1,ECHS1
O00483,brown,3,NDUFA4
O75964,brown,3,ATP5MG
P07737,turquoise,1,PFN1
P36542,brown,3,ATP5F1C
Q9GZV1,blue,2,ANKRD2
P31930,brown,3,UQCRC1
Q16836,turquoise,1,HADH
Q96HC4,green,5,PDLIM5
P61981,turquoise,1,YWHAG
O60240,turquoise,1,PLIN1
P24310,brown,3,COX7A1
P07108,turquoise,1,DBI
P04179,turquoise,1,SOD2
P06753,green,5,TPM3
P68371,turquoise,1,TUBB4B
Q6ZMU5,blue,2,TRIM72
P13073,brown,3,COX4I1
Q16851,turquoise,1,UGP2
P48047,brown,3,ATP5PO
P51884,turquoise,1,LUM
O14958,blue,2,CASQ2
P09417,turquoise,1,QDPR
Q96DG6,blue,2,CMBL
P54296,green,5,MYOM2
Q09666,turquoise,1,AHNAK
Q04760,blue,2,GLO1
Q9Y277,blue,2,VDAC3
P09211,turquoise,1,GSTP1
Q13011,brown,3,ECH1
Q00325,brown,3,SLC25A3
O75947,brown,3,ATP5PD
Q8N142,blue,2,ADSS1
Q6NZI2,turquoise,1,CAVIN1
P00846,brown,3,MT-ATP6
P19237,green,5,TNNI1
Q9UBY9,blue,2,HSPB7
P04080,turquoise,1,CSTB
O75298,blue,2,RTN2
P35609,green,5,ACTN2
Q13423,brown,3,NNT
P13805,green,5,TNNT1
P30044,turquoise,1,PRDX5
Q9Y2J8,blue,2,PADI2
Q9UDW1,brown,3,UQCR10
P13804,brown,3,ETFA
P33121,turquoise,1,ACSL1
P35754,grey,0,GLRX
P07954,brown,3,FH
P49773,turquoise,1,HINT1
P11055,green,5,MYH3
O75323,blue,2,NIPSNAP2
P02794,grey,0,FTH1
P45880,brown,3,VDAC2
P14621,blue,2,ACYP2
P09669,brown,3,COX6C
P20674,brown,3,COX5A
P47985,brown,3,UQCRFS1
P08238,turquoise,1,HSP90AB1
P22061,turquoise,1,PCMT1
P07602,turquoise,1,PSAP
P42126,brown,3,ECI1
Q9UHQ9,blue,2,CYB5R1
Q9H7C9,blue,2,AAMDC
P56385,brown,3,ATP5ME
P14927,brown,3,UQCRB
Q9NRX4,blue,2,PHPT1
P61758,turquoise,1,VBP1
P00325,turquoise,1,ADH1B
P35573,blue,2,AGL
P10768,turquoise,1,ESD
Q9NZU5,blue,2,LMCD1
P63241,turquoise,1,EIF5A
P30049,grey,0,ATP5F1D
P16671,turquoise,1,CD36
Q96Q06,turquoise,1,PLIN4
P13693,grey,0,TPT1
P08574,brown,3,CYC1
O60662,blue,2,KLHL41
Q9NZ45,brown,3,CISD1
P31040,brown,3,SDHA
P07919,brown,3,UQCRH
P55786,blue,2,NPEPPS
Q9BQ69,blue,2,MACROD1
Q9UN36,blue,2,NDRG2
Q9NZN4,turquoise,1,EHD2
Q15847,turquoise,1,ADIRF
O75369,blue,2,FLNB
P18206,turquoise,1,VCL
Q03135,turquoise,1,CAV1
P20929,green,5,NEB
P06737,turquoise,1,PYGL
P43155,brown,3,CRAT
P50502,turquoise,1,ST13
P61088,turquoise,1,UBE2N
Q9NQC3,turquoise,1,RTN4
P36957,brown,3,DLST
Q5VXT5,blue,2,SYPL2
P46976,blue,2,GYG1
P13489,turquoise,1,RNH1
P11766,turquoise,1,ADH5
P42765,turquoise,1,ACAA2
P63104,turquoise,1,YWHAZ
P54652,blue,2,HSPA2
P10809,turquoise,1,HSPD1
P24539,brown,3,ATP5PB
P04264,turquoise,1,KRT1
O75915,turquoise,1,ARL6IP5
P11177,brown,3,PDHB
P14854,brown,3,COX6B1
P49411,brown,3,TUFM
Q16775,blue,2,HAGH
Q01995,turquoise,1,TAGLN
P28331,brown,3,NDUFS1
P09622,brown,3,DLD
Q02218,brown,3,OGDH
O75208,brown,3,COQ9
P10515,brown,3,DLAT
Q8NI60,brown,3,COQ8A
O75746,blue,2,SLC25A12
Q00688,blue,2,FKBP3
P13639,turquoise,1,EEF2
P08559,brown,3,PDHA1
P78417,turquoise,1,GSTO1
Q8N335,blue,2,GPD1L
Q9P2R7,brown,3,SUCLA2
P22314,turquoise,1,UBA1
P11310,brown,3,ACADM
P49747,turquoise,1,COMP
P21912,brown,3,SDHB
P49189,turquoise,1,ALDH9A1
P09467,blue,2,FBP1
P51888,turquoise,1,PRELP
Q14353,blue,2,GAMT
Q9NR31,turquoise,1,SAR1A
Q16853,turquoise,1,AOC3
P21266,brown,3,GSTM3
P07237,turquoise,1,P4HB
P02792,turquoise,1,FTL
Q8TCA0,blue,2,LRRC20
P15954,brown,3,COX7C
P61224,turquoise,1,RAP1B
P84243,turquoise,1,H3-3A
Q08209,turquoise,1,PPP3CA
O96000,brown,3,NDUFB10
P24298,brown,3,GPT
Q00765,turquoise,1,REEP5
P16219,brown,3,ACADS
Q16531,blue,2,DDB1
P05091,turquoise,1,ALDH2
P00352,turquoise,1,ALDH1A1
P49753,grey,0,ACOT2
P50395,turquoise,1,GDI2
P62191,turquoise,1,PSMC1
P09488,turquoise,1,GSTM1
O14949,blue,2,UQCRQ
P62942,turquoise,1,FKBP1A
Q9NTK5,red,6,OLA1
Q99623,brown,3,PHB2
P20073,turquoise,1,ANXA7
Q9UBQ7,grey,0,GRHPR
P19404,brown,3,NDUFV2
Q15365,grey,0,PCBP1
P23141,turquoise,1,CES1
O75083,red,6,WDR1
P38117,brown,3,ETFB
P51452,blue,2,DUSP3
P23109,brown,3,AMPD1
P35080,blue,2,PFN2
P60842,red,6,EIF4A1
Q16082,blue,2,HSPB2
Q14894,grey,0,CRYM
Q9UM54,brown,3,MYO6
Q9UJS0,blue,2,SLC25A13
P26678,blue,2,PLN
P17858,blue,2,PFKL
P63098,turquoise,1,PPP3R1
P38646,grey,0,HSPA9
P61077,blue,2,UBE2D3
P10644,blue,2,PRKAR1A
P53597,brown,3,SUCLG1
Q6YN16,brown,3,HSDL2
Q9NWV4,turquoise,1,CZIB
Q99584,turquoise,1,S100A13
Q9UHP9,grey,0,SMPX
Q9H0N5,blue,2,PCBD2
P48147,blue,2,PREP
P31937,brown,3,HIBADH
P29692,turquoise,1,EEF1D
Q06828,yellow,4,FMOD
P55072,turquoise,1,VCP
Q96AQ6,blue,2,PBXIP1
Q9NP98,green,5,MYOZ1
P50213,brown,3,IDH3A
P49821,brown,3,NDUFV1
Q6NVY1,brown,3,HIBCH
P17612,blue,2,PRKACA
O95831,brown,3,AIFM1
Q02978,blue,2,SLC25A11
P13645,turquoise,1,KRT10
P52179,green,5,MYOM1
Q9BWH2,blue,2,FUNDC2
P17661,green,5,DES
P61604,turquoise,1,HSPE1
Q8NDY3,blue,2,ADPRHL1
Q16795,brown,3,NDUFA9
Q9UKS6,blue,2,PACSIN3
Q13057,turquoise,1,COASY
O95299,brown,3,NDUFA10
P49368,turquoise,1,CCT3
O14880,blue,2,MGST3
P54289,blue,2,CACNA2D1
P09960,turquoise,1,LTA4H
Q9UIJ7,brown,3,AK3
P61978,turquoise,1,HNRNPK
Q9UBF9,green,5,MYOT
Q9H4A4,red,6,RNPEP
P13807,brown,3,GYS1
Q16718,brown,3,NDUFA5
Q16891,brown,3,IMMT
A8MU46,blue,2,SMTNL1
Q9H0P0,blue,2,NT5C3A
P16157,turquoise,1,ANK1
P08727,turquoise,1,KRT19
P18859,brown,3,ATP5PF
P24534,turquoise,1,EEF1B2
Q9P0J0,brown,3,NDUFA13
P28066,turquoise,1,PSMA5
P40123,blue,2,CAP2
O43676,brown,3,NDUFB3
P09429,turquoise,1,HMGB1
P30153,grey,0,PPP2R1A
P07099,turquoise,1,EPHX1
P13861,blue,2,PRKAR2A
Q6P4A7,grey,0,SFXN4
P68036,turquoise,1,UBE2L3
Q9UHG3,turquoise,1,PCYOX1
Q13643,blue,2,FHL3
P02545,turquoise,1,LMNA
Q5VVW2,yellow,4,GARNL3
O14561,brown,3,NDUFAB1
P51668,blue,2,UBE2D1
P30566,grey,0,ADSL
P54578,red,6,USP14
P63244,red,6,RACK1
Q01432,grey,0,AMPD3
O15382,brown,3,BCAT2
Q6IBS0,grey,0,TWF2
P19367,blue,2,HK1
P25789,red,6,PSMA4
Q14324,green,5,MYBPC2
P56556,brown,3,NDUFA6
P50995,turquoise,1,ANXA11
Q96MF2,blue,2,STAC3
Q9BS92,blue,2,NIPSNAP3B
P23526,red,6,AHCY
O95168,brown,3,NDUFB4
O75489,brown,3,NDUFS3
P30038,brown,3,ALDH4A1
Q8IXB3,yellow,4,TRARG1
P14649,green,5,MYL6B
Q15819,grey,0,UBE2V2
O94760,blue,2,DDAH1
Q99643,blue,2,SDHC
P02452,yellow,4,COL1A1
P23327,blue,2,HRC
P13987,turquoise,1,CD59
O00151,yellow,4,PDLIM1
P31948,turquoise,1,STIP1
P52907,turquoise,1,CAPZA1
P20774,turquoise,1,OGN
Q14240,blue,2,EIF4A2
O15260,turquoise,1,SURF4
P22626,turquoise,1,HNRNPA2B1
Q9HB71,grey,0,CACYBP
P60900,red,6,PSMA6
P35443,turquoise,1,THBS4
P51649,blue,2,ALDH5A1
Q92530,turquoise,1,PSMF1
Q9Y3D6,brown,3,FIS1
P12111,turquoise,1,COL6A3
P27338,grey,0,MAOB
O43678,brown,3,NDUFA2
O15273,green,5,TCAP
P21817,blue,2,RYR1
Q9BVC6,turquoise,1,TMEM109
O00330,brown,3,PDHX
Q9BRX8,turquoise,1,PRXL2A
P27824,turquoise,1,CANX
P05787,turquoise,1,KRT8
P26641,brown,3,EEF1G
Q9Y5Z4,turquoise,1,HEBP2
Q15746,grey,0,MYLK
P51149,turquoise,1,RAB7A
O60664,grey,0,PLIN3
P28838,turquoise,1,LAP3
P23381,turquoise,1,WARS1
P27816,turquoise,1,MAP4
P24666,turquoise,1,ACP1
P12109,turquoise,1,COL6A1
Q08043,yellow,4,ACTN3
Q13557,blue,2,CAMK2D
P11277,turquoise,1,SPTB
P34949,blue,2,MPI
Q01484,brown,3,ANK2
P61026,turquoise,1,RAB10
Q5SSJ5,turquoise,1,HP1BP3
Q15185,turquoise,1,PTGES3
P46109,turquoise,1,CRKL
P25788,red,6,PSMA3
O75923,blue,2,DYSF
Q8IVN3,yellow,4,MUSTN1
P51970,brown,3,NDUFA8
P17987,red,6,TCP1
P20618,red,6,PSMB1
Q15843,grey,0,NEDD8
P62249,turquoise,1,RPS16
Q9NY65,blue,2,TUBA8
Q7Z4W1,brown,3,DCXR
P51636,turquoise,1,CAV2
Q9NPJ3,brown,3,ACOT13
P54819,turquoise,1,AK2
Q92523,brown,3,CPT1B
O43837,brown,3,IDH3B
P62851,turquoise,1,RPS25
Q13085,blue,2,ACACA
P62333,turquoise,1,PSMC6
Q9BXN1,turquoise,1,ASPN
P07384,red,6,CAPN1
O14521,brown,3,SDHD
P14314,turquoise,1,PRKCSH
O75438,brown,3,NDUFB1
P08123,yellow,4,COL1A2
P05386,turquoise,1,RPLP1
P00367,turquoise,1,GLUD1
Q99972,yellow,4,MYOC
Q15056,grey,0,EIF4H
Q8NB12,green,5,SMYD1
O75521,brown,3,ECI2
Q7Z3D6,brown,3,DGLUCY
P60981,turquoise,1,DSTN
Q16134,brown,3,ETFDH
P09936,turquoise,1,UCHL1
Q08257,yellow,4,CRYZ
Q9Y394,grey,0,DHRS7
O00410,blue,2,IPO5
P55083,turquoise,1,MFAP4
O75531,grey,0,BANF1
P67775,blue,2,PPP2CA
P43304,blue,2,GPD2
Q14195,turquoise,1,DPYSL3
O43488,turquoise,1,AKR7A2
Q9NSE4,brown,3,IARS2
Q9UNZ2,red,6,NSFL1C
P35268,turquoise,1,RPL22
Q9H8H3,red,6,METTL7A
P62873,turquoise,1,GNB1
A6NDG6,blue,2,PGP
Q00610,turquoise,1,CLTC
P50993,blue,2,ATP1A2
P54725,turquoise,1,RAD23A
P35237,grey,0,SERPINB6
P42704,brown,3,LRPPRC
P16083,grey,0,NQO2
Q13522,turquoise,1,PPP1R1A
P30520,blue,2,ADSS2
Q96A26,brown,3,FAM162A
P56539,turquoise,1,CAV3
P25786,red,6,PSMA1
O75380,brown,3,NDUFS6
P09525,turquoise,1,ANXA4
P46777,turquoise,1,RPL5
Q9UII2,brown,3,ATP5IF1
P55822,blue,2,SH3BGR
O14732,blue,2,IMPA2
Q96FJ2,blue,2,DYNLL2
Q16363,yellow,4,LAMA4
P20340,turquoise,1,RAB6A
P23396,green,5,RPS3
Q96RP9,brown,3,GFM1
P05023,blue,2,ATP1A1
P54727,red,6,RAD23B
P35908,turquoise,1,KRT2
Q9BSH4,brown,3,TACO1
P49721,red,6,PSMB2
P51911,yellow,4,CNN1
P48163,grey,0,ME1
Q15233,turquoise,1,NONO
Q9BX68,brown,3,HINT2
Q969G5,turquoise,1,CAVIN3
O75251,brown,3,NDUFS7
P46020,brown,3,PHKA1
Q9NX63,brown,3,CHCHD3
Q5BKX8,blue,2,CAVIN4
Q9Y376,blue,2,CAB39
Q86SX6,brown,3,GLRX5
P21399,turquoise,1,ACO1
P35613,grey,0,BSG
P13797,turquoise,1,PLS3
P36969,turquoise,1,GPX4
Q9Y613,blue,2,FHOD1
Q5XKP0,brown,3,MICOS13
P61457,grey,0,PCBD1
P26885,turquoise,1,FKBP2
Q8N8N7,blue,2,PTGR2
Q96AB3,brown,3,ISOC2
Q14974,turquoise,1,KPNB1
O75306,brown,3,NDUFS2
O75347,turquoise,1,TBCA
Q99733,grey,0,NAP1L4
P23786,brown,3,CPT2
Q9Y623,green,5,MYH4
P40227,turquoise,1,CCT6A
P46734,blue,2,MAP2K3
Q9H0E2,grey,0,TOLLIP
Q6UXV4,brown,3,APOOL
P54284,blue,2,CACNB3
P28070,turquoise,1,PSMB4
Q07507,yellow,4,DPT
O75339,yellow,4,CILP
P05556,turquoise,1,ITGB1
Q2TBA0,blue,2,KLHL40
O75155,blue,2,CAND2
P62140,blue,2,PPP1CB
P52758,brown,3,RIDA
P11586,turquoise,1,MTHFD1
Q9Y6M9,brown,3,NDUFB9
P34932,red,6,HSPA4
P54922,blue,2,ADPRH
P35241,blue,2,RDX
P29218,blue,2,IMPA1
Q9UBQ5,brown,3,EIF3K
P28074,blue,2,PSMB5
O95210,blue,2,STBD1
P12110,turquoise,1,COL6A2
O60936,blue,2,NOL3
Q9Y2Q3,turquoise,1,GSTK1
P60866,turquoise,1,RPS20
O43813,grey,0,LANCL1
P00395,brown,3,MT-CO1
Q9UKX3,green,5,MYH13
P52895,turquoise,1,AKR1C2
Q9NSD9,grey,0,FARSB
Q05469,yellow,4,LIPE
Q15149,green,5,PLEC
Q9Y6C9,brown,3,MTCH2
Q9Y6B6,blue,2,SAR1B
Q9Y512,brown,3,SAMM50
P46926,red,6,GNPDA1
P46781,blue,2,RPS9
P17152,brown,3,TMEM11
Q9H2S6,yellow,4,TNMD
O75608,blue,2,LYPLA1
Q9NR12,green,5,PDLIM7
Q9H0W9,blue,2,C11orf54
P62244,grey,0,RPS15A
Q9NTM9,blue,2,CUTC
Q9NPC6,yellow,4,MYOZ2
Q6DD88,turquoise,1,ATL3
P62136,brown,3,PPP1CA
Q702N8,blue,2,XIRP1
Q9Y2S6,yellow,4,TMA7
P21810,turquoise,1,BGN
O95563,brown,3,MPC2
P50991,red,6,CCT4
P28072,red,6,PSMB6
Q93034,blue,2,CUL5
Q9Y3A5,blue,2,SBDS
O95817,green,5,BAG3
P05026,blue,2,ATP1B1
Q9NZA1,blue,2,CLIC5
P61247,turquoise,1,RPS3A
Q04637,blue,2,EIF4G1
Q9P0L0,grey,0,VAPA
P23434,brown,3,GCSH
P11171,turquoise,1,EPB41
P52564,blue,2,MAP2K6
P31150,blue,2,GDI1
Q8IW45,blue,2,NAXD
Q13425,turquoise,1,SNTB2
Q9Y2Z9,brown,3,COQ6
P25398,turquoise,1,RPS12
A6NNS2,blue,2,DHRS7C
P30085,turquoise,1,CMPK1
Q15404,turquoise,1,RSU1
P62906,turquoise,1,RPL10A
P17655,turquoise,1,CAPN2
P68402,turquoise,1,PAFAH1B2
P67809,grey,0,YBX1
Q15631,red,6,TSN
P47756,turquoise,1,CAPZB
O00244,grey,0,ATOX1
Q9H1R3,blue,2,MYLK2
Q08431,yellow,4,MFGE8
O95139,brown,3,NDUFB6
Q16181,turquoise,1,SEPTIN7
P06748,turquoise,1,NPM1
O43175,turquoise,1,PHGDH
Q13867,red,6,BLMH
O95183,grey,0,VAMP5
Q9UMS6,green,5,SYNPO2
Q9Y305,brown,3,ACOT9
O14957,brown,3,UQCR11
O43399,turquoise,1,TPD52L2
Q05707,turquoise,1,COL14A1
P15374,brown,3,UCHL3
P45954,brown,3,ACADSB
P46782,grey,0,RPS5
Q14204,turquoise,1,DYNC1H1
Q14103,turquoise,1,HNRNPD
Q9Y6H1,brown,3,CHCHD2
Q12988,blue,2,HSPB3
P51648,turquoise,1,ALDH3A2
Q86VP6,turquoise,1,CAND1
O43920,brown,3,NDUFS5
Q15555,blue,2,MAPRE2
Q9UFN0,brown,3,NIPSNAP3A
Q13698,blue,2,CACNA1S
Q99714,grey,0,HSD17B10
Q99715,yellow,4,COL12A1
E9PAV3,grey,0,NACA
O95298,blue,2,NDUFC2
P30405,brown,3,PPIF
Q15435,red,6,PPP1R7
Q13526,grey,0,PIN1
P55290,grey,0,CDH13
O14653,blue,2,GOSR2
P20810,turquoise,1,CAST
O43776,turquoise,1,NARS1
P27348,turquoise,1,YWHAQ
Q96L96,grey,0,ALPK3
Q9BS26,turquoise,1,ERP44
Q9NX14,brown,3,NDUFB11
P46940,turquoise,1,IQGAP1
O00629,brown,3,KPNA4
P51812,blue,2,RPS6KA3
Q99757,brown,3,TXN2
Q13510,turquoise,1,ASAH1
O75822,blue,2,EIF3J
P03886,blue,2,MT-ND1
O75891,grey,0,ALDH1L1
P51553,brown,3,IDH3G
O43852,turquoise,1,CALU
Q9NZQ9,green,5,TMOD4
Q9Y6E2,blue,2,BZW2
O95747,red,6,OXSR1
O14773,turquoise,1,TPP1
Q96MG2,blue,2,JSRP1
Q16816,brown,3,PHKG1
P14406,brown,3,COX7A2
P03915,brown,3,MT-ND5
P28482,red,6,MAPK1
P35270,grey,0,SPR
O94826,grey,0,TOMM70
Q08623,blue,2,PUDP
P23142,turquoise,1,FBLN1
O15173,turquoise,1,PGRMC2
Q9UI09,brown,3,NDUFA12
Q8WTS6,blue,2,SETD7
Q15124,blue,2,PGM5
P47755,turquoise,1,CAPZA2
Q99807,brown,3,COQ7
P55010,grey,0,EIF5
O76070,turquoise,1,SNCG
P14866,turquoise,1,HNRNPL
Q9BW30,turquoise,1,TPPP3
P48556,blue,2,PSMD8
O43708,blue,2,GSTZ1
Q7Z406,grey,0,MYH14
Q01082,turquoise,1,SPTBN1
P21397,turquoise,1,MAOA
O60701,turquoise,1,UGDH
P14868,blue,2,DARS1
P61019,turquoise,1,RAB2A
P63151,blue,2,PPP2R2A
Q9NR28,brown,3,DIABLO
Q9NZJ6,brown,3,COQ3
Q96FV2,grey,0,SCRN2
Q8IWX7,blue,2,UNC45B
P61163,red,6,ACTR1A
P61925,blue,2,PKIA
Q14914,grey,0,PTGR1
Q9Y3F4,blue,2,STRAP
P30837,brown,3,ALDH1B1
P11940,turquoise,1,PABPC1
P48506,turquoise,1,GCLC
Q9UM22,grey,0,EPDR1
P15880,blue,2,RPS2
Q5VST9,green,5,OBSCN
Q99627,red,6,COPS8
P62753,turquoise,1,RPS6
P62269,turquoise,1,RPS18
O60493,turquoise,1,SNX3
Q8N1G4,blue,2,LRRC47
Q92629,blue,2,SGCD
Q15063,yellow,4,POSTN
O75832,red,6,PSMD10
P17980,red,6,PSMC3
O95169,brown,3,NDUFB8
Q9BSE5,blue,2,AGMAT
P35998,red,6,PSMC2
Q16543,brown,3,CDC37
O14737,grey,0,PDCD5
Q99436,red,6,PSMB7
P19971,turquoise,1,TYMP
Q96FW1,blue,2,OTUB1
P62993,blue,2,GRB2
Q16762,brown,3,TST
Q9Y4W6,brown,3,AFG3L2
Q5VYK3,blue,2,ECPAS
P11532,blue,2,DMD
O00767,yellow,4,SCD
P03891,brown,3,MT-ND2
Q9ULC4,blue,2,MCTS1
Q6PH85,turquoise,1,DCUN1D2
O43598,grey,0,DNPH1
Q8TDC0,yellow,4,MYOZ3
P00966,turquoise,1,ASS1
Q06278,turquoise,1,AOX1
Q04446,red,6,GBE1
Q9H9P8,brown,3,L2HGDH
P41567,brown,3,EIF1
Q15370,blue,2,ELOB
P16298,blue,2,PPP3CB
O00505,blue,2,KPNA3
P16989,blue,2,YBX3
Q6NUM9,turquoise,1,RETSAT
Q9Y5L4,brown,3,TIMM13
Q9NQR4,brown,3,NIT2
Q6IAN0,blue,2,DHRS7B
O00487,red,6,PSMD14
Q96MF6,brown,3,COQ10A
Q15642,blue,2,TRIP10
Q12765,yellow,4,SCRN1
Q9BXI3,blue,2,NT5C1A
Q15366,grey,0,PCBP2
Q14011,grey,0,CIRBP
Q02221,brown,3,COX6A2
O00217,brown,3,NDUFS8
Q9NVS9,grey,0,PNPO
Q9BXK5,brown,3,BCL2L13
Q13310,blue,2,PABPC4
P46019,brown,3,PHKA2
P12429,grey,0,ANXA3
Q8WW22,blue,2,DNAJA4
P05165,brown,3,PCCA
Q01105,turquoise,1,SET
Q93100,brown,3,PHKB
Q9BT78,blue,2,COPS4
Q96C23,blue,2,GALM
Q71U36,yellow,4,TUBA1A
P62081,yellow,4,RPS7
P62701,grey,0,RPS4X
Q13424,blue,2,SNTA1
Q02952,turquoise,1,AKAP12
P07942,turquoise,1,LAMB1
Q7L5N1,blue,2,COPS6
P08572,turquoise,1,COL4A2
O95292,green,5,VAPB
Q16595,brown,3,FXN
P62847,grey,0,RPS24
Q9UL25,blue,2,RAB21
Q15046,blue,2,KARS1
Q8IWW8,brown,3,ADHFE1
P17568,brown,3,NDUFB7
Q8IVF2,yellow,4,AHNAK2
A6NCE7,blue,2,MAP1LC3B2
P13473,turquoise,1,LAMP2
Q13554,blue,2,CAMK2B
Q99873,blue,2,PRMT1
Q16881,blue,2,TXNRD1
P98160,turquoise,1,HSPG2
Q9BXW7,brown,3,HDHD5
Q9H2U2,grey,0,PPA2
Q14956,turquoise,1,GPNMB
Q9NVJ2,turquoise,1,ARL8B
Q9H7Z7,brown,3,PTGES2
O95573,blue,2,ACSL3
Q9UBI6,turquoise,1,GNG12
O60884,blue,2,DNAJA2
O43396,turquoise,1,TXNL1
Q9NYL2,blue,2,MAP3K20
Q5KU26,yellow,4,COLEC12
P27144,yellow,4,AK4
P55060,blue,2,CSE1L
Q92734,turquoise,1,TFG
O60749,turquoise,1,SNX2
Q8WUM4,turquoise,1,PDCD6IP
P39019,turquoise,1,RPS19
Q13363,brown,3,CTBP1
Q00059,brown,3,TFAM
O00264,turquoise,1,PGRMC1
O75223,brown,3,GGCT
P82921,yellow,4,MRPS21
Q9UJ70,turquoise,1,NAGK
Q93052,turquoise,1,LPP
A0AVT1,grey,0,UBA6
Q9UHV9,blue,2,PFDN2
P62910,grey,0,RPL32
P42766,turquoise,1,RPL35
Q96CM8,grey,0,ACSF2
O95182,brown,3,NDUFA7
Q9UHY7,blue,2,ENOPH1
Q13200,red,6,PSMD2
Q9Y570,turquoise,1,PPME1
P14324,red,6,FDPS
P61201,blue,2,COPS2
Q92841,turquoise,1,DDX17
Q13326,blue,2,SGCG
Q8N4T8,brown,3,CBR4
Q9BZL1,blue,2,UBL5
Q9H9S4,blue,2,CAB39L
P35749,turquoise,1,MYH11
Q14112,turquoise,1,NID2
P02462,turquoise,1,COL4A1
Q9HCP6,blue,2,HHATL
Q9H479,yellow,4,FN3K
P46939,grey,0,UTRN
P31153,blue,2,MAT2A
Q9UNM6,red,6,PSMD13
Q5TDH0,turquoise,1,DDI2
P20807,grey,0,CAPN3
O95260,turquoise,1,ATE1
O00232,blue,2,PSMD12
P21964,grey,0,COMT
Q02252,grey,0,ALDH6A1
P12268,blue,2,IMPDH2
Q9NZM1,blue,2,MYOF
Q16401,yellow,4,PSMD5
Q8N3L3,blue,2,TXLNB
P56381,brown,3,ATP5F1E
Q86X55,grey,0,CARM1
Q16585,blue,2,SGCB
Q5VTT5,green,5,MYOM3
Q02750,blue,2,MAP2K1
P63167,blue,2,DYNLL1
P31323,yellow,4,PRKAR2B
Q9Y6N5,turquoise,1,SQOR
O75131,turquoise,1,CPNE3
Q9NTX5,turquoise,1,ECHDC1
Q12797,turquoise,1,ASPH
Q5JWF2,turquoise,1,GNAS
Q13555,blue,2,CAMK2G
Q9BUR5,brown,3,APOO
Q9BR39,blue,2,JPH2
Q13508,blue,2,ART3
