pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
REACTOME_NEUTROPHIL_DEGRANULATION,1.0059160493824958e-14,3.6313569382708098e-12,1.8910136011510301,105,199,Reactome,3.2142102296745105,turquoise,Neutrophil Degranulation,ACTR2/ADAM10/ALDOA/ANXA2/AP2A2/APRT/ARPC5/ASAH1/B2M/CAP1/CD14/CD36/CD44/CD58/CD59/CD63/CFD/CKAP4/CNN2/COTL1/CST3/CSTB/CTSB/CTSC/CTSD/CTSG/CTSH/CTSZ/CYB5R3/CYFIP1/DBNL/DERA/DPP7/DYNC1H1/EEF1A1/ERP44/FABP5/FTL/GDI2/GMFG/GNS/GSN/GSTP1/HEXB/HLA-B/HLA-C/HMGB1/HSP90AA1/HSP90AB1/HSPA1A/HSPA8/IDH1/IQGAP1/JUP/KPNB1/KRT1/LAMP1/LAMP2/LAMTOR3/LGALS3/LRG1/LYZ/MAGT1/MGST1/MIF/MPO/MVP/NME2/NPC2/OSTF1/PAFAH1B2/PDXK/PECAM1/PGAM1/PGRMC1/PPIA/PRDX4/PRDX6/PSAP/PSMA2/PSMA5/PSMB1/PYCARD/RAB10/RAB14/RAB5C/RAB6A/RAB7A/RAC1/RAP1B/RAP2B/RHOA/RHOG/S100A11/SDCBP/SPTAN1/SURF4/TTR/TUBB/TUBB4B/TXNDC5/VAT1/VCL/VCP/XRCC6,105,3.6313569382708098e-12,REACTOME_NEUTROPHIL_DEGRANULATION
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,4.761671509351177e-13,1.8570518886469593e-11,2.5851233554533053,44,61,Hallmark,7.064130915524104,turquoise,Epithelial Mesenchymal Transition,BASP1/BGN/CALD1/CAPG/CD44/CD59/COL12A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A2/COL6A3/COMP/COPA/DCN/ECM1/FBLN1/FBLN2/FBLN5/FBN1/FERMT2/FLNA/FMOD/ITGB1/LAMC1/LGALS1/LRP1/LUM/MYL9/NID2/NNMT/NT5E/PCOLCE/PPIB/SERPINH1/SPARC/TAGLN/TGFBI/THBS1/THY1/TPM4/VCAN/VIM,44,1.8570518886469593e-11,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,3.8704727109726513e-13,6.986203243305636e-11,2.3601431077780455,54,82,Reactome,5.311668484187568,turquoise,Extracellular Matrix Organization,ACTB/ACTC1/ADAM10/ASPN/BGN/CAPNS1/CASP3/CD151/CD44/COL12A1/COL14A1/COL15A1/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/COMP/CTSB/CTSD/CTSG/DCN/EFEMP1/FBLN1/FBLN2/FBLN5/FBN1/FMOD/ITGA1/ITGA6/ITGA7/ITGB1/LAMA4/LAMB1/LAMB2/LAMC1/LUM/MFAP4/NID1/NID2/P4HB/PCOLCE/PECAM1/PPIB/SERPINH1/SPARC/THBS1/TNXB/TTR/VCAN/VWF,54,6.986203243305636e-11,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,3.1115698424097e-11,3.744255710366339e-9,2.2086955095614527,53,86,Reactome,4.404425351071692,turquoise,Platelet Activation Signaling And Aggregation,ACTN4/ALDOA/ANXA5/ARRB1/CALM1/CAP1/CD36/CD63/CD9/CDC42/CFD/CFL1/CLEC3B/COL1A1/COL1A2/CRK/ECM1/F13A1/FLNA/GNA11/GNA13/GNAI1/GNAI2/GNAI3/GNAQ/GNB1/GNB2/GNG12/GNG2/HSPA5/ISLR/LAMP2/MANF/MAPK3/MGLL/PECAM1/PFN1/PPIA/PSAP/PTPN11/RAC1/RAP1B/RHOA/RHOG/SELENOP/SOD1/SPARC/TAGLN2/THBS1/TLN1/VCL/VWF/YWHAZ,53,3.744255710366339e-9,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION
GOBP_CELL_SUBSTRATE_ADHESION,4.881064827032022e-12,5.862158857265458e-9,2.3007888000835814,52,81,GO:BP,4.920799874035585,turquoise,Cell Substrate Adhesion,ACTN4/ANXA2/APOD/ARPC2/CALR/CD34/CD36/CD44/CD63/CDC42/CFL1/COL1A1/CORO1C/CRK/CTTN/FBLN1/FBLN2/FBLN5/FERMT2/FLNA/HSD17B12/ILK/ITGA1/ITGA6/ITGA7/ITGB1/JUP/LAMB1/LAMC1/LIMS1/LYVE1/MYOC/NID1/NID2/P4HB/PARVA/PECAM1/RAB1A/RAC1/RHOA/RRAS/RSU1/S100A10/SORBS1/THBS1/THY1/TLN1/TNXB/VAMP3/VCL/VWF/ZYX,52,5.862158857265458e-9,GOBP_CELL_SUBSTRATE_ADHESION
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,6.836674986823283e-11,4.105423329587382e-8,2.5220184923993103,38,54,GO:BP,6.4277198211624444,turquoise,External Encapsulating Structure Organization,ADAM10/AEBP1/ANXA2/CAPG/CAV1/CAV2/COL12A1/COL14A1/COL15A1/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COMP/CST3/CTSG/FBLN1/FBLN5/FMOD/FSCN1/GSN/HSD17B12/ITGB1/LAMB1/LAMB2/LAMC1/LCP1/LRP1/LUM/MFAP4/NID1/NID2/PRDX4/SERPINH1/TGFBI/TNXB,38,4.105423329587382e-8,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION
REACTOME_EPH_EPHRIN_SIGNALING,1.4137195986512064e-9,1.2758819377827137e-7,2.8236953455571223,26,33,Reactome,9.924701945199748,turquoise,Eph Ephrin Signaling,ACTB/ACTR2/ACTR3/ADAM10/AP2A1/AP2A2/AP2B1/AP2M1/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CDC42/CFL1/CLTA/CLTB/CLTC/MYH10/MYH9/MYL12B/MYL6/MYL9/RAC1/RHOA/SDCBP,26,1.2758819377827137e-7,REACTOME_EPH_EPHRIN_SIGNALING
GOBP_ACTIN_FILAMENT_ORGANIZATION,8.972357897021631e-10,3.591933944774326e-7,1.8891986748450158,68,129,GO:BP,3.0799212296360707,turquoise,Actin Filament Organization,ACTC1/ACTR2/ACTR3/ADD3/ALDOA/ANG/ARF1/ARF6/ARFIP1/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/ARRB1/CALD1/CAP1/CAPG/CAPZA1/CAPZB/CDC42/CFL1/CNN2/CNN3/CORO1B/CORO1C/CORO7/COTL1/CTTN/CYFIP1/DBN1/DSTN/ESAM/FERMT2/FLNA/FSCN1/GMFB/GMFG/GSN/HCLS1/HSP90B1/IQGAP1/ITGB1/LCP1/MARCKS/MTPN/MYL9/MYO1C/MYOC/PFN1/PLS3/PYCARD/RAC1/RHOA/RHOC/RHOG/RNH1/S100A10/SNX9/SORBS1/SPTAN1/SPTBN1/STMN1/SVIL/TAGLN2/TMOD3/TPM4/ZYX,68,3.591933944774326e-7,GOBP_ACTIN_FILAMENT_ORGANIZATION
REACTOME_ECM_PROTEOGLYCANS,8.951139201143372e-9,6.462722503225515e-7,2.9202319385676225,22,27,Reactome,11.701310043668123,turquoise,Ecm Proteoglycans,ASPN/BGN/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/COMP/DCN/FMOD/ITGA7/ITGB1/LAMA4/LAMB1/LAMB2/LAMC1/LUM/SPARC/TNXB/VCAN,22,6.462722503225515e-7,REACTOME_ECM_PROTEOGLYCANS
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,5.1596277406874036e-8,2.9514806365745938e-6,3.359925952045134,15,16,Reactome,39.57492795389049,turquoise,Collagen Biosynthesis And Modifying Enzymes,COL12A1/COL14A1/COL15A1/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/P4HB/PCOLCE/PPIB/SERPINH1,15,2.9514806365745938e-6,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES
REACTOME_RHO_GTPASE_EFFECTORS,6.120515877568477e-8,2.9514806365745938e-6,1.9512458862247295,49,90,Reactome,3.2431263858093127,turquoise,Rho Gtpase Effectors,ACTB/ACTR2/ACTR3/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/BUB3/CALM1/CDC42/CFL1/CTNNA1/CTTN/CYFIP1/DYNC1H1/DYNC1I2/DYNC1LI2/FLNA/H2BC4/IQGAP1/ITGB1/KTN1/MAPK3/MAPRE1/MYH10/MYH9/MYL12B/MYL6/MYL9/PFN1/PPP1CC/RAC1/RHOA/RHOC/RHOG/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/YWHAB/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ,49,2.9514806365745938e-6,REACTOME_RHO_GTPASE_EFFECTORS
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,6.540677310968629e-8,2.9514806365745938e-6,2.9606304041209297,19,23,Reactome,12.584057971014493,turquoise,Integrin Cell Surface Interactions,CD44/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/COMP/FBN1/ITGA1/ITGA6/ITGA7/ITGB1/LUM/PECAM1/THBS1/VWF,19,2.9514806365745938e-6,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS
HALLMARK_APICAL_JUNCTION,3.1807408798893123e-7,6.202444715784159e-6,2.205489855701421,32,52,Hallmark,4.282422451994091,turquoise,Apical Junction,ACTB/ACTC1/ACTN4/ARPC2/CAP1/CD34/CNN2/CTNNA1/EPB41L2/FBN1/FSCN1/GNAI1/GNAI2/ITGB1/JUP/MSN/MYH10/MYH9/MYL12B/MYL9/PARVA/PECAM1/PFN1/RRAS/RSU1/TGFBI/THY1/VCAN/VCL/VWF/YWHAH/ZYX,32,6.202444715784159e-6,HALLMARK_APICAL_JUNCTION
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,3.3592318115490364e-8,8.537853685686352e-6,2.7476727785613537,23,30,GO:BP,8.741149521032902,turquoise,Integrin Mediated Signaling Pathway,ADAM10/CD63/CDC42/CTNNA1/FBLN1/FERMT2/FLNA/ILK/ITGA1/ITGA6/ITGA7/ITGB1/LAMB1/LAMB2/LAMC1/LIMS1/MYH9/NID1/NME2/PTPN11/THY1/TLN1/ZYX,23,8.537853685686352e-6,GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY
GOBP_WOUND_HEALING,3.554476971559681e-8,8.537853685686352e-6,1.8953428447434089,55,104,GO:BP,3.060132309804656,turquoise,Wound Healing,ACTB/AHNAK/ANXA1/ANXA2/ANXA5/AP3B1/CAV1/CD151/CD34/CD36/CD44/CD59/CD9/CLIC1/CNN2/COMP/CORO1B/CRK/CSRP1/CTSG/F13A1/FBLN1/FERMT2/FLNA/GNA13/GNAQ/GNAS/GPX1/HMGB1/HSPB1/ILK/ITGB1/KRT1/LCP1/LRG1/MCAM/MYH10/MYH9/MYL9/PDIA3/PECAM1/PPIA/PRDX2/PROCR/RAP2B/RHOA/RHOC/S100A10/SRSF6/THBS1/TLN1/TMX1/VCL/VWF/YAP1,55,8.537853685686352e-6,GOBP_WOUND_HEALING
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,3.4646675100217965e-7,1.2507449711178685e-5,1.846262341325811,51,99,Reactome,2.8806990881458967,turquoise,Asparagine N Linked Glycosylation,ACTR1A/ARCN1/ARF1/ARF4/CALR/CANX/CAPZA1/CAPZB/CD59/COPA/COPE/COPG1/CTSC/CTSZ/DYNC1H1/DYNC1I2/DYNC1LI2/GANAB/GFPT1/LMAN2/MAGT1/NAGK/NANS/NAPA/PDIA3/PMM2/PRKCSH/PSMC1/RAB1A/RAB1B/RPN1/RPS27A/SEC22B/SEC31A/SPTAN1/SPTBN1/STT3A/TFG/TMED10/TMED2/TMED7/TMED9/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/UAP1/VCP,51,1.2507449711178685e-5,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,6.693030183551572e-7,2.013486580218431e-5,2.543427817462123,22,31,Reactome,6.4864952288533075,turquoise,Copi Dependent Golgi To Er Retrograde Traffic,ARCN1/ARF1/ARF4/COPA/COPE/COPG1/NAPA/RAB1A/RAB1B/SEC22B/SURF4/TMED10/TMED2/TMED7/TMED9/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,22,2.013486580218431e-5,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,6.693030183551572e-7,2.013486580218431e-5,2.543427817462123,22,31,Reactome,6.4864952288533075,turquoise,Interleukin 12 Family Signaling,ANXA2/ARF1/CANX/CAPZA1/CDC42/CFL1/CNN2/GSTO1/HNRNPA2B1/LCP1/MIF/MSN/P4HB/PITPNA/PPIA/PSME2/RALA/RAP1B/RPLP0/SOD1/STAT1/TALDO1,22,2.013486580218431e-5,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,2.3161239278048577e-7,3.4908459171520696e-5,2.055484111839376,39,68,GO:BP,3.6189912506433353,turquoise,Regulation Of Body Fluid Levels,ACTB/ANXA2/ANXA5/AP3B1/CAV1/CD36/CD59/CD9/CLIC1/COMP/COPA/CSRP1/CTSG/F13A1/FBLN1/FLNA/GNA13/GNAI2/GNAQ/GNAS/HSPB1/ILK/KRT1/MYH9/MYL9/NME1/PDIA3/PPIA/PRDX2/PROCR/RAP2B/THBS1/TLN1/TMX1/TTR/VAMP2/VAMP3/VCL/VWF,39,3.4908459171520696e-5,GOBP_REGULATION_OF_BODY_FLUID_LEVELS
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,2.5676370973401703e-7,3.4908459171520696e-5,2.1151009271890677,36,61,GO:BP,3.8663893016344724,turquoise,Receptor Mediated Endocytosis,ANXA2/AP2A1/AP2A2/AP2B1/AP2M1/ARF1/ARF6/ARRB1/B2M/CANX/CAP1/CAV1/CAV2/CD14/CD36/CD63/CD81/CD9/CLTA/CLTB/CLTC/CTTN/EPS15/HGS/ITGB1/LRP1/LYVE1/MRC1/PICALM/PPT1/RAC1/RALA/RALB/SDCBP/SNX1/SNX9,36,3.4908459171520696e-5,GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.975516226180139e-6,4.754409051006868e-5,2.6190192036454376,19,26,Reactome,7.179089026915114,turquoise,Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,ADAM10/CKAP4/CST3/CTSG/FBN1/HSP90B1/IGFBP5/KTN1/LAMB1/LAMB2/LAMC1/LGALS1/MFGE8/NUCB1/P4HB/PDIA6/PRKCSH/RCN1/VCAN,19,4.754409051006868e-5,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
HALLMARK_COAGULATION,4.371202086613296e-6,5.682562712597285e-5,2.239950634696756,25,40,Hallmark,4.427387914230019,turquoise,Coagulation,ANG/ANXA1/ARF4/C1QA/CD9/CFD/COMP/CRIP2/CSRP1/CTSB/CTSH/FBN1/GNB2/GNG12/GSN/LAMP2/LGMN/LRP1/PECAM1/RAC1/RGN/S100A13/SPARC/THBS1/VWF,25,5.682562712597285e-5,HALLMARK_COAGULATION
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,2.6114560571686706e-6,5.892097728986813e-5,2.324705523577174,24,37,Reactome,4.902414373947221,turquoise,Translocation Of Slc2a4 Glut4 To The Plasma Membrane,ACTB/CALM1/MYH9/MYO1C/RAB10/RAB14/RAB4A/RAB8A/RAC1/RALA/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/VAMP2/YWHAB/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ,24,5.892097728986813e-5,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,3.0482784602727775e-6,6.473108965638075e-5,2.355148095909732,23,35,Reactome,5.085034013605442,turquoise,Degradation Of The Extracellular Matrix,ADAM10/CAPNS1/CASP3/CD44/COL12A1/COL14A1/COL15A1/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/CTSB/CTSD/CTSG/DCN/FBN1/LAMB1/LAMC1/NID1,23,6.473108965638075e-5,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,6.637718358983533e-7,7.836802391119725e-5,2.280677009873061,28,44,GO:BP,4.666666666666667,turquoise,Regulation Of Cell Morphogenesis,ALDOA/ANXA1/CAPZB/CD44/CFL1/CORO1B/CORO1C/CRK/CYFIP1/DBN1/EEF2K/EPB41L3/FERMT2/GNA13/HEXB/ITGA7/MSN/MYH10/MYH9/MYL12B/PALM/PALMD/PARVA/RAC1/RHOG/S100B/SEPTIN7/SPARC,28,7.836802391119725e-5,GOBP_REGULATION_OF_CELL_MORPHOGENESIS
GOBP_LAMELLIPODIUM_ORGANIZATION,7.177754063473519e-7,7.836802391119725e-5,2.7237799717912554,19,25,GO:BP,8.380193236714975,turquoise,Lamellipodium Organization,ABLIM2/ACTR2/ACTR3/ARPC2/CAPZB/CD44/CDC42/CFL1/CORO1B/CORO1C/CTTN/CYFIP1/FSCN1/HSP90AA1/ITGB1/RAC1/SNX1/SNX2/VCL,19,7.836802391119725e-5,GOBP_LAMELLIPODIUM_ORGANIZATION
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,4.009810457458448e-6,8.041897639680556e-5,2.4278174621229356,21,31,Reactome,5.561337209302326,turquoise,Trans Golgi Network Vesicle Budding,AP1B1/AP3B1/ARF1/ARRB1/CLINT1/CLTA/CLTB/CLTC/CTSZ/FTL/GNS/HGS/HSPA8/NAPA/PICALM/RAB5C/SNX2/SNX5/SNX9/TXNDC5/VAMP2,21,8.041897639680556e-5,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING
REACTOME_COLLAGEN_DEGRADATION,4.4158556677865435e-6,8.390125768794433e-5,2.9514643657180786,14,17,Reactome,12.2810551558753,turquoise,Collagen Degradation,ADAM10/COL12A1/COL14A1/COL15A1/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/CTSB/CTSD,14,8.390125768794433e-5,REACTOME_COLLAGEN_DEGRADATION
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,4.941709163608863e-6,8.41128571904087e-5,2.5220184923993103,19,27,Reactome,6.278260869565218,turquoise,Developmental Cell Lineages,ANXA1/ANXA2/CA2/COL1A1/COL1A2/CSPG4/FABP5/ITGA6/ITGB1/KRT1/KRT10/KRT14/KRT19/KRT5/LAMA4/LAMB1/LAMB2/LAMC1/YAP1,19,8.41128571904087e-5,REACTOME_DEVELOPMENTAL_CELL_LINEAGES
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,5.125991296922413e-6,8.41128571904087e-5,2.8294113280380073,15,19,Reactome,9.877521613832853,turquoise,Assembly Of Collagen Fibrils And Other Multimeric Structures,CD151/COL12A1/COL14A1/COL15A1/COL18A1/COL1A1/COL1A2/COL4A1/COL4A2/COL6A1/COL6A2/COL6A3/CTSB/ITGA6/PCOLCE,15,8.41128571904087e-5,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
GOBP_LEUKOCYTE_MIGRATION,1.0431653279347129e-6,8.616208226209425e-5,2.0091678420310295,37,66,GO:BP,3.4231834975369457,turquoise,Leukocyte Migration,ADAM10/ANXA1/APOD/CALR/CD34/CD81/CD9/CDC42/CNN2/CRK/CTSG/ECM1/FOLR2/GNAI1/HMGB1/ITGA1/ITGA6/ITGA7/ITGB1/LGALS3/LGMN/LYVE1/MAPK3/MIF/MSN/MYH9/P4HB/PECAM1/PPIA/PPIB/PYCARD/RAC1/RHOA/RPL13A/THBS1/THBS4/THY1,37,8.616208226209425e-5,GOBP_LEUKOCYTE_MIGRATION
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,1.047507254425277e-6,8.616208226209425e-5,3.1359308885754587,14,16,GO:BP,18.431654676258994,turquoise,Arp2 3 Complex Mediated Actin Nucleation,ACTR2/ACTR3/ARF1/ARFIP1/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CORO1B/CYFIP1/GMFB/GMFG/RNH1,14,8.616208226209425e-5,GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,1.3266549154430115e-6,9.958203459044105e-5,2.1365682977107516,31,52,GO:BP,3.943039752774266,turquoise,Positive Regulation Of Mapk Cascade,AKAP12/ARL6IP5/ARRB1/CAV2/CAVIN3/CD36/CD44/CD81/CDC42/CRK/CSPG4/FERMT2/GLIPR2/GNAI2/GPNMB/HMGB1/IQGAP1/ITGA1/LAMTOR3/MAPK3/MIF/MYOC/PECAM1/PPIA/PRDX2/PTPN11/PYCARD/RAP1B/SDCBP/SOD1/THBS1,31,9.958203459044105e-5,GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE
HALLMARK_PROTEIN_SECRETION,1.0938015603627886e-5,1.0664565213537189e-4,2.0379158715672445,29,51,Hallmark,3.5086898395721926,turquoise,Protein Secretion,ADAM10/AP2B1/AP2M1/AP3B1/ARCN1/ARF1/ARFIP1/CAV2/CD63/CLTA/CLTC/COPE/CTSC/GNAS/LAMP2/NAPA/PPT1/RAB14/SCRN1/SEC22B/SEC31A/SNX2/SOD1/STX12/STX7/TMED10/TMED2/TMX1/VAMP3,29,1.0664565213537189e-4,HALLMARK_PROTEIN_SECRETION
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,1.7468860632271828e-6,1.1655612010754704e-4,2.5087447108603667,21,30,GO:BP,6.18265503875969,turquoise,Substrate Adhesion Dependent Cell Spreading,ACTN4/ARPC2/CALR/CDC42/CORO1C/CRK/FBLN1/FERMT2/FLNA/ILK/LAMB1/LAMC1/LIMS1/MYOC/P4HB/PARVA/RAB1A/RAC1/RHOA/S100A10/VAMP3,21,1.1655612010754704e-4,GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING
GOBP_PLATELET_AGGREGATION,2.0000521831285394e-6,1.2642435115459873e-4,2.6879407616361073,18,24,GO:BP,7.927641099855282,turquoise,Platelet Aggregation,ACTB/CD9/CLIC1/COMP/CSRP1/CTSG/FLNA/GNAS/HSPB1/ILK/MYH9/MYL9/PDIA3/PPIA/RAP2B/TLN1/TMX1/VCL,18,1.2642435115459873e-4,GOBP_PLATELET_AGGREGATION
REACTOME_SIGNALING_BY_INTERLEUKINS,9.059098346159893e-6,1.4218845665059658e-4,1.6683770244637908,54,116,Reactome,2.353607485840926,turquoise,Signaling By Interleukins,ANXA1/ANXA2/ARF1/CANX/CAPZA1/CASP3/CD36/CDC42/CFL1/CNN2/COL1A2/CRK/CTSG/F13A1/FSCN1/GSTO1/HMGB1/HNRNPA2B1/HSP90AA1/HSP90B1/HSPA8/ITGB1/LCP1/MAOA/MAPK3/MIF/MSN/P4HB/PITPNA/PPIA/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMC1/PSMC6/PSME2/PTPN11/RALA/RAP1B/RPLP0/RPS27A/S100B/SKP1/SOD1/STAT1/TALDO1/UBE2N/VAMP2/VIM/YWHAZ,54,1.4218845665059658e-4,REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,1.0938015603627886e-5,1.6452598470456946e-4,2.0379158715672445,29,51,Reactome,3.5086898395721926,turquoise,Copi Mediated Anterograde Transport,ACTR1A/ARCN1/ARF1/ARF4/CAPZA1/CAPZB/CD59/COPA/COPE/COPG1/DYNC1H1/DYNC1I2/DYNC1LI2/NAPA/RAB1A/RAB1B/SPTAN1/SPTBN1/TMED10/TMED2/TMED7/TMED9/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,29,1.6452598470456946e-4,REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,1.277142829221953e-5,1.7739071254826487e-4,2.4811760876640987,18,26,Reactome,5.939218523878437,turquoise,Fcgamma Receptor Fcgr Dependent Phagocytosis,ACTB/ACTR2/ACTR3/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CDC42/CFL1/CRK/CYFIP1/HSP90AA1/HSP90AB1/MAPK3/MYH9/MYO1C/RAC1,18,1.7739071254826487e-4,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
REACTOME_LAMININ_INTERACTIONS,1.3267449414967179e-5,1.7739071254826487e-4,2.911935825105783,13,16,Reactome,11.387452107279694,turquoise,Laminin Interactions,COL18A1/COL4A1/COL4A2/ITGA1/ITGA6/ITGA7/ITGB1/LAMA4/LAMB1/LAMB2/LAMC1/NID1/NID2,13,1.7739071254826487e-4,REACTOME_LAMININ_INTERACTIONS
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,1.3267449414967179e-5,1.7739071254826487e-4,2.911935825105783,13,16,Reactome,11.387452107279694,turquoise,Rho Gtpases Activate Iqgaps,ACTB/CALM1/CDC42/CTNNA1/IQGAP1/RAC1/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,13,1.7739071254826487e-4,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS
HALLMARK_COMPLEMENT,2.3550658050945213e-5,1.8369513279737265e-4,1.9548660084626233,30,55,Hallmark,3.193519882179676,turquoise,Complement,ANG/ANXA5/C1QA/CA2/CALM1/CASP3/CD36/CD59/COL4A2/CSRP1/CTSB/CTSC/CTSD/CTSH/EHD1/GMFB/GNAI2/GNAI3/GNB2/GNG2/HSPA1A/HSPA5/LAMP2/LAP3/LGALS3/LGMN/LRP1/PFN1/RHOG/S100A13,30,1.8369513279737265e-4,HALLMARK_COMPLEMENT
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,3.5192851984417664e-6,1.9810284521841655e-4,2.389280677009873,22,33,GO:BP,5.301310043668122,turquoise,Positive Regulation Of Cell Substrate Adhesion,ARPC2/CALR/CD36/CDC42/CFL1/CRK/FBLN1/FBLN2/FERMT2/FLNA/HSD17B12/ILK/JUP/LIMS1/MYOC/NID1/P4HB/RAC1/RRAS/RSU1/S100A10/THY1,22,1.9810284521841655e-4,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION
