pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,1.0826776224037987e-10,2.9232295804902565e-9,0.8390889356212738,-0.3979325532574922,-2.159071661156492,234,PPP1R2;TIGAR;FDXR;FECH;SIRT3;SLC35A4;NDUFA3;UQCRQ;SLC25A4;ATP5F1E;AKT2;IDH2;PFKM;PPP1CB;PRKACA;PPP2CA;ATP5PF;NDUFA2;COQ9;PRKAA1;NDUFAB1;NIPSNAP2;SUCLA2;STBD1;PGAM2;NNT;IDE;PYGM;CYC1;UQCRB;PDHB;ENO3;NDUFA9;NDUFS2;ACADM;BCL2L13;ADHFE1;FH;COA6;AGL;CYCS;ATP5PD;NDUFV1;PGM1;MT-ND5;HK2;ARL2;NDUFS5;UQCR11;NDUFA13;SUCLG2;UQCRC1;PPIF;ETFA;SUCLG1;HK1;GYS1;HMGCL;ACO2;ETFDH;PPP1CA;TRAP1;NDUFA12;ADSL;GBE1;CISD1;NDUFB11;ATP5MF;ATP5PB;NDUFS3;PKM;ACAT1;NDUFA4;NDUFA10;NDUFB3;MT-ND4;DLST;PFKFB2;SDHD;SDHB;NDUFS8;NDUFA8;NDUFB1;COX6B1;NDUFA6;MT-ATP8;COX7A1;IDH3A;UQCRC2;UQCRFS1;PFKL;GHITM;SDHA;H6PD;NDUFB5;ATP5F1C;SLC25A13;OGDH;COQ10B;PDHA1;COX6A2;NDUFS1;IDH3B;DLAT;IDH3G;NDUFS6;ATP5PO;STOML2;COX6C;NDUFA5;NDUFB4;COX5A;PYGB;SURF1;SHMT2;GSK3B;EPM2A;ATP5MG;NDUFS4;UQCRH;PPP1R1A;GYG1,GO Slim,Supplement_Interaction
GOSLIM_MITOCHONDRION_ORGANIZATION,1.0371085610357486e-7,1.4000965573982605e-6,0.7049757151672383,-0.39221254630626684,-2.0508707540615494,180,TIMM8A;FIS1;TMEM70;TFRC;MARCHF5;MAPT;PARP1;NDUFA3;SLC25A4;SLC25A6;PRKACA;NDUFA2;FAM162A;NDUFAB1;NIPSNAP2;NDUFA9;NDUFS2;SAMM50;SLC25A5;TOMM5;BCL2L13;SLIRP;AFG3L2;PPP2CB;CHCHD3;NDUFAF3;SIRT5;MT-ND5;CLPP;HK2;NDUFS5;NOL3;NDUFA13;DNM1L;HTRA2;COX19;TIMM13;PPIF;TOMM7;HMGCL;TOMM40;OPA1;AGK;NDUFA12;NDUFB11;TIMM10;CAMK2A;APOOL;NDUFS3;NDUFA10;NDUFB3;MT-ND4;MTM1;NUBPL;SUPV3L1;NDUFS8;NDUFA8;NDUFB1;NDUFA6;COX7A1;MYH14;UQCRFS1;HSPA4;GHITM;ATP2A1;LONP1;ATAD3A;NDUFB5;IMMT;NDUFS1;SLC25A46;APOO;STOML2;PSMD10;SSBP1;CHCHD7;SMIM20;NDUFA5;NDUFB4;SURF1;TACO1;PRDX3;GSK3B;COX20;EPM2A;NDUFAF4;NDUFS4,GO Slim,Supplement_Interaction
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,7.157966759087453e-7,6.442170083178708e-6,0.6594443980379349,0.5702920725731021,2.3632681851848876,49,CAV2;LRP1;COL14A1;SERPINH1;COL4A2;COL6A1;LCP1;FBLN5;LAMB1;COL18A1;LUM;COL3A1;ANXA2;PRDX4;COL1A1;COL1A2;ITGB1;LAMC1;CST3;LAMB2;COL15A1;COL4A1;NID1;CTSG;CAV1;FMOD;COL12A1;FSCN1,GO Slim,Supplement_Interaction
GOSLIM_WOUND_HEALING,1.4604671269453464e-4,9.858153106881088e-4,0.5188480777437918,0.3926893202802263,1.8593762365948476,93,RHOC;RHOA;GNAQ;AHNAK;PDIA3;CD34;PPIA;VCL;TLN1;VWF;HBB;MYH9;TMX1;ANXA5;AP3B1;PRDX2;COL3A1;CNN2;ACTB;ANXA2;CD36;ITGB1;CLIC1;KRT1;ANXA1;GPX1;SERPINA1;YAP1;F13A1;DMTN;S100A10;FLNA;HSPB1;CTSG;CAV1;CSRP1;CD9;ILK;FERMT3;GNA13;CHMP6;CRK;RAP2B;CORO1B;CD151;CD44;COMP;LRG1;CHMP5;MCAM;MYLK,GO Slim,Supplement_Interaction
GOSLIM_CYTOKINESIS,3.792343301602677e-4,0.002047865382865446,0.49849310876659025,0.4799708614370074,1.9187193707330548,42,ACTR2;RHOC;RHOA;CALM1;MYH10;STMN1;SEPTIN11;ACTR3;SEPTIN10;ARF1;SNX9;MYH9;CFL1;SEPTIN7;SEPTIN9;SEPTIN2;SPTBN1,GO Slim,Supplement_Interaction
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,5.658182557985078e-4,0.0025461821510932847,0.47727081536286214,0.4748296017645853,1.9220479496534248,44,MAP1B;CTNNA1;ACTR2;RHOA;ARF4;RHOG;MSN;ACTR3;GSN;MYH9;MAP4;CAP1;ACTB;ITGB1;FSCN1;RAP1B;ILK;PDCD6IP;LMNA;CRK;RAB10,GO Slim,Supplement_Interaction
GOSLIM_DETOXIFICATION,6.968917160591587e-4,0.002688010904799612,0.47727081536286214,0.4315101653090344,1.8562072131221916,57,TXN;GPX4;MTARC2;S100A9;HBA1;PRDX1;FBLN5;SOD1;HBB;ALB;PRDX2;ADH5;CD36;HBG2;PRXL2A;PRDX4;CYGB;PRDX6;PRDX5;CAT;MPO;GPX1;SOD3;CCS;SOD2;AKR1A1;HP;GSTM1,GO Slim,Supplement_Interaction
GOSLIM_CILIUM_ORGANIZATION,0.00633558144287758,0.021382587369711832,0.2608205677188685,0.45237596687890047,1.710584452526492,34,ACTR2;ARF4;ACTR3;GSN;MAP4;RAB8A;SEPTIN7;SEPTIN9;SEPTIN2;NUDCD3;EHD1;RAB23;EHD2;YAP1;FLNA;GDI2;EHD4,GO Slim,Supplement_Interaction
GOSLIM_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.015318627450980392,0.04595588235294117,0.1665211480199722,0.33440720755866216,1.5122246357389717,73,PALM;LRP1;RAB7A;SCP2;RHOG;SCARB2;PGRMC1;EPB41L3;EZR;LGALS3;RAB8A;ACTB;SPTBN1;ITGB1;STAC3;EHD1;ATP2B4;SORBS1;CLTC;EHD2;CD81;KIF5B;VAMP2;S100A10;FLNA;STX7,GO Slim,Supplement_Interaction
GOSLIM_NUCLEOCYTOPLASMIC_TRANSPORT,0.051120162932790224,0.1380244399185336,0.09000400369855736,0.2938497865047595,1.3564502877080948,81,ELAVL1;YWHAE;ALYREF;TXN;HSP90AA1;TNPO1;CALR;KHDRBS1;HNRNPA2B1;TRIM28;AGFG1;APOD;ANP32A;CD36;RBM8A;HNRNPA1;RAB23;SSB,GO Slim,Supplement_Interaction
