uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
P02144,-0.4779656448268401,-1.0016251640381026,0.045693874384422406,31.146698213604193,-1.8468149751610279,-4.62102784706429,0.07245197145342887,0.1678972203223229,-1,-0,0.2851958241567015,0,CRvH_Baseline,MB,MYG_HUMAN,Myoglobin
P06732,-0.2159617523980728,-0.6928026372564426,0.260879132460297,30.445366975476656,-0.9163873092775815,-5.821501551066908,0.36515477146356035,0.5090177980171091,-0,-0,0.8044735355776076,0,CRvH_Baseline,CKM,KCRM_HUMAN,Creatine kinase M-type
P04075,0.17931245410462537,-0.01499691365488412,0.37362182186413484,29.696757974003575,1.8672068170625193,-4.586833436964286,0.06948185584062588,0.16398320857831009,1,0,0.6199163921241372,0,CRvH_Baseline,ALDOA,ALDOA_HUMAN,Fructose-bisphosphate aldolase A
P04406,0.28005632680956616,0.05588955996656919,0.5042230936525631,29.607709931743376,2.5278416710930802,-3.3221172260175367,0.0156850141686619,0.06138595473202931,1,1,0.3123446947286774,0,CRvH_Baseline,GAPDH,G3P_HUMAN,Glyceraldehyde-3-phosphate dehydrogenase
P12277,0.10053139143764156,-0.267137650535364,0.4682004334106471,29.431300467409592,0.553248619162853,-6.080882506837663,0.5832841255219391,0.6950855734587839,0,0,0.9472478024545798,0,CRvH_Baseline,CKB,KCRB_HUMAN,Creatine kinase B-type
P07451,0.2346110268173245,-0.25059633243257307,0.719818386067222,29.162555978805365,0.9783556322662973,-5.764925124108264,0.3339917004950115,0.4802305629113661,0,0,0.7731488917052937,0,CRvH_Baseline,CA3,CAH3_HUMAN,Carbonic anhydrase 3
Q13642,-0.4877494100705704,-0.8033886390304465,-0.17211018111069426,28.694086074071294,-3.1266659743864085,-1.950705240622506,0.0033545056238997186,0.023395526402582655,-1,-1,0.06210502950437997,0,CRvH_Baseline,FHL1,FHL1_HUMAN,Four and a half LIM domains protein 1
P68133,0.32127805249759156,-0.5494827809190275,1.1920388859142106,28.054132006891813,0.7470857244095408,-5.957813178533225,0.45963965305263543,0.5927571368157789,0,0,0.7790084132203027,0,CRvH_Baseline,ACTA1,ACTS_HUMAN,"Actin, alpha skeletal muscle"
P06733,0.6259100744198296,0.03644696844386164,1.2153731803957974,28.357978905617227,2.1484785505988095,-4.084341171614765,0.038010784766706496,0.10984258652370961,1,0,0.12916634842289296,0,CRvH_Baseline,ENO1,ENOA_HUMAN,Alpha-enolase
P13929,-0.5170549372686697,-1.0499078967330715,0.01579802219573201,27.82387557643471,-1.9633829525423563,-4.421406000631038,0.05683650838596405,0.14281321275734155,-1,-0,0.2270251354095021,0,CRvH_Baseline,ENO3,ENOB_HUMAN,Beta-enolase
P14618,-0.18704812798329407,-0.4301736406537723,0.05607738468718412,27.487074397701665,-1.5566771125201002,-5.072839259756169,0.12771054016038083,0.2472403339759686,-0,-0,0.680489432327759,0,CRvH_Baseline,PKM,KPYM_HUMAN,Pyruvate kinase PKM
P60174,0.024107939442606252,-0.2221770872241856,0.2703929661093981,27.443379270985396,0.1980604636928979,-6.21196949658287,0.8440373428852352,0.8983008934516088,0,0,0.9959206362820553,0,CRvH_Baseline,TPI1,TPIS_HUMAN,Triosephosphate isomerase
P09104,0.16927563249018363,-0.27429540304632904,0.6128466680266963,27.254425713700666,0.7721594200514197,-5.939410042253097,0.4447228933087989,0.579818463654851,0,0,0.8718266195830702,0,CRvH_Baseline,ENO2,ENOG_HUMAN,Gamma-enolase
P18669,0.7334638096813215,0.2972953863367665,1.1696322330258766,27.34668465359481,3.402516007313113,-1.2616159277694612,0.0015676166569009405,0.016321214571370556,1,1,0.008766171228635293,1,CRvH_Baseline,PGAM1,PGAM1_HUMAN,Phosphoglycerate mutase 1
P31415,-0.11729655255422067,-0.39242498757853606,0.15783188247009472,27.14011652498227,-0.8626318294137331,-5.867711676947745,0.39366883411712605,0.5357244421756513,-0,-0,0.8964173756306659,0,CRvH_Baseline,CASQ1,CASQ1_HUMAN,Calsequestrin-1
P00558,0.39434469121591853,0.14382973604955696,0.6448596463822801,27.171468866934458,3.1850631668355884,-1.8075202061486353,0.002862322601500031,0.021683695374130372,1,1,0.09932772161192639,0,CRvH_Baseline,PGK1,PGK1_HUMAN,Phosphoglycerate kinase 1
P04792,0.09366902375073494,-0.32608005380101135,0.5134181013024812,27.14855255387689,0.4515251567117585,-6.1309797679206,0.6541383298251469,0.7537060752723755,0,0,0.9610233750431649,0,CRvH_Baseline,HSPB1,HSPB1_HUMAN,Heat shock protein beta-1
P05976,-0.7226965783053281,-1.535987805110844,0.09059464850018784,26.475826686574454,-1.7988388975827938,-4.700590960850001,0.07998342659879698,0.17832370520387522,-1,-0,0.16113944292368798,0,CRvH_Baseline,MYL1,MYL1_HUMAN,"Myosin light chain 1/3, skeletal muscle isoform"
P11217,-0.5489705891406551,-1.1598518433544505,0.06191066507314036,26.695899900667975,-1.8183858602659915,-4.668210912697034,0.07678247826169045,0.17476848608518664,-1,-0,0.24436651333469867,0,CRvH_Baseline,PYGM,PYGM_HUMAN,"Glycogen phosphorylase, muscle form"
P02511,0.15979476370026902,-0.32171886129046445,0.6413083886910025,26.93027673856361,0.6714747278799007,-6.010145760152541,0.5059177203111543,0.6301528101872191,0,0,0.8968369977334136,0,CRvH_Baseline,CRYAB,CRYAB_HUMAN,Alpha-crystallin B chain
P00338,0.11329711215133642,-0.28935918447072256,0.5159534087733955,26.807829247872515,0.5693247365887228,-6.072051242161369,0.5724346983831428,0.6856865255490032,0,0,0.9387523774257851,0,CRvH_Baseline,LDHA,LDHA_HUMAN,L-lactate dehydrogenase A chain
P10916,-0.23181416060157822,-1.0036760455991662,0.5400477243960098,26.4371197172297,-0.6079226476594362,-6.0497887057403466,0.5468432686574604,0.6629141797206873,-0,-0,0.8694265562194918,0,CRvH_Baseline,MYL2,MLRV_HUMAN,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform"
P00568,0.08919282163769893,-0.1903671693448309,0.36875281262022874,26.672632293704073,0.6455510530454317,-6.026800748969204,0.522389947456938,0.6443913065774727,0,0,0.9437286973495459,0,CRvH_Baseline,AK1,KAD1_HUMAN,Adenylate kinase isoenzyme 1
P15090,2.8184970043690285,1.2410390896580348,4.3959549190800224,25.48951115387704,3.617829217158754,-0.7169089657120633,8.664866084167564e-4,0.012404439867860934,1,1,2.33932715325453e-9,1,CRvH_Baseline,FABP4,FABP4_HUMAN,"Fatty acid-binding protein, adipocyte"
P05413,-0.3461057632965794,-1.0092969492128439,0.317085422619685,26.51886806456897,-1.0560281547145756,-5.689047245016416,0.29753512985879793,0.44163468115466864,-0,-0,0.6573377201316138,0,CRvH_Baseline,FABP3,FABPH_HUMAN,"Fatty acid-binding protein, heart"
O14983,-0.4372567998102532,-1.0188155120094915,0.14430191238898504,26.351080794055314,-1.5213134829217971,-5.123333005493588,0.13633299709976457,0.26007059539561084,-0,-0,0.4184064732031215,0,CRvH_Baseline,ATP2A1,AT2A1_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
P40925,0.11018487734136251,-0.17354688714034605,0.39391664182307107,26.57104669613989,0.7857596841191585,-5.929121570047927,0.43680607486767375,0.572239626075893,0,0,0.912778183117397,0,CRvH_Baseline,MDH1,MDHC_HUMAN,"Malate dehydrogenase, cytoplasmic"
P12883,-0.9461956567897687,-1.9996766270759898,0.10728531349645243,25.803812922926774,-1.8186223363141574,-4.668355809233665,0.07690888382912535,0.17487328235337177,-1,-0,0.08829087295179032,0,CRvH_Baseline,MYH7,MYH7_HUMAN,Myosin-7
P15259,-0.2137958457052651,-0.7345609852605487,0.3069692938500185,26.18026858923919,-0.8306786839010026,-5.893908107945276,0.41126472852122453,0.5498674985148013,-0,-0,0.8269909789398755,0,CRvH_Baseline,PGAM2,PGAM2_HUMAN,Phosphoglycerate mutase 2
P11216,-0.1331452203908139,-0.5076238983270304,0.24133345754540259,26.234460672395706,-0.7194062301151171,-5.977668262836039,0.47622462242444286,0.6052635009846754,-0,-0,0.905945740173356,0,CRvH_Baseline,PYGB,PYGB_HUMAN,"Glycogen phosphorylase, brain form"
P30041,0.45662947567706524,0.06250266349712563,0.8507562878570049,26.13093522307886,2.3442486247538774,-3.702440188458946,0.024309268714093328,0.08188385251063016,1,1,0.18318751295120003,0,CRvH_Baseline,PRDX6,PRDX6_HUMAN,Peroxiredoxin-6
P48735,-0.3502237497940719,-0.7099093673633957,0.009461867775251931,26.143704029134092,-1.9701451766431204,-4.409520025627169,0.056027423889657445,0.14126511622941132,-1,-0,0.36446865483618435,0,CRvH_Baseline,IDH2,IDHP_HUMAN,"Isocitrate dehydrogenase [NADP], mitochondrial"
Q9UKX2,-1.0863978519723894,-2.156018619987898,-0.016777083956881045,25.46967083553642,-2.056588188333313,-4.255874640287493,0.04668526566470027,0.12479992393905133,-1,-0,0.03582612450592653,-1,CRvH_Baseline,MYH2,MYH2_HUMAN,Myosin-2
P16615,-0.6856182774789925,-1.2153665817915438,-0.15586997316644136,25.92800897710022,-2.618716713046388,-3.1263900231396375,0.012545977587682217,0.05352950437411079,-1,-1,0.04969354002177324,-1,CRvH_Baseline,ATP2A2,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
P06576,0.00702590642158718,-0.3128033109776892,0.32685512382086357,26.11930249868434,0.04444878910942131,-6.230343547920684,0.9647758616391597,0.978719009289889,0,0,0.999748086438472,0,CRvH_Baseline,ATP5F1B,ATPB_HUMAN,"ATP synthase subunit beta, mitochondrial"
P40926,-0.23095326347741363,-0.5447039934366826,0.08279746648185543,26.04027736831125,-1.4894127492231921,-5.168003059873935,0.14450606170515923,0.27037419627723686,-0,-0,0.6396949836016265,0,CRvH_Baseline,MDH2,MDHM_HUMAN,"Malate dehydrogenase, mitochondrial"
P25705,-0.09746890984368228,-0.4674984625469212,0.2725606428595566,25.94044410322893,-0.53297324286989,-6.091665682975979,0.5971079834714121,0.70652907669048,-0,-0,0.9509816088409653,0,CRvH_Baseline,ATP5F1A,ATPA_HUMAN,"ATP synthase subunit alpha, mitochondrial"
P12882,-0.0482012820012212,-1.076456374041476,0.9800538100390337,25.05149749301128,-0.09491743335275722,-6.22687043351112,0.9248824202409998,0.9547173370229675,-0,-0,0.9962431012126903,0,CRvH_Baseline,MYH1,MYH1_HUMAN,Myosin-1
P08237,-0.6606459063911956,-1.2823055540149357,-0.03898625876745554,25.564364891529202,-2.1503685883782993,-4.080878032069993,0.03786073090018244,0.10970033347376429,-1,-0,0.11499696512026979,0,CRvH_Baseline,PFKM,PFKAM_HUMAN,"ATP-dependent 6-phosphofructokinase, muscle type"
P23297,0.3006346923911156,-0.3777844327221257,0.9790538175043569,25.49785077937873,0.8967244137243578,-5.838697486818873,0.37544236360218397,0.5164112409597675,0,0,0.7448913797780009,0,CRvH_Baseline,S100A1,S10A1_HUMAN,Protein S100-A1
O14558,0.003444038402845351,-0.4115919573497409,0.4184800341554316,25.724790894305197,0.01679027965017714,-6.231179414727335,0.9866904268116994,0.9907883565954121,0,0,0.9999538546029012,0,CRvH_Baseline,HSPB6,HSPB6_HUMAN,Heat shock protein beta-6
P68104,0.7801402241086333,0.27361615801686,1.2866642902004064,25.860666965614094,3.1163648325238307,-1.9758049019547261,0.003449242628158493,0.02360236465054365,1,1,0.011997182087938194,1,CRvH_Baseline,EEF1A1,EF1A1_HUMAN,Elongation factor 1-alpha 1
O00757,3.0288789453436493e-5,-0.5782372027477916,0.5782977803266984,25.379857700868907,1.0598120340809458e-4,-6.231318534808498,0.9999159851650075,0.9999159851650075,0,0,0.9999999974551854,0,CRvH_Baseline,FBP2,F16P2_HUMAN,"Fructose-1,6-bisphosphatase isozyme 2"
P18085,0.36849010552315065,-0.15550852443736163,0.8924887354836629,25.75983539093624,1.4228901992000855,-5.25844191326049,0.1628014673592828,0.2915687184969542,0,0,0.5122758578855701,0,CRvH_Baseline,ARF4,ARF4_HUMAN,ADP-ribosylation factor 4
P12235,-0.501807944259058,-1.2247703161424446,0.2211544276243288,25.32415069839673,-1.4047898948552147,-5.2824112399579235,0.16814617211237237,0.2973760729306478,-0,-0,0.4087366467651028,0,CRvH_Baseline,SLC25A4,ADT1_HUMAN,ADP/ATP translocase 1
P02585,0.3028232061635947,-0.6228956471325592,1.2285420594597487,24.998065781051306,0.6623664250135534,-6.015977483311419,0.5117598959601045,0.6347257144610212,0,0,0.8163915649126328,0,CRvH_Baseline,TNNC2,TNNC2_HUMAN,"Troponin C, skeletal muscle"
P36871,-0.10063382054380376,-0.4398954721441977,0.2386278310565902,25.51121540397711,-0.6001846686542361,-6.054402566099716,0.551891331087978,0.6679174285024696,-0,-0,0.9419367442428997,0,CRvH_Baseline,PGM1,PGM1_HUMAN,Phosphoglucomutase-1
P62258,0.47030535729106226,0.05118029317414935,0.8894304214079751,25.621224840645443,2.2704503096984,-3.8493611207582155,0.028843436803444422,0.09229899777102216,1,1,0.18869129165881438,0,CRvH_Baseline,YWHAE,1433E_HUMAN,14-3-3 protein epsilon
P17174,-0.3192279766232584,-0.8061865555929989,0.16773060234648207,25.32059895401863,-1.3264309057156825,-5.3829713935905055,0.19249310494876143,0.32725179060512755,-0,-0,0.5909698233653127,0,CRvH_Baseline,GOT1,AATC_HUMAN,"Aspartate aminotransferase, cytoplasmic"
P17540,-0.6127356866535489,-1.2577549403507509,0.03228356704365298,25.151354521964056,-1.9222296104561993,-4.493099091332962,0.06199676001010408,0.15106937265619988,-1,-0,0.18198742751350128,0,CRvH_Baseline,CKMT2,KCRS_HUMAN,"Creatine kinase S-type, mitochondrial"
Q93084,-0.6556347528372566,-1.1545013206650077,-0.15676818500950546,24.577828091704575,-2.6592139128036303,-3.037639578238346,0.011342625525294001,0.05037051661844846,-1,-1,0.05303989163698268,0,CRvH_Baseline,ATP2A3,AT2A3_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3
P62979,0.4210369541506971,-0.16305559267100467,1.0051295009723988,25.313322049399293,1.4585262817070868,-5.210451968592592,0.15278649385899767,0.2810986744182904,0,0,0.45338757975026134,0,CRvH_Baseline,RPS27A,RS27A_HUMAN,Ubiquitin-40S ribosomal protein S27a
Q53GG5,-0.6031768170140737,-1.1690416589614994,-0.03731197506664796,25.13355183645001,-2.156788892810275,-4.068648558852381,0.03731275586363272,0.10854619887602245,-1,-0,0.13758701481347554,0,CRvH_Baseline,PDLIM3,PDLI3_HUMAN,PDZ and LIM domain protein 3
P30086,0.3125601966216536,-0.017321586951217827,0.6424419801945249,25.316895963853472,1.9171277164477956,-4.501816446305771,0.06264625385607256,0.15167211518419413,1,0,0.4206852622603498,0,CRvH_Baseline,PEBP1,PEBP1_HUMAN,Phosphatidylethanolamine-binding protein 1
P07951,6.552433315079043e-4,-1.0476544544155482,1.048964941078564,24.48206189670141,0.001265614005042102,-6.231317749418835,0.9989968504499506,0.9999158907907509,0,0,0.9999993423632538,0,CRvH_Baseline,TPM2,TPM2_HUMAN,Tropomyosin beta chain
Q99497,0.2001554100890015,-0.07397257532539203,0.47428339550339504,25.157244784387764,1.4773713321343669,-5.184646258227331,0.1476907739832359,0.27444502492529577,0,0,0.6819328039677286,0,CRvH_Baseline,PARK7,PARK7_HUMAN,Protein/nucleic acid deglycase DJ-1
P00505,-0.505905733942539,-1.150618670855579,0.13880720297050098,24.84835505275302,-1.5878445515012216,-5.02751149403935,0.12049843249029318,0.23901968012659797,-0,-0,0.34281768617501385,0,CRvH_Baseline,GOT2,AATM_HUMAN,"Aspartate aminotransferase, mitochondrial"
P08590,-1.1390716371071523,-2.2787185617662846,5.752875519797751e-4,24.452008199100685,-2.023806473742903,-4.315117339990525,0.05011000491378455,0.1305860726855032,-1,-0,0.03304614541472669,-1,CRvH_Baseline,MYL3,MYL3_HUMAN,Myosin light chain 3
P00403,-0.25100633158963603,-0.59409413902735,0.09208147584807796,25.038397362266704,-1.4803182749525516,-5.1805841914042094,0.14690625998002124,0.27348493892896536,-0,-0,0.6179051884584179,0,CRvH_Baseline,MT-CO2,COX2_HUMAN,Cytochrome c oxidase subunit 2
Q06830,0.44398337303463364,0.00872616838332635,0.8792405776859409,25.162278867971686,2.063937045596683,-4.241282141912341,0.045793427941532114,0.12286867965570145,1,0,0.2543424599638122,0,CRvH_Baseline,PRDX1,PRDX1_HUMAN,Peroxiredoxin-1
P09972,0.016046994649322244,-0.3619028794042721,0.3939968687029166,24.95610033243432,0.08590831707418885,-6.227676705564504,0.9319834481556404,0.9579991721480535,0,0,0.9988702847126002,0,CRvH_Baseline,ALDOC,ALDOC_HUMAN,Fructose-bisphosphate aldolase C
P99999,0.26805956980926204,-0.18212297486875711,0.7182421144872813,24.91822586547265,1.2048094716937134,-5.528602210246833,0.23561313072054657,0.3789631849367319,0,0,0.6787534739347076,0,CRvH_Baseline,CYCS,CYC_HUMAN,Cytochrome c
P09493,0.12453509170862809,-0.940356750107864,1.1894269335251202,24.16787104635407,0.2367960810825238,-6.2036522137750465,0.8140951701123672,0.876965886220055,0,0,0.974711129818081,0,CRvH_Baseline,TPM1,TPM1_HUMAN,Tropomyosin alpha-1 chain
P21695,0.9741584156968397,0.41409697495888564,1.5342198564347937,24.981253783365712,3.519408041183327,-0.9604473868884877,0.001126447987432,0.01392699329915927,1,1,0.001342454572473603,1,CRvH_Baseline,GPD1,GPDA_HUMAN,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"
O75390,-0.06414782186955748,-0.40463118079214727,0.2763355370530323,24.850467616778566,-0.3812077597292872,-6.159742273959411,0.7051396875235598,0.7937837351532675,-0,-0,0.9778386111572108,0,CRvH_Baseline,CS,CISY_HUMAN,"Citrate synthase, mitochondrial"
Q16698,0.1982044305381958,-0.27574491133589385,0.6721537724122855,24.803940107200177,0.8461690615571544,-5.881327289147444,0.4026746468849156,0.542887256271113,0,0,0.8350263674440689,0,CRvH_Baseline,DECR1,DECR_HUMAN,"2,4-dienoyl-CoA reductase, mitochondrial"
P11142,0.3898577867411337,0.04063078133923376,0.7390847921430337,24.96223039093553,2.258780872983411,-3.8722697452996706,0.029625937658200357,0.09397381974379589,1,1,0.2536118074996965,0,CRvH_Baseline,HSPA8,HSP7C_HUMAN,Heat shock cognate 71 kDa protein
P40939,-0.39297707635915025,-0.6723166404004564,-0.11363751231784408,24.78625884252909,-2.8464953245580924,-2.615505011877689,0.007043563517620773,0.03614809956212925,-1,-1,0.1426368579594512,0,CRvH_Baseline,HADHA,ECHA_HUMAN,"Trifunctional enzyme subunit alpha, mitochondrial"
Q99798,-0.19837466019041372,-0.5110305546399958,0.11428123425916836,24.73026307715844,-1.2837938284710328,-5.435484877935632,0.2068684913634901,0.3449393388559038,-0,-0,0.7315619328276596,0,CRvH_Baseline,ACO2,ACON_HUMAN,"Aconitate hydratase, mitochondrial"
P30043,1.7219635300449045,0.9158884984902106,2.5280385615995984,24.432902136134345,4.324449593379247,1.2131944969632684,1.0648292216835406e-4,0.004290867382191452,1,1,1.4425171242918643e-7,1,CRvH_Baseline,BLVRB,BLVRB_HUMAN,Flavin reductase (NADPH)
P24752,-0.1643897039721498,-0.4238087050245938,0.09502929708029417,24.7219060246345,-1.2821786448393135,-5.437443389742171,0.20742857908186357,0.3455488199684631,-0,-0,0.7721474297138887,0,CRvH_Baseline,ACAT1,THIL_HUMAN,"Acetyl-CoA acetyltransferase, mitochondrial"
P50461,-0.8115725825105873,-1.3111789278038093,-0.31196623721736527,24.515865864974142,-3.2868140121833034,-1.5545065624701309,0.0021642079861942964,0.018820496222569042,-1,-1,0.006877042748906385,-1,CRvH_Baseline,CSRP3,CSRP3_HUMAN,Cysteine and glycine-rich protein 3
O75112,-0.4426803127327492,-0.8573069124824064,-0.02805371298309206,24.517864287824114,-2.1602735907921655,-4.062054335416615,0.037023447510918295,0.1081819057252716,-1,-0,0.23243037727319965,0,CRvH_Baseline,LDB3,LDB3_HUMAN,LIM domain-binding protein 3
P14550,0.42689959141755374,0.017319281097705308,0.8364799017374022,24.76165191304622,2.1089310303052278,-4.158371816346058,0.04149301702327581,0.11635155289001052,1,0,0.25704792253414754,0,CRvH_Baseline,AKR1A1,AK1A1_HUMAN,Aldo-keto reductase family 1 member A1
P28161,0.19247191333070113,-0.2632076089283562,0.6481514355897584,24.583065599149315,0.8546406777944926,-5.874352299584905,0.3980243939700796,0.5382853208694177,0,0,0.8375174268348746,0,CRvH_Baseline,GSTM2,GSTM2_HUMAN,Glutathione S-transferase Mu 2
Q00872,0.23641328112784876,-0.42671872740452343,0.899545289660221,24.235282815949926,0.7214019149037536,-5.976258881766153,0.4750193413529735,0.6052635009846754,0,0,0.8386297332490572,0,CRvH_Baseline,MYBPC1,MYPC1_HUMAN,"Myosin-binding protein C, slow-type"
P48788,0.5019209561723628,-0.47019391770850116,1.4740358300532268,23.821062479427614,1.045456594054552,-5.699577810443396,0.30245983801670046,0.4474184959376888,0,0,0.5487016208080511,0,CRvH_Baseline,TNNI2,TNNI2_HUMAN,"Troponin I, fast skeletal muscle"
P08133,0.5987853346763856,0.1804412248405639,1.0171294445122072,24.702683050665566,2.896097675612119,-2.5006068546344786,0.006191833761228564,0.033657722680737315,1,1,0.04761828755180404,1,CRvH_Baseline,ANXA6,ANXA6_HUMAN,Annexin A6
Q9Y281,-0.15139825263502438,-0.46935797999889534,0.16656147472884658,24.555806857628756,-0.9634395164783469,-5.7788653367973355,0.34132518687108027,0.48671271732075405,-0,-0,0.8498113005109101,0,CRvH_Baseline,CFL2,COF2_HUMAN,Cofilin-2
P21796,-0.31648703667654843,-0.6640871328723943,0.03111305951929738,24.45543842816605,-1.8422634952164039,-4.628617509405958,0.07312945560846533,0.1689274898131853,-1,-0,0.43701862965464694,0,CRvH_Baseline,VDAC1,VDAC1_HUMAN,Voltage-dependent anion-selective channel protein 1
P10599,0.8792348099073894,0.36535012763374564,1.3931194921810333,24.526782586355694,3.4619031183964535,-1.1092463132411163,0.0013260710342917414,0.015181183090779786,1,1,0.002951620768355436,1,CRvH_Baseline,TXN,THIO_HUMAN,Thioredoxin
Q14315,-0.5438136108120606,-1.0831172853781108,-0.004509936246010371,24.219800493640104,-2.0402923549777316,-4.28428398844583,0.04820605631104952,0.12761116609835005,-1,-0,0.1922439707182914,0,CRvH_Baseline,FLNC,FLNC_HUMAN,Filamin-C
P0DP23,1.0833325627809227,0.3356176130328651,1.8310475125289805,24.400114883357862,2.9325467020903093,-2.4182221314135393,0.005654555864271308,0.03221024492317896,1,1,0.0036736696965724643,1,CRvH_Baseline,CALM1,CALM1_HUMAN,Calmodulin-1
P45378,0.47137409134053243,-0.5075167348082142,1.450264917489279,23.421354948671958,0.975033899742815,-5.767915946342356,0.33574989707667646,0.4816030165055029,0,0,0.5978278872685455,0,CRvH_Baseline,TNNT3,TNNT3_HUMAN,"Troponin T, fast skeletal muscle"
P07195,0.9937998743218728,0.3057986219878589,1.6818011266558868,24.313556238424397,2.922992422496928,-2.4386136227243185,0.0057790926256048245,0.032541722139961274,1,1,0.0059667302833533,1,CRvH_Baseline,LDHB,LDHB_HUMAN,L-lactate dehydrogenase B chain
O00499,-0.4294386185424415,-0.8675708751286696,0.008693638043786645,24.249832565074346,-1.9832231223396433,-4.386439114114797,0.0544909237122502,0.1386809941495397,-1,-0,0.28663472134020784,0,CRvH_Baseline,BIN1,BIN1_HUMAN,Myc box-dependent-interacting protein 1
P49748,-0.35564531186018833,-0.665961740059964,-0.04532888366041271,24.22458343057551,-2.318932081451752,-3.753236546444737,0.02578685656812662,0.08566748075151683,-1,-1,0.2722834784923795,0,CRvH_Baseline,ACADVL,ACADV_HUMAN,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"
P15121,-0.0141899237262475,-0.5557512791701954,0.5273714317177004,24.15310666383551,-0.053016139829699264,-6.229931488470568,0.9579925263936117,0.9750195217177264,-0,-0,0.9993912205151322,0,CRvH_Baseline,AKR1B1,ALDR_HUMAN,Aldo-keto reductase family 1 member B1
P30048,-0.10719350680493811,-0.38734364976054564,0.17295663615066942,24.27914054677279,-0.7742003068090632,-5.937877219933787,0.4435294791214013,0.5789141996638638,-0,-0,0.9165420264489602,0,CRvH_Baseline,PRDX3,PRDX3_HUMAN,"Thioredoxin-dependent peroxide reductase, mitochondrial"
P55084,-0.42573883938987045,-0.7233122559866887,-0.1281654227930522,24.180188775975413,-2.8948418937517877,-2.5035311478628066,0.00621215383451144,0.033657722680737315,-1,-1,0.11494696164442553,0,CRvH_Baseline,HADHB,ECHB_HUMAN,"Trifunctional enzyme subunit beta, mitochondrial"
P04040,3.0458530833485735,2.005367385951905,4.086338780745242,23.389367740685135,5.9273572316684575,5.843425201435426,7.328715805742071e-7,3.9376051928638104e-4,1,1,2.059568565382846e-19,1,CRvH_Baseline,CAT,CATA_HUMAN,Catalase
P22695,-0.15998871978114693,-0.5022378012884876,0.18226036172619375,24.08891519781252,-0.945851115696287,-5.795041131665293,0.35010911863953176,0.49631103723753817,-0,-0,0.8454300669058809,0,CRvH_Baseline,UQCRC2,QCR2_HUMAN,"Cytochrome b-c1 complex subunit 2, mitochondrial"
P12236,-0.8920861759095136,-1.5176820682521064,-0.26649028356692084,23.873219214644973,-2.8854247855268778,-2.525826370232742,0.006370661917291482,0.034238493891674306,-1,-1,0.010993687797667762,-1,CRvH_Baseline,SLC25A6,ADT3_HUMAN,ADP/ATP translocase 3
P05141,-0.15257048154831487,-0.5121722223568836,0.2070312592602539,24.069927450806397,-0.8584686500924054,-5.871178677827328,0.3959342119934889,0.5368706507711367,-0,-0,0.8681787506247164,0,CRvH_Baseline,SLC25A5,ADT2_HUMAN,ADP/ATP translocase 2
P62807,0.5748171322179232,-0.5111544947607789,1.6607887591966253,23.71341227282227,1.071764803031025,-5.672896919907717,0.29062941158674943,0.43434725248129585,0,0,0.49149418779405973,0,CRvH_Baseline,H2BC4,H2B1C_HUMAN,Histone H2B type 1-C/E/F/G/I
P68366,-0.37858756174032493,-0.7820448479456603,0.0248697244650104,23.94202185621675,-1.898648134645667,-4.533502910121072,0.06510619314724435,0.15615194004814062,-1,-0,0.35551027732009305,0,CRvH_Baseline,TUBA4A,TBA4A_HUMAN,Tubulin alpha-4A chain
P07585,2.2708807141198744,1.0246001153636528,3.517161312876096,23.14860023404891,3.689493532227779,-0.5284053699408204,7.053263850704607e-4,0.01088503697810867,1,1,6.967386915943075e-8,1,CRvH_Baseline,DCN,PGS2_HUMAN,Decorin
Q9Y235,-0.8524496923934564,-1.57914800194923,-0.1257513828376825,23.827491101132022,-2.374128079741246,-3.6428570564166005,0.0227065212685486,0.0781359223754533,-1,-1,0.03969182681231893,-1,CRvH_Baseline,APOBEC2,ABEC2_HUMAN,C->U-editing enzyme APOBEC-2
P07900,0.4411879406416812,0.05096485843186632,0.8314110228514962,24.087369365418446,2.2876331782089703,-3.8154670441586904,0.027724872038201696,0.0896423797253,1,1,0.2055951302141714,0,CRvH_Baseline,HSP90AA1,HS90A_HUMAN,Heat shock protein HSP 90-alpha
Q05639,-0.5251370505642434,-0.8779531529223559,-0.17232094820613097,23.90702463626814,-3.011618603681735,-2.228259361781392,0.004567266450529416,0.027904378396185512,-1,-1,0.05901995005714539,0,CRvH_Baseline,EEF1A2,EF1A2_HUMAN,Elongation factor 1-alpha 2
P56134,-0.24056142699255645,-0.564793076071344,0.0836702220862311,24.00863052851536,-1.501226750902723,-5.151557784400691,0.14143488493407963,0.26655426579200364,-0,-0,0.6246786592021842,0,CRvH_Baseline,ATP5MF,ATPK_HUMAN,"ATP synthase subunit f, mitochondrial"
