pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,1.2419409275044803e-10,1.4679741763102956e-7,0.826657301178302,-0.6464331099826479,-2.7380246610018117,53,COL6A1;COL4A2;LAMB2;LRP1;COL4A1;MFAP4;CAV2;SERPINH1;LAMC1;NID1;COL14A1;COL15A1;COL1A2;COL12A1;LAMB1;COL18A1;GSN;MPV17;COMP;NID2;TGFBI;ADAM10;AEBP1;LAMA2;LCP1;PRDX4;LUM;CTSG;COL3A1;COL1A1;CST3;ITGB1;ANXA2;CAV1;FSCN1;FBLN1;FMOD,GO:BP,Baseline_Supplement
GOBP_WOUND_HEALING,3.254927021513119e-8,1.9236618697142533e-5,0.7195128263389107,-0.4774642941359886,-2.293676347866536,100,CD34;RHOA;CD151;GNAQ;TMX1;KRT1;MYH10;VCL;YAP1;ACTB;ANXA5;PPIA;RHOC;LRG1;GPX1;AQP1;CD36;CD59;PRDX2;TLN1;SERPING1;COMP;AHNAK;FLNA;PDIA3;CD9;MYH9;CNN2;LCP1;CTSG;CD44;COL3A1;APOE;CRK;CORO1B;ITGB1;MYL9;THBS1;ANXA2;FERMT3;CSRP1;GNAS;MCAM;CLIC1;CAV1;ILK;RAP2B;PRKCQ;FN1;S100A10;VWF;ANXA1;FBLN1;ACTN1;PROS1;AP3B1;KLKB1;PECAM1;F13A1;ARL8B,GO:BP,Baseline_Supplement
GOBP_MITOCHONDRION_ORGANIZATION,5.7014847553405686e-8,2.246384993604184e-5,0.7195128263389107,0.40391825421669786,2.119352113110407,166,MARCHF5;TIMM8A;TMEM70;TFRC;SSBP1;PARP1;MAPT;BCL2;NDUFAF3;STOML2;TIMM13;MT-ND4;SLC25A46;MICOS13;AIFM1;FXN;NDUFA6;SLC25A4;CHCHD3;LETM1;COA6;HMGCL;CLPP;MTM1;SLC25A6;GGCT;CHCHD7;MT-ND5;ATPAF2;UQCRFS1;TMEM11;TFAM;SMIM20;NUBPL;SUPV3L1;EPM2A;HTRA2;NIPSNAP2;PRKACA;AGK;BCL2L13;NDUFAF2;CHCHD4;PPIF;FAM162A;OPA1;ATP2A1;ROMO1;ACAD9;UQCC2;MTX1;VPS13C;TACO1;APOO;SAMM50;UQCC1;HSPA9;NDUFAF4;GSK3B;APOOL;IMMT;AKT1;PPP2CB;SLIRP;NOL3;SURF1;NDUFB3;MYH14;AFG3L2;TIMM50;TIMM10,GO:BP,Baseline_Supplement
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,1.1032131805777053e-7,3.259994948607119e-5,0.7049757151672383,-0.7008074278978734,-2.569291502127213,29,CTNNA1;LAMB2;ITGA1;ZYX;ITGA6;LAMC1;NID1;LAMB1;TLN1;CDC42;NRP1;FLNA;THY1;ADAM10;MYH9;LAMA2;COL3A1;ITGB1;FERMT3;ILK;FN1;FBLN1;NME2;CD63;ITGA7,GO:BP,Baseline_Supplement
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,2.9686012274271384e-7,7.017773301637755e-5,0.674962860011025,-0.538796438762223,-2.3312558766332834,59,EPS15;MRC1;ARRB1;ARF1;LRP1;B2M;CAV2;CTTN;RALA;CD36;SNX1;CLU;CD9;CANX;APOE;SNCA;HSPG2;ITGB1;AP2A1;CLTC;ANXA2;CD14;SNX9;CAV1;LYVE1;CD81;PICALM;CAP1;SDCBP;HGS;ADIPOQ;CD63;ARF6;RAB21;RALB;CLTB;DNM2;CTSL;SMAP1,GO:BP,Baseline_Supplement
GOBP_ACTIN_FILAMENT_ORGANIZATION,1.0882279576468982e-6,1.4292060510429265e-4,0.6435518361507222,-0.4049064437877816,-2.0202768735912273,127,DBN1;RHOA;ARRB1;ARF1;MARCKS;ZYX;ADD3;ANG;STMN1;ARPC1B;CTTN;CYFIP1;DSTN;TMOD3;HSP90B1;ARPC2;RHOC;ACTR2;SPTAN1;GSN;CFL1;CAPZA1;ARFIP1;HCLS1;CDC42;PFN1;TPM4;CORO7;NRP1;FLNA;TMOD1;GMFG;ACTR3;CNN2;LCP1;TAGLN2;SPTBN1;TMOD4;SYNPO2L;SORBS1;CORO1B;ITGB1;CAPZB;MYL9;CAPZA2;SNX9;LMOD3;CORO1C;S100A10;CAP1;ESAM;ACTC1;FSCN1;ACTN1;IQGAP1;SPTB;RHOG;PLS3;CNN3;ARF6;CAPG;SERPINF2;PYCARD;COBL;CALD1;ADD1;MTPN;ARPC3;ACTA1;SVIL;DNM2,GO:BP,Baseline_Supplement
GOBP_CELL_SUBSTRATE_ADHESION,1.0576284798119727e-6,1.4292060510429265e-4,0.6435518361507222,-0.4913167291218052,-2.2694693159834167,80,CD34;RHOA;ITGA1;ZYX;ITGA6;LAMC1;NID1;VCL;CTTN;CALR;ARPC2;APOD;P4HB;LAMB1;CFL1;CD36;TLN1;ACTN3;CDC42;ACTN4;NID2;NRP1;FLNA;THY1;RAB1A;CD44;SORBS1;COL3A1;COL1A1;CRK;RSU1;ITGB1;THBS1;ANXA2;FERMT3;LYVE1;ILK;CORO1C;FN1;S100A10;VWF;FBLN1;ACTN1,GO:BP,Baseline_Supplement
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,8.933830060791023e-7,1.4292060510429265e-4,0.6594443980379349,0.3729650265242168,1.979030950893556,181,PFKM;UQCR11;PPP1R2;IDH2;STOML2;STBD1;FH;MT-ND4;AKT2;SUCLA2;SHMT2;TRAP1;ACADM;FXN;NDUFA6;ATP5PD;COA6;NNT;COQ9;GAA;SUCLG1;PDHB;SDHA;ATP5ME;TIGAR;MT-ND5;ETFDH;UQCRFS1;NDUFA4;IDH3A;IDH3B;ACO2;SUCLG2;CYCS;EPM2A;NIPSNAP2;UQCRB;MDH2;NDUFA3;BCL2L13;PPP1CB;PPIF;SLC25A13;ADHFE1;UQCC2;NDUFB5;ETFB;MT-ATP6;ARL2;SDHB;DLAT;GSK3B;IDH3G;ETFA;PDHA1;COX7C;PYGM;GYS1;AKT1;IDE;ATP5MF;NDUFA2;MT-ATP8;UQCRC2;ATP5F1E;SURF1;SIRT3;UQCRQ;NDUFB3;ACADVL;COQ10B;ETFRF1;ATP5PF;UQCRC1;ATP5PB,GO:BP,Baseline_Supplement
GOBP_TRANSLATIONAL_INITIATION,7.962663448661825e-7,1.4292060510429265e-4,0.6594443980379349,0.5265234310743354,2.282282775273912,58,EIF2A;EIF2S1;BZW2;AKT2;CSDE1;EIF3L;EIF4H;PAIP1;EIF4A2;EIF3K;METAP2;EIF4G1;NCK1;ABCF1;EIF5B;AGO2;EIF3A;ABCE1;EIF4G2;RPS17;COPS5;DDX1;EIF3D;EIF2S3;EIF3J;RPS3;EIF3F;DDX3X;EIF1;BZW1;EIF1AX;EIF3G;EIF3M;MTIF2;MCTS1;PPP1CA;EIF2B3;EIF5;EIF2S2;RPS3A;EIF3E,GO:BP,Baseline_Supplement
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,1.6896449029033839e-6,1.9971602752317998e-4,0.6435518361507222,0.3363542168978574,1.849512048717586,234,FBP1;PFKM;UQCR11;PPP1R2;IDH2;ENO3;STOML2;STBD1;FH;MT-ND4;AKT2;SUCLA2;SHMT2;TRAP1;ACADM;FXN;NDUFA6;SLC25A4;ATP5PD;COA6;NNT;HMGCL;COQ9;GAA;SUCLG1;GALK1;PDHB;SDHA;ATP5ME;TIGAR;MT-ND5;ETFDH;UQCRFS1;NDUFA4;IDH3A;IDH3B;ACO2;SUCLG2;CYCS;EPM2A;NIPSNAP2;UQCRB;TPI1;MDH2;NDUFA3;PRKACA;BCL2L13;PPP1CB;PPIF;SLC25A13;ADHFE1;PFKFB2;UQCC2;NDUFB5;ETFB;PPP2CA;THTPA;MT-ATP6;ARL2;HK1;FDXR;PKM;SDHB;DLAT;GSK3B;IDH3G;ETFA;FECH;PDHA1;COX7C;PYGM;GYS1;AKT1;IDE;ATP5MF;NDUFA2;MT-ATP8;UQCRC2;ATP5F1E;SURF1;SIRT3;UQCRQ;NDUFB3;ACADVL;PRKAA1;PFKL;PGM1;COQ10B;ETFRF1;ATP5PF;UQCRC1;ATP5PB,GO:BP,Baseline_Supplement
