pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,7.246764522359633e-11,1.9566264210371007e-9,0.8390889356212738,-0.6576385266178632,-2.7199810520275896,50,COL6A1;COL4A2;LAMB2;LRP1;COL4A1;MFAP4;CAV2;SERPINH1;LAMC1;NID1;COL14A1;COL15A1;COL1A2;COL12A1;LAMB1;COL18A1;MPV17;COMP;NID2;TGFBI;ADAM10;AEBP1;LAMA2;LCP1;PRDX4;LUM;CTSG;COL3A1;COL1A1;CST3;ITGB1;ANXA2;CAV1;FSCN1;FBLN1;FMOD,GO Slim,Baseline_Supplement
GOSLIM_MITOCHONDRION_ORGANIZATION,1.0723599618286799e-7,1.3060175878568397e-6,0.7049757151672383,0.3806054230155684,2.012709058105419,183,MARCHF5;TIMM8A;TMEM70;TFRC;SSBP1;PARP1;MAPT;BCL2;NDUFAF3;STOML2;TIMM13;MT-ND4;SLC25A46;MICOS13;AIFM1;FXN;NDUFA6;SLC25A4;CHCHD3;LETM1;HMGCL;CLPP;MTM1;SLC25A6;GGCT;CHCHD7;MT-ND5;ATPAF2;UQCRFS1;TMEM11;TFAM;SMIM20;NUBPL;SUPV3L1;EPM2A;HTRA2;NIPSNAP2;NDUFA3;PRKACA;AGK;BCL2L13;NDUFAF2;CHCHD4;PPIF;FAM162A;OPA1;ATP2A1;ROMO1;ACAD9;UQCC2;MTX1;HSPA4;VPS13C;TACO1;NDUFB5;APOO;SAMM50;UQCC1;HSPA9;NDUFAF4;GSK3B;APOOL;IMMT;AKT1;PPP2CB;SLIRP;NDUFA2;NOL3;SURF1;NDUFB3;MYH14;AFG3L2;TIMM50;TIMM10,GO Slim,Baseline_Supplement
GOSLIM_WOUND_HEALING,1.4511306531742664e-7,1.3060175878568397e-6,0.6901324587967956,-0.4698787416298752,-2.2330236160056867,95,CD34;RHOA;CD151;GNAQ;TMX1;KRT1;VCL;YAP1;ACTB;ANXA5;PPIA;RHOC;LRG1;GPX1;AQP1;CD36;CD59;PRDX2;TLN1;SERPING1;COMP;AHNAK;FLNA;PDIA3;CD9;MYH9;CNN2;CTSG;CD44;COL3A1;APOE;CRK;CORO1B;ITGB1;MYL9;THBS1;ANXA2;FERMT3;CSRP1;GNAS;MCAM;CLIC1;CAV1;ILK;RAP2B;PRKCQ;FN1;S100A10;VWF;ANXA1;FBLN1;PROS1;AP3B1,GO Slim,Baseline_Supplement
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,1.3049055259664985e-6,8.808112300273865e-6,0.6435518361507222,0.3433651917014687,1.8773715923519456,235,FBP1;SLC35A4;PFKM;UQCR11;PPP1R2;IDH2;ENO3;STOML2;STBD1;FH;MT-ND4;AKT2;SUCLA2;SHMT2;TRAP1;ACADM;FXN;NDUFA6;SLC25A4;ATP5PD;COA6;NNT;HMGCL;COQ9;GAA;SUCLG1;GALK1;PDHB;SDHA;ATP5ME;TIGAR;MT-ND5;ETFDH;UQCRFS1;NDUFA4;IDH3A;IDH3B;ACO2;SUCLG2;CYCS;EPM2A;NIPSNAP2;UQCRB;TPI1;MDH2;NDUFA3;PRKACA;BCL2L13;PPP1CB;CHCHD4;PPIF;SLC25A13;ADHFE1;PFKFB2;UQCC2;NDUFB5;ETFB;PPP2CA;THTPA;MT-ATP6;ARL2;HK1;FDXR;PKM;SDHB;DLAT;GSK3B;IDH3G;ETFA;FECH;PDHA1;COX7C;PYGM;GYS1;AKT1;IDE;ATP5MF;NDUFA2;MT-ATP8;UQCRC2;ATP5F1E;SURF1;SIRT3;UQCRQ;NDUFB3;ACADVL;PRKAA1;PFKL;PGM1;COQ10B;ETFRF1;ATP5PF;UQCRC1;ATP5PB,GO Slim,Baseline_Supplement
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,0.002315154403474448,0.01250183377876202,0.4317076958033464,0.3280751330577706,1.6171121230684793,116,RIDA;GARS1;BCAT2;FH;DARS1;SHMT2;ENOPH1;LARS1;GSTZ1;GOT2;ACY1;IVD;LRRC47;HMGCL;DBT;RARS1;MCCC2;ALDH5A1;SMS;ADSS2;MMUT;GOT1;QARS1;PCBD2;ALDH4A1;SARS2;GCSH;ACAD8;MARS1;BCKDHA;MCCC1;HIBCH;ADHFE1;IARS2;ETFB;NIT2;GPT;AUH;FARSA;GPT2;ADSS1;ACADSB;ETFA,GO Slim,Baseline_Supplement
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.0033149253934472715,0.01365897529580394,0.4317076958033464,-0.4341635595458704,-1.7665985091508714,46,MAP1B;RHOA;CTNNA1;ACTB;ACTR2;GSN;AQP1;MSN;CDC42;ARF4;CORO7;RAP1B;ACTR3;MYH9;RAB10;CRK;ITGB1;MAP4;LMNA;ILK;CAP1;FSCN1;ANK1;RHOG;ARF6,GO Slim,Baseline_Supplement
GOSLIM_TRNA_METABOLIC_PROCESS,0.0035412158174306513,0.01365897529580394,0.34452128726268,0.417669134918834,1.7106609147278442,47,GARS1;DTD1;DARS1;TPRKB;LARS1;LRRC47;RTCB;RARS1;QARS1;SARS2;MARS1;IARS2;FARSA;FAM98A;DDX1;AKT1;FARSB;NARS1;VARS1;TARS1;SARS1;EPRS1;HARS1;NSUN2;YARS1,GO Slim,Baseline_Supplement
GOSLIM_CYTOKINESIS,0.014613354982748123,0.04932007306677491,0.17000427848892652,-0.39350752617757195,-1.5888374728392958,44,RHOA;ARF1;MYH10;STMN1;CALM1;SEPTIN10;ANXA11;RHOC;ACTR2;CFL1;CDC42;SEPTIN11;ACTR3;MYH9;SEPTIN7;SPTBN1;SEPTIN9,GO Slim,Baseline_Supplement
GOSLIM_CILIUM_ORGANIZATION,0.040945202688938684,0.11055204726013446,0.10086002509815216,-0.3870885732542511,-1.4801167765028096,35,YAP1;NUDCD3;ACTR2;GSN;ARF4;FLNA;RAB23;ACTR3;SEPTIN7;SEPTIN9;EHD1;MAP4;EHD2;GDI2;EHD4,GO Slim,Baseline_Supplement
GOSLIM_DETOXIFICATION,0.03875025360113613,0.11055204726013446,0.10352617950193847,-0.34211874384022994,-1.4332822026923038,53,MTARC2;TXN;PRDX1;S100A9;CP;GPX1;PRDX6;CD36;PRDX2;CAT;PRDX4;SOD1;MPO;APOE;SOD3;GPX4;AKR1A1;ADH5,GO Slim,Baseline_Supplement
