gene,logFC_CvH,logFC_TCR,t_CvH,t_TCR,pi_CvH,pi_TCR,sig_class,is_sig,quadrant
ACTN3,1.15215326448298,0.33530268899954,1.65279547968015,0.617183260549666,0.0793344326357343,0.8146937253571781,NS,FALSE,Exacerbated Up
CAMK2D,-0.33435577748315,0.317478046330626,-2.5897751079937,3.09110094608684,0.2400406045896944,0.17259837210712073,NS,FALSE,Reversed (Cancer Down / Training Up)
SPTB,1.93795746228484,-0.135359849371094,4.38271156862871,-0.384799749863922,1.976617432252828e-8,0.953376922086658,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
MPI,-0.138844264854228,-0.0766995701084348,-1.08924049923078,-0.756371286317622,0.8395099150368501,0.9413279150445724,NS,FALSE,Exacerbated Down
ANK2,-0.294816254336308,0.0167482244713906,-2.15389094380647,0.153527937390542,0.38311159076777146,0.9978406307003272,NS,FALSE,Reversed (Cancer Down / Training Up)
RAB10,0.137372987037768,-0.11204130019142,0.996318504653388,-1.02145976253958,0.8573278216438845,0.8783511815612214,NS,FALSE,Reversed (Cancer Up / Training Down)
HP1BP3,-0.159099107908325,-0.0987963582666112,-0.606455385403815,-0.453138204950794,0.9089789247653604,0.9588853359037884,NS,FALSE,Exacerbated Down
MYL12B,0.578617160126182,0.360987684215813,2.68097213474902,2.1025176228611002,0.07441554339969443,0.3210018324937771,NS,FALSE,Exacerbated Up
PTGES3,-0.0539543958414797,-0.0442116111199002,-0.47526669488842,-0.489545606849115,0.9760122213891732,0.9796133693922024,NS,FALSE,Exacerbated Down
CRKL,0.0107752950232118,-0.116958190604487,0.0981065046728917,-1.3385837323313,0.99913023260963,0.8232310161744232,NS,FALSE,Reversed (Cancer Up / Training Down)
PSMA3,0.0409629648737528,-0.259069057422352,0.319714485483214,-2.5417494843039,0.9883458451083628,0.34106139704699995,NS,FALSE,Reversed (Cancer Up / Training Down)
DYSF,-0.48241756548556203,0.136146565930188,-3.44560315342209,1.22234866809221,0.04379261708230629,0.8186258834725103,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
DDT,0.867148950912995,-0.299581077566895,3.75573431901337,-1.63102946525277,0.00171077277580005,0.5190863268246535,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
GNAI2,0.926098558111377,0.211377618635634,3.20738328362678,0.920235372450774,0.0044746500144956,0.8076090364847633,Sig Cancer only,TRUE,Exacerbated Up
MUSTN1,1.14989865327652,0.539582395149139,2.73264811371584,1.61186322012274,0.00494167685260165,0.3130243681911534,Sig Cancer only,TRUE,Exacerbated Up
NDUFA8,-0.396663269461186,0.253462904244603,-1.48546937893092,1.19317018339078,0.46689387887154576,0.6972249761539273,NS,FALSE,Reversed (Cancer Down / Training Up)
TCP1,0.0451294446186274,-0.0117340998348343,0.34122208158388,-0.111525245161385,0.9862029362924628,0.9989177939013164,NS,FALSE,Reversed (Cancer Up / Training Down)
PSMB1,-0.125371332404683,-0.0139745385765888,-1.12572647437475,-0.157731482006865,0.8478706114763094,0.9981452061141896,NS,FALSE,Exacerbated Down
NEDD8,0.254166575417642,-0.0340455342971655,1.35701005856987,-0.228492027979003,0.6500464152167639,0.9932921798498546,NS,FALSE,Reversed (Cancer Up / Training Down)
RPS16,-0.178562668428977,0.093508417492659,-1.14058511964057,0.750816848674057,0.7872666844958878,0.9295639510262182,NS,FALSE,Reversed (Cancer Down / Training Up)
SPTAN1,1.15354883323317,0.322365709800305,3.77414578280559,1.3257993304913,1.9649557714668313e-4,0.5891068269283924,Sig Cancer only,TRUE,Exacerbated Up
TUBA8,-0.1292694276802,-0.167050748359982,-0.623821582171332,-1.01334951501029,0.9227456522117652,0.8258154889496189,NS,FALSE,Exacerbated Down
TLN1,0.902862621664308,0.137567861959322,3.98991857687761,0.764197505334268,7.210760912507272e-4,0.8959675047356436,Sig Cancer only,TRUE,Exacerbated Up
DCXR,-0.0426975670588803,-0.0968670120584427,-0.1754227695439,-0.500270629358365,0.9936687646087844,0.954763330431719,NS,FALSE,Exacerbated Down
CAV2,1.09114336863118,0.279126822940325,2.36633878197831,0.663062887801858,0.01836240930230625,0.8300540351428041,Sig Cancer only,TRUE,Exacerbated Up
TMEM43,0.449498739299404,0.0135028619258151,1.81309599955361,0.0684643386096031,0.31879404850567034,0.999248060800226,NS,FALSE,Exacerbated Up
ACOT13,0.139791832971095,0.0889202653232424,0.650114423222264,0.519822436267137,0.9126313763721924,0.9565147195337114,NS,FALSE,Exacerbated Up
MTPN,0.486489430020647,-0.032474070058079,2.99677075454134,-0.25145663812621,0.07634961599440232,0.9928991563677148,NS,FALSE,Reversed (Cancer Up / Training Down)
AK2,-0.122583922450939,0.00842721569695115,-0.941357309991717,0.0813488399455581,0.8802046855657317,0.9994395319246352,NS,FALSE,Reversed (Cancer Down / Training Up)
CPT1B,-0.652581913659127,0.0614992125582727,-2.84241210530127,0.336719164119705,0.04105034038172319,0.9815209694117916,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
IDH3B,-0.17864501447567,0.141880679404602,-1.13040210211143,1.12852603816873,0.789422393847063,0.8291306908802608,NS,FALSE,Reversed (Cancer Down / Training Up)
RPS25,0.234453796158025,-0.169207230829707,1.26831005409826,-1.15062379987259,0.6960800713383296,0.795070508537199,NS,FALSE,Reversed (Cancer Up / Training Down)
GPX1,0.397514409792826,-0.0291733018745006,2.18824225827756,-0.201871206632225,0.2655179200746148,0.9949683711849332,NS,FALSE,Reversed (Cancer Up / Training Down)
ACACA,-0.907537845862965,0.137885217052572,-2.5265059079413,0.48252469952128,0.02386997080939312,0.9387934481845256,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
PSMC6,0.0522229772966547,-0.110408610579404,0.383813839990102,-1.02001889395706,0.9818009989414126,0.8802208626263537,NS,FALSE,Reversed (Cancer Up / Training Down)
ASPN,1.12566113841021,1.11173664987549,2.30681524339001,2.8930178091702,0.01779881148508651,0.00396951016517339,Sig Both,TRUE,Exacerbated Up
CAPN1,0.157462459808588,-0.070868488403125,1.46478679484207,-0.828699015246604,0.7434019633360761,0.93925768986795,NS,FALSE,Reversed (Cancer Up / Training Down)
SDHD,-0.801006348564293,-0.140586533887246,-2.53145307920303,-0.558500950040403,0.03665683617741661,0.9263096671797968,Sig Cancer only,TRUE,Exacerbated Down
PRKCSH,0.0880871475729812,0.0988505462529936,0.476008130743544,0.671470853926702,0.9610655912341758,0.934957530511618,NS,FALSE,Exacerbated Up
NDUFB1,-0.368815215954491,0.512526877881179,-1.4024233308911,2.44981456401209,0.519990165018279,0.13315777967517853,NS,FALSE,Reversed (Cancer Down / Training Up)
RPLP1,0.367238686855728,0.101429712656596,1.96294219183967,0.681507356101774,0.3510917983688479,0.9321357001740388,NS,FALSE,Exacerbated Up
GLUD1,0.221004669236113,0.306031133180186,1.15776239738781,2.0152543623214,0.7393290231383186,0.4041426033538586,NS,FALSE,Exacerbated Up
VAT1,1.20645026000766,0.427331829433831,3.62012181152448,1.61185241202199,2.237428721646335e-4,0.39858224951572296,Sig Cancer only,TRUE,Exacerbated Up
EIF4H,-0.0600333940392304,0.0495143761592356,-0.497866414890414,0.51617565034644,0.971875735341744,0.9757473985022538,NS,FALSE,Reversed (Cancer Down / Training Up)
SMYD1,-0.171321914549772,-7.4531334674432e-4,-0.785918884120814,-0.00429783731466848,0.867885970932166,0.9999974584928092,NS,FALSE,Exacerbated Down
ECI2,-0.70981136925424,0.0789995382854585,-3.18038042870173,0.444945626838688,0.01665523451506879,0.9676104911799656,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
UBE2V1,0.425969456236402,-0.052973111847189,2.04519967726251,-0.319712053876276,0.2757567475616322,0.9849548487153084,NS,FALSE,Reversed (Cancer Up / Training Down)
CAP1,1.04145797123845,0.236425655210914,4.02053288725077,1.14731518191897,2.1671408577079556e-4,0.7267343296481663,Sig Cancer only,TRUE,Exacerbated Up
RBP4,1.97346844690203,-0.0881491861196206,4.96037996172129,-0.286816667288772,5.576940993827488e-10,0.9778971541495012,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
DGLUCY,0.0198832866855767,-0.231737383642264,0.0660073547671774,-0.94944118799956,0.998934177621968,0.7837754884432612,NS,FALSE,Reversed (Cancer Up / Training Down)
DSTN,0.621947435133666,0.0500954939733891,3.14759369072666,0.318691086603928,0.0291846304399176,0.9858167191583106,Sig Cancer only,TRUE,Exacerbated Up
ETFDH,-0.389334079417313,0.0237133861167074,-2.14325552063062,0.164093497699028,0.28361136594489095,0.996720018443989,NS,FALSE,Reversed (Cancer Down / Training Up)
UCHL1,0.281537689713748,0.0827882102866209,0.77783497303285,0.287518428666219,0.794653423107332,0.9791662168979034,NS,FALSE,Exacerbated Up
CRYZ,0.087188675750177,0.0402858246948217,0.550403581309725,0.31968311382001,0.9544185275722984,0.988538636256886,NS,FALSE,Exacerbated Up
DHRS7,-0.288685968282234,0.312016667792753,-1.90732475494843,2.59133185168221,0.4540790146051002,0.2637419244711113,NS,FALSE,Reversed (Cancer Down / Training Up)
IPO5,-0.110460802834243,-0.0960509138326309,-0.874836789705442,-0.956239352912959,0.9006444885064872,0.902999564259838,NS,FALSE,Exacerbated Down
BANF1,0.103619847220017,-0.00814629913604747,0.48394495668028,-0.0478255136281402,0.95348861324617,0.9996855867676108,NS,FALSE,Reversed (Cancer Up / Training Down)
PPP2CA,-0.197413889248814,0.0118607365407719,-1.69866433299624,0.128288518876522,0.6327949942756943,0.9987336415424186,NS,FALSE,Reversed (Cancer Down / Training Up)
GPD2,-0.115425976932588,-0.188352307060363,-0.758623248091791,-1.55610823602969,0.9127156442542592,0.6798454468321568,NS,FALSE,Exacerbated Down
DPYSL3,-0.389588799125683,0.263411264444375,-1.63178611063814,1.38687519839943,0.4260323009757935,0.6313250294614943,NS,FALSE,Reversed (Cancer Down / Training Up)
AKR7A2,0.075218074038375,0.0746650221517271,0.572952826931523,0.714924407919685,0.958653868476096,0.946600624491714,NS,FALSE,Exacerbated Up
IARS2,-0.270592544108879,0.0876339040592917,-1.73558179243714,0.706557788293603,0.5237885383764972,0.938493540853977,NS,FALSE,Reversed (Cancer Down / Training Up)
NSFL1C,0.00359312591826466,-0.163564568959695,0.0289078428676639,-1.65416470695589,0.9999167869681036,0.6940763576755848,NS,FALSE,Reversed (Cancer Up / Training Down)
RPL22,0.0270593760425406,0.112263054057282,0.178916405871546,0.933072755365448,0.9958976603200764,0.890893531881163,NS,FALSE,Exacerbated Up
METTL7A,0.0949317702631873,-0.191090218549521,0.507240205823991,-1.28347323439274,0.9549351009492164,0.7407514050056311,NS,FALSE,Reversed (Cancer Up / Training Down)
GNB1,0.844051168929056,-0.118754479164091,3.33882041514594,-0.59050088461009,0.00536435319542645,0.9332112156433175,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
PGP,0.0856276715341693,-0.0867885035622091,0.523936887709784,-0.667533876253623,0.9577065046024054,0.943061574425202,NS,FALSE,Reversed (Cancer Up / Training Down)
CLTC,0.509133586880591,0.275622919766771,2.43836137549884,1.65931148879812,0.13680851752309223,0.5389891698399162,NS,FALSE,Exacerbated Up
ATP1A2,-0.653176643730657,0.00810999284283298,-3.07286572587032,0.0479600554065269,0.02778678665915061,0.9996860908424252,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
RAD23A,0.279587680397871,-0.208448653401341,1.9579687549837,-1.83498740908974,0.4520436239211795,0.5831445016458154,NS,FALSE,Reversed (Cancer Up / Training Down)
CUTA,-0.404890634095089,0.0235149446630754,-2.48843528066721,0.177271620517258,0.19745037616906536,0.9964707516726944,NS,FALSE,Reversed (Cancer Down / Training Up)
ATIC,0.393553903920381,-0.0946948816059514,3.02309689288265,-0.9143671524237,0.12149488079501468,0.909427696907638,NS,FALSE,Reversed (Cancer Up / Training Down)
LRPPRC,-0.296175503779587,0.0913239132017658,-1.86107054358922,0.721347416488793,0.45751919793577905,0.934382216394,NS,FALSE,Reversed (Cancer Down / Training Up)
NQO2,-0.106311151014673,-0.0313424195211507,-0.339838676499867,-0.123650055922636,0.9679642149134828,0.9967850542324436,NS,FALSE,Exacerbated Down
PPP1R1A,0.373777412280731,-0.185928503615171,1.75145913420351,-1.06985470528155,0.4050421329702062,0.7956307415178682,NS,FALSE,Reversed (Cancer Up / Training Down)
ADSS2,0.115682598298257,-0.104570468139908,0.612840991689228,-0.69636204661346,0.9320020667938276,0.9282992116935584,NS,FALSE,Reversed (Cancer Up / Training Down)
SOD3,1.46683149786406,-0.189997433699874,4.3043455359176,-0.700843264596118,2.0653652609569714e-6,0.8726197116196234,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
FAM162A,-0.732284392533678,0.319293835669013,-3.14167836819291,1.72194290175134,0.01577010189359027,0.4702205897814918,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
PSMA1,-0.192547384099331,-0.0716385495820759,-1.46704178600505,-0.686116580280182,0.6953346213986772,0.9511831633074804,NS,FALSE,Exacerbated Down
NDUFS6,-0.343169964770617,0.0154472442408515,-1.42283529474865,0.0805086680375072,0.5375499561422203,0.99898382621763,NS,FALSE,Reversed (Cancer Down / Training Up)
ANXA4,0.826418604147015,0.315199880047928,3.42112635686055,1.64021712400977,0.00497322456281062,0.4988975004785832,Sig Cancer only,TRUE,Exacerbated Up
PPIB,0.817302218251054,0.394913413420053,2.86952034436929,1.74290928753051,0.01733497838160951,0.3869579606127002,Sig Cancer only,TRUE,Exacerbated Up
RPL5,0.0295791519289246,0.155355654192352,0.191714289725447,1.26573298964178,0.9951731914543576,0.7870983780765834,NS,FALSE,Exacerbated Up
ATP5IF1,0.37191775105924,-0.82544020852448,0.354758576299028,-1.04930563442954,0.8875114239157597,0.3735544132638579,NS,FALSE,Reversed (Cancer Up / Training Down)
SH3BGR,-0.443045252191109,-0.265805844024774,-1.7606582995157,-1.32781565641574,0.33938556817707755,0.6458325910698944,NS,FALSE,Exacerbated Down
IMPA2,-0.60168830429782,-0.265454092714654,-1.96579443978432,-1.09019008237416,0.17932953484429892,0.7154486390563222,NS,FALSE,Exacerbated Down
DYNLL2,-0.333386623137589,0.0818721708752257,-1.68895715262712,0.521378401930853,0.46461397650689834,0.9597523048529588,NS,FALSE,Reversed (Cancer Down / Training Up)
RAB6A,0.138814731865025,0.118412843896383,0.721953584456311,0.774138735374814,0.9018823830849751,0.9083753959511708,NS,FALSE,Exacerbated Up
RPS3,-0.396937417229502,0.154062812407783,-2.93065566246605,1.4298380323666,0.13116445220909137,0.7553528800977678,NS,FALSE,Reversed (Cancer Down / Training Up)
GFM1,-0.234610824385609,-0.226541428316931,-1.44718775867186,-1.7376863153250801,0.6484591880380194,0.5826386460564464,NS,FALSE,Exacerbated Down
ATP1A1,-0.342298798977559,-0.0367219740218641,-2.32891790785915,-0.314066122480351,0.2863703922992631,0.9897510908230006,NS,FALSE,Exacerbated Down
RAD23B,0.158863620662302,-0.179531165107013,1.26776549413094,-1.80094557556303,0.7824372800147084,0.6362021001429496,NS,FALSE,Reversed (Cancer Up / Training Down)
TACO1,-0.367402385209886,-0.0245667087212045,-1.21877960821339,-0.098514165161606,0.5846902933971471,0.9980110360068448,NS,FALSE,Exacerbated Down
PSMB2,0.0480837476937737,-0.0364263723575089,0.32923999717467,-0.313528100278975,0.9858804972496478,0.9898525033964676,NS,FALSE,Reversed (Cancer Up / Training Down)
ME1,-0.369532990145974,-0.21845526994198,-2.18618256883617,-1.62458337861757,0.29198825146347357,0.6215947241687607,NS,FALSE,Exacerbated Down
NONO,0.354772049398818,-0.132853477472953,1.56954907519973,-0.721755830169359,0.47956417060059126,0.9059586177817222,NS,FALSE,Reversed (Cancer Up / Training Down)
HINT2,-0.110139520844942,-0.369232029047883,-0.484741890596328,-1.99553159307716,0.950558127269951,0.3409532013323443,NS,FALSE,Exacerbated Down
NDUFS7,-0.13481952962627,0.154444318768396,-0.470558375951772,0.666818368852077,0.9418112268834123,0.901093626909402,NS,FALSE,Reversed (Cancer Down / Training Up)
CLEC3B,1.38018807796102,0.632594009109527,4.22251544581742,2.43278830023767,6.220929674394661e-6,0.0851566696980935,Sig Cancer only,TRUE,Exacerbated Up
PHKA1,-0.373068576199305,0.135021377665961,-1.67781466228015,0.763315566595226,0.4275045600771943,0.8979309069865665,NS,FALSE,Reversed (Cancer Down / Training Up)
CHCHD3,-0.153155483816381,0.120849614713238,-0.797427964611006,0.79095258337788,0.8789679054987566,0.9041536252429726,NS,FALSE,Reversed (Cancer Down / Training Up)
CAVIN4,-0.528716795943552,0.127393202603468,-2.49521187678265,0.755747721049277,0.11805235093007646,0.9045450811069836,NS,FALSE,Reversed (Cancer Down / Training Up)
CAB39,-0.0744199569594564,-0.0133203817669809,-0.505849473260086,-0.113813774978561,0.9646096014343096,0.9987452844454114,NS,FALSE,Exacerbated Down
GLRX5,-0.512443934657377,0.254022570731662,-1.67403329841731,1.02651419365318,0.3128016098502023,0.7439268923919186,NS,FALSE,Reversed (Cancer Down / Training Up)
ACO1,0.343783042536,-0.202761461966769,2.43885076968462,-1.80814168650886,0.260918521702775,0.5982946124011613,NS,FALSE,Reversed (Cancer Up / Training Down)
BSG,-0.108748267443296,0.0641887118248299,-0.778449980095464,0.577581526260653,0.9149637519477798,0.9642710748676396,NS,FALSE,Reversed (Cancer Down / Training Up)
PLS3,0.75881635644285,0.485493916644442,2.79645548242643,2.24906127352875,0.02665130331858114,0.18534556982557487,Sig Cancer only,TRUE,Exacerbated Up
TUBB2A,0.49939783214634,0.062415559318465,1.51661285276887,0.23826882036134,0.3726786670387965,0.9871688125227224,NS,FALSE,Exacerbated Up
GPX4,-0.255084100786839,-0.197260825822676,-1.45919543605909,-1.4184603091704,0.6201413973321263,0.700966743193481,NS,FALSE,Exacerbated Down
FHOD1,-0.521025075190352,-0.0085706646521686,-3.10264561828059,-0.0641555629204591,0.05508258352653034,0.9995534430724332,NS,FALSE,Exacerbated Down
PRPS1,0.418139483339807,-0.392342017810796,1.8411720507629,-2.17162226300681,0.33720149867481136,0.27406635069359175,NS,FALSE,Reversed (Cancer Up / Training Down)
MICOS13,-0.506123164168613,0.0224011714292125,-1.73275216670656,0.0942648843333216,0.3005905290625137,0.9982672242583904,NS,FALSE,Reversed (Cancer Down / Training Up)
PCBD1,0.0151942343115508,-0.163510983846312,0.106917986054119,-1.4463225270152,0.9986591315115988,0.7389394598141299,NS,FALSE,Reversed (Cancer Up / Training Down)
FKBP2,0.0679818122871474,0.122431692309254,0.36374174949048,0.82345625817946,0.9777572535275908,0.8981719135528935,NS,FALSE,Exacerbated Up
PTGR2,0.104616949052932,-0.24421704006909,0.534851974246047,-1.56947276774276,0.9473344096636518,0.6026766767215828,NS,FALSE,Reversed (Cancer Up / Training Down)
ISOC2,-0.175564512872072,0.0861492581026191,-0.949527627861346,0.58569117496249,0.8312665322533548,0.9515581684686382,NS,FALSE,Reversed (Cancer Down / Training Up)
KPNB1,0.229648133658635,0.118086173090415,1.9840647477561,1.28244349038646,0.5144157146009701,0.8309035878433391,NS,FALSE,Exacerbated Up
NDUFS2,-0.075104881886876,0.11302756151373,-0.362529183303803,0.685812555918827,0.9755469977490648,0.924112839137655,NS,FALSE,Reversed (Cancer Down / Training Up)
TBCA,0.567514514164863,-0.0428062465613888,3.07082706183293,-0.291160062158649,0.0445901362877221,0.9890218569097472,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
NAP1L4,-0.186132019496021,0.149641885218818,-1.64332980591216,1.66074549291201,0.6625092096106302,0.7146457561014837,NS,FALSE,Reversed (Cancer Down / Training Up)
CPT2,-0.452474589640083,-0.0163221809581788,-2.31721795816882,-0.10507445541104,0.1938167972307514,0.9985854903299204,NS,FALSE,Exacerbated Down
MYH4,-0.147823368188337,0.23693518210176,-0.247990849950923,0.491696405484856,0.9685641782356912,0.8950183726407795,NS,FALSE,Reversed (Cancer Down / Training Up)
CCT6A,0.100199418092192,0.109738085521387,0.818969981500462,1.12747373080222,0.9164140106149506,0.865240521579476,NS,FALSE,Exacerbated Up
MAP2K3,-0.342102464376914,0.03279620213271,-1.49747805419221,0.180457146945144,0.5146385905335137,0.9949844668343644,NS,FALSE,Reversed (Cancer Down / Training Up)
TOLLIP,-0.238124933485569,0.0202090682608009,-1.57441469479668,0.167960369872687,0.60900790936556215,0.9971340323137686,NS,FALSE,Reversed (Cancer Down / Training Up)
APOOL,-0.250418149504714,0.0297854717600803,-1.11931798390242,0.16735489950506,0.7209885877105242,0.9957949706065417,NS,FALSE,Reversed (Cancer Down / Training Up)
CACNB3,-0.502010210864505,-0.106584962400403,-3.42205326832044,-0.91330622921343,0.03983498456754784,0.8987942957913467,Sig Cancer only,TRUE,Exacerbated Down
GSR,0.152305808012052,0.0332955948340565,1.0856308288004901,0.29833125100642,0.8260861090461321,0.991217649190942,NS,FALSE,Exacerbated Up
PSMB4,0.0512455471759239,-0.056333289620472,0.373841734410234,-0.516586472894286,0.9826609211923472,0.9724283009024062,NS,FALSE,Reversed (Cancer Up / Training Down)
FAH,1.06987279681037,-0.192609026609848,4.3705184728842,-0.989062464056613,5.800776325078727e-5,0.8075242518238702,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
B2M,1.26598947360319,0.0123496468599917,3.69726803139389,0.0453368820067689,1.124658494883653e-4,0.9995486292893024,Sig Cancer only,TRUE,Exacerbated Up
ITGB1,0.486376726131716,-0.0215853008667537,2.27400167443351,-0.126859317365805,0.17978847112901397,0.9977234415340654,NS,FALSE,Reversed (Cancer Up / Training Down)
KLHL40,-0.387778514645987,0.176421074676204,-1.13493562271497,0.649059060408515,0.5968988037149269,0.8912322966471117,NS,FALSE,Reversed (Cancer Down / Training Up)
CAND2,-0.521917591657321,-0.179345149203019,-3.12616820154861,-1.35034987707164,0.05306728090176518,0.7394305359222572,NS,FALSE,Exacerbated Down
RAB11B,0.374609634194915,0.186390443248436,1.91159492237573,1.19560255833456,0.3578073221580548,0.766486405484374,NS,FALSE,Exacerbated Up
PPP1CB,-0.00669566344359751,0.1061573232368,-0.0527132819048402,1.05056437128773,0.9997146139990408,0.8802781692154162,NS,FALSE,Reversed (Cancer Down / Training Up)
RIDA,-0.134959770123615,-0.244420681295294,-1.23104450910302,-2.80255177418007,0.8184919561934508,0.3099468495723764,NS,FALSE,Exacerbated Down
APRT,0.371514760778059,0.090584443453265,1.62432007493204,0.497846464458464,0.445563408832244,0.957870313295976,NS,FALSE,Exacerbated Up
FBN1,1.80506670877355,-0.0163157662671036,3.43354112047188,-0.0390124064469785,8.816928153362578e-6,0.9994881637423504,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
MTHFD1,0.095943774212973,-0.263575762521079,0.808969311546808,-2.7936177951041,0.921002191404927,0.2844370702688404,NS,FALSE,Reversed (Cancer Up / Training Down)
NDUFB9,-0.361009009921109,0.159101068058005,-1.35404453030402,0.750126088419579,0.5433868471278496,0.8832634877501486,NS,FALSE,Reversed (Cancer Down / Training Up)
HSPA4,-0.00631810674133959,-0.0930974989512432,-0.0627464764768141,-1.16221550967263,0.9996781953877948,0.8799616767158915,NS,FALSE,Exacerbated Down
ADPRH,-1.47686188057908,-0.0387649174099867,-4.58241079069721,-0.150917414819473,6.1292503641969e-7,0.9950986302342276,Sig Cancer only,TRUE,Exacerbated Down
RDX,-0.00132324810553897,-0.0604292168639002,-0.0109310129799759,-0.627498025743504,0.9999884935514048,0.9628535110060406,NS,FALSE,Exacerbated Down
IMPA1,-0.0911710746078356,-0.207229859301723,-0.640141664072878,-1.82901649217169,0.9431661322691466,0.5864466005866532,NS,FALSE,Exacerbated Down
EIF3K,-0.34412111914618,-0.243286121233764,-1.59769114043361,-1.41724584017932,0.4815245669860118,0.6457925263511975,NS,FALSE,Exacerbated Down
PSMB5,-0.0453881500764659,-0.143053329542811,-0.302488913090958,-1.19842598813427,0.987863015455946,0.8148474826059278,NS,FALSE,Exacerbated Down
STBD1,-0.685681654132445,0.126100132208601,-3.08775237981755,0.71380855039158,0.02263523016852031,0.9116462038248772,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
COL6A2,1.94484868019017,-0.126697855676744,2.97686715300493,-0.250136825798316,5.122079513952735e-5,0.9728068888561632,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
NOL3,-0.596117883887331,0.055979257517695,-3.03134932596559,0.35783040319703,0.04053415603603908,0.9819821277019032,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
GSTK1,-0.390201377770332,0.140652769467597,-2.24277030217952,1.01622659117068,0.259453514421515,0.8506624071694814,NS,FALSE,Reversed (Cancer Down / Training Up)
RPS20,0.319069770822509,-0.100729268399563,1.66130950990062,-0.659275351604034,0.4883597975675198,0.93518413402873235,NS,FALSE,Reversed (Cancer Up / Training Down)
LANCL1,0.248420490159525,-0.0697976155826261,1.75307583975236,-0.61915608480053,0.5476026368662209,0.9578933376704716,NS,FALSE,Reversed (Cancer Up / Training Down)
MT-CO1,0.219529895306056,-0.282029316230558,0.626874305626719,-0.913322111237251,0.8721151759228973,0.7551338643766337,NS,FALSE,Reversed (Cancer Up / Training Down)
MYH13,0.310910284164308,0.376445433371376,0.595449589248962,0.891839825720481,0.8329989279726595,0.6939864735900584,NS,FALSE,Exacerbated Up
RPS10,0.296819240124059,-0.114913777045027,1.35336057843317,-0.658627471271953,0.6058419281148536,0.9264858598778724,NS,FALSE,Reversed (Cancer Up / Training Down)
AKR1C2,1.33932289154532,-0.145492297573025,2.92904333938984,-0.445562329977498,0.00128937269450078,0.941248790594538,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
FARSB,-0.688283131993426,-0.0171908463367583,-5.56741231080106,-0.172011876722787,1.7205393183979413e-4,0.997499539354813,Sig Cancer only,TRUE,Exacerbated Down
LGALS3,0.889113519506576,0.234827602502586,2.70903476241767,0.899399779441536,0.01735651060180069,0.7941416780163477,Sig Cancer only,TRUE,Exacerbated Up
PLEC,0.115521676767308,0.344267848752667,0.385897565367455,1.44561048349751,0.9599442961486644,0.5291127764630661,NS,FALSE,Exacerbated Up
MTCH2,0.0401550699425535,-0.0806711274608283,0.254480398825895,-0.642655672641079,0.9911119630043236,0.9493082547235844,NS,FALSE,Reversed (Cancer Up / Training Down)
GLOD4,0.426951121378753,-0.203245306353752,2.72465538276186,-1.63042270697829,0.14041827874203822,0.6410778617078913,NS,FALSE,Reversed (Cancer Up / Training Down)
SAR1B,0.00806872736843189,-0.325498026875858,0.0353474101738237,-1.7924505653545,0.9997709478442044,0.44289753636456336,NS,FALSE,Reversed (Cancer Up / Training Down)
CALR,0.294365616937508,0.119503314130879,1.7677747242824,0.902123626116375,0.48572465968224526,0.8889147833634876,NS,FALSE,Exacerbated Up
SAMM50,-0.374771112286169,0.109300544123126,-1.68573290293097,0.61800394670584,0.4234266616242585,0.9349949248802892,NS,FALSE,Reversed (Cancer Down / Training Up)
GNPDA1,0.0786989804850293,-0.24942592299093,0.660798567864014,-2.63261798207674,0.9488507614781936,0.33607067285360415,NS,FALSE,Reversed (Cancer Up / Training Down)
RPS9,-0.543191513448587,0.0501704375066456,-3.82430107689526,0.444010516448193,0.01663835043465359,0.9793567820686792,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
TMEM11,-0.632880782070291,0.203028822396087,-3.29818806863878,1.30883867783961,0.02155698286474255,0.7209486170549001,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
PPA1,0.22196775234033,0.0443680894341263,1.66531783729224,0.418431379056007,0.6063545363840895,0.9829220185146824,NS,FALSE,Exacerbated Up
LYPLA1,0.142712168851311,-0.0096119185259731,0.812649690922168,-0.0688016284758054,0.8841660830522216,0.9994619719282404,NS,FALSE,Reversed (Cancer Up / Training Down)
