replicate,r
692,0.24094708621022262
693,0.21186477729171618
694,0.19720836644693096
695,0.20560257314466981
696,0.1873220839172002
697,0.18839386797186494
698,0.18614093652695882
699,0.21718368293817708
700,0.20816083155948212
701,0.22809358956461775
702,0.24668626111075317
703,0.1460035912040122
704,0.21081176956104822
705,0.1884946573217578
706,0.19630436259473555
707,0.20722202320674285
708,0.1618351879913099
709,0.20947142185313197
710,0.20233595782091016
711,0.13493966945410593
712,0.33898487907583813
713,0.18700470970349325
714,0.20739366215352276
715,0.21580431025625535
716,0.2536497057475006
717,0.17916403746243703
718,0.17867545903442333
719,0.21119265875707838
720,0.2546459052557673
721,0.2565788527889506
722,0.22971835151138215
723,0.20579922502144712
724,0.257851033714959
725,0.22753064000620155
726,0.2495360776194343
727,0.16461081942234618
728,0.24119876672517487
729,0.18862399833834315
730,0.2548724679863572
731,0.25198199261712306
732,0.18978434350742202
733,0.17628757721908148
734,0.22333853556420813
735,0.23465472894847358
736,0.21810463670761843
737,0.21962538646402774
738,0.22353490115413313
739,0.2178774401634019
740,0.2650933630328317
741,0.25259810778268
742,0.18629519878288184
743,0.17210205906788267
744,0.19055408827507817
745,0.16292405821803074
746,0.24580705518723103
747,0.22426626939475358
748,0.20882537137096904
749,0.20793330294613743
750,0.2172582553743719
751,0.32937069220146237
752,0.23338384080973587
753,0.17531263255080848
754,0.2047990946622534
755,0.15375225833988293
756,0.19343497397361054
757,0.19035927465308672
