pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
BIOCARTA_BCR_PATHWAY,0.999749184850765,-0.3930624239281554,10,MAPK14;GRB2;PPP3CB;MAP2K1;PPP3CA;PPP3CC;HRAS;RAC1;MAPK3;CALM1,BioCarta,0.999749184850765,-0.14092585006145023,0.017723116375145752,Cancer_vs_Healthy
BIOCARTA_BIOPEPTIDES_PATHWAY,0.999749184850765,0.8453772085307124,12,AGT;CALM1;MAPK3;GNA11;STAT1,BioCarta,0.6550880626223092,0.31526137328747045,0.017609036225368836,Cancer_vs_Healthy
BIOCARTA_EIF4_PATHWAY,0.999749184850765,-1.0078631651170609,12,EIF4G1;MAPK14;PABPC1;EIF4G2;MAPK1;EIF4A2,BioCarta,0.4359173126614987,-0.3413889200609842,0.03203136981461935,Cancer_vs_Healthy
BIOCARTA_ERAD_PATHWAY,0.999749184850765,0.5622621345400008,10,GANAB;SKP1;UBE2I;CANX;SAE1,BioCarta,0.9532834580216126,0.22075202581856884,0.01244557865399626,Cancer_vs_Healthy
BIOCARTA_ERK_PATHWAY,0.999749184850765,0.6554596604770108,10,GNAS;ITGB1,BioCarta,0.882959268495428,0.25734268591824855,0.013557586858141613,Cancer_vs_Healthy
BIOCARTA_FAS_PATHWAY,0.999749184850765,0.5535909964573223,10,SPTAN1;ARHGDIB,BioCarta,0.9591022443890275,0.21734761499252267,0.012356772809659512,Cancer_vs_Healthy
BIOCARTA_FCER1_PATHWAY,0.999749184850765,-0.5229912439767862,11,MAP2K4;GRB2;PPP3CB;PAK2;MAPK1;MAP2K1;PPP3CA,BioCarta,0.984728938661237,-0.18192692008107347,0.018163245477448405,Cancer_vs_Healthy
BIOCARTA_FMLP_PATHWAY,0.999749184850765,-0.6782364426676968,15,MAP2K6;MAPK14;MAP2K3;RELA;PPP3CB;MAPK1;PAK1;MAP2K1;PPP3CA,BioCarta,0.8957219251336899,-0.21199493251152815,0.020329053667724063,Cancer_vs_Healthy
BIOCARTA_GPCR_PATHWAY,0.999749184850765,-0.8055014028132274,11,PRKAR2A;PRKAR1A,BioCarta,0.7149401883430898,-0.28020046419993044,0.023086138883826976,Cancer_vs_Healthy
BIOCARTA_MCALPAIN_PATHWAY,0.999749184850765,0.8920004846428884,11,TLN1;ITGB1;CAPNS1;EZR,BioCarta,0.5982216367528405,0.34074168928421905,0.01910127669557957,Cancer_vs_Healthy
BIOCARTA_NFAT_PATHWAY,0.999749184850765,0.5795726113465457,17,AGT;CALM1;CALR,BioCarta,0.9574501491599937,0.19713663358140437,0.011542158983333366,Cancer_vs_Healthy
BIOCARTA_PROTEASOME_PATHWAY,0.999749184850765,-0.7634989544267059,18,UBE3A;PSMA1;PSMB1;RPN2;PSMA4;PSMB5;PSMB6;PSMA6;PSMB2;PSMA3;PSMB7;PSMB4;PSMA5;PSMA7;PSMA2;PSMB3;RPN1;UBA1,BioCarta,0.8092841163310962,-0.2264693793670366,0.022609715273702067,Cancer_vs_Healthy
BIOCARTA_PTDINS_PATHWAY,0.999749184850765,0.7392549902791541,10,AP2A1;ARF1,BioCarta,0.7948462177888612,0.2902419115136052,0.015075171820577382,Cancer_vs_Healthy
BIOCARTA_PYK2_PATHWAY,0.999749184850765,-0.6816004457304505,14,MAP2K4;MAPK14;GRB2;MAP2K3,BioCarta,0.8853974121996303,-0.21831413640155828,0.020315372582224354,Cancer_vs_Healthy
BIOCARTA_TCR_PATHWAY,0.999749184850765,-0.4118432965251426,11,MAP2K4;GRB2;RELA;PPP3CB,BioCarta,0.9992364469330618,-0.14326316808504952,0.017946895346983606,Cancer_vs_Healthy
BIOCARTA_TNFR1_PATHWAY,0.999749184850765,0.5570660869791213,11,SPTAN1;ARHGDIB,BioCarta,0.9598221636752841,0.21279768653512338,0.012205552140791748,Cancer_vs_Healthy
BIOCARTA_AGR_PATHWAY,0.9748778785764132,0.8598694343169843,14,MAPK1;LAMA2;ACTA1;PAK2,BioCarta,0.648908747207424,0.31165732523644596,0.018524484041845916,Training_CR
BIOCARTA_AT1R_PATHWAY,0.9748778785764132,0.643155066971342,11,MAPK1;MAP2K4;AGT,BioCarta,0.9054717642932304,0.2505030318965951,0.013965824503510174,Training_CR
BIOCARTA_BIOPEPTIDES_PATHWAY,0.9748778785764132,0.827984385705406,11,MAPK1;MAPK14;AGT,BioCarta,0.6880042090494564,0.3224923655798331,0.017958189571932823,Training_CR
BIOCARTA_COMP_PATHWAY,0.9748778785764132,0.7549797055742806,11,C1QB;C1QC;CFB;C1R;C1S;C3;C2;CFD,BioCarta,0.7853384777271133,0.29405770859795327,0.01602261527208145,Training_CR
BIOCARTA_EIF4_PATHWAY,0.9748778785764132,1.0752736387110267,12,MAPK1;PABPC1;AKT1;MAPK14,BioCarta,0.37183049670024315,0.4072170476150294,0.02764504707595687,Training_CR
BIOCARTA_EIF_PATHWAY,0.9748778785764132,0.7245588125042463,15,EIF2S3;EIF2S1;EIF5,BioCarta,0.8301724137931035,0.25862352435180513,0.014972845429647339,Training_CR
BIOCARTA_ERAD_PATHWAY,0.9748778785764132,0.969822574892777,10,MOGS;SAE1;CUL1,BioCarta,0.5042959845695248,0.38769943241731053,0.022709074090615504,Training_CR
BIOCARTA_FAS_PATHWAY,0.9748778785764132,0.7951255570725652,10,PAK2;MAP2K4;LMNB2,BioCarta,0.7334736103805015,0.317861983375272,0.01701502391545433,Training_CR
BIOCARTA_FCER1_PATHWAY,0.9748778785764132,1.0582928571579924,10,MAPK1;PAK2;MAP2K4;PPP3CA,BioCarta,0.38961949850955635,0.42306660070973295,0.026996185530642324,Training_CR
BIOCARTA_FMLP_PATHWAY,0.9748778785764132,0.7366981266277252,14,MAPK1;MAPK14;PPP3CA;MAP2K6,BioCarta,0.8147448015122873,0.26701422156478016,0.015196531586842395,Training_CR
BIOCARTA_GPCR_PATHWAY,0.9748778785764132,-1.54719862859705,11,PRKAR2B;GNAQ;PPP3CB;CALM1,BioCarta,0.05325581395348837,-0.5690507725724242,0.09434349354052166,Training_CR
BIOCARTA_INTEGRIN_PATHWAY,0.9748778785764132,-0.7670122317962866,21,TNS1;RHOA;ITGB1;CRKL;CAV1;VCL,BioCarta,0.8125307125307125,-0.23451599336011025,0.020526848168625975,Training_CR
BIOCARTA_KERATINOCYTE_PATHWAY,0.9748778785764132,1.0133573202213437,11,MAPK1;MAPK14;MAP2K4;MAP2K6;PPP2CA,BioCarta,0.43914415994387934,0.39469343265139284,0.024965118718487046,Training_CR
BIOCARTA_MAPK_PATHWAY,0.9748778785764132,0.9377828833026793,19,MAPK1;MAPK9;MAPK14;PAK2;MAP2K4,BioCarta,0.5488798370672098,0.31347702030426905,0.020870138683574242,Training_CR
BIOCARTA_MCALPAIN_PATHWAY,0.9748778785764132,-0.9859945479153049,11,PRKAR2B;ITGB1,BioCarta,0.4686046511627907,-0.36264313377279334,0.02872398514097496,Training_CR
BIOCARTA_MET_PATHWAY,0.9748778785764132,0.6772819663036875,14,MAPK1;ACTA1,BioCarta,0.8838288365698573,0.24547899672321066,0.014021848992721186,Training_CR
BIOCARTA_MTOR_PATHWAY,0.9748778785764132,-1.0644062559265273,10,EIF4G2;EIF4EBP1,BioCarta,0.37264480111653875,-0.4043627733099099,0.033038018545627504,Training_CR
BIOCARTA_NDKDYNAMIN_PATHWAY,0.9748778785764132,-0.5862228085638758,11,PPP3CB;CALM1;NME1,BioCarta,0.9488372093023256,-0.21560938327313478,0.017380318947708993,Training_CR
BIOCARTA_NFAT_PATHWAY,0.9748778785764132,1.024448410820671,17,MAPK1;AKT1;MYH2;ACTA1;MAPK14;AGT;PPP3CA,BioCarta,0.4291838134430727,0.35366243286199117,0.02497177154019651,Training_CR
BIOCARTA_P38MAPK_PATHWAY,0.9748778785764132,1.1406269688077135,10,MAPK14;MAP2K4;HSPB2;MAP2K6;HSPB1,BioCarta,0.3054532702086621,0.45598075344401995,0.03141706917943251,Training_CR
BIOCARTA_PPARA_PATHWAY,0.9748778785764132,-1.3740820576330022,11,PRKAR2B;STAT5B;ME1;HSD17B4,BioCarta,0.11511627906976744,-0.5053794916965434,0.06325274260551386,Training_CR
BIOCARTA_PROTEASOME_PATHWAY,0.9748778785764132,-1.3172359468005101,18,UBE3A;PSMA3;PSMA7;PSMB6;PSMB3;PSMA2;UBA1;PSMB5,BioCarta,0.13432835820895522,-0.41709114097321864,0.05937398237230633,Training_CR
BIOCARTA_PTDINS_PATHWAY,0.9748778785764132,1.1643133935957324,10,AKT1;PFKM;AP2M1,BioCarta,0.27932667017359286,0.46544971579244276,0.03314899028830372,Training_CR
BIOCARTA_PYK2_PATHWAY,0.9748778785764132,0.717565144239563,13,MAPK1;MAPK14;MAP2K4,BioCarta,0.8350658350658351,0.2657863847891035,0.014957860699062691,Training_CR
BIOCARTA_TCR_PATHWAY,0.9748778785764132,-0.5370410291587729,10,PPP3CB;CALM1,BioCarta,0.9748778785764132,-0.20401928185100732,0.016987083592100466,Training_CR
BIOCARTA_TNFR1_PATHWAY,0.9748778785764132,1.0835272870866945,11,CRADD;PAK2;MAP2K4,BioCarta,0.3646089091546826,0.42202399467375074,0.028164761711947144,Training_CR
BIOCARTA_UCALPAIN_PATHWAY,0.9748778785764132,-0.5996341407170052,12,RHOA;ITGB1,BioCarta,0.9436852026390198,-0.2155768936643649,0.01765307405921312,Training_CR
GOBP_CELLULAR_RESPIRATION,1.779522271753393e-11,-2.710494887486638,142,NDUFA4;SDHC;MFN2;CISD1;NNT;BCL2L13;ATP5F1D;DLAT;TRAP1;SDHD;DLD;MT-ND4;PDHB;ETFDH;ATP5PD;MT-ND5;DLST;PDHA1;NDUFB5;FH;SDHA;SUCLA2;ATP5F1C;SDHB;UQCRQ;OGDH;NDUFS5;SUCLG1;NIPSNAP2;NDUFB4;IDH2;MT-ATP8;MT-ATP6;ATP5MF;IDH3A;MT-ND3;ATP5PO;SLC25A13;ATP5MG;ATP5ME;NDUFS6;NDUFA2;MT-CO2;UQCRB;NDUFA12;PNPT1;COX7C;NDUFB9;NDUFA8;NDUFB3;IDH3G;MDH2;NDUFS4;ACO2;IDH3B;NDUFV2;COX7A1;COQ9;NDUFS3;NDUFB11;NDUFS8;COA6;PPIF;FXN;SHMT2;NDUFB1;COX5A;UQCRC2;COX4I1;NDUFA10;NDUFB7;NDUFA13;CYC1;NDUFV1;NDUFA9;NDUFA6;ATP5PF;SURF1;ETFB;ARL2;ATP5PB;NDUFS1;UQCR10;CS;IDE;STOML2;NDUFS2;COX5B;ATP5F1A;UQCRC1;NDUFA11;NDUFA3;NDUFA7;NDUFA5;COX7A2;HCCS,GO:BP,1.3295298144854973e-14,-0.4931458644266203,0.9865462835875821,Cancer_vs_Healthy
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,1.779522271753393e-11,-2.9429554194379914,85,NDUFA4;DMAC2L;SLC25A3;NNT;ATP1A2;ATP5F1D;ATP1A1;ATP1B1;MT-ND4;ATP5PD;MT-ND5;SLC16A1;NDUFB5;ATP5F1C;NDUFS5;NDUFB4;MT-ATP8;MT-ATP6;ATP5MF;MT-ND3;ATP5PO;SLC25A13;ATP5MG;ATP5ME;NDUFS6;NDUFA2;MT-CO2;NDUFA12;NDUFB9;NDUFA8;NDUFB3;NDUFS4;NDUFV2;COX7A1;NDUFS3;NDUFS8;PPIF;NDUFB1;COX5A;SLC25A4;COX4I1;NDUFA10;NDUFB7;CYC1;NDUFV1;SLC25A5;NDUFA9;NDUFA6;ATP6V1B2;ATP5PF;SURF1;ATP5PB;NDUFS1;UQCR10;SLC25A12;PHB2;LETM1;NDUFS2;COX5B;ATP5F1A;UQCRC1;NDUFA3;NDUFA7;NDUFA5,GO:BP,2.0596322589738344e-14,-0.5888478325817507,0.9759946830643197,Cancer_vs_Healthy
GOBP_WOUND_HEALING,1.5187877491205516e-10,2.5241817421019648,100,SERPING1;FBLN1;APOE;SERPINF2;CLIC1;CSRP1;FN1;LRG1;HBB;SERPINA1;YAP1;ANXA1;TLN1;FLNA;PRDX2;LCP1;ANXA2;CD9;F13A1;ILK;CAV1;S100A10;PPIA;PDIA3;MCAM;AHNAK;ANXA5;MYH9;CD34;GNAS;RHOA;CD36;COMP;ACTB;ITGB1;CNN2;HMGB1;GPX1;MYL9;CORO1B;MYH10;AP3B1;AQP1;GNAQ;CRK;VWF;VCL;THBS1;RHOC;CD44;FERMT2;DMTN;CTSG;PROS1;KLKB1,GO:BP,4.3946404777793735e-13,0.5964829791620845,0.932595211336209,Cancer_vs_Healthy
GOBP_HUMORAL_IMMUNE_RESPONSE,3.586373332457268e-10,2.6722707346611703,47,CFH;IGKV3-20;CLU;SERPING1;C3;A2M;CFB;CFI;IGHM;IGHG2;S100A9;IGHG1;TF;IGHA1;DEFA3;IGHA2;C4A;IGHG3;CD81;B2M;C8G;C1QB;C1QC;JCHAIN;LGALS3;LYZ;C1S;PPBP,GO:BP,1.4528132712500508e-12,0.7185034640869064,0.9101197347744591,Cancer_vs_Healthy
GOBP_ATP_BIOSYNTHETIC_PROCESS,9.154381489670679e-10,-2.7908641250228103,70,SDHC;DMAC2L;ATP5F1D;SDHD;MT-ND4;ATP5PD;MT-ND5;NDUFB5;SDHA;ATP5F1C;SDHB;COX11;NDUFS5;NDUFB4;MT-ATP8;MT-ATP6;ATP5MF;MT-ND3;ATP5PO;SLC25A13;ATP5MG;ATP5ME;NDUFS6;NDUFA2;NDUFA12;NDUFB9;NDUFA8;NDUFB3;NDUFS4;NDUFV2;NDUFS3;NDUFB11;NDUFS8;STAT3;NDUFB1;NDUFA10;NDUFB7;NDUFA13;NDUFV1;NDUFA9;NDUFA6;ATP5PF;ATP5PB;NDUFS1;STOML2;PARP1;NDUFS2;ATP5F1A;NDUFA11;NDUFA3;NDUFA7;NDUFA5,GO:BP,4.767907025870145e-12,-0.5817875942625672,0.8870749883998732,Cancer_vs_Healthy
GOBP_CELL_SUBSTRATE_ADHESION,4.18550396742087e-9,2.4816666971396555,76,FBLN1;RAB1A;FN1;THY1;CTTN;TLN1;FLNA;FBLN2;ANXA2;APOD;ILK;ACTN4;S100A10;PARVA;ZYX;CD34;CORO1C;RHOA;RRAS;CD36;ITGA1;ITGB1;CFL1;SORBS1;RSU1;NID1;LAMC1;LIMS1;TNXB;CALR;CRK;VWF;VCL;THBS1;CDC42;CD44;FERMT2;ARPC2;DMTN;NRP1;P4HB;CD63;PECAM1;ACTN1;ITGA7;POLDIP2;LAMB1;ITGA6;ACTN3,GO:BP,2.422166647813003e-11,0.6103833144105841,0.8634153916066928,Cancer_vs_Healthy
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,2.739775668410168e-8,-2.11891646880359,233,NDUFA4;SDHC;MFN2;CISD1;STBD1;NNT;BCL2L13;PFKL;ATP5F1D;DLAT;TRAP1;ACADVL;SDHD;DLD;HK1;GAA;MT-ND4;PDHB;ETFDH;ATP5PD;MT-ND5;DLST;PDHA1;NDUFB5;FH;H6PD;SDHA;FBP1;SUCLA2;ATP5F1C;GYG1;SDHB;FDXR;UQCRQ;PPP2CA;OGDH;NDUFS5;ACAT1;PFKM;SUCLG1;NIPSNAP2;NDUFB4;IDH2;MT-ATP8;MT-ATP6;ATP5MF;IDH3A;FECH;MT-ND3;ATP5PO;SLC25A13;ATP5MG;ATP5ME;NDUFS6;PFKFB2;NDUFA2;MT-CO2;GYS1;UQCRB;NDUFA12;PRKAG1;PHKA2;ENO3;PNPT1;COX7C;NDUFB9;AGL;PKM;NDUFA8;NDUFB3;IDH3G;MDH2;NDUFS4;ACO2;IDH3B;NDUFV2;PYGM;PRKAA1;COX7A1;COQ9;NDUFS3;NDUFB11;NDUFS8;STAT3;ACADM;COA6;PPIF;FXN;PHKB;SHMT2;NDUFB1;PHKG1;COX5A;UQCRC2;SLC25A4;COX4I1;PHKA1;OXCT1;NDUFA10;ALDH1L1;NDUFB7;NDUFA13;CYC1;NDUFV1;NDUFA9;NDUFA6;ATP5PF;SURF1;ETFB;PPP1R2;ARL2;ATP5PB;GALK1;NDUFS1;UQCR10;CS;PPP1CB;IDE;STOML2;NDUFS2;PRKAA2;COX5B;ATP5F1A;PGM1;UQCRC1;NDUFA11;PYGB;NDUFA3;NDUFA7;NDUFA5;GBE1;COX7A2;HCCS,GO:BP,1.7926636045562616e-10,-0.3579915989777197,0.826657301178302,Cancer_vs_Healthy
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,2.739775668410168e-8,2.509523732641665,56,CLU;SERPING1;IGHV3-7;C3;IGKC;CFI;IGLC2;IGHG2;IGHG1;IGHA1;AZGP1;HPRT1;IGHA2;C4A;IGHG3;CD81;B2M;HLA-B;C8G;C1QB;C1QC;C1S;HLA-DRA;HMGB1;TUBB;LAMP1;TUBB4B;USP5;CRK;C1R;STX7;VAMP2,GO:BP,1.9026219919515055e-10,0.6518133036883561,0.826657301178302,Cancer_vs_Healthy
GOBP_ATP_METABOLIC_PROCESS,9.299467628129972e-8,-2.3430560232194124,123,SDHC;DMAC2L;FIS1;BCL2L13;ATP1A2;PFKL;ATP5F1D;ATP1B1;SDHD;HK1;MT-ND4;ATP5PD;MT-ND5;NDUFB5;SDHA;FBP1;ATP5F1C;SDHB;COX11;PPP2CA;OGDH;NDUFS5;PFKM;NDUFB4;DNM1L;MT-ATP8;MT-ATP6;ATP5MF;MT-ND3;ATP5PO;SLC25A13;ATP5MG;ATP5ME;NDUFS6;PFKFB2;NDUFA2;NDUFA12;PRKAG1;ENO3;NDUFB9;PKM;NDUFA8;NDUFB3;NDUFS4;NDUFV2;PRKAA1;NDUFS3;NDUFB11;NDUFS8;STAT3;MYH7;NDUFB1;NDUFA10;NDUFB7;NDUFA13;NDUFV1;NDUFA9;NDUFA6;ATP6V1B2;ATP5PF;ARL2;ATP5PB;GALK1;NDUFS1;STOML2;PARP1;NDUFS2;PRKAA2;ATP5F1A;PGM1;NDUFA11;NDUFA3;NDUFA7;NDUFA5,GO:BP,8.072454538307266e-10,-0.4390714799934611,0.8012155746177786,Cancer_vs_Healthy
GOBP_ACTIN_FILAMENT_ORGANIZATION,1.2008057472815282e-7,2.2690994786280063,120,SERPINF2;ADD1;FSCN1;ARPC5;MARCKS;ARPC1B;CTTN;SPTBN1;TAGLN2;SPTB;CAP1;FLNA;SPTAN1;TPM4;GSN;LCP1;ACTR2;DSTN;CALD1;S100A10;MYO1C;PLS3;ACTR3;ARFIP1;ZYX;ARRB1;CYFIP1;MTPN;ARF1;TMOD1;CORO1C;RHOA;IQGAP1;RHOG;ITGB1;CFL1;CNN3;SORBS1;ARPC3;HSP90B1;CNN2;CORO7;MYL9;CORO1B;CAPG;TMOD3;CNN1;CDC42;CAPZA1;RHOC;FERMT2;ARPC2;DMTN;ESAM;STMN1;NRP1;RNH1;PFN1;SNX9;EZR;ACTN1;VASP;LMOD3;PDLIM1;ACTC1;ARPC4;GMFB;SVIL,GO:BP,1.1118571734088224e-9,0.5225017470806058,0.7881868108002371,Cancer_vs_Healthy
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,2.560521526049622e-7,2.3552431390586497,67,SERPING1;FBLN1;APOE;SERPINF2;CLIC1;CSRP1;TTR;HBB;SERPINA1;NME1;TLN1;FLNA;PRDX2;ANXA2;CD9;F13A1;GNAI2;ILK;CAV1;PPIA;PDIA3;ANXA5;MYH9;GNAS;CD36;COMP;ACTB;MYL9;AP3B1;AQP1;GNAQ;VWF;VCL;THBS1;VAMP2;CTSG;PROS1;KLKB1;GNA13;COPA;ACTN1,GO:BP,2.519031593914559e-9,0.5918760955923091,0.7749390301364363,Cancer_vs_Healthy
GOBP_COMPLEMENT_ACTIVATION,2.933444940847616e-7,2.520664865000571,24,CFH;CLU;SERPING1;C3;A2M;CFB;CFI;IGHG2;IGHG1;IGHA1;IGHA2;C4A;IGHG3;C8G;C1QB;C1QC,GO:BP,3.296357596628594e-9,0.7809009651117691,0.7749390301364363,Cancer_vs_Healthy
GOBP_ELECTRON_TRANSPORT_CHAIN,2.933444940847616e-7,-2.52835815975992,80,NDUFA4;SDHC;SDHD;DLD;MT-ND4;ETFDH;MT-ND5;NDUFB5;SDHA;SDHB;UQCRQ;NDUFS5;NDUFB4;MT-ND3;NDUFS6;NDUFA2;MT-CO2;UQCRB;NDUFA12;COX7C;NDUFB9;NDUFA8;NDUFB3;NDUFS4;NDUFV2;COX7A1;COQ9;NDUFS3;NDUFS8;COA6;NDUFB1;COX5A;UQCRC2;COX4I1;NDUFA10;NDUFB7;CYC1;NDUFV1;NDUFA9;NDUFA6;ETFB;NDUFS1;UQCR10;NDUFS2;COX5B;UQCRC1;NDUFA11;NDUFA3;NDUFA7;NDUFA5;COX7A2;HCCS,GO:BP,3.3951909037588146e-9,-0.5106973669623833,0.7749390301364363,Cancer_vs_Healthy
GOBP_RENAL_SYSTEM_PROCESS,5.407308175024734e-7,2.4964618139852663,24,IGKV3-20;AGT;SERPINF2;TTR;IGHA1;HBB;IGHA2;GSN;GNAI2;AKR1C3;MCAM;JCHAIN;CD34;GNAS;RHOA,GO:BP,7.1972273162944956e-9,0.7734028696057261,0.7614608014455848,Cancer_vs_Healthy
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,2.5505381157111386e-6,-2.5547494338634897,48,GARS1;MRPL49;HARS1;TSFM;COA3;LRPPRC;SUPV3L1;MRPL46;MRPL15;MRPL13;C1QBP;MRPL38;IARS2;GFM1;TFAM;MRPS27;HSD17B10;PNPT1;MRPL12;PRKAA1;MRPS18B;SARS2;MRPS17;TUFM;SHMT2;MRPL37;MRPL48,GO:BP,3.6900146349987535e-8,-0.5777052126998155,0.7195128263389107,Cancer_vs_Healthy
GOBP_ACUTE_INFLAMMATORY_RESPONSE,3.3990099905784397e-6,2.401400247336482,18,SERPINA3;ITIH4;C3;SERPINF2;IGHG1;ORM1;FN1;HP;SERPINA1,GO:BP,5.114251143231448e-8,0.8034431942835507,0.7195128263389107,Cancer_vs_Healthy
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,5.631076493973361e-6,2.3941608855357144,14,IGKC;IGHM;IGHG2;IGHG1;IGHA1;IGHA2;IGHG3;CD81,GO:BP,8.798557021833376e-8,0.8582968184144759,0.7049757151672383,Cancer_vs_Healthy
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,8.6024194088827e-6,2.358086775440852,28,FBLN1;FN1;THY1;TLN1;FLNA;ILK;NME2;ZYX;MYH9;CTNNA1;ITGA1;ITGB1;PTPN11;NID1;LAMC1;LAMB2;LIMS1;CDC42;FERMT2;NRP1;CD63;ADAM10;ITGA7;LAMB1;ITGA6,GO:BP,1.4470642424909267e-7,0.7062722824309803,0.6901324587967956,Cancer_vs_Healthy
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,9.782520056452562e-6,2.2619083996154496,58,SNCA;CLU;APOC2;C3;APOE;TF;CTTN;CAP1;CD81;B2M;ANXA2;CD9;CAV1;AP2A1;CAV2;AP2A2;ARRB1;ARF1;PICALM;CD36;SDCBP;ITGB1;CLTC;APOC1;SNX1;FLOT1;AP2B1;EPS15,GO:BP,1.7549659823497072e-7,0.5836659397257443,0.6901324587967956,Cancer_vs_Healthy
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,1.8638180169994077e-5,2.2992726426618977,15,IGKV3-20;IGHM;IGHG2;IGHG1;TF;IGHA1;DEFA3;IGHA2;IGHG3;B2M;JCHAIN,GO:BP,3.649425935210121e-7,0.8083280972808576,0.674962860011025,Cancer_vs_Healthy
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,1.8638180169994077e-5,2.2847344819312214,49,APOE;SERPINF2;SOD1;AKAP12;CD81;PRDX2;GNAI2;RAP1B;PPIA;GLIPR2;CAV2;DDT;ARRB1;CD36;SDCBP;ITGA1;IQGAP1;PTPN11;HMGB1;CSPG4;GPNMB;CRK;CAVIN3;THBS1;CDC42;CD44;FERMT2;NRP1,GO:BP,3.6672345241886496e-7,0.6090201999771089,0.674962860011025,Cancer_vs_Healthy
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,5.3442265269078406e-5,2.23387482184795,39,IGKV3-20;IGHM;IGHG2;S100A9;IGHG1;TF;RAB1A;IGHA1;HP;DEFA3;IGHA2;S100A8;IGHG3;B2M;JCHAIN;LYZ;CD36;PPBP,GO:BP,1.177178568142091e-6,0.6235653225022545,0.6435518361507222,Cancer_vs_Healthy
