pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
BIOCARTA_ERK_PATHWAY,0.361497699877715,1.3281672433749987,10,HRAS;PPP2CA;MAPK1;MAP2K2,BioCarta,0.1468584405753217,0.4938066318298511,0.04975720027483711,Baseline_Supplement
BIOCARTA_P38MAPK_PATHWAY,0.40463554640961763,1.2825675486431833,11,MAP2K4;MAPK14;HRAS;MAP2K6,BioCarta,0.17702805155420773,0.4631192125811794,0.04496124263302538,Baseline_Supplement
BIOCARTA_GPCR_PATHWAY,0.41103390187407873,-1.2537806928628512,12,PRKAR2B;GNAQ;CALM1,BioCarta,0.19267214150347442,-0.44058352577302956,0.04547347771557116,Baseline_Supplement
BIOCARTA_PPARA_PATHWAY,0.42745841229732573,-1.2288299119034194,12,PRKAR2B;DUT;HSP90AA1,BioCarta,0.21372920614866286,-0.43181572203472496,0.042935926987421734,Baseline_Supplement
BIOCARTA_AGR_PATHWAY,0.6561782430386347,-1.0838130066223715,14,CTTN;CDC42;ITGB1;LAMA4;LAMA2;MAPK3;RAC1;ACTA1;PAK1,BioCarta,0.35053492762743865,-0.36141949583157856,0.032215355992217656,Baseline_Supplement
BIOCARTA_FAS_PATHWAY,0.6561782430386347,1.0253055073392108,10,MAP2K4;PARP1,BioCarta,0.4242997728993187,0.3812039949797356,0.02684090664845136,Baseline_Supplement
BIOCARTA_FCER1_PATHWAY,0.6561782430386347,1.0645678093640363,11,MAP2K4;HRAS;MAPK1;PPP3CA;PPP3CB;GRB2,BioCarta,0.37092494313874147,0.38440221424088494,0.029252283979263098,Baseline_Supplement
BIOCARTA_MCALPAIN_PATHWAY,0.6561782430386347,-1.0147345184440186,12,PRKAR2B;TLN1;ITGB1,BioCarta,0.43061697199410404,-0.3565817486300754,0.02845886046167197,Baseline_Supplement
BIOCARTA_TNFR1_PATHWAY,0.6561782430386347,1.033577097376579,11,MAP2K4;PARP1,BioCarta,0.40447308567096285,0.3732118530406935,0.02770268911729112,Baseline_Supplement
BIOCARTA_AT1R_PATHWAY,0.6625283875851627,0.97414068776896,12,MAP2K4;HRAS;MAPK1;MAP2K2,BioCarta,0.48600799543118217,0.34164621582044,0.02464340059283596,Baseline_Supplement
BIOCARTA_BIOPEPTIDES_PATHWAY,0.6625283875851627,0.9890441182737876,12,MAPK14;HRAS;MAPK1;MAP2K2,BioCarta,0.4679230915667238,0.3468730795564971,0.025274872214953566,Baseline_Supplement
BIOCARTA_CREB_PATHWAY,0.6625283875851627,0.949323587752108,10,MAPK14;HRAS;MAPK1;PRKAR1A;PRKAR2A;AKT1;GRB2,BioCarta,0.5176003028009084,0.3529542576229168,0.023516485167016994,Baseline_Supplement
BIOCARTA_PTDINS_PATHWAY,0.6625283875851627,0.9573846618070655,10,PFKM;GSK3B;PFKL,BioCarta,0.5049205147615443,0.35595132884859654,0.023919511552438037,Baseline_Supplement
BIOCARTA_BCR_PATHWAY,0.7359807586729759,0.8594062349778395,10,MAPK14;HRAS;PPP3CA;PPP3CB;GRB2,BioCarta,0.6360711582134746,0.3195233886280688,0.02027896423887325,Baseline_Supplement
BIOCARTA_MET_PATHWAY,0.7359807586729759,0.8758677446779262,15,HRAS;MAPK1;MAP2K2,BioCarta,0.6225480860788422,0.2870871309873756,0.020704344650339063,Baseline_Supplement
BIOCARTA_NFAT_PATHWAY,0.7359807586729759,0.8543377503746719,18,MAPK14;HRAS;GSK3B;MYH2;MAPK1,BioCarta,0.665443306934518,0.26638032832211506,0.019903069408664282,Baseline_Supplement
BIOCARTA_TCR_PATHWAY,0.7359807586729759,0.8425730018392481,11,MAP2K4;HRAS;PPP3CA;PPP3CB;GRB2,BioCarta,0.6669825625473844,0.3042426463750425,0.019581205054489834,Baseline_Supplement
BIOCARTA_IGF1R_PATHWAY,0.8752964925561443,0.7287661258309355,10,HRAS;MAPK1;PRKAR1A;PRKAR2A;AKT1;GRB2;YWHAH,BioCarta,0.8205904617713853,0.27095198122323894,0.016490887999810355,Baseline_Supplement
BIOCARTA_PROTEASOME_PATHWAY,0.8825004178505766,-0.7252780142850557,18,RPN1;UBE3A;PSMB7;PSMB1;PSMA7;UBA1;PSMA5;PSMB2;PSMA3;PSMA1;PSMA4;PSMA2;PSMB6;PSMB4;PSMA6;RPN2;PSMB3;PSMB5,BioCarta,0.8549222797927462,-0.22329317269076304,0.017219435887575896,Baseline_Supplement
BIOCARTA_ERAD_PATHWAY,0.9985163204747775,-0.41104685868624075,10,CANX;GANAB;UGGT1;MOGS;SKP1,BioCarta,0.9985163204747775,-0.15350577244054675,0.015288258327578646,Baseline_Supplement
BIOCARTA_EIF4_PATHWAY,0.29361216730038026,-1.5721327681164958,12,MAPK14;EIF4G1;PDK2;MAPK1;EIF4A2,BioCarta,0.03385317611259034,-0.5555906252894509,0.1073213162511205,Supplement_Interaction
BIOCARTA_EIF_PATHWAY,0.29361216730038026,-1.5290438716707524,15,EIF2S3;EIF4G1;EIF2S1;EIF4A2;EIF3A;EIF5;EEF2K;EIF1AX,BioCarta,0.039586919104991396,-0.5042090491924103,0.0993535227577061,Supplement_Interaction
BIOCARTA_MAPK_PATHWAY,0.29361216730038026,-1.4767206667987651,19,MAPK14;MAP2K4;GRB2;MAPKAPK3;MAP2K3;MAPK9;RPS6KA3;MAPK1,BioCarta,0.054372623574144484,-0.45442043123487763,0.084155363364313715,Supplement_Interaction
BIOCARTA_MTOR_PATHWAY,0.29361216730038026,-1.538268457289662,10,PPP2CA;EIF4G1;PDK2;EIF4A2;EIF3A,BioCarta,0.04389312977099236,-0.5750182718816834,0.0941329115999785,Supplement_Interaction
BIOCARTA_UCALPAIN_PATHWAY,0.29361216730038026,1.7551214018557055,12,RHOA;TLN1;ACTN3;EZR;SPTAN1;ITGB1,BioCarta,0.013490725126475547,0.6164449321422681,0.1804678930799227,Supplement_Interaction
BIOCARTA_KERATINOCYTE_PATHWAY,0.33237657864523534,-1.4477395200970482,11,MAPK14;MAP2K4;PPP2CA;MAP2K3;MAPK1;MAP2K6;MAP2K1,BioCarta,0.07386146192116341,-0.5261383748435927,0.07204867664570204,Supplement_Interaction
BIOCARTA_GPCR_PATHWAY,0.4378140703517588,1.3380758530491637,11,PRKAR2B;GNAQ;CALM1,BioCarta,0.1434254606365159,0.4828209178688385,0.05322205679885794,Supplement_Interaction
BIOCARTA_INTEGRIN_PATHWAY,0.4378140703517588,1.3295343622939935,21,RHOA;TNS1;ZYX;VCL;TLN1;ACTN3,BioCarta,0.12428662016487001,0.395855932284929,0.05774624113652404,Supplement_Interaction
BIOCARTA_NDKDYNAMIN_PATHWAY,0.4378140703517588,1.335305282371825,11,EPS15;CALM1;NME1;EPN1;AP2A1;NME2,BioCarta,0.14593802345058626,0.4818212066234671,0.05272759128841473,Supplement_Interaction
BIOCARTA_P38MAPK_PATHWAY,0.5616412213740459,-1.2400306775586016,10,MAPK14;MAP2K4;HSPB2;GRB2,BioCarta,0.20801526717557253,-0.4635343680818593,0.04125848429340891,Supplement_Interaction
BIOCARTA_COMP_PATHWAY,0.5792028323435359,1.2079166031791517,11,C1QA;C4A;CFD;C3;C7;CFB;C1S;C1QC;C1QB;C2;C1R,BioCarta,0.2359715242881072,0.4358552631578947,0.04049093262664848,Supplement_Interaction
BIOCARTA_MCALPAIN_PATHWAY,0.6468278894472362,1.1492902091564876,11,PRKAR2B;TLN1;EZR;ITGB1,BioCarta,0.28747906197654943,0.4147009696185112,0.03617117047030495,Supplement_Interaction
BIOCARTA_PPARA_PATHWAY,0.6705643602628527,1.1110393890051693,11,PRKAR2B;HSP90AA1;STAT5B;HSD17B4;MAPK3;RELA,BioCarta,0.3228643216080402,0.4008988402006532,0.03379491985467663,Supplement_Interaction
BIOCARTA_AT1R_PATHWAY,0.6907033805888768,0.9532364558250134,11,GNAQ;CALM1,BioCarta,0.5039782244556114,0.3439584531016578,0.025627488139770775,Supplement_Interaction
BIOCARTA_BIOPEPTIDES_PATHWAY,0.6907033805888768,1.0488515300307608,11,CALM1;STAT1;GNA11,BioCarta,0.38923785594639865,0.3784594552570415,0.030195897450464342,Supplement_Interaction
BIOCARTA_FAS_PATHWAY,0.6907033805888768,-0.9359614146565975,10,PARP1;MAP2K4,BioCarta,0.5372137404580153,-0.3498706046095751,0.023051896378126727,Supplement_Interaction
BIOCARTA_FCER1_PATHWAY,0.6907033805888768,-0.9740356932568016,10,MAP2K4;GRB2;MAPK1;PPP3CA;MAP2K1;PPP3CB,BioCarta,0.48874045801526717,-0.3641031046521268,0.024591654914382956,Supplement_Interaction
BIOCARTA_NFAT_PATHWAY,0.6907033805888768,0.995722091929334,17,PRKAR2B;CALM1;CALR,BioCarta,0.4493336154008885,0.31439756141370667,0.027785484041834584,Supplement_Interaction
BIOCARTA_PROTEASOME_PATHWAY,0.6907033805888768,0.9677795304276886,18,UBE3A;PSMB6;PSMA3;UBA1;RPN1;PSMA7;PSMA1;PSMA4;PSMA5,BioCarta,0.4978929624947324,0.3005239701033349,0.02593985810536389,Supplement_Interaction
BIOCARTA_PYK2_PATHWAY,0.6907033805888768,-0.9963599812593181,13,MAPK14;MAP2K4;GRB2;MAP2K3;MAPK1,BioCarta,0.4590598938589841,-0.3428154896512909,0.025522745779818223,Supplement_Interaction
BIOCARTA_TNFR1_PATHWAY,0.6907033805888768,-0.955624110519266,11,PARP1;MAP2K4;CRADD,BioCarta,0.5174129353233831,-0.3472934940922634,0.023701327139342688,Supplement_Interaction
BIOCARTA_FMLP_PATHWAY,0.7095535992791044,-0.9159327419423626,14,MAPK14;MAP2K3;MAPK1;PPP3CA;MAP2K6;MAP2K1;PPP3CB,BioCarta,0.5781547845977888,-0.3084364494539424,0.02186841693277902,Supplement_Interaction
BIOCARTA_ERAD_PATHWAY,0.8315011960630353,0.8082520142777956,10,CANX;UGGT1;GANAB,BioCarta,0.7083158336833263,0.3007883821423468,0.020224553865143644,Supplement_Interaction
BIOCARTA_AGR_PATHWAY,0.8944743481917579,0.7223899851258485,14,CTTN;ITGB1;LAMA4;MAPK3;RAC1;LAMA2;CDC42,BioCarta,0.8282169890664424,0.24126551176115335,0.01789807077807757,Supplement_Interaction
BIOCARTA_MET_PATHWAY,0.8944743481917579,-0.7520314464096381,14,RAP1A;GRB2;MAPK1,BioCarta,0.8028974456728937,-0.2532433863172213,0.016914028284415312,Supplement_Interaction
BIOCARTA_TCR_PATHWAY,0.9336244862008222,-0.6488799059114938,10,MAP2K4;GRB2;PPP3CA;MAP2K1;PPP3CB,BioCarta,0.8990458015267175,-0.2425570129763877,0.015288258327578646,Supplement_Interaction
BIOCARTA_PTDINS_PATHWAY,0.9845419847328244,-0.507944804291148,10,PFKM,BioCarta,0.9845419847328244,-0.1898742330642332,0.01397701257073178,Supplement_Interaction
BIOCARTA_BCR_PATHWAY,0.16149068322981366,-1.729309943796048,10,HRAS;PPP3CB;MAPK14;GRB2,BioCarta,0.009797790285595165,-0.6732581745460073,0.2110705378683249,Training_CRE
BIOCARTA_COMP_PATHWAY,0.16149068322981366,1.649971038631536,11,C1QC;C1QB;C3;CFB;CFD;C1QA;C4A;C1S,BioCarta,0.020186335403726708,0.6343967838745561,0.14107289711700427,Training_CRE
BIOCARTA_KERATINOCYTE_PATHWAY,0.16149068322981366,-1.717998308960588,13,HRAS;BCL2;MAPK14;MAP2K3;PPP2CA;PRKCD;MAP2K4,BioCarta,0.011962224554039873,-0.6148412142297897,0.1913878287563819,Training_CRE
BIOCARTA_UCALPAIN_PATHWAY,0.16149068322981366,1.6800715904394696,12,ACTN3;EZR;SPTAN1;TLN1;RHOA;ACTA1;ACTN1,BioCarta,0.015848473134905297,0.6300463178158149,0.15915345685540597,Training_CRE
BIOCARTA_EIF4_PATHWAY,0.21423775633524525,-1.476889594946889,12,EIF4G2;MAPK14;PDK2;EIF4EBP1;EIF4G1;EIF4A2,BioCarta,0.06626630772416649,-0.5409701638363544,0.07941237368878319,Training_CRE
BIOCARTA_EIF_PATHWAY,0.21423775633524525,-1.5144861981544975,15,EIF4G2;EIF1AX;EIF4G1;EIF4A2,BioCarta,0.04927045887079721,-0.5206477060770416,0.09350927417824274,Training_CRE
BIOCARTA_FMLP_PATHWAY,0.21423775633524525,-1.4996993334060322,15,HRAS;PPP3CB;MAPK14;MAP2K3,BioCarta,0.054134066398815815,-0.5155643007474048,0.08909613544959082,Training_CRE
BIOCARTA_MAPK_PATHWAY,0.21423775633524525,-1.4305227013772874,20,HRAS;MAPK12;MAPKAPK3;MAPK14;GRB2;MAP2K3;RPS6KA3;MAP2K4,BioCarta,0.07364422874024056,-0.4517629469789211,0.0759225511621017,Training_CRE
BIOCARTA_MTOR_PATHWAY,0.21423775633524525,-1.5432764587467422,10,EIF4G2;PDK2;EIF4EBP1;EIF4G1;EIF4A2;PPP2CA,BioCarta,0.04586199708150928,-0.6008312709720931,0.09630252295665434,Training_CRE
BIOCARTA_NDKDYNAMIN_PATHWAY,0.21423775633524525,1.5670634789077182,11,EPS15;AP2A1;AP2M1;CALM1;EPN1;NME2;PICALM,BioCarta,0.03552018633540373,0.6025196854187551,0.10581401851061817,Training_CRE
BIOCARTA_TCR_PATHWAY,0.21423775633524525,-1.4759454743358829,11,HRAS;PPP3CB;GRB2,BioCarta,0.06701030927835051,-0.5560948452733914,0.07877784267877504,Training_CRE
BIOCARTA_PTDINS_PATHWAY,0.35760486711495354,1.3472052195734958,10,ARF1;AKT1;AP2A1;AP2M1,BioCarta,0.1341018251681076,0.5307287945204332,0.05268694854603125,Training_CRE
BIOCARTA_CREB_PATHWAY,0.36625079297948826,-1.2873339093899452,10,HRAS;MAPK14;GRB2;PRKAR2A,BioCarta,0.17615176151761516,-0.5011872400181305,0.04750252762767345,Training_CRE
BIOCARTA_ERK_PATHWAY,0.36625079297948826,-1.2876835824362307,10,HRAS;GRB2;PPP2CA,BioCarta,0.17573483427141964,-0.5013233753810681,0.04756407101582593,Training_CRE
BIOCARTA_FCER1_PATHWAY,0.36625079297948826,-1.30912905511785,11,HRAS;PPP3CB;GRB2,BioCarta,0.16144329896907217,-0.49324309875080785,0.04951534719399118,Training_CRE
BIOCARTA_MET_PATHWAY,0.36625079297948826,-1.2598460086115706,15,HRAS;RAP1A;GRB2,BioCarta,0.18312539648974413,-0.4331078983705713,0.046868860534335303,Training_CRE
BIOCARTA_GPCR_PATHWAY,0.3718709268756167,-1.2520951795900848,12,HRAS;PPP3CB;PRKAR2A;RPS6KA3;PRKAR1A,BioCarta,0.19755642990267136,-0.45863017571460113,0.04443811273130948,Training_CRE
BIOCARTA_P38MAPK_PATHWAY,0.4284994272623138,-1.2055034663426918,11,HRAS;MAPK14;GRB2,BioCarta,0.24103092783505153,-0.45419988424302604,0.03966238617124075,Training_CRE
BIOCARTA_PYK2_PATHWAY,0.4430445960534663,-1.1673433091456875,15,HRAS;MAPK14;GRB2;MAP2K3,BioCarta,0.2630577289067456,-0.4013074644402167,0.038284100583418294,Training_CRE
BIOCARTA_AT1R_PATHWAY,0.5765168772002486,-1.007194983024997,12,HRAS;GRB2,BioCarta,0.45040381031269416,-0.36892563726253413,0.027368682586879602,Training_CRE
BIOCARTA_BIOPEPTIDES_PATHWAY,0.5765168772002486,-1.0399564237424208,12,HRAS;MAPK14;GRB2,BioCarta,0.41105819010147027,-0.38092583146327735,0.028994590457995875,Training_CRE
BIOCARTA_ERAD_PATHWAY,0.5765168772002486,1.0245099811760776,10,MOGS;CANX;UGGT1;GANAB,BioCarta,0.42382324687800194,0.40360365249762764,0.027121781062246216,Training_CRE
BIOCARTA_FAS_PATHWAY,0.5765168772002486,1.0034133303631383,10,CASP3;SPTAN1;ARHGDIB;PAK2;LMNB2,BioCarta,0.4501440922190202,0.39529266921780154,0.026084442488647535,Training_CRE
BIOCARTA_IGF1R_PATHWAY,0.5765168772002486,-1.0198874085692293,10,HRAS;GRB2;PRKAR2A,BioCarta,0.44152595372107567,-0.39706446921163335,0.027835416920069887,Training_CRE
BIOCARTA_TNFR1_PATHWAY,0.5765168772002486,1.011348185351472,11,CASP3;SPTAN1;ARHGDIB;PAK2;LMNB2,BioCarta,0.4406055900621118,0.3888529078040507,0.026626643306864317,Training_CRE
BIOCARTA_NFAT_PATHWAY,0.6572598998634502,-0.9424826818498754,18,HRAS;PPP3CB;MAPK14,BioCarta,0.5340236686390533,-0.3068824493512665,0.024813074163345772,Training_CRE
BIOCARTA_PPARA_PATHWAY,0.74767401189227,-0.8703259346670079,13,MRPL11;ME1;PRKAR2A;PRKAR1A;STAT5B,BioCarta,0.6308499475341028,-0.3114742614444655,0.02200894232511104,Training_CRE
BIOCARTA_AGR_PATHWAY,0.7497956588865679,-0.8574226715404726,14,DAG1;UTRN,BioCarta,0.6560712015257469,-0.30059556964788425,0.021546667829907402,Training_CRE
BIOCARTA_ECM_PATHWAY,0.7884924341490753,0.8058649446635068,10,GSN;TLN1;RHOA;MAPK3;PFN1,BioCarta,0.7204610951008645,0.31746887884159203,0.01862737897489073,Training_CRE
BIOCARTA_INTEGRIN_PATHWAY,0.7884924341490753,0.8114716628338706,23,ACTN3;ZYX;TLN1;VCL;RHOA;MAPK3;ACTA1;ACTN1,BioCarta,0.7392116570147581,0.25185459813942945,0.01783077923021088,Training_CRE
BIOCARTA_MCALPAIN_PATHWAY,0.7984021269347157,-0.7650175176338418,12,HRAS;PRKAR2A;MYL2;PRKAR1A;CAPN1,BioCarta,0.7734520604680059,-0.28021840851749197,0.018687131568121306,Training_CRE
BIOCARTA_PROTEASOME_PATHWAY,0.8457311918850381,-0.7308035103976955,18,PSMB5;PSMB3;PSMB4,BioCarta,0.8457311918850381,-0.23795744535608543,0.017664107555874758,Training_CRE
BIOCARTA_EIF4_PATHWAY,0.5149057430951337,1.4123320828559476,12,MAPK14;MAPK1;AKT1;EIF4G1;PABPC1,BioCarta,0.09571558796718323,0.5137885787992751,0.06132017593335259,Training_PLA
BIOCARTA_GPCR_PATHWAY,0.5149057430951337,-1.5660470224988103,11,PRKAR2B;GNAQ;CALM1,BioCarta,0.042525208241999124,-0.5634025156149035,0.10270481201474739,Training_PLA
BIOCARTA_KERATINOCYTE_PATHWAY,0.5149057430951337,1.3947602908068855,11,MAPK14;MAP2K4;MAPK1;PPP2CA,BioCarta,0.10533088235294118,0.5224511306054621,0.058544441155085856,Training_PLA
BIOCARTA_NDKDYNAMIN_PATHWAY,0.5149057430951337,-1.4199059746804288,11,CALM1;EPS15;NME1,BioCarta,0.09513371328364752,-0.5108266779851387,0.0677730323030541,Training_PLA
BIOCARTA_PPARA_PATHWAY,0.5149057430951337,-1.3910588265536128,11,PRKAR2B;STAT5B;HSP90AA1;HSD17B4;ME1,BioCarta,0.11442349846558526,-0.5004486014718096,0.061506033001921756,Training_PLA
BIOCARTA_UCALPAIN_PATHWAY,0.5149057430951337,-1.4247288437857077,12,RHOA;ITGB1;TLN1;SPTAN1;EZR;RAC1;ACTN3,BioCarta,0.09098959486384768,-0.5003460731430385,0.06972945852281875,Training_PLA
BIOCARTA_INTEGRIN_PATHWAY,0.5635306917086578,-1.2556455050053406,21,RHOA;TNS1;VCL;ZYX;ITGB1;TLN1;CAV1,BioCarta,0.16697205680256527,-0.37366996964153926,0.05146779690373337,Training_PLA
BIOCARTA_PROTEASOME_PATHWAY,0.5635306917086578,-1.2749662130541437,18,UBE3A;PSMB6;PSMA3;PSMA7;UBA1,BioCarta,0.1654462242562929,-0.3972496964625964,0.05169778104977241,Training_PLA
BIOCARTA_EIF_PATHWAY,0.6240406924861682,1.1992679075356978,15,EIF2S3;EIF2S1;EIF4G1;EIF5;EIF3A;EIF4A2;EIF2S2;EIF1;EEF2;EEF2K,BioCarta,0.22983583154889364,0.4063750598471995,0.0375295975721658,Training_PLA
BIOCARTA_MAPK_PATHWAY,0.6240406924861682,1.1873638206516477,19,MAPK14;MAP2K4;MAPK1;MAPK9;MAP2K6;RPS6KA3;MAP2K3;GRB2;MAP2K1;MAPKAPK3;PAK2,BioCarta,0.2311261824022845,0.3773991236455284,0.037412951720586486,Training_PLA
BIOCARTA_MCALPAIN_PATHWAY,0.6570099484156228,-1.1691700916121186,11,PRKAR2B;ITGB1;TLN1;EZR,BioCarta,0.2687417799210872,-0.42062170632968665,0.03860384586529741,Training_PLA
BIOCARTA_P38MAPK_PATHWAY,0.6570099484156228,1.1504542216268412,10,MAPK14;MAP2K4;HSPB2,BioCarta,0.29200442151805456,0.44385971269735736,0.03324837429362679,Training_PLA
BIOCARTA_AGR_PATHWAY,0.7899042004421519,-0.8598416664488538,14,CTTN;LAMA4;ITGB1,BioCarta,0.648964896489649,-0.2887370640196548,0.02266481528229328,Training_PLA
BIOCARTA_AT1R_PATHWAY,0.7899042004421519,-0.9097596933187562,11,GNAQ;CALM1,BioCarta,0.5618149934239368,-0.3272959831071865,0.024578752036109798,Training_PLA
BIOCARTA_BIOPEPTIDES_PATHWAY,0.7899042004421519,0.8147539683960304,11,MAPK14;MAPK1,BioCarta,0.7038602941176471,0.3051916051521214,0.0183173360456645,Training_PLA
BIOCARTA_COMP_PATHWAY,0.7899042004421519,-0.8553562305520162,11,C1QA;C4A;C7;CFD;C3;CFB;C1S;C2;C1R;C1QC;C1QB,BioCarta,0.6437965804471723,-0.3077237433592154,0.022375565580758854,Training_PLA
BIOCARTA_ERAD_PATHWAY,0.7899042004421519,0.7969863065506269,10,CUL1;MOGS,BioCarta,0.7313927781871776,0.30748734404143097,0.017782402705228753,Training_PLA
BIOCARTA_FCER1_PATHWAY,0.7899042004421519,1.0571565302444494,10,MAP2K4;MAPK1;PPP3CA;GRB2;MAP2K1;PAK2,BioCarta,0.3894620486366986,0.40786428957330095,0.027868812977502464,Training_PLA
BIOCARTA_FMLP_PATHWAY,0.7899042004421519,0.9124494994534278,14,MAPK14;MAPK1;PPP3CA;MAP2K6;MAP2K3;MAP2K1,BioCarta,0.5775458798128823,0.3166908050792378,0.020985139211517935,Training_PLA
BIOCARTA_MET_PATHWAY,0.7899042004421519,0.811304401284341,14,RAP1A;MAPK1,BioCarta,0.7274199352284995,0.2815856046400089,0.017514143965928333,Training_PLA
BIOCARTA_MTOR_PATHWAY,0.7899042004421519,0.9108893811539439,10,PPP2CA;AKT1;EIF4G1,BioCarta,0.5711127487103905,0.35143258325076,0.02152652225938171,Training_PLA
BIOCARTA_NFAT_PATHWAY,0.7899042004421519,0.9331093283904426,17,MAPK14;MYH2;MAPK1;AKT1;PPP3CA;PRKAR2A;PRKAR1A;ACTA1,BioCarta,0.5476190476190477,0.3045837495279847,0.02161743981133907,Training_PLA
BIOCARTA_PTDINS_PATHWAY,0.7899042004421519,0.8752885203768125,10,PFKM;AKT1;PFKL;GSK3B;AP2M1,BioCarta,0.6204863669859986,0.3376973232645164,0.020247195487017585,Training_PLA
BIOCARTA_PYK2_PATHWAY,0.7899042004421519,0.9802394603687368,13,MAPK14;MAP2K4;MAPK1,BioCarta,0.47771964640086595,0.3475622769180469,0.024042408783448353,Training_PLA
BIOCARTA_TNFR1_PATHWAY,0.7899042004421519,0.849566383249616,11,CRADD;MAP2K4;PARP1,BioCarta,0.6568014705882353,0.31823168495597093,0.01935153835526496,Training_PLA
BIOCARTA_TCR_PATHWAY,0.9736055212289554,0.6040114551190464,10,MAP2K4;PPP3CA;GRB2;MAP2K1,BioCarta,0.9375460574797347,0.2330352185208564,0.0141741808694094,Training_PLA
BIOCARTA_FAS_PATHWAY,0.9769712601326456,0.525311792384498,10,MAP2K4;PARP1,BioCarta,0.9769712601326456,0.20267189850857525,0.01357937708306303,Training_PLA
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,3.2792946916817212e-9,-2.8577224638150756,54,COL6A1;COL4A2;LRP1;LAMB2;CAV2;COL4A1;LAMC1;SERPINH1;COL12A1;COL1A2;MFAP4;LAMB1;COL14A1;GSN;NID1;COMP;LUM;COL15A1;COL18A1;CST3;LCP1;ITGB1;AGT;NID2;TGFBI;ANXA2;AEBP1;CAV1;COL1A1;ADAM10;COL3A1;MPV17;PRDX4;FBLN1;FMOD;CAPG;LAMA2;CTSG;FSCN1,GO:BP,1.845410631222128e-12,-0.6660880966146604,0.8986712320616942,Baseline_Supplement
