gene,logFC_CRE,t_CRE,pi_CRE,logFC_PLA,t_PLA,pi_PLA,sig_class,is_sig,quadrant,set
MYO6,0.213053215937922,0.799665534606921,0.8360232944064565,0.382827629976045,1.23595190035874,0.5677732160132416,NS,FALSE,Concordant Up,cre_up
PLN,-0.591758443296953,-1.7173980462437,0.2559336517184358,0.319100244962627,0.827775286963542,0.7562787625537368,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
ARF1,0.314086040487933,1.63218078544468,0.5072111791845885,-0.290733093812229,-1.29954734568368,0.6313671774686289,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL7,0.360472421182472,1.63423852071821,0.45820150970922213,0.193273880084949,0.753693162587549,0.8599394522609103,NS,FALSE,Concordant Up,cre_up
PRKACA,-0.180630844868155,-1.61789315202007,0.6800027698833045,-0.0580905512138763,-0.447549866039039,0.97600804107249,NS,FALSE,Concordant Down,cre_dn
MYH9,0.37948181854151,1.46107358715771,0.49463331468294336,0.352028737722478,1.16583541932842,0.617868878255404,NS,FALSE,Concordant Up,cre_up
UBE2D1,-0.794301724924175,-2.13380915649568,0.08488386063399696,0.0158326425497677,0.0384039499688667,0.9995134354822026,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
TAGLN2,0.322891017119343,1.15187437149827,0.6475099048499774,0.441466621466724,1.35464355762093,0.4777576699273505,NS,FALSE,Concordant Up,cre_up
RPLP2,0.231040455486269,1.07083206286832,0.7539267634703695,0.29788424015242,1.18756905322032,0.6586528797115877,NS,FALSE,Concordant Up,cre_up
AHCY,-0.102404068800261,-0.720537102322549,0.9271732206045048,-0.146011408744972,-0.883698133242537,0.8699988340841047,NS,FALSE,Concordant Down,cre_dn
PSMA2,-0.264258924837275,-1.27224696412623,0.6661741252587209,-0.0481407246560117,-0.199357414868197,0.9918455807482016,NS,FALSE,Concordant Down,cre_dn
UBE2V2,-0.360951624691186,-2.77830788818657,0.19118790279474784,-0.326803558252301,-2.1636955804409,0.3499606860576291,NS,FALSE,Concordant Down,cre_dn
CAPZA1,0.440935285296803,1.44088484363707,0.4482084680335345,0.540416635745196,1.51901177019262,0.3473251988798549,NS,FALSE,Concordant Up,cre_up
HNRNPA2B1,0.132851546511262,0.674802051491737,0.9134724697811392,-0.0344556381071719,-0.15053867448194,0.995665394096481,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RHOA,0.124751379877811,0.680896470056412,0.9176637591121272,-0.277848209821578,-1.30443168104142,0.6429309414778807,NS,FALSE,Discordant (CRE up / PLA down),cre_up
TCAP,0.466259140336987,1.02504775491836,0.5863281758035456,0.735322341681915,1.1858873924963,0.3611278410156248,NS,FALSE,Concordant Up,cre_up
IDH1,-0.141980567942859,-0.700646605236227,0.9036769695630202,-0.154927208684935,-0.657621221976119,0.9027860962640832,NS,FALSE,Concordant Down,cre_dn
COL6A1,0.949565510222214,1.44439743368401,0.17832695356642994,0.0179101446964047,0.0208244142016744,0.9997033994609608,NS,FALSE,Concordant Up,cre_up
ACTN3,1.48588429098843,2.06654500188769,0.01260583305203435,-0.764771963075987,-0.852024741697895,0.5007726152493104,Sig CRE only,TRUE,Discordant (CRE up / PLA down),cre_up
CAMK2D,0.261351688320261,1.91511387480744,0.4933691716620859,0.376266769594483,2.37160942744006,0.252276750808993,NS,FALSE,Concordant Up,cre_up
MYL12B,0.296409940863047,1.30039915215974,0.6254638148220387,0.440804403610031,1.66344270915429,0.3760013745162395,NS,FALSE,Concordant Up,cre_up
RPS16,0.131419668050587,0.763972293400517,0.9009130908687456,0.0607731541818239,0.303883437410827,0.9837527385898476,NS,FALSE,Concordant Up,cre_up
SPTAN1,0.352014331303739,0.978154861871884,0.6821611154011524,0.300721732086252,0.718770257087936,0.8014120659580879,NS,FALSE,Concordant Up,cre_up
TUBA8,-0.178905232128855,-0.802685085241624,0.8597567132795053,-0.175609738261407,-0.677717589798141,0.8866874700046158,NS,FALSE,Concordant Down,cre_dn
CAV2,1.29838446357781,2.28123773303284,0.01320760354016844,-0.757152128444606,-0.939047648364319,0.4622099065253405,Sig CRE only,TRUE,Discordant (CRE up / PLA down),cre_up
MTPN,0.118473304034069,0.71332376709577,0.917226339838552,-0.182957737462509,-0.947534399070496,0.8262952108095095,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPLP1,0.145482063049851,0.710226890672244,0.8998468694106435,0.0616460688741576,0.258863642659994,0.9861754276590952,NS,FALSE,Concordant Up,cre_up
CAP1,0.303363657918322,0.998938403503803,0.7126748891574413,0.178592651060928,0.505844173267569,0.9174798082319208,NS,FALSE,Concordant Up,cre_up
DSTN,0.186844449468705,0.837304392541474,0.8466838116644438,-0.0778593373520273,-0.300117888508788,0.9795153328874316,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PPP2CA,-0.093822187324669,-0.704086298565438,0.9348833986318736,0.118535335198018,0.765149294337745,0.9100123875322672,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
DPYSL3,0.341994366622895,1.47526834474884,0.5257825148826386,0.191453275678747,0.710383528803514,0.8703017409985762,NS,FALSE,Concordant Up,cre_up
CLTC,0.385010424155105,1.56370192436243,0.456510683976027,0.172242754991697,0.601728326178222,0.9029333941272262,NS,FALSE,Concordant Up,cre_up
RPL5,0.315281809273792,1.79781876736261,0.4584880704445145,0.00304580993435977,0.0149392159428646,0.9999638441417156,NS,FALSE,Concordant Up,cre_up
RPS3,0.233506090551248,1.52180386642763,0.6324938436865206,0.0840252021982906,0.471029434704405,0.96341033991924,NS,FALSE,Concordant Up,cre_up
PLS3,0.47027833685696,1.50083270374139,0.4044919583157993,0.506977973927476,1.39169610861962,0.4147982386259092,NS,FALSE,Concordant Up,cre_up
GSR,-0.0713518699408375,-0.45872075164404,0.9697728302920556,0.14093330118774,0.779353810722999,0.891617722942109,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
PSMB4,-0.199598828061131,-1.26479003440813,0.7375684522860294,0.0873143097139781,0.475908962220678,0.961555252148974,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
MTHFD1,-0.0947451979993872,-0.790539921379764,0.924494429755764,-0.427572692106718,-3.06870096006672,0.10481781924317046,NS,FALSE,Concordant Down,cre_dn
PSMB5,-0.270708656135696,-1.55354819495986,0.5790263727876658,-0.0183521623959386,-0.0905915815930447,0.9986402463882526,NS,FALSE,Concordant Down,cre_dn
RPS10,0.205233161502374,0.826566719511081,0.8353920202010865,-0.430400963913389,-1.4910136713388,0.4400212881330487,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PLEC,0.469895265814614,1.35518260476794,0.4553711806615483,0.229446077914169,0.569187557400127,0.8805151373148771,NS,FALSE,Concordant Up,cre_up
RPS9,0.316746278934144,1.9391860376084,0.41834137752384465,-0.209198454271672,-1.10165202148208,0.7668408628059632,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPS15A,0.268556703719657,1.17689706759309,0.6893871305814845,0.0809989202023047,0.305323141927693,0.9782917479167396,NS,FALSE,Concordant Up,cre_up
RPL23A,0.447154099792215,2.49707179910057,0.17183132739109666,-0.4253556783307,-2.04316790681692,0.28367649644735676,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPS12,0.20246373037444,1.22492490096614,0.7439481544288485,-0.0481698120018805,-0.250677405269142,0.989553165755672,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL10A,0.275006667308304,1.29463436109449,0.6487061946179155,-0.0737809821613347,-0.298762681768345,0.9806742338290024,NS,FALSE,Discordant (CRE up / PLA down),cre_up
CAPN2,0.269822868181581,1.89470998020662,0.4874961355078696,-0.0803308728112491,-0.485204125033353,0.9637802410870828,NS,FALSE,Discordant (CRE up / PLA down),cre_up
YBX1,0.174516275006308,1.13928661484679,0.7933355374243745,0.104613015480915,0.587436316272042,0.9415290670144651,NS,FALSE,Concordant Up,cre_up
PSMB3,-0.38733197894399,-2.11358733965383,0.300078180700547,-0.212142521362825,-0.995732267113365,0.7898689190442407,NS,FALSE,Concordant Down,cre_dn
CAPZB,0.481810710490407,1.47457219832567,0.4045004287872969,0.412225962092194,1.08518290135558,0.598783224292735,NS,FALSE,Concordant Up,cre_up
RPLP0,0.163865311842702,1.07679603595128,0.8172584032841081,0.340345380491243,1.9237307634152,0.39618358457261654,NS,FALSE,Concordant Up,cre_up
HNRNPD,0.36124772737406,2.45342375022576,0.24966826097256528,-0.257659265816546,-1.50518962782301,0.6078139873162296,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PIN1,-0.22244420086075,-1.2114990353279,0.7263067583519766,-0.125119357729101,-0.607722459447866,0.92773389179610255,NS,FALSE,Concordant Down,cre_dn
IQGAP1,0.591164000296899,1.97879359097733,0.1875800579152677,0.653500195432112,1.88155209868105,0.17850769681582118,NS,FALSE,Concordant Up,cre_up
TXN2,-0.344574040259857,-1.74427974314268,0.4417778567462168,0.336938127754781,1.46710687023803,0.533358622711511,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
MPST,-0.280708906489572,-1.5377181744563,0.5719866697730375,-0.145233922320674,-0.68433165877158,0.9042490508907204,NS,FALSE,Concordant Down,cre_dn
TMOD4,1.00270393607093,1.69284755741152,0.10808264874433791,1.11536975874895,1.27340266515209,0.18475445896318624,NS,FALSE,Concordant Up,cre_up
CAPZA2,0.33582845136219,1.15090617580045,0.6366522883383526,0.317624339430278,0.936298265992655,0.7216599459013512,NS,FALSE,Concordant Up,cre_up
HNRNPL,0.289499459498913,1.17936693053803,0.669668614593103,-0.199010539514401,-0.680021558746303,0.8722821197800349,NS,FALSE,Discordant (CRE up / PLA down),cre_up
GSTZ1,-0.130549139115523,-0.476235319573814,0.9430253090610288,0.185686016418281,0.582646039609222,0.8995161673836386,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
SPTBN1,0.324701597398352,0.878198441875504,0.7354711420230514,0.297481179970767,0.692063178426382,0.8113776195085386,NS,FALSE,Concordant Up,cre_up
GCLC,-0.240132506971218,-0.672086269536569,0.8497779999707199,-0.182597286181092,-0.439588575740481,0.9279612679344436,NS,FALSE,Concordant Down,cre_dn
RPS2,0.189260957979052,1.56285216184426,0.6803318237721175,0.386859094081636,2.74781623256733,0.17452099373157215,NS,FALSE,Concordant Up,cre_up
RPS6,0.285681253126548,1.7951685713071,0.49487524388409,-0.0652171487998991,-0.338643039052192,0.9803660401528884,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPS28,0.151810571852678,0.731218934983906,0.8922009568824946,-0.0223234298811406,-0.0869863214548818,0.998414911554193,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL18,0.118286375215664,0.661408159364452,0.9243810128551996,0.251774936570076,1.21094754342721,0.6961269833167215,NS,FALSE,Concordant Up,cre_up
PCBP2,0.236256274062907,1.15767285533437,0.7260520920029299,-0.0948946572133735,-0.399965260290375,0.9657426929034616,NS,FALSE,Discordant (CRE up / PLA down),cre_up
TPM4,0.597196069815144,1.5750809667233,0.2927161656076658,0.420959281249807,0.955001474847033,0.6418043681386154,NS,FALSE,Concordant Up,cre_up
GSS,-0.191828383077347,-0.979952255603712,0.8114509992579771,-0.202327479331714,-0.889047432709762,0.8232738311641392,NS,FALSE,Concordant Down,cre_dn
ARPC3,0.260380438790424,0.91957104530847,0.7700521040092525,0.805015500201364,2.44545224693276,0.04605425869337677,Sig PLA only,TRUE,Concordant Up,cre_up
RPS4X,0.122819151898099,0.824682526135383,0.8982361361186462,0.103667328195687,0.598743228228914,0.9407403913041966,NS,FALSE,Concordant Up,cre_up
RPS24,0.15092377091672,0.862105043549042,0.8697994590046085,0.303663398182945,1.49201433682056,0.5600487269706881,NS,FALSE,Concordant Up,cre_up
CAMK2B,0.206848188182818,1.03011065675842,0.7865389394933565,-0.173623839867556,-0.771117060272182,0.8699238814842196,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PDCD6IP,0.0946656447117817,0.88300013242175,0.9137485935832084,-0.165228743023313,-1.32565947795938,0.7645469897674311,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL12,0.227807436607669,1.00756387675424,0.7731971278603479,0.130047840193505,0.494750049072034,0.9407266298349376,NS,FALSE,Concordant Up,cre_up
RPL35,0.29560643506213,1.31453394128956,0.6240135930609385,-0.0817284365182935,-0.308315109248601,0.9779129298121658,NS,FALSE,Discordant (CRE up / PLA down),cre_up
ENOPH1,-0.267673242265598,-1.88945051085387,0.49166159470112847,-0.0510945935872869,-0.310229806020439,0.9860065005356472,NS,FALSE,Concordant Down,cre_dn
DDX17,0.167143523001435,1.05620905551581,0.8181627150354533,0.0384889316331041,0.209206031598031,0.9931285429042188,NS,FALSE,Concordant Up,cre_up
CBR4,-0.329175912225423,-1.17681207450892,0.6351405191443524,-0.370699485057028,-1.01284857927544,0.6571052825687413,NS,FALSE,Concordant Down,cre_dn
PSMD13,-0.272109595509857,-1.55496224963434,0.5769928051673099,0.00469461580159347,0.0230756562035179,0.999913646266034,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
DYNLL1,-0.331200048974939,-1.33479082409239,0.5809013025779476,-8.7146962441764e-4,-0.00302101641277661,0.9999979178094868,NS,FALSE,Concordant Down,cre_dn
FSCN1,0.749550407942234,2.2023780772056,0.08463013991845882,0.745128438389504,1.88321619321971,0.13985185809869216,NS,FALSE,Concordant Up,cre_up
RPS13,0.417775132498054,1.54193814533257,0.4363260969614904,0.44412884584905,1.25298326530009,0.5139041908234993,NS,FALSE,Concordant Up,cre_up
RPL31,0.340250442381546,1.4399989803925,0.5386276247221425,0.393169000942496,1.43126735396526,0.4921170423552744,NS,FALSE,Concordant Up,cre_up
PRMT5,-0.236516988143286,-1.55892230637489,0.6189837945422665,-0.198690564170928,-1.12646417602436,0.7713128963462452,NS,FALSE,Concordant Down,cre_dn
SRP9,0.198260785231408,1.06863989017861,0.7877421794137076,-0.444787388122567,-1.92379972277768,0.30892310230635406,NS,FALSE,Discordant (CRE up / PLA down),cre_up
CNN3,0.503810002546523,1.18737055603804,0.4951022921480822,0.498058315658934,1.04643163526774,0.5551003897203005,NS,FALSE,Concordant Up,cre_up
RPL38,0.148966844858752,0.676819917596134,0.9031636201412172,-0.28199320270436,-1.10204711448633,0.6990572227242478,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PAFAH1B1,-0.119912476298765,-0.84180073648848,0.8980451743994556,-0.17540518115587,-1.05916923527385,0.8094606240586814,NS,FALSE,Concordant Down,cre_dn
PRKAA2,-0.170645637791775,-0.920150518290934,0.8426397758154726,-0.160243326817856,-0.695083341841876,0.8930517781591408,NS,FALSE,Concordant Down,cre_dn
RPL13,0.280849505454569,0.943871519604866,0.7471895402636022,0.428579936552207,1.23893654944291,0.5295476535116773,NS,FALSE,Concordant Up,cre_up
UBE2K,-0.16967131898296,-1.39654830038342,0.7438627819882959,0.182738938401403,1.293768678096,0.7502751833040028,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
HNRNPR,0.186447062113754,1.21854195432183,0.7630070672529045,0.158594131021776,0.891558950198811,0.8581456065909325,NS,FALSE,Concordant Up,cre_up
AP2A1,0.176389631020527,0.932383269436749,0.83511958904182,-0.0130035101706589,-0.0591234859571632,0.9993786181652357,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL17,0.16189472739368,0.716654085504639,0.8883001619785588,-0.314905234819363,-1.03131289092612,0.6940756664316102,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PTBP1,0.623845010118337,1.66008714568574,0.2522072432253778,0.318633452834366,0.700652057287456,0.7968181478502516,NS,FALSE,Concordant Up,cre_up
RPS8,0.141772918140063,1.07155270554903,0.8407352781892645,-0.0315650282675328,-0.205212802615692,0.9944767942636398,NS,FALSE,Discordant (CRE up / PLA down),cre_up
SUCLG2,-0.131365020753652,-0.528413835987886,0.9354802702601274,0.12573703469786,0.435046487302153,0.9504024434481644,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
DDOST,0.180701901397352,0.803127943211717,0.8583623064360433,-0.286390232151184,-1.0948590843781,0.6973374452396389,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL27,0.47431685832904,2.00312002750496,0.2625585093076997,0.373319812647299,1.27039593354181,0.5675245543360081,NS,FALSE,Concordant Up,cre_up
CNN2,0.411885102056324,1.00670072940889,0.6290813778347404,0.452496228901673,0.927651132752963,0.6323833069602218,NS,FALSE,Concordant Up,cre_up
CLTB,0.21927017419215,1.03231323942037,0.7747290114447237,0.325117412040722,1.26482084829467,0.6095000454085882,NS,FALSE,Concordant Up,cre_up
SUOX,-0.170780748368095,-0.854265757353705,0.8556571405497738,-0.59175381972776,-2.6398177931604,0.08115422506580804,NS,FALSE,Concordant Down,cre_dn
MCEE,-0.590375971049642,-1.9668222574369,0.20049972988630785,0.441144798105356,1.05932638977741,0.59162365311548,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
DNM2,0.195425009431716,1.4946495050764,0.6879791176274852,-0.0720993268763763,-0.474316728275665,0.9682687682070872,NS,FALSE,Discordant (CRE up / PLA down),cre_up
CALD1,0.662405159290618,2.09495866744046,0.13095722960183742,0.736887410150675,2.00461464872175,0.1194739777652096,NS,FALSE,Concordant Up,cre_up
RPL35A,0.953809239915515,3.49092255308643,0.00367277067067767,-0.591010661853698,-1.45709238797359,0.34268625750502885,Sig CRE only,TRUE,Discordant (CRE up / PLA down),cre_up
GCLM,-0.300437832878394,-0.801912888433752,0.7761203887990993,0.216581104983334,0.497245828596993,0.9027023267171292,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
HNRNPU,0.299518551671017,1.65511425634982,0.5168416622658195,0.0968359063628874,0.460276375746702,0.9590423459430348,NS,FALSE,Concordant Up,cre_up
RNF7,-0.548668614590991,-1.2900526555039,0.42591571806101736,0.429735563641898,0.912328064807605,0.6537679217464213,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
RPL30,0.281923622279674,1.1827580250519,0.6749913707317777,0.557118115665247,2.01043357102689,0.19930332744267049,NS,FALSE,Concordant Up,cre_up
HSD17B12,-0.107340043373906,-0.54071211585961,0.9455366393990272,-0.0890275132437459,-0.38575057997766,0.9691071313900173,NS,FALSE,Concordant Down,cre_dn
PUF60,0.426190950121562,1.35013838392894,0.497867800977315,0.317860856563893,0.722993886483889,0.7916619830155006,NS,FALSE,Concordant Up,cre_up
RPL6,0.203975751107606,0.95520329208229,0.8065876635551543,0.352950030186975,1.42170176769475,0.5322178978697972,NS,FALSE,Concordant Up,cre_up
ARPC2,0.571806258414906,2.32458745486874,0.1317520101004755,0.285478406609734,0.959018754079651,0.7392894142740235,NS,FALSE,Concordant Up,cre_up
ARF6,0.354782070736775,1.60318286009521,0.48131276109448184,0.147146092373333,0.449647194561278,0.9404060548867128,NS,FALSE,Concordant Up,cre_up
TPP2,-0.283192906164533,-1.71969567824067,0.5185329923002577,0.0650746089947987,0.326540946714567,0.9811842523497938,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
ACTR3,0.495363495042749,2.477525865002,0.14522999612058796,0.090918596652056,0.391133426368253,0.9679675699540372,NS,FALSE,Concordant Up,cre_up
PITHD1,-0.200875849444152,-0.738288947784948,0.8583548500006614,-0.297588701581439,-0.975424983980178,0.7248091559310245,NS,FALSE,Concordant Down,cre_dn
AP2B1,0.230493081776885,1.33492527473537,0.6851862142941412,-0.166744662857081,-0.830670932694775,0.8632588319472944,NS,FALSE,Discordant (CRE up / PLA down),cre_up
HNRNPC,0.354511889425019,1.09034943530483,0.6436185519416534,0.301927641534608,0.741183576232808,0.794718394361905,NS,FALSE,Concordant Up,cre_up
ACTR2,0.501556165408736,2.90865670780317,0.0860168461365953,0.0664633397073047,0.331537809994518,0.9804502556738836,NS,FALSE,Concordant Up,cre_up
RPS14,0.272093854744845,1.24297925447616,0.6671084018069138,-0.0410172924364929,-0.167105572205126,0.9942425461995752,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL9,0.268294054525722,1.3885771566761,0.630167855013324,-0.0564490709562122,-0.216147121512715,0.9895951779364084,NS,FALSE,Discordant (CRE up / PLA down),cre_up
RPL15,0.201075271610364,1.08995477929926,0.7775498356029218,0.170574152296886,0.795318432983407,0.8672629546820108,NS,FALSE,Concordant Up,cre_up
RPL4,0.407187417444998,2.45128352085957,0.20968591301786405,0.52172753946823,2.70159950704802,0.10042916231322072,NS,FALSE,Concordant Up,cre_up
PAK2,0.1847786534452,1.65485083268149,0.665585691222219,-0.0412989438757272,-0.318144200715772,0.9883532654388532,NS,FALSE,Discordant (CRE up / PLA down),cre_up
DHX9,0.179189927319793,0.902288643561211,0.8391728538949453,0.0480016743361311,0.199730842899198,0.991856507125262,NS,FALSE,Concordant Up,cre_up
MAT2B,-0.0769960174367412,-0.579878519858805,0.9573055510173024,-0.176930583284747,-1.10110445419312,0.7992280727311869,NS,FALSE,Concordant Down,cre_dn
RBMX,0.893328053189659,2.84254222984349,0.01751448417505361,-0.476380008941597,-1.46929555413323,0.4164713002299813,Sig CRE only,TRUE,Discordant (CRE up / PLA down),cre_up
OXSM,-0.351501149559905,-1.41657622388568,0.5395030541116967,0.473434301429968,1.15979305063022,0.5289641834421489,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
RHOG,0.39891806974314997,1.0716383888839,0.614888095900876,0.0240763154285588,0.0476575343488007,0.9990781793135188,NS,FALSE,Concordant Up,cre_up
HMGB2,-0.186649137943874,-0.77733676781734,0.8594704295102095,-0.580370324908198,-2.07905716421775,0.17170159914737512,NS,FALSE,Concordant Down,cre_dn
TMOD1,0.46705953874337103,0.963078464861313,0.6084164581599372,0.0760449968887968,0.139842399763914,0.9911732443337664,NS,FALSE,Concordant Up,cre_up
RBBP4,-0.390735940811233,-1.77734752066363,0.39151492446822855,0.326265970470811,1.29841271145899,0.5999759105180642,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
RPL11,0.369756213007609,1.38650074601572,0.5280699048996007,0.563645588426713,1.81797853046408,0.2426571069286577,NS,FALSE,Concordant Up,cre_up
ARIH2,-0.747237153474348,-3.23154341436688,0.01970771670048639,-0.0169232002570396,-0.051630161862955,0.9992999311529852,Sig CRE only,TRUE,Concordant Down,cre_dn
SRSF3,0.212895736827878,1.11301876187407,0.760702688291695,-0.087280045631644,-0.377057284600883,0.9704835671460742,NS,FALSE,Discordant (CRE up / PLA down),cre_up
MAPK14,-0.435709137646711,-1.62496812838074,0.39675243431154983,0.795000233048274,2.34224660536379,0.06095570936268217,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
WDR77,-0.274102890380604,-1.55414766452361,0.5749034686565416,-0.106411607531367,-0.518974094088168,0.9484860360140612,NS,FALSE,Concordant Down,cre_dn
