pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOBP_AEROBIC_RESPIRATION,1.3332881360816764e-15,1.1572941021188952e-12,1.0175447973098848,0.5583779405588414,2.64579936486149,129,UQCRQ;NDUFA9;CYC1;NDUFB1;NDUFA13;IDH2;FH;NDUFAB1;NNT;NDUFS5;PDHB;UQCR11;NDUFA2;NDUFS3;NDUFA3;SUCLA2;NDUFV1;ATP5PF;NDUFB11;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;IDH3A;NDUFA12;UQCRC2;IDH3B;UQCRC1;NDUFB5;COQ9;ACO2;DLST;ATP5PD;ATP5F1E;COX5A;NDUFS1;NDUFB4;COX6C;ATP5F1C;IDE;CYCS;ATP5PB;NIPSNAP2;PPIF;BCL2L13;COA6;ATP5PO;PDHA1;ARL2;NDUFA4;ATP5MF;SUCLG1;NDUFS4;ATP5MG;NDUFA6;COX4I1;STOML2;SIRT3;COX5B;DLAT;MDH2;MT-ND5;MT-ATP8;COX6B1;UQCRH;NDUFS8;SUCLG2;OGDH;SDHB;MT-CO2;IDH3G;UQCRFS1;NDUFB9;ATP5ME;MT-ND4,GO:BP,Training_PLA,1,12.626760563380245,14.556338028168977,13.59154929577461,0.2203785456919594,0.2540560256248077,0.23721728565838357,6.3999999999999995,Aerobic Respiration
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,1.2975174982083262e-15,1.1572941021188952e-12,1.0175447973098848,0.5127426182843554,2.5512379169717905,181,UQCRQ;NDUFA9;PPP1CB;AKT2;CYC1;NDUFB1;PFKM;NDUFA13;IDH2;PYGM;FH;NDUFAB1;NNT;NDUFS5;PDHB;UQCR11;NDUFA2;CISD1;NDUFS3;NDUFA3;GAA;SUCLA2;STBD1;ADHFE1;NDUFV1;ATP5PF;AGL;NDUFB11;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;PPP1CA;IDH3A;GBE1;NDUFA12;UQCRC2;IDH3B;UQCRC1;NDUFB5;GYS1;COQ9;ACO2;DLST;ATP5PD;ATP5F1E;COX5A;NDUFS1;NDUFB4;COX6C;TRAP1;ATP5F1C;TIGAR;IDE;ETFA;CYCS;ACADM;ATP5PB;NIPSNAP2;PPIF;AKT1;BCL2L13;COA6;ATP5PO;PDHA1;ARL2;NDUFA4;ATP5MF;SUCLG1;ETFDH;NDUFS4;ATP5MG;NDUFA6;COX4I1;PPP1R2;STOML2;SIRT3;COX5B;DLAT;MDH2;MT-ND5;MT-ATP8;COX6B1;UQCRH;NDUFS8;SUCLG2;OGDH;SDHB;SLC25A13;PYGB;MT-CO2;IDH3G;UQCRFS1;NDUFB9;ATP5ME;MT-ND4,GO:BP,Training_PLA,2,17.556338028168977,19.48591549295771,18.52112676056334,0.30641590318463763,0.34009338311748594,0.3232546431510617,6.3999999999999995,"Energy Derivation By
Oxidation Of Organic
Compounds"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,7.38193474542354e-14,3.1742319405321224e-12,0.9545416307257244,0.5123936303911354,2.499712277432254,156,PDP1;UQCRQ;SLC25A4;NDUFA9;CYC1;NDUFB1;IDH2;SLC25A6;FH;NDUFAB1;NNT;GOT2;PDHB;SLC25A20;UQCR11;NDUFA2;NDUFS3;NDUFA3;HADHA;SUCLA2;HADHB;SLC25A3;NDUFV1;ATP5PF;UQCRB;NDUFS2;NDUFB3;NDUFA8;IDH3A;UQCRC2;IDH3B;UQCRC1;NDUFB5;SLC25A5;VDAC3;ACO2;DLST;SLC25A11;ATP5PD;ATP5F1E;COX5A;NDUFS1;NDUFB4;PDHX;COX6C;ATP5F1C;ETFA;VDAC1;CYCS;ACADM;VDAC2;ATP5PB;ATP5PO;PDHA1;NDUFA4;ATP5MF;ECI1;SUCLG1;ETFDH;NDUFS4;ATP5MG;NDUFA6;COX4I1;ECH1;LRPPRC;PRDX3;GRPEL1;COX5B;DLAT;MDH2;MGST3;COX6B1;UQCRH;NDUFS8;OGDH;IMMT;SDHB;HTRA2;IDH3G;UQCRFS1;ATP5ME;AFG3L2;SLC25A12;OPA1;NDUFS6;ATP1B1,Hallmark,Training_PLA,3,22.48591549295771,24.41549295774644,23.450704225352077,0.39245326067731584,0.4261307406101642,0.40929200064374005,6.3677073186667315,OXPHOS
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,1.3526604584187457e-13,3.6521832377306135e-12,0.9436322252328376,0.45682275954320944,2.3470493761528677,235,UQCRQ;SLC25A4;PKM;NDUFA9;PPP1CB;AKT2;CYC1;HK1;NDUFB1;PFKM;NDUFA13;IDH2;PYGM;FH;NDUFAB1;NNT;NDUFS5;PDHB;UQCR11;NDUFA2;FDXR;CISD1;NDUFS3;NDUFA3;GAA;SUCLA2;STBD1;ADHFE1;ENO3;NDUFV1;FECH;ATP5PF;AGL;NDUFB11;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;PPP1CA;IDH3A;PPP2CA;GBE1;NDUFA12;UQCRC2;IDH3B;UQCRC1;NDUFB5;GYS1;PRKAA1;COQ9;ACO2;DLST;ATP5PD;ATP5F1E;PGAM2;COX5A;NDUFS1;NDUFB4;FBP1;COX6C;TRAP1;ATP5F1C;TIGAR;IDE;ETFA;CYCS;ACADM;ATP5PB;NIPSNAP2;PPIF;HK2;AKT1;BCL2L13;COA6;ATP5PO;PDHA1;ARL2;NDUFA4;ATP5MF;SUCLG1;ETFDH;PGM1;NDUFS4;ATP5MG;NDUFA6;COX4I1;PPP1R2;STOML2;SIRT3;PRKACA;COX5B;DLAT;MDH2;MT-ND5;MT-ATP8;SLC35A4;COX6B1;UQCRH;NDUFS8;SUCLG2;OGDH;SDHB;SLC25A13;PYGB;MT-CO2;IDH3G;UQCRFS1;NDUFB9;ATP5ME;MT-ND4,GO Slim,Training_PLA,4,27.41549295774644,29.345070422535173,28.380281690140805,0.47849061816999405,0.5121680981028424,0.49532935813641815,6.363163723262213,"Generation Of
Precursor Metabolites
And Energy"
GOBP_CELLULAR_RESPIRATION,1.4422990143306597e-14,8.346103629593417e-12,0.9759946830643196,0.5408292781014977,2.6002238021943462,142,UQCRQ;NDUFA9;CYC1;NDUFB1;NDUFA13;IDH2;FH;NDUFAB1;NNT;NDUFS5;PDHB;UQCR11;NDUFA2;CISD1;NDUFS3;NDUFA3;SUCLA2;NDUFV1;ATP5PF;NDUFB11;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;IDH3A;NDUFA12;UQCRC2;IDH3B;UQCRC1;NDUFB5;COQ9;ACO2;DLST;ATP5PD;ATP5F1E;COX5A;NDUFS1;NDUFB4;COX6C;TRAP1;ATP5F1C;IDE;ETFA;CYCS;ATP5PB;NIPSNAP2;PPIF;BCL2L13;COA6;ATP5PO;PDHA1;ARL2;NDUFA4;ATP5MF;SUCLG1;ETFDH;NDUFS4;ATP5MG;NDUFA6;COX4I1;STOML2;SIRT3;COX5B;DLAT;MDH2;MT-ND5;MT-ATP8;COX6B1;UQCRH;NDUFS8;SUCLG2;OGDH;SDHB;SLC25A13;MT-CO2;IDH3G;UQCRFS1;NDUFB9;ATP5ME;MT-ND4,GO:BP,Training_PLA,5,32.34507042253517,34.27464788732391,33.30985915492954,0.5645279756626722,0.5982054555955206,0.5813667156290965,6.336108819752177,Cellular Respiration
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,1.1454825771364478e-13,4.971394384772184e-11,0.9436322252328376,0.6152671708685524,2.718976229118006,85,SLC25A4;NDUFA9;CYC1;NDUFB1;NNT;NDUFS5;NDUFA2;NDUFS3;NDUFA3;SLC25A3;NDUFV1;ATP5PF;COX7A1;NDUFS2;NDUFB3;NDUFA8;NDUFA10;ATP1A1;NDUFA12;UQCRC1;NDUFB5;SLC25A5;ATP5PD;ATP5F1E;COX5A;NDUFS1;NDUFB4;ATP5F1C;SLC16A1;ATP5PB;PPIF;ATP5PO;NDUFA4;ATP5MF;NDUFS4;ATP5MG;NDUFA6;COX4I1;COX5B;MT-ND5;MT-ATP8;DMAC2L;COX6B1;UQCRH;NDUFS8;SLC25A13;MT-CO2;UQCRFS1;ATP1A2;NDUFB9;ATP5ME;MT-ND4;SLC25A12;NDUFS6;ATP1B1;GHITM,GO:BP,Training_PLA,6,37.27464788732391,39.20422535211264,38.23943661971827,0.6505653331553505,0.6842428130881988,0.6674040731217746,6.275942951129238,"Proton Transmembrane
Transport"
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,2.2208607850038922e-13,7.710828645533511e-11,0.9436322252328376,0.4514569513382083,2.3260127193830145,234,UQCRQ;SLC25A4;PKM;NDUFA9;PPP1CB;AKT2;CYC1;HK1;NDUFB1;PFKM;NDUFA13;IDH2;PYGM;FH;NDUFAB1;NNT;NDUFS5;PDHB;UQCR11;NDUFA2;FDXR;CISD1;NDUFS3;NDUFA3;GAA;SUCLA2;STBD1;ADHFE1;ENO3;NDUFV1;FECH;ATP5PF;AGL;NDUFB11;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;PPP1CA;IDH3A;PPP2CA;GBE1;NDUFA12;UQCRC2;IDH3B;UQCRC1;NDUFB5;GYS1;PRKAA1;COQ9;ACO2;DLST;ATP5PD;ATP5F1E;PGAM2;COX5A;NDUFS1;NDUFB4;FBP1;COX6C;TRAP1;ATP5F1C;TIGAR;IDE;ETFA;CYCS;ACADM;ATP5PB;NIPSNAP2;PPIF;HK2;AKT1;BCL2L13;COA6;ATP5PO;PDHA1;ARL2;NDUFA4;ATP5MF;SUCLG1;ETFDH;PGM1;NDUFS4;ATP5MG;NDUFA6;COX4I1;PPP1R2;STOML2;SIRT3;PRKACA;COX5B;DLAT;MDH2;MT-ND5;MT-ATP8;COX6B1;UQCRH;NDUFS8;SUCLG2;OGDH;SDHB;SLC25A13;PYGB;MT-CO2;IDH3G;UQCRFS1;NDUFB9;ATP5ME;MT-ND4,GO:BP,Training_PLA,7,42.20422535211264,44.133802816901365,43.169014084507005,0.7366026906480286,0.7702801705808768,0.7534414306144528,6.260751014788337,"Generation Of
Precursor Metabolites
And Energy"
GOBP_OXIDATIVE_PHOSPHORYLATION,1.0068263356142844e-12,2.913084197710663e-10,0.9101197347744592,0.5647652835424481,2.5833383144515145,102,UQCRQ;NDUFA9;CYC1;NDUFB1;NDUFA13;NDUFAB1;NDUFS5;UQCR11;NDUFA2;NDUFS3;NDUFA3;NDUFV1;ATP5PF;NDUFB11;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;NDUFA12;UQCRC2;UQCRC1;NDUFB5;COQ9;ATP5PD;ATP5F1E;COX5A;NDUFS1;NDUFB4;COX6C;ATP5F1C;CYCS;ATP5PB;NIPSNAP2;PPIF;BCL2L13;COA6;ATP5PO;NDUFA4;ATP5MF;NDUFS4;ATP5MG;NDUFA6;COX4I1;STOML2;SIRT3;COX5B;MT-ND5;MT-ATP8;COX6B1;UQCRH;NDUFS8;SDHB;MT-CO2;UQCRFS1;NDUFB9;ATP5ME;MT-ND4;NDUFS6;GHITM;NDUFB10;NDUFA7;SDHA;NDUFV2;COX6A2;COX7A2;NDUFA5;SDHD;MT-ND3;NDUFB8,GO:BP,Training_PLA,8,47.133802816901365,49.0633802816901,48.09859154929573,0.8226400481407069,0.8563175280735551,0.8394787881071311,6.213714316826128,OXPHOS
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,4.1130344569526294e-11,1.0200325453242522e-8,0.851339057116899,0.6019671211503937,2.575702434380062,72,UQCRQ;NDUFA9;CYC1;NDUFB1;NDUFAB1;NDUFS5;UQCR11;NDUFA2;NDUFS3;NDUFA3;NDUFV1;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;NDUFA12;UQCRC2;UQCRC1;NDUFB5;COQ9;COX5A;NDUFS1;NDUFB4;COX6C;CYCS;COA6;NDUFA4;NDUFS4;NDUFA6;COX4I1;COX5B;MT-ND5;COX6B1;UQCRH;NDUFS8;SDHB;MT-CO2;UQCRFS1;NDUFB9;MT-ND4;NDUFS6;GHITM;NDUFB10;NDUFA7;SDHA;NDUFV2;COX6A2;COX7A2;NDUFA5;SDHD;MT-ND3;NDUFB8;MTCH2,GO:BP,Training_PLA,9,52.0633802816901,53.99295774647884,53.02816901408447,0.9086774056333852,0.9423548855662334,0.9255161455998093,6.079064448428207,ATP Synth.-Coupled ETC
GOBP_ELECTRON_TRANSPORT_CHAIN,2.2899006842009227e-10,4.9690844847160037e-8,0.826657301178302,0.5646723169746444,2.468057573472304,80,UQCRQ;NDUFA9;CYC1;NDUFB1;NDUFAB1;NDUFS5;UQCR11;NDUFA2;NDUFS3;NDUFA3;NDUFV1;COX7A1;UQCRB;NDUFS2;NDUFB3;NDUFA8;NDUFA10;NDUFA12;UQCRC2;UQCRC1;NDUFB5;COQ9;COX5A;NDUFS1;NDUFB4;COX6C;ETFA;CYCS;COA6;NDUFA4;ETFDH;NDUFS4;NDUFA6;COX4I1;COX5B;MT-ND5;COX6B1;UQCRH;NDUFS8;SDHB;MT-CO2;UQCRFS1;NDUFB9;MT-ND4;NDUFS6;GHITM;NDUFB10;NDUFA7;SDHA;NDUFV2;COX6A2;COX7A2;NDUFA5;SDHD;MT-ND3;NDUFB8;PLEC;MTCH2,GO:BP,Training_PLA,10,56.99295774647884,58.92253521126757,57.957746478873204,0.9947147631260634,1.0283922430589116,1.0115535030924876,6.014103437420087,ETC Chain
