gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
PREP,-0.3727,0.7665,0.517937,0.992867,NS
PFKFB2,-0.3733,0.7646,0.51827,0.992867,NS
PHKA2,0.4998,0.5661,0.521247,0.992867,NS
RTCA,-0.3837,0.7363,0.521726,0.992867,NS
SERPINB1,0.3282,0.8601,0.522031,0.992867,NS
ARRB1,0.49,0.576,0.522143,0.992867,NS
MSI2,-0.3127,0.9011,0.522636,0.992867,NS
RCN2,0.371,0.7589,0.522922,0.992867,NS
PRKCSH,0.3961,0.7099,0.523404,0.992867,NS
VARS1,0.3105,0.9023,0.524574,0.992867,NS
CHORDC1,0.3198,0.8761,0.524628,0.992867,NS
L3HYPDH,-0.3758,0.7447,0.524961,0.992867,NS
AKT1,0.4158,0.6679,0.527605,0.992867,NS
NARS1,0.249,1.1144,0.52787,0.992867,NS
CLIC6,-0.5797,0.4761,0.529659,0.992867,NS
MPC1,0.7572,0.3642,0.529889,0.992867,NS
CAPN2,0.2859,0.9634,0.530338,0.992867,NS
CTTN,0.3641,0.7564,0.530346,0.992867,NS
SYNPO,-0.4243,0.6474,0.531212,0.992867,NS
STK38,-0.3682,0.7446,0.531911,0.992867,NS
CASTOR2,-0.5501,0.498,0.532192,0.992867,NS
FABP5,0.4305,0.625,0.538219,0.992867,NS
FABP4,0.7375,0.3638,0.539115,0.992867,NS
NDUFA3,-0.6099,0.4396,0.539387,0.992867,NS
SPTAN1,0.4958,0.5406,0.539461,0.992867,NS
NCLN,-0.4559,0.5872,0.539863,0.992867,NS
FKBP4,-0.3553,0.7493,0.541713,0.992867,NS
LGALS3,0.51,0.5218,0.541842,0.992867,NS
RAB9A,-0.3587,0.7404,0.542529,0.992867,NS
PPP1R1A,-0.3333,0.7915,0.544762,0.992867,NS
TNKS1BP1,0.5256,0.4994,0.54645,0.992867,NS
OXSM,-0.3824,0.6829,0.548046,0.992867,NS
CNRIP1,-0.5424,0.4783,0.550247,0.992867,NS
HLA-C,0.3975,0.6504,0.551388,0.992867,NS
COPZ1,-0.3839,0.6728,0.551721,0.992867,NS
G6PD,0.4382,0.5872,0.553002,0.992867,NS
CNN1,-0.5172,0.4969,0.553375,0.992867,NS
RAB24,0.4348,0.5838,0.557362,0.992867,NS
SUPV3L1,-0.367,0.6912,0.557632,0.992867,NS
SSB,0.2904,0.8733,0.557727,0.992867,NS
MRPL53,-0.7075,0.3573,0.558791,0.992867,NS
MYL12B,0.3526,0.7144,0.559902,0.992867,NS
ETFRF1,-0.4642,0.5422,0.560191,0.992867,NS
HYOU1,0.3622,0.6936,0.560814,0.992867,NS
TATDN3,0.7568,0.3309,0.561764,0.992867,NS
C15orf40,0.4301,0.5818,0.562077,0.992867,NS
STX12,0.5388,0.462,0.563748,0.992867,NS
PRMT5,-0.3038,0.8175,0.564476,0.992867,NS
YWHAQ,0.3132,0.7929,0.564544,0.992867,NS
CLIP2,-0.3288,0.7532,0.565429,0.992867,NS
PDXP,-0.4378,0.5655,0.565466,0.992867,NS
DYNLL1,-0.3494,0.708,0.565702,0.992867,NS
KDSR,-0.4717,0.5232,0.566535,0.992867,NS
WDR77,-0.3108,0.7934,0.566807,0.992867,NS
FKBP9,0.6778,0.3628,0.567644,0.992867,NS
TMED5,-0.4542,0.54,0.568482,0.992867,NS
HSD17B8,-0.4082,0.5988,0.569621,0.992867,NS
H1-0,-0.4019,0.6038,0.571931,0.992867,NS
SPRYD4,-0.3855,0.6287,0.572301,0.992867,NS
LPP,0.3769,0.6396,0.574062,0.992867,NS
RAB8A,0.472,0.5103,0.574302,0.992867,NS
MIEN1,-0.3209,0.7469,0.575874,0.992867,NS
PLEC,0.3985,0.6007,0.576265,0.992867,NS
MARCKS,0.3954,0.6037,0.57718,0.992867,NS
CACNA1S,-0.3005,0.7939,0.577384,0.992867,NS
EHD4,0.3877,0.6118,0.579192,0.992867,NS
HP,0.6392,0.3699,0.58021,0.992867,NS
PUF60,0.4195,0.5635,0.580266,0.992867,NS
MYL9,0.4038,0.5846,0.580647,0.992867,NS
C11orf68,-0.3063,0.77,0.581,0.992867,NS
HNRNPU,0.3031,0.7765,0.581684,0.992867,NS
CPT1B,-0.3726,0.6309,0.581986,0.992867,NS
PSMB5,-0.2825,0.8315,0.582247,0.992867,NS
DHRS7C,-0.4114,0.5699,0.582853,0.992867,NS
BCAP29,0.3512,0.6653,0.58386,0.992867,NS
FAM98B,-0.3897,0.5993,0.584027,0.992867,NS
CLIC1,0.408,0.5725,0.584059,0.992867,NS
ARHGDIB,0.4587,0.5088,0.584264,0.992867,NS
CP,0.5125,0.4552,0.584348,0.992867,NS
CPPED1,-0.3418,0.6779,0.586565,0.992867,NS
KRT2,0.5619,0.4118,0.586931,0.992867,NS
HSPB1,0.3044,0.7582,0.58777,0.992867,NS
HSPA5,0.303,0.7581,0.589274,0.992867,NS
PGPEP1,-0.3683,0.6224,0.589884,0.992867,NS
MTARC2,0.3134,0.7312,0.590009,0.992867,NS
HBA1,0.6863,0.3336,0.590271,0.992867,NS
MOB1A,-0.34,0.6718,0.590972,0.992867,NS
USP9X,0.2923,0.7813,0.591085,0.992867,NS
EIF1AX,-0.297,0.7684,0.591285,0.992867,NS
CNP,0.3749,0.6082,0.591532,0.992867,NS
FECH,-0.3924,0.5804,0.591908,0.992867,NS
HLA-B,0.3166,0.7193,0.591959,0.992867,NS
NID1,0.4879,0.4655,0.592706,0.992867,NS
TCEA3,-0.4069,0.5571,0.593373,0.992867,NS
SULT1A1,0.4472,0.5066,0.593586,0.992867,NS
ARMT1,-0.3443,0.6578,0.593623,0.992867,NS
MYL6,0.486,0.4645,0.594645,0.992867,NS
TNXB,0.4746,0.4755,0.594763,0.992867,NS
DPYSL3,0.3335,0.6764,0.594815,0.992867,NS
CNPY2,0.3533,0.6362,0.595969,0.992867,NS
NT5C2,0.364,0.6173,0.596056,0.992867,NS
EFEMP1,0.4541,0.491,0.598442,0.992867,NS
ANXA1,0.5895,0.377,0.59946,0.992867,NS
S100A9,0.5596,0.3971,0.599505,0.992867,NS
SNRPD2,0.3339,0.665,0.599685,0.992867,NS
CANX,0.2987,0.7426,0.600085,0.992867,NS
SNX5,0.3177,0.697,0.600508,0.992867,NS
LASP1,0.4566,0.4833,0.601607,0.992867,NS
UQCC1,-0.4642,0.4753,0.601716,0.992867,NS
CCDC93,0.5016,0.4387,0.602453,0.992867,NS
HEXB,0.6891,0.3168,0.604924,0.992867,NS
RNF114,-0.3178,0.6868,0.604937,0.992867,NS
FN3K,-0.3324,0.656,0.605263,0.992867,NS
CACNA2D1,-0.2951,0.738,0.605619,0.992867,NS
MIF,0.3456,0.6288,0.606307,0.992867,NS
SNX2,0.3655,0.5936,0.606786,0.992867,NS
PFKFB1,-0.3084,0.7021,0.607358,0.992867,NS
SNX1,0.4163,0.5194,0.607805,0.992867,NS
TUBB6,0.4624,0.4663,0.60866,0.992867,NS
CBR4,-0.3758,0.5734,0.60885,0.992867,NS
UBE2F,-0.4083,0.5273,0.609149,0.992867,NS
PLPBP,-0.3383,0.6336,0.610413,0.992867,NS
KTN1,0.3263,0.6543,0.611682,0.992867,NS
MT-ND1,-0.4836,0.4387,0.613514,0.992867,NS
HSPB3,-0.326,0.6502,0.613815,0.992867,NS
DECR1,0.3242,0.6536,0.613904,0.992867,NS
DIP2C,-0.4926,0.4297,0.614237,0.992867,NS
C1QC,0.5104,0.4145,0.614399,0.992867,NS
GNPDA2,0.3246,0.6516,0.614456,0.992867,NS
PALM,0.3811,0.5545,0.614669,0.992867,NS
RPRD1B,-0.3828,0.5521,0.614714,0.992867,NS
SNRPB,0.2836,0.7445,0.614966,0.992867,NS
SPTBN1,0.4367,0.483,0.615271,0.992867,NS
SNX17,-0.7206,0.2924,0.615612,0.992867,NS
SMIM4,-0.3462,0.608,0.615937,0.992867,NS
DPP9,-0.4262,0.4936,0.616063,0.992867,NS
USP7,-0.3001,0.7006,0.616255,0.992867,NS
MRPL15,0.5943,0.3535,0.616458,0.992867,NS
ANKRD2,-0.3623,0.5793,0.616787,0.992867,NS
EZR,0.3104,0.6723,0.618454,0.992867,NS
JAGN1,-0.3174,0.6558,0.619227,0.992867,NS
PECAM1,0.33,0.6282,0.62047,0.992867,NS
PSMB3,-0.3285,0.6307,0.620561,0.992867,NS
GARNL3,0.4309,0.4778,0.622448,0.992867,NS
ACTN1,0.5467,0.3757,0.623215,0.992867,NS
GGPS1,-0.588,0.3492,0.623313,0.992867,NS
GRB2,-0.2958,0.6935,0.623501,0.992867,NS
CD163,0.4357,0.4706,0.623616,0.992867,NS
PEX19,0.4348,0.4717,0.623636,0.992867,NS
COQ3,-0.4488,0.4569,0.623679,0.992867,NS
ATP6V0D1,-0.4151,0.4929,0.624278,0.992867,NS
ARF6,0.3474,0.5874,0.62508300000000006,0.992867,NS
PLCL2,0.3734,0.5454,0.625647,0.992867,NS
ANK3,-0.3343,0.6076,0.626386,0.992867,NS
GNAI2,0.4014,0.5055,0.626795,0.992867,NS
ARHGDIA,0.3363,0.6026,0.62713699999999994,0.992867,NS
KPNA4,-0.286,0.7086,0.627142,0.992867,NS
TMED10,0.3113,0.6498,0.627664,0.992867,NS
IBA57,-0.3914,0.5159,0.628172,0.992867,NS
SUMO2,0.3391,0.5951,0.628301,0.992867,NS
SYNM,0.4257,0.4741,0.628317,0.992867,NS
PC,-0.5317,0.3794,0.628458,0.992867,NS
SESN3,-0.4686,0.4302,0.628639,0.992867,NS
CLPP,0.298,0.6762,0.628721,0.992867,NS
EIF4EBP1,-0.3029,0.6643,0.629237,0.992867,NS
SEC23A,0.2879,0.6984,0.629445,0.992867,NS
SEC22B,0.2696,0.7436,0.630255,0.992867,NS
LAMTOR5,0.359,0.5577,0.630653,0.992867,NS
MME,-0.3092,0.6469,0.630894,0.992867,NS
RPS13,0.3295,0.6071,0.630925,0.992867,NS
APIP,-0.3148,0.6354,0.630931,0.992867,NS
MYL3,-0.5784,0.3448,0.631762,0.992867,NS
PRKACA,-0.2519,0.7898,0.632537,0.992867,NS
SVIL,0.4031,0.4918,0.633516,0.992867,NS
PIN1,-0.2698,0.734,0.633776,0.992867,NS
CCDC43,-0.4926,0.4021,0.633804,0.992867,NS
USP47,-0.311,0.6348,0.634706,0.992867,NS
PITPNB,-0.4241,0.4625,0.636561,0.992867,NS
ARIH1,-0.3368,0.5824,0.636598,0.992867,NS
NPEPPS,-0.2845,0.6874,0.637438,0.992867,NS
LARS2,0.477,0.4094,0.637887,0.992867,NS
LAMC1,0.4969,0.3921,0.638494,0.992867,NS
CD14,0.4974,0.3917,0.638534,0.992867,NS
RBM8A,0.355,0.5468,0.639545,0.992867,NS
C1QB,0.4866,0.3961,0.641599,0.992867,NS
GPT2,-0.4075,0.4728,0.641687,0.992867,NS
PTGR2,-0.3703,0.5201,0.641836,0.992867,NS
PFDN1,-0.3302,0.5811,0.64289,0.992867,NS
MYL2,-0.4455,0.4305,0.642973,0.992867,NS
PTPA,-0.3369,0.5687,0.643333,0.992867,NS
ATAD3A,-0.3442,0.5564,0.643384,0.992867,NS
DNAJB2,-0.288,0.6649,0.643393,0.992867,NS
ETHE1,-0.3221,0.5934,0.644009,0.992867,NS
TPP2,-0.2856,0.6675,0.644726,0.992867,NS
CTSC,0.486,0.3909,0.645648,0.992867,NS
NPLOC4,-0.2909,0.6508,0.646652,0.992867,NS
TOMM7,-0.4399,0.4303,0.646749,0.992867,NS
SDHD,-0.4032,0.4689,0.647057,0.992867,NS
S100A4,0.4681,0.4038,0.647133,0.992867,NS
CALM1,0.3967,0.4757,0.647529,0.992867,NS
ESYT2,0.2836,0.665,0.647742,0.992867,NS
CAPZA2,0.3186,0.5907,0.648355,0.992867,NS
MESD,-0.452,0.415,0.649213,0.992867,NS
HSPBP1,-0.3121,0.601,0.6493,0.992867,NS
DNAJB6,-0.311,0.6008,0.650369,0.992867,NS
LCMT1,-0.3116,0.5996,0.650371,0.992867,NS
SNRPE,-0.339,0.5507,0.650619,0.992867,NS
GFM1,-0.3131,0.5962,0.650639,0.992867,NS
MPST,-0.2515,0.7419,0.650776,0.992867,NS
HSP90AA1,0.2516,0.7412,0.650887,0.992867,NS
TANGO2,-0.3479,0.5321,0.652929,0.992867,NS
PPIA,0.4048,0.4573,0.652962,0.992867,NS
PEPD,0.2429,0.7619,0.653094,0.992867,NS
YWHAE,0.272,0.6794,0.653433,0.992867,NS
NIPSNAP2,-0.3247,0.5677,0.654146,0.992867,NS
PHYKPL,0.2616,0.7034,0.654653,0.992867,NS
CDIPT,0.3656,0.5028,0.654925,0.992867,NS
SMYD1,-0.346,0.5307,0.65522,0.992867,NS
TMEM230,0.6775,0.271,0.655303,0.992867,NS
PITRM1,-0.2877,0.6357,0.656257,0.992867,NS
ACTA1,0.4526,0.404,0.656407,0.992867,NS
DUT,0.4504,0.4055,0.656675,0.992867,NS
SF3B2,-0.3979,0.4584,0.657048,0.992867,NS
ATP1A2,-0.3263,0.5578,0.657656,0.992867,NS
DAD1,0.2847,0.639,0.65774,0.992867,NS
WDR44,0.499,0.3643,0.65799,0.992867,NS
RIDA,-0.3054,0.5945,0.65831,0.992867,NS
RETSAT,-0.5162,0.3516,0.658392,0.992867,NS
CLTB,0.3268,0.5552,0.658518,0.992867,NS
TSPO,0.3289,0.5497,0.659455,0.992867,NS
TATDN1,-0.2992,0.6038,0.659751,0.992867,NS
SH3BGR,-0.3669,0.4918,0.660003,0.992867,NS
TXNRD1,-0.2769,0.6495,0.660974,0.992867,NS
SLC16A3,0.4965,0.362,0.661044,0.992867,NS
PARVB,-0.3405,0.5277,0.661191,0.992867,NS
CYBRD1,0.4823,0.3722,0.661488,0.992867,NS
IGLC2,0.5365,0.3339,0.662005,0.992867,NS
RPIA,-0.3049,0.5872,0.662183,0.992867,NS
TF,0.4959,0.3604,0.662592,0.992867,NS
HINT2,-0.3479,0.5135,0.662763,0.992867,NS
GRSF1,0.4111,0.434,0.663091,0.992867,NS
MSRA,0.3144,0.5654,0.664081,0.992867,NS
TTC38,0.4126,0.4306,0.664233,0.992867,NS
RPLP2,0.3284,0.5406,0.664449,0.992867,NS
HADH,-0.2481,0.7137,0.665191,0.992867,NS
TIMM9,-0.3314,0.5338,0.66537,0.992867,NS
SNX6,0.3511,0.5004,0.667246,0.992867,NS
HNRNPL,0.3095,0.5663,0.667901,0.992867,NS
MPI,-0.2909,0.6018,0.668211,0.992867,NS
AP2B1,0.2647,0.658,0.669655,0.992867,NS
ANXA5,0.4514,0.3837,0.6711,0.992867,NS
TLN1,0.3474,0.4981,0.671398,0.992867,NS
SRP14,0.3322,0.5206,0.6715,0.992867,NS
BCAT2,-0.3106,0.5568,0.671542,0.992867,NS
ARPC3,0.3548,0.4867,0.671943,0.992867,NS
LAMTOR1,0.2964,0.582,0.672157,0.992867,NS
LACTB,-0.3194,0.5394,0.672571,0.992867,NS
ZYX,0.2795,0.6139,0.673615,0.992867,NS
ILF3,0.3102,0.5521,0.674092,0.992867,NS
JPT1,-0.5261,0.3255,0.674103,0.992867,NS
PGM2L1,-0.2923,0.5855,0.674305,0.992867,NS
TCAP,0.4276,0.3999,0.674491,0.992867,NS
SIRT2,-0.3362,0.5085,0.674596,0.992867,NS
RPL12,0.2794,0.6107,0.675101,0.992867,NS
TXNL1,-0.226,0.7549,0.675105,0.992867,NS
UBE2N,-0.2134,0.7981,0.675545,0.992867,NS
RPS6,0.2658,0.6386,0.676497,0.992867,NS
ARFIP1,0.3533,0.4804,0.676519,0.992867,NS
MRPL13,0.3599,0.4712,0.676764,0.992867,NS
DIAPH2,0.4455,0.3793,0.677688,0.992867,NS
CRK,0.3417,0.4944,0.677791,0.992867,NS
PSAP,0.3554,0.4734,0.67883,0.992867,NS
ALB,0.5625,0.2989,0.679054,0.992867,NS
ORM1,0.5036,0.3329,0.679797,0.992867,NS
EIF3E,-0.229,0.7312,0.680073,0.992867,NS
PDXK,0.2993,0.5583,0.680578,0.992867,NS
CYFIP1,0.3416,0.4862,0.68217,0.992867,NS
FXN,-0.3052,0.5437,0.682445,0.992867,NS
MAP1LC3B2,-0.3215,0.5137,0.683668,0.992867,NS
CTSB,0.3049,0.541,0.68397,0.992867,NS
PDIA6,0.2666,0.6145,0.685747,0.992867,NS
A2M,0.4853,0.3371,0.686153,0.992867,NS
MRPL49,0.3696,0.4415,0.686783,0.992867,NS
CHCHD7,-0.3443,0.4726,0.687495,0.992867,NS
CILP,0.5952,0.2729,0.687945,0.992867,NS
RPS14,0.2735,0.594,0.687954,0.992867,NS
RPL24,-0.3128,0.5186,0.688291,0.992867,NS
SLMAP,-0.2764,0.5867,0.688384,0.992867,NS
NAPRT,-0.2651,0.6113,0.688588,0.992867,NS
RAB6A,0.2616,0.6156,0.690148,0.992867,NS
THEM6,-0.5587,0.288,0.690434,0.992867,NS
CELF1,-0.36,0.4463,0.690814,0.992867,NS
RPA1,-0.3392,0.4731,0.691053,0.992867,NS
COPG1,0.3088,0.5197,0.691092,0.992867,NS
IMPA1,-0.3158,0.508,0.691153,0.992867,NS
TACO1,-0.3739,0.4283,0.691609,0.992867,NS
APOC1,0.4921,0.3247,0.692225,0.992867,NS
BCKDHB,-0.3657,0.4366,0.69235,0.992867,NS
SERPINA1,0.5059,0.3151,0.692782,0.992867,NS
CUL2,-0.3001,0.5307,0.693061,0.992867,NS
EIF4B,-0.2992,0.5314,0.693438,0.992867,NS
GPT,-0.3244,0.4897,0.693624,0.992867,NS
RPL18A,0.2881,0.5503,0.694115,0.992867,NS
COTL1,-0.5226,0.3016,0.695652,0.992867,NS
COQ9,-0.3538,0.4448,0.696004,0.992867,NS
MAP2K3,-0.3284,0.4789,0.696174,0.992867,NS
RTN2,-0.2708,0.5784,0.697186,0.992867,NS
PSMF1,0.3393,0.4609,0.697572,0.992867,NS
MARS1,-0.4246,0.3674,0.698229,0.992867,NS
PLEKHF1,-0.2789,0.5587,0.698514,0.992867,NS
UBR4,-0.286,0.5446,0.698585,0.992867,NS
COLEC12,0.4254,0.3661,0.698634,0.992867,NS
DYNC1H1,0.2017,0.7708,0.699151,0.992867,NS
NAXD,-0.2965,0.5226,0.69994,0.992867,NS
CD63,0.3497,0.4426,0.700231,0.992867,NS
MYH7,-0.4841,0.3184,0.701202,0.992867,NS
NRAP,-0.3541,0.4337,0.70218,0.992867,NS
DHX9,0.3049,0.5037,0.702184,0.992867,NS
KLC1,-0.2793,0.5497,0.70225,0.992867,NS
GPS1,-0.2841,0.5399,0.702452,0.992867,NS
TTN,0.4594,0.3325,0.703473,0.992867,NS
CCDC124,-0.2342,0.6522,0.703488,0.992867,NS
CUTC,-0.3481,0.4387,0.703581,0.992867,NS
SCRN2,-0.2344,0.6511,0.70363,0.992867,NS
DSTN,0.2816,0.5418,0.703771,0.992867,NS
CPA3,-0.3208,0.4755,0.703808,0.992867,NS
MOCS2,-0.3374,0.4516,0.704053,0.992867,NS
RPL11,0.2838,0.5369,0.704088,0.992867,NS
IGKC,0.5037,0.3024,0.704141,0.992867,NS
MGST1,-0.5271,0.288,0.705062,0.992867,NS
GPD1L,-0.333,0.4557,0.705077,0.992867,NS
SBDS,-0.2967,0.5089,0.70633,0.992867,NS
DENR,-0.3341,0.4512,0.706715,0.992867,NS
EPB41L2,0.3328,0.4524,0.707021,0.992867,NS
ENSA,-0.3136,0.4771,0.708545,0.992867,NS
MT-CO2,0.2656,0.5622,0.709065,0.992867,NS
EIF4G1,-0.2425,0.6155,0.70909199999999994,0.992867,NS
VPS4B,-0.2248,0.6637,0.709239,0.992867,NS
HARS2,0.4757,0.3136,0.70927,0.992867,NS
PRKAA1,-0.3624,0.4109,0.709694,0.992867,NS
RAB21,-0.293,0.5076,0.710016,0.992867,NS
SAR1B,-0.3296,0.4456,0.713074,0.992867,NS
RPL15,0.2492,0.5883,0.713484,0.992867,NS
MACROD1,-0.3237,0.4524,0.713773,0.992867,NS
CTSL,-0.4068,0.3592,0.714317,0.992867,NS
PTGDS,0.3977,0.3673,0.714354,0.992867,NS
LNPEP,0.3057,0.4767,0.714902,0.992867,NS
HLA-DRB5,0.4114,0.3533,0.715628,0.992867,NS
MRI1,0.3387,0.4288,0.715746,0.992867,NS
IGHA1,0.5036,0.2884,0.715756,0.992867,NS
TMX1,0.2151,0.6734,0.716381,0.992867,NS
ISCA1,-0.30620000000000003,0.4727,0.716541,0.992867,NS
F10,-0.3793,0.3816,0.716585,0.992867,NS
SNU13,-0.336,0.4307,0.716635,0.992867,NS
AGT,0.3874,0.372,0.717574,0.992867,NS
PRDX2,0.4379,0.3291,0.7176,0.992867,NS
TBC1D17,-0.304,0.4736,0.717866,0.992867,NS
COBL,-0.2862,0.5028,0.717939,0.992867,NS
PRKCD,-0.3646,0.3921,0.719484,0.992867,NS
EPHX2,-0.3105,0.46,0.719776,0.992867,NS
RYR1,-0.3044,0.4656,0.72161,0.992867,NS
CBX3,-0.3149,0.4495,0.721838,0.992867,NS
ALDH1A1,-0.2854,0.4955,0.722111,0.992867,NS
MRPS23,-0.2831,0.4984,0.72263,0.992867,NS
SCO1,0.336,0.4181,0.723591,0.992867,NS
NADK2,-0.2655,0.5291,0.723618,0.992867,NS
IGHG2,0.4831,0.2898,0.724416,0.992867,NS
LAMB1,0.4599,0.3034,0.72517,0.992867,NS
MCCC2,-0.2882,0.4838,0.725404,0.992867,NS
KHDRBS1,0.3031,0.4593,0.725791,0.992867,NS
HPCAL1,0.2502,0.5557,0.72603,0.992867,NS
LMCD1,-0.3501,0.3964,0.726442,0.992867,NS
DDRGK1,0.2682,0.5163,0.727049,0.992867,NS
SERPINF1,0.3752,0.3664,0.728644,0.992867,NS
HBB,0.5492,0.2499,0.729032,0.992867,NS
VPS4A,-0.2651,0.5166,0.729566,0.992867,NS
PPP1R14B,0.3241,0.4223,0.729688,0.992867,NS
FERMT3,0.3772,0.3626,0.729802,0.992867,NS
TPM3,0.4577,0.2984,0.730198,0.992867,NS
TUBB,0.3261,0.418,0.730618,0.992867,NS
RPL37A,0.2737,0.4978,0.730707,0.992867,NS
YWHAB,0.2743,0.4958,0.731171,0.992867,NS
RDH11,-0.3057,0.4442,0.731506,0.992867,NS
ABCB7,0.4858,0.2794,0.731561,0.992867,NS
DCLK1,0.4746,0.2847,0.732628,0.992867,NS
FLNA,0.3357,0.402,0.732899,0.992867,NS
SUOX,-0.2559,0.5267,0.733132,0.992867,NS
CACNB1,-0.2931,0.4598,0.733253,0.992867,NS
IGHV3-7,0.4291,0.3137,0.733491,0.992867,NS
PCYOX1,-0.2292,0.5873,0.733498,0.992867,NS
LRRC47,-0.269,0.5003,0.733555,0.992867,NS
BCO2,0.3993,0.3366,0.733818,0.992867,NS
TXN,0.2675,0.5024,0.733865,0.992867,NS
DMD,-0.2979,0.4503,0.734271,0.992867,NS
MRPL40,0.3127,0.4284,0.734574,0.992867,NS
ECHDC1,0.3149,0.4253,0.734664,0.992867,NS
SNX9,0.3668,0.3645,0.735036,0.992867,NS
RPLP0,0.2037,0.656,0.735174,0.992867,NS
RPL29,0.5144,0.2596,0.735239,0.992867,NS
SRP54,0.2882,0.463,0.735447,0.992867,NS
GANAB,0.2657,0.5019,0.735602,0.992867,NS
GSTM3,-0.3604,0.3695,0.735914,0.992867,NS
RPS12,0.2093,0.6356,0.736207,0.992867,NS
PUDP,-0.3502,0.3792,0.736527,0.992867,NS
VASP,0.3893,0.3391,0.737849,0.992867,NS
TPM2,0.4394,0.2994,0.738604,0.992867,NS
SLK,-0.301,0.4364,0.738965,0.992867,NS
MRRF,0.2929,0.4481,0.739147,0.992867,NS
UBE2K,-0.2204,0.5926,0.740247,0.992867,NS
DUSP3,-0.242,0.5392,0.740487,0.992867,NS
EPN1,0.3299,0.3952,0.740696,0.992867,NS
COA6,-0.3152,0.4134,0.740809,0.992867,NS
HNRNPR,0.1985,0.6535,0.741783,0.992867,NS
TUBB2A,0.3404,0.3803,0.742252,0.992867,NS
SNTA1,-0.2719,0.4752,0.74265,0.992867,NS
CHMP1B,-0.4954,0.2607,0.742744,0.992867,NS
DES,0.4751,0.2709,0.743513,0.992867,NS
LAMB3,-0.278,0.4583,0.745754,0.992867,NS
ISYNA1,-0.2604,0.4891,0.745874,0.992867,NS
RPS9,0.2352,0.5386,0.74703,0.992867,NS
RPL23,-0.2426,0.5207,0.747628,0.992867,NS
CHCHD2,0.2333,0.541,0.747803,0.992867,NS
ARL3,0.2605,0.4837,0.748176,0.992867,NS
PSMD8,0.2373,0.5307,0.748243,0.992867,NS
PTER,-0.2505,0.5001,0.749394,0.992867,NS
AP2A1,0.2221,0.5632,0.749733,0.992867,NS
MCU,0.2904,0.4308,0.749741,0.992867,NS
ARL8A,-0.2904,0.4302,0.750047,0.992867,NS
TPM1,0.4346,0.286,0.751086,0.992867,NS
PGAM2,-0.3106,0.3988,0.751856,0.992867,NS
SQOR,0.2377,0.5187,0.752847,0.992867,NS
NEB,0.4767,0.2581,0.753308,0.992867,NS
PRPSAP1,-0.2837,0.43,0.755132,0.992867,NS
IDE,-0.257,0.4744,0.755208,0.992867,NS
GSTM2,-0.2725,0.4459,0.755942,0.992867,NS
NDUFV2,0.2522,0.4812,0.756202,0.992867,NS
TRIM72,-0.212,0.57,0.75707,0.992867,NS
DDX17,0.1936,0.6236,0.757267,0.992867,NS
ATP6V1D,-0.3945,0.3055,0.757647,0.992867,NS
LRG1,0.3669,0.3283,0.757747,0.992867,NS
NDUFB1,0.288,0.4167,0.758546,0.992867,NS
MTIF2,-0.315,0.381,0.758601,0.992867,NS
PCBD1,-0.2262,0.5295,0.75901,0.992867,NS
AKR7A2,0.2085,0.573,0.759515,0.992867,NS
PITPNA,0.2879,0.4145,0.759762,0.992867,NS
UGGT1,0.1909,0.6224,0.760663,0.992867,NS
MIPEP,0.3364,0.3531,0.76068499999999994,0.992867,NS
CRIP1,0.3736,0.3169,0.761407,0.992867,NS
KPNB1,0.1882,0.6289,0.76149,0.992867,NS
COMMD6,-0.2915,0.4047,0.76212,0.992867,NS
ISOC2,-0.2693,0.4376,0.762347,0.992867,NS
PSMD13,-0.2408,0.4875,0.763172,0.992867,NS
NIF3L1,-0.2218,0.5269,0.764033,0.992867,NS
RPS27A,0.2769,0.4215,0.764317,0.992867,NS
MT-ND5,-0.2934,0.3974,0.764504,0.992867,NS
PICALM,0.3166,0.3673,0.765094,0.992867,NS
TUBB4A,0.3202,0.3626,0.765452,0.992867,NS
COX19,-0.2515,0.4605,0.76587,0.992867,NS
NAE1,-0.2367,0.487,0.76687,0.992867,NS
NT5C1A,-0.2627,0.438,0.767262,0.992867,NS
TIMM44,-0.2959,0.3883,0.767525,0.992867,NS
P4HB,0.2263,0.507,0.767847,0.992867,NS
TPD52L2,0.2729,0.4193,0.768359,0.992867,NS
BCL2L13,-0.2599,0.4401,0.768499,0.992867,NS
PDCL3,0.2253,0.5066,0.768884,0.992867,NS
TRIM25,0.245,0.4655,0.769029,0.992867,NS
TMEM205,-0.2517,0.4531,0.769051,0.992867,NS
VCL,0.2482,0.4594,0.769099,0.992867,NS
DCD,0.4666,0.2444,0.769109,0.992867,NS
UBA3,-0.2557,0.4452,0.76941,0.992867,NS
GSTZ1,-0.2903,0.3921,0.769448,0.992867,NS
MYO18A,0.2378,0.4781,0.769668,0.992867,NS
LPCAT3,0.3347,0.3396,0.769752,0.992867,NS
AP2S1,0.3152,0.3605,0.769757,0.992867,NS
HTRA2,-0.2718,0.4181,0.769779,0.992867,NS
IGHM,0.425,0.2667,0.770277,0.992867,NS
HSDL2,-0.2519,0.4473,0.771517,0.992867,NS
WARS2,-0.2658,0.423,0.77189,0.992867,NS
HSPD1,0.2238,0.5021,0.77202,0.992867,NS
CYB5R1,-0.2509,0.4474,0.772251,0.992867,NS
