pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOBP_LAMELLIPODIUM_ORGANIZATION,1.0950231096187568e-4,0.02833046344155995,0.5384340963099162,0.6314479843428183,2.0657096538989395,25,ACTR2;ABLIM2;ACTR3;ARPC2;FSCN1;CORO1C;CAPZB;HSP90AA1;CD44;CTTN;SNX2;VCL;SNX1;CYFIP1,GO:BP,Training_CRE,11,35.04838709677418,43.338709677419345,39.19354838709677,0.6117097523522058,0.7564031774368972,0.6840564648945516,5.152342965185771,Lamellipodium Org.
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,1.421155474686334e-4,0.02833046344155995,0.5188480777437918,0.4870920254682015,1.929280078760803,58,THY1;CD276;GPNMB;CTSG;HLA-A;CASP3;CD44;PECAM1;HSPD1;NT5E;MSN;AKT1;EZR;ACTB;HSPH1;B2M;AP3B1;LGALS3;RPS3;RHOA;S100A9;ANXA1;HLA-DRB5;YWHAG;FERMT3;PRDX2;LRG1,GO:BP,Training_CRE,12,46.338709677419345,54.62903225806451,50.48387096774192,0.8087630549967271,0.9534564800814184,0.8811097675390726,5.152342965185771,"Leukocyte Cell Cell
Adhesion"
GOBP_LEUKOCYTE_MIGRATION,1.5639071576995772e-4,0.02833046344155995,0.5188480777437918,0.4658660534132535,1.8925991416104504,66,THY1;FOLR2;CTSG;ADAM10;CD34;LGMN;CALR;THBS4;MYH9;APOD;PPIB;PECAM1;MIF;MSN;AKT1;CNN2;PLEC;P4HB;SRP54;LGALS3;PPIA;MCU;CRK;RHOA;MAPK3;S100A9;ANXA1,GO:BP,Training_CRE,13,57.62903225806451,65.91935483870967,61.7741935483871,1.0058163576412482,1.1505097827259392,1.078163070183594,5.152342965185771,Leukocyte Migration
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,2.096164056575295e-4,0.02833046344155995,0.5188480777437918,0.6177410558999996,2.020869009678496,25,ADD3;TMOD3;GSN;CAPZB;CAPZA1;TMOD4;CAPG;CAPZA2;TMOD1;SPTAN1;SVIL;SPTBN1;MTPN,GO:BP,Training_CRE,14,68.91935483870967,77.20967741935482,73.06451612903223,1.2028696602857691,1.3475630853704603,1.2752163728281143,5.152342965185771,"Negative Reg. Protein
Containing Complex
Disassembly"
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,1.7788256584415243e-4,0.02833046344155995,0.5188480777437918,0.42219180641802734,1.8359718096068376,97,RHOC;ADD3;TMOD3;LIMCH1;LRP1;ARPC2;FSCN1;JUP;ARF1;GSN;CAPZB;ARF6;CAPZA1;MYH9;TMOD4;CAPG;HCLS1;CTTN;SYNPO2L;EZR;CNN2;RHOG;CAPZA2;ARFIP1;TMOD1;S100A10;SPTAN1;DSTN;PFN1;SVIL;PAK2;ARPC3;SPTBN1;CRK;RHOA;CYFIP1;VASP;FLNA;MTPN;SNX9;CAMK2D,GO:BP,Training_CRE,15,80.20967741935482,88.49999999999997,84.35483870967741,1.39992296293029,1.544616388014981,1.4722696754726359,5.152342965185771,"Reg. Actin Filament
Process"
GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,1.244541623390898e-4,0.02833046344155995,0.5188480777437918,0.544607961100744,2.006015823486485,41,ADD3;TMOD3;ARPC2;GSN;CAPZB;ARF6;CAPZA1;TMOD4;CAPG;HCLS1;CTTN;CAPZA2;TMOD1;SPTAN1;PFN1;SVIL;ARPC3;SPTBN1;CYFIP1;VASP;MTPN;SNX9,GO:BP,Training_CRE,16,91.49999999999997,99.79032258064512,95.64516129032253,1.5969762655748112,1.741669690659502,1.6693229781171564,5.152342965185771,"Reg. Actin Filament
Polymerization"
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,2.2855459021600352e-4,0.02839911153865855,0.5188480777437918,0.674274517908336,2.056495201289089,19,RBMX;HNRNPM;PTBP1;HNRNPU;HNRNPUL1;TRA2B;HNRNPL;DDX17;PUF60;RBM8A;DHX9;KHDRBS1;SFPQ,GO:BP,Training_CRE,17,102.79032258064512,111.08064516129028,106.93548387096772,1.794029568219332,1.938722993304023,1.8663762807616775,5.151667898828613,"Alternative Mrna
Splicing Via
Spliceosome"
GOBP_OSTEOBLAST_DIFFERENTIATION,2.664062254111771e-4,0.02925473362796488,0.49849310876659025,0.5132569061467676,1.9254496505814933,45,MRC2;SYNCRIP;RBMX;VCAN;COL1A1;IGFBP5;SND1;TPM4;CLTC;HNRNPU;BCAP29;COL6A1;ALYREF;HNRNPC;AKT1;CLIC1;DHX9,GO:BP,Training_CRE,18,114.08064516129028,122.37096774193543,118.22580645161284,1.9910828708638528,2.135776295948544,2.063429583406198,5.143261849355826,"Osteoblast
Differentiation"
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,2.863112470892921e-4,0.02959110947858154,0.49849310876659025,0.6530616613444545,2.026298898940676,20,ADD3;TMOD3;GSN;CAPZB;CAPZA1;TMOD4;CAPG;CAPZA2;TMOD1;SPTAN1;SVIL;SPTBN1;MTPN,GO:BP,Training_CRE,19,125.37096774193543,133.66129032258058,129.51612903225802,2.1881361735083735,2.3328295985930647,2.2604828860507196,5.139959275541345,"Negative Reg.
Actin Filament
Depolymerization"
GOSLIM_CILIUM_ORGANIZATION,0.00338701027674174,0.03048309249067566,0.4317076958033464,0.4973681805831781,1.7790926914882077,37,ACTR2;ACTR3;NUDCD3;RAB23;SEPTIN9;GSN;SEPTIN2;USP9X;ARF4;SEPTIN7;AKT1;EHD4;RAB8A;ARL3;FLNA;WDR44,GO Slim,Training_CRE,20,136.66129032258058,144.95161290322574,140.80645161290315,2.385189476152895,2.5298829012375856,2.45753618869524,5.131199035217852,Cilium Org.
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,3.183091726429211e-4,0.03107051201853402,0.49849310876659025,0.5111463666428008,1.9381952048554776,47,RHOC;LIMCH1;FSCN1;CALD1;HSP90B1;PLS3;ZYX;LCP1;DNM2;DPYSL3;SYNPO2L;EZR;MARCKS;ARRB1;MYL9;S100A10;PFN1;PAK2;RHOA;FLNA;ACTN1;STMN1;TPM1;CORO1B;CFL1,GO:BP,Training_CRE,21,147.95161290322574,156.2419354838709,152.09677419354833,2.582242778797416,2.7269362038821066,2.6545894913397614,5.125421791992878,"Actin Filament Bundle
Org."
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,3.861858967982441e-4,0.03571203266707973,0.49849310876659025,0.4692443880280416,1.86932481539712,60,MRC1;CAV2;LRP1;RALB;EPS15;ARF1;CLTC;ARF6;AP2B1;CANX;CTTN;DNM2;EZR;CAP1;CLTB;B2M;ARRB1;AP2A1;AP2M1;SNX1;ANXA2;SCARB2;CD63;PPT1;CD14;SNX9;AP2S1;PICALM;SDCBP;ADIPOQ;HGS;APOE,GO:BP,Training_CRE,22,159.2419354838709,167.53225806451604,163.38709677419345,2.7792960814419367,2.923989506526628,2.851642793984282,5.078911097943837,"Receptor Mediated
Endocytosis"
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,4.30589873974846e-4,0.03782732042869022,0.49849310876659025,0.7125729186395017,2.036117228869016,15,COL14A1;COL12A1;COL1A1;COL6A1;LUM;COL3A1;COL1A2;AEBP1;SERPINH1;TNXB;ANXA2;FMOD,GO:BP,Training_CRE,23,170.53225806451604,178.8225806451612,174.67741935483863,2.976349384086457,3.1210428091711484,3.0486960966288033,5.056652925802956,Collagen Fibril Org.
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,5.090025904082541e-4,0.03927831476437077,0.47727081536286214,0.4835126285396046,1.8682504351794504,52,ADD3;TMOD3;ARPC2;GSN;CAPZB;ARF6;CAPZA1;TMOD4;CAPG;HCLS1;CTTN;ANG;CAPZA2;TMOD1;SPTAN1;DSTN;PFN1;SVIL;ARPC3;SPTBN1;CYFIP1;VASP;DIAPH2;MTPN;SNX9;CORO7;ESAM;ARPC4;ARPC5;CFL1,GO:BP,Training_CRE,24,181.8225806451612,190.11290322580638,185.96774193548376,3.173402686730978,3.31809611181567,3.2457493992733237,5.040692874872951,"Actin Polymerization
Or Depolymerization"
GOBP_OSSIFICATION,5.141725894026907e-4,0.03927831476437077,0.47727081536286214,0.44972090990836816,1.82143408362142,65,MRC2;SYNCRIP;OSTF1;RBMX;VCAN;COL1A1;IGFBP5;ACTN3;SND1;TPM4;CLTC;HNRNPU;BCAP29;ASPN;COL6A1;ALYREF;HNRNPC;COL1A2;AKT1;CLEC3B,GO:BP,Training_CRE,25,193.11290322580638,201.40322580645156,197.258064516129,3.3704559893755,3.5151494144601916,3.4428027019178464,5.040692874872951,Ossification
GOBP_LAMELLIPODIUM_ASSEMBLY,5.523867161417826e-4,0.040439310844213,0.47727081536286214,0.6656883509716439,1.9999850060080744,18,ACTR2;ABLIM2;ACTR3;ARPC2;FSCN1;CAPZB;HSP90AA1;VCL;CYFIP1,GO:BP,Training_CRE,26,204.40322580645156,212.69354838709674,208.54838709677412,3.5675092920200213,3.712202717104713,3.6398560045623665,5.027358562706625,Lamellipodium Assembly
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.00738605656638443,0.04491597351892718,0.2262323800464204,0.44281623560049016,1.661784992152034,46,ACTR2;ACTR3;FSCN1;DYNLT1;GSN;ARF6;MYH9;ARF4;MSN;RHOG;CAP1;ACTB;MYO18A;CRK;RHOA;CLIC4;DCTN1;PDCD6IP;MAP4;CORO7;CTNNA1;RAP1B,GO Slim,Training_CRE,27,215.69354838709674,223.98387096774192,219.83870967741936,3.7645625946645427,3.9092560197492343,3.836909307206889,4.967334609068865,"Establishment Or
Maintenance Of Cell
Polarity"
GOSLIM_PROTEIN_FOLDING,0.0083177728738754,0.04491597351892718,0.20665231123444913,0.34908786124077773,1.524674490541534,101,NUDCD3;PDIA4;HSP90AB1;MOGS;PDIA3;HSP90B1;HSPA5;HSPB1;TBCEL;CALR;AHSA1;CHORDC1;DNAJC19;RUVBL2;HSP90AA1;PPIB;PEX19;CANX;HSPD1;PDIA6;HYOU1;FKBP5;UGGT1;HSPH1;B2M;P4HB;FKBP9;PDCL3;HSPA8;PPIA,GO Slim,Training_CRE,28,226.98387096774192,235.2741935483871,231.12903225806448,3.961615897309064,4.106309322393756,4.033962609851409,4.967334609068865,Protein Folding
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,6.601899939668537e-4,0.04639815277599048,0.47727081536286214,0.5823021669553874,1.9944650840075857,30,THY1;ADAM10;LAMA2;ZYX;MYH9;COL3A1;LAMB2;TLN1;NID1;FLNA;CD63;LAMC1;NME2;FERMT3;FBLN1;LAMB1;CTNNA1;LIMS1;ITGA1,GO:BP,Training_CRE,29,238.2741935483871,246.56451612903228,242.41935483870972,4.158669199953586,4.303362625038277,4.2310159124959315,4.941091117625391,"Integrin Mediated
Signaling"
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,7.212593681218948e-4,0.04874048883808343,0.47727081536286214,0.4953868634036416,1.878437382825632,47,ADD3;TMOD3;ARPC2;GSN;CAPZB;ARF6;CAPZA1;TMOD4;CAPG;HCLS1;CTTN;CAPZA2;TMOD1;SPTAN1;DSTN;PFN1;SVIL;ARPC3;SPTBN1;CYFIP1;VASP;MTPN;SNX9,GO:BP,Training_CRE,30,249.56451612903228,257.85483870967744,253.70967741935485,4.355722502598107,4.500415927682798,4.428069215140453,4.85,"Reg. Actin Filament
Length"
GOBP_PROTEIN_POLYUBIQUITINATION,2.154931403644169e-5,0.01148951652678332,0.5756102610711286,-0.5599037456480935,-2.1565112995117692,42,ARIH2;RNF126;UBE2G1;UBE2V2;BCL2;UBE2D1;THOP1;TPP2;WDR77;UBE2N;NPEPPS;UBE4A;RNF114;UBE2K;UBR4;RNF7,GO:BP,Training_CRE,31,265.85483870967744,274.1451612903227,270.0000000000001,4.640042267842344,4.784735692927037,4.7123889803846915,5.343419399618808,"Protein
Polyubiquitination"
