contrast,value
Cancer_vs_Healthy,0.09638349717590453
Cancer_vs_Healthy,0.5729894601559439
Cancer_vs_Healthy,0.2045315916215951
Cancer_vs_Healthy,0.4761492834038438
Cancer_vs_Healthy,0.1670894748009637
Cancer_vs_Healthy,0.5103410461933614
Cancer_vs_Healthy,0.1993134424188711
Cancer_vs_Healthy,0.55297870264267035
Cancer_vs_Healthy,0.17939987268005733
Cancer_vs_Healthy,0.12616703844333754
Cancer_vs_Healthy,1.575422046908855e-14
Cancer_vs_Healthy,7.754772094517768e-10
Cancer_vs_Healthy,0.9642883896225752
Cancer_vs_Healthy,0.5616868508800297
Cancer_vs_Healthy,0.04641725421418645
Cancer_vs_Healthy,0.9860707824306983
Cancer_vs_Healthy,0.9991392375762288
Cancer_vs_Healthy,0.6823757048593505
Cancer_vs_Healthy,7.781596745165996e-4
Cancer_vs_Healthy,0.11770987302210333
Cancer_vs_Healthy,0.862779036724077
Cancer_vs_Healthy,0.14590857269813096
Cancer_vs_Healthy,0.5852578568505985
Cancer_vs_Healthy,0.36940287711917064
Cancer_vs_Healthy,0.4099238971731019
Cancer_vs_Healthy,0.817741411838662
Cancer_vs_Healthy,0.9164468361661487
Cancer_vs_Healthy,0.7909342632313409
Cancer_vs_Healthy,0.00446342505407777
Cancer_vs_Healthy,0.5006931537999623
Cancer_vs_Healthy,4.004801430922327e-5
Cancer_vs_Healthy,0.6911772420574084
Cancer_vs_Healthy,0.7900439763407785
Cancer_vs_Healthy,0.559659572943345
Cancer_vs_Healthy,0.9805815318107616
Cancer_vs_Healthy,0.999999707362894
Cancer_vs_Healthy,0.511018855756205
Cancer_vs_Healthy,0.8402221223315489
Cancer_vs_Healthy,0.9617343790200074
Cancer_vs_Healthy,7.018023535224554e-12
Cancer_vs_Healthy,0.9122670255668902
Cancer_vs_Healthy,0.17047412871066012
Cancer_vs_Healthy,0.33623256319045774
Cancer_vs_Healthy,0.9026193497291796
Cancer_vs_Healthy,0.4449627718757801
Cancer_vs_Healthy,0.9589869677283506
Cancer_vs_Healthy,0.9160136149749972
Cancer_vs_Healthy,0.9950256116935892
Cancer_vs_Healthy,0.5995830747912406
Cancer_vs_Healthy,1.0877700262478687e-7
Cancer_vs_Healthy,9.48723366762851e-5
Cancer_vs_Healthy,0.14505948932830212
Cancer_vs_Healthy,0.8111901078982513
Cancer_vs_Healthy,0.974237052416634
Cancer_vs_Healthy,0.7153668205600543
Cancer_vs_Healthy,0.00571385644236247
Cancer_vs_Healthy,0.9979150448329506
Cancer_vs_Healthy,0.40137720926294473
Cancer_vs_Healthy,0.9804708978127448
Cancer_vs_Healthy,0.9883684564615522
Cancer_vs_Healthy,0.48006091762208913
Cancer_vs_Healthy,4.677087918606483e-4
Cancer_vs_Healthy,0.08223794455684978
Cancer_vs_Healthy,0.19594939952807305
Cancer_vs_Healthy,0.9757949866484048
Cancer_vs_Healthy,0.00263777684851173
Cancer_vs_Healthy,0.1939833572352744
Cancer_vs_Healthy,0.6060613544458173
Cancer_vs_Healthy,0.1728361728530228
Cancer_vs_Healthy,0.8154062153773952
Cancer_vs_Healthy,0.4090653044061952
Cancer_vs_Healthy,6.765942268850259e-5
Cancer_vs_Healthy,0.8830577109546992
Cancer_vs_Healthy,0.14623926359619208
Cancer_vs_Healthy,0.9872500669152318
Cancer_vs_Healthy,0.955343961521694
Cancer_vs_Healthy,0.4384877099706028
Cancer_vs_Healthy,0.7379770278584098
Cancer_vs_Healthy,0.9774686287586112
Cancer_vs_Healthy,0.9911600385291832
Cancer_vs_Healthy,0.8208809275730758
Cancer_vs_Healthy,0.4725470330294999
Cancer_vs_Healthy,0.02363834517233531
Cancer_vs_Healthy,0.3750315018637741
Cancer_vs_Healthy,0.5348490945062901
Cancer_vs_Healthy,0.3475828489741476
Cancer_vs_Healthy,0.9946916964847726
Cancer_vs_Healthy,0.9945945779933852
Cancer_vs_Healthy,0.34677955370464314
Cancer_vs_Healthy,0.9182726415438632
Cancer_vs_Healthy,0.8807889480084534
Cancer_vs_Healthy,0.948515955271942
Cancer_vs_Healthy,0.8770009373337525
Cancer_vs_Healthy,0.9800645485001463
Cancer_vs_Healthy,0.6935922173160279
Cancer_vs_Healthy,0.5662950591171865
Cancer_vs_Healthy,0.3687094909573856
Cancer_vs_Healthy,0.7169209767914582
Cancer_vs_Healthy,0.05283985552849848
Cancer_vs_Healthy,0.9230143934454474
Cancer_vs_Healthy,0.01679827736231885
Cancer_vs_Healthy,0.3806104326045591
Cancer_vs_Healthy,0.7471505657628436
Cancer_vs_Healthy,0.7927337709271567
Cancer_vs_Healthy,0.8878739972229858
Cancer_vs_Healthy,2.29469499415763e-13
Cancer_vs_Healthy,0.13700970166321613
Cancer_vs_Healthy,0.00684438229782899
Cancer_vs_Healthy,0.6550385193973309
Cancer_vs_Healthy,0.8868789175283806
Cancer_vs_Healthy,0.90706977619353
Cancer_vs_Healthy,0.31921033676994004
Cancer_vs_Healthy,0.07056878872905852
Cancer_vs_Healthy,0.0310305687798552
Cancer_vs_Healthy,0.01407089398018907
Cancer_vs_Healthy,0.9400346481339008
Cancer_vs_Healthy,0.9950214891361
Cancer_vs_Healthy,0.9028710806945518
Cancer_vs_Healthy,0.02774709713014459
Cancer_vs_Healthy,0.4615282068520959
Cancer_vs_Healthy,0.6423458585498459
Cancer_vs_Healthy,0.987950956631378
Cancer_vs_Healthy,0.921949749014774
Cancer_vs_Healthy,0.9404040292704524
Cancer_vs_Healthy,0.41329725088184766
Cancer_vs_Healthy,1.0530730290551684e-4
Cancer_vs_Healthy,0.00433573267259263
Cancer_vs_Healthy,0.9946461780590556
Cancer_vs_Healthy,0.5440770302847416
Cancer_vs_Healthy,2.683769216064895e-4
Cancer_vs_Healthy,0.9823222859426298
Cancer_vs_Healthy,2.2925473438140497e-4
Cancer_vs_Healthy,0.1738088217358417
Cancer_vs_Healthy,0.20320180741600585
Cancer_vs_Healthy,8.485606461034321e-6
Cancer_vs_Healthy,0.7674130715924876
Cancer_vs_Healthy,0.18569778867933212
Cancer_vs_Healthy,0.02119582544708733
Cancer_vs_Healthy,0.7084991452091027
Cancer_vs_Healthy,0.37442593044512634
Cancer_vs_Healthy,9.817463751969325e-4
Cancer_vs_Healthy,0.01261290082414297
Cancer_vs_Healthy,0.25787957666337485
Cancer_vs_Healthy,0.5709920042804293
Cancer_vs_Healthy,0.8516612095938318
Cancer_vs_Healthy,0.8784925298247744
Cancer_vs_Healthy,0.2256355395110568
Cancer_vs_Healthy,0.07924364472878363
Cancer_vs_Healthy,0.8517381440448464
Cancer_vs_Healthy,0.8651001117227523
Cancer_vs_Healthy,4.7260924681237666e-4
Cancer_vs_Healthy,0.9801799699155432
Cancer_vs_Healthy,0.3140478208012005
Cancer_vs_Healthy,0.2896353356979052
Cancer_vs_Healthy,0.9991815721716772
Cancer_vs_Healthy,0.8070592684585585
Cancer_vs_Healthy,0.9905264400784956
Cancer_vs_Healthy,1.4423647913563772e-10
Cancer_vs_Healthy,0.9829732277843086
Cancer_vs_Healthy,0.26998460375081734
Cancer_vs_Healthy,0.4872682826450838
Cancer_vs_Healthy,0.9120460964806584
Cancer_vs_Healthy,0.2077550970600624
Cancer_vs_Healthy,0.02575677920103858
Cancer_vs_Healthy,0.9093782810546598
Cancer_vs_Healthy,0.9035510449069308
Cancer_vs_Healthy,0.02048215478916958
Cancer_vs_Healthy,0.9912440233087556
Cancer_vs_Healthy,0.00117012982966387
Cancer_vs_Healthy,0.40544653774829137
Cancer_vs_Healthy,0.00224982458154471
Cancer_vs_Healthy,0.4506680491924891
Cancer_vs_Healthy,1.0080701074895346e-9
Cancer_vs_Healthy,0.5869399587571529
Cancer_vs_Healthy,0.49217283660455097
Cancer_vs_Healthy,0.5747499406465317
Cancer_vs_Healthy,0.818784447042302
Cancer_vs_Healthy,0.49598629719288745
Cancer_vs_Healthy,0.9936394729397572
Cancer_vs_Healthy,0.3808142846661106
Cancer_vs_Healthy,3.124132446196107e-6
Cancer_vs_Healthy,0.4791888753997906
Cancer_vs_Healthy,0.7926732016982191
Cancer_vs_Healthy,2.1980339255140883e-9
Cancer_vs_Healthy,0.9107606627422158
Cancer_vs_Healthy,0.992921130704356
Cancer_vs_Healthy,0.7953274785402644
Cancer_vs_Healthy,0.96519927558489
Cancer_vs_Healthy,0.9963435832848404
Cancer_vs_Healthy,0.6988074238081708
Cancer_vs_Healthy,0.00166215727395925
Cancer_vs_Healthy,2.4505748800773174e-23
Cancer_vs_Healthy,0.00174877673792331
Cancer_vs_Healthy,0.27075834109911967
Cancer_vs_Healthy,0.9309994176313608
Cancer_vs_Healthy,0.9580801138957088
Cancer_vs_Healthy,0.7888988516209761
Cancer_vs_Healthy,0.00152183129463323
Cancer_vs_Healthy,0.107837926642265
Cancer_vs_Healthy,0.8792535556663417
Cancer_vs_Healthy,0.9411146377287612
Cancer_vs_Healthy,0.7228903528315996
Cancer_vs_Healthy,0.8008180627637758
Cancer_vs_Healthy,0.5083064364129194
Cancer_vs_Healthy,0.04171552930860199
Cancer_vs_Healthy,0.434924155682611
Cancer_vs_Healthy,0.8125465383337123
Cancer_vs_Healthy,0.5929879195718898
Cancer_vs_Healthy,0.9580353060306084
Cancer_vs_Healthy,0.7134652551097742
Cancer_vs_Healthy,0.5857850540761489
Cancer_vs_Healthy,0.3941806337427134
Cancer_vs_Healthy,0.8874355211414888
Cancer_vs_Healthy,0.992617045662403
Cancer_vs_Healthy,0.7933286402332717
Cancer_vs_Healthy,0.9715776226829927
Cancer_vs_Healthy,0.5821421604358696
Cancer_vs_Healthy,0.5282603495574373
Cancer_vs_Healthy,0.8454003584812414
Cancer_vs_Healthy,0.8245518703049503
Cancer_vs_Healthy,0.9845474021349432
Cancer_vs_Healthy,0.8872262624908944
Cancer_vs_Healthy,0.8835909580249391
Cancer_vs_Healthy,0.6612933942840505
Cancer_vs_Healthy,0.1068657175683588
Cancer_vs_Healthy,1.5070890617659211e-5
Cancer_vs_Healthy,0.31601196435339596
Cancer_vs_Healthy,8.754136546029375e-4
Cancer_vs_Healthy,0.17391639277814153
Cancer_vs_Healthy,9.149777017000896e-11
Cancer_vs_Healthy,0.6340294917291659
Cancer_vs_Healthy,0.4919995175596248
Cancer_vs_Healthy,0.6244936264846761
Cancer_vs_Healthy,0.31362874021052634
Cancer_vs_Healthy,1.275225959676153e-12
Cancer_vs_Healthy,0.00286004672581399
Cancer_vs_Healthy,0.4750831040915504
Cancer_vs_Healthy,0.05853389654125136
Cancer_vs_Healthy,0.181148953424546
Cancer_vs_Healthy,0.39856517226858873
Cancer_vs_Healthy,0.7743412758144008
Cancer_vs_Healthy,0.47585492809666896
Cancer_vs_Healthy,0.95423308788653
Cancer_vs_Healthy,0.99016267847127
Cancer_vs_Healthy,0.9064545317893156
Cancer_vs_Healthy,0.9327326062035076
Cancer_vs_Healthy,0.8480230935640649
Cancer_vs_Healthy,0.9258374008464928
Cancer_vs_Healthy,0.8610870654507384
Cancer_vs_Healthy,0.4397149731747711
Cancer_vs_Healthy,4.8787207932690574e-17
Cancer_vs_Healthy,0.1672366661340157
Cancer_vs_Healthy,0.784425168049607
Cancer_vs_Healthy,0.6782345673904931
Cancer_vs_Healthy,1.3809429859607356e-8
Cancer_vs_Healthy,0.6516772187680677
Cancer_vs_Healthy,0.979356670289176
Cancer_vs_Healthy,0.9669822902686463
Cancer_vs_Healthy,0.9700140681943864
Cancer_vs_Healthy,0.1808924329056506
Cancer_vs_Healthy,0.08654683205887234
Cancer_vs_Healthy,0.4380247337583321
Cancer_vs_Healthy,0.3329369923486411
Cancer_vs_Healthy,0.00145631339306352
Cancer_vs_Healthy,0.9377718635202624
Cancer_vs_Healthy,0.5431567525493315
Cancer_vs_Healthy,0.9536994037362788
Cancer_vs_Healthy,0.00138463060954572
Cancer_vs_Healthy,0.9944986931245834
Cancer_vs_Healthy,0.7959479877876612
Cancer_vs_Healthy,0.9302411945830978
Cancer_vs_Healthy,0.9519904681863224
Cancer_vs_Healthy,0.9511271391776224
Cancer_vs_Healthy,0.975237338039814
Cancer_vs_Healthy,0.07821166006637148
Cancer_vs_Healthy,0.7242079851947343
Cancer_vs_Healthy,0.5279855813456726
Cancer_vs_Healthy,0.8837139449920888
Cancer_vs_Healthy,0.14521418825356094
Cancer_vs_Healthy,0.8303859202849244
Cancer_vs_Healthy,6.802723959411939e-8
Cancer_vs_Healthy,0.9905940759028816
Cancer_vs_Healthy,0.303630686137065
Cancer_vs_Healthy,0.9988716657616644
Cancer_vs_Healthy,0.7812380282816198
Cancer_vs_Healthy,6.784041589684964e-4
Cancer_vs_Healthy,0.4185806367301955
Cancer_vs_Healthy,7.839323857920563e-12
Cancer_vs_Healthy,0.9484987077709044
Cancer_vs_Healthy,0.6731947665943884
Cancer_vs_Healthy,0.852409632960955
Cancer_vs_Healthy,0.9947313781094528
Cancer_vs_Healthy,0.8860653462527115
Cancer_vs_Healthy,0.959185718291338
Cancer_vs_Healthy,7.29545781572834e-6
Cancer_vs_Healthy,0.751939996221355
Cancer_vs_Healthy,0.117047635547978
Cancer_vs_Healthy,0.9967779586311694
Cancer_vs_Healthy,0.875892856462232
Cancer_vs_Healthy,1.0266013327403183e-13
Cancer_vs_Healthy,0.15750729371690905
Cancer_vs_Healthy,0.564762054153613
Cancer_vs_Healthy,0.7909431795632587
Cancer_vs_Healthy,0.9465097564261972
Cancer_vs_Healthy,0.6748785485561609
Cancer_vs_Healthy,0.6229145072948997
Cancer_vs_Healthy,0.20533798116072996
Cancer_vs_Healthy,0.01929042008336279
Cancer_vs_Healthy,0.919881773555027
Cancer_vs_Healthy,0.2821401960123332
Cancer_vs_Healthy,0.17201279382140866
Cancer_vs_Healthy,0.00148437245891806
Cancer_vs_Healthy,0.2689447482722144
Cancer_vs_Healthy,0.03059314450200613
Cancer_vs_Healthy,0.9453510006432628
Cancer_vs_Healthy,0.08934210396699592
Cancer_vs_Healthy,0.00984595136815473
Cancer_vs_Healthy,0.9941001108816808
Cancer_vs_Healthy,0.3754301078395024
Cancer_vs_Healthy,6.522124137382412e-5
Cancer_vs_Healthy,0.7710053981266021
Cancer_vs_Healthy,0.864168277876754
Cancer_vs_Healthy,0.7873167715359929
Cancer_vs_Healthy,0.4593111898419948
Cancer_vs_Healthy,0.9961220514162124
Cancer_vs_Healthy,0.10134951851103126
Cancer_vs_Healthy,0.9104698384056048
Cancer_vs_Healthy,0.9934903346964692
Cancer_vs_Healthy,0.3666767666253735
Cancer_vs_Healthy,0.9957886958074036
Cancer_vs_Healthy,0.952638280011218
Cancer_vs_Healthy,0.6291576700298019
Cancer_vs_Healthy,0.9160582711456224
Cancer_vs_Healthy,0.34111640476619204
Cancer_vs_Healthy,0.6619533794265593
Cancer_vs_Healthy,0.19483642341947097
Cancer_vs_Healthy,0.40761901974508385
Cancer_vs_Healthy,0.9767041567607456
Cancer_vs_Healthy,7.809574046997346e-8
Cancer_vs_Healthy,1.7685104912212324e-5
Cancer_vs_Healthy,0.7603345371877891
Cancer_vs_Healthy,0.8978429957845825
Cancer_vs_Healthy,0.28911019020322676
Cancer_vs_Healthy,0.7672817468437196
Cancer_vs_Healthy,0.6126514950962705
Cancer_vs_Healthy,1.2644428877880678e-5
Cancer_vs_Healthy,0.9848540231192162
Cancer_vs_Healthy,0.3805770079185216
Cancer_vs_Healthy,0.00135381770360765
Cancer_vs_Healthy,0.83933130650788
Cancer_vs_Healthy,0.9991871172643868
Cancer_vs_Healthy,1.408043351075291e-6
Cancer_vs_Healthy,0.12571152033428784
Cancer_vs_Healthy,0.04856837808707721
Cancer_vs_Healthy,0.12182938707284664
Cancer_vs_Healthy,0.03022004366632213
Cancer_vs_Healthy,1.3947998048098504e-6
Cancer_vs_Healthy,0.2424955143733674
Cancer_vs_Healthy,0.26464639972157017
Cancer_vs_Healthy,2.932677465273109e-9
Cancer_vs_Healthy,0.689818441374873
Cancer_vs_Healthy,0.19228838066715737
Cancer_vs_Healthy,0.2273634585123019
Cancer_vs_Healthy,0.9990668327747996
Cancer_vs_Healthy,0.44434519658065874
Cancer_vs_Healthy,0.9809802491164992
Cancer_vs_Healthy,0.0843018662827567
Cancer_vs_Healthy,8.841794574756734e-5
Cancer_vs_Healthy,0.677157149757755
Cancer_vs_Healthy,0.08806502812238211
Cancer_vs_Healthy,0.13104300283025225
Cancer_vs_Healthy,5.7624261512995696e-5
Cancer_vs_Healthy,0.5100850996597545
Cancer_vs_Healthy,0.9983470079327118
Cancer_vs_Healthy,0.43588945435027976
Cancer_vs_Healthy,0.9985467817604884
Cancer_vs_Healthy,0.6137705039889007
Cancer_vs_Healthy,0.914135979389486
Cancer_vs_Healthy,0.5978431411995835
Cancer_vs_Healthy,0.6093521494581026
Cancer_vs_Healthy,0.9983144972759628
Cancer_vs_Healthy,0.8854281216565606
Cancer_vs_Healthy,0.9753428737126052
Cancer_vs_Healthy,0.7740589308671819
Cancer_vs_Healthy,0.00346341126375394
Cancer_vs_Healthy,0.0793344326357343
Cancer_vs_Healthy,0.2400406045896944
Cancer_vs_Healthy,1.976617432252828e-8
Cancer_vs_Healthy,0.8395099150368501
Cancer_vs_Healthy,0.38311159076777146
Cancer_vs_Healthy,0.8573278216438845
Cancer_vs_Healthy,0.9089789247653604
Cancer_vs_Healthy,0.07441554339969443
Cancer_vs_Healthy,0.9760122213891732
Cancer_vs_Healthy,0.99913023260963
Cancer_vs_Healthy,0.9883458451083628
Cancer_vs_Healthy,0.04379261708230629
Cancer_vs_Healthy,0.00171077277580005
Cancer_vs_Healthy,0.0044746500144956
Cancer_vs_Healthy,0.00494167685260165
Cancer_vs_Healthy,0.46689387887154576
Cancer_vs_Healthy,0.9862029362924628
Cancer_vs_Healthy,0.8478706114763094
Cancer_vs_Healthy,0.6500464152167639
Cancer_vs_Healthy,0.7872666844958878
Cancer_vs_Healthy,1.9649557714668313e-4
Cancer_vs_Healthy,0.9227456522117652
Cancer_vs_Healthy,7.210760912507272e-4
Cancer_vs_Healthy,0.9936687646087844
Cancer_vs_Healthy,0.01836240930230625
Cancer_vs_Healthy,0.31879404850567034
Cancer_vs_Healthy,0.9126313763721924
Cancer_vs_Healthy,0.07634961599440232
Cancer_vs_Healthy,0.8802046855657317
Cancer_vs_Healthy,0.04105034038172319
Cancer_vs_Healthy,0.789422393847063
Cancer_vs_Healthy,0.6960800713383296
Cancer_vs_Healthy,0.2655179200746148
Cancer_vs_Healthy,0.02386997080939312
Cancer_vs_Healthy,0.9818009989414126
Cancer_vs_Healthy,0.01779881148508651
Cancer_vs_Healthy,0.7434019633360761
Cancer_vs_Healthy,0.03665683617741661
Cancer_vs_Healthy,0.9610655912341758
Cancer_vs_Healthy,0.519990165018279
Cancer_vs_Healthy,0.3510917983688479
Cancer_vs_Healthy,0.7393290231383186
Cancer_vs_Healthy,2.237428721646335e-4
Cancer_vs_Healthy,0.971875735341744
Cancer_vs_Healthy,0.867885970932166
Cancer_vs_Healthy,0.01665523451506879
Cancer_vs_Healthy,0.2757567475616322
Cancer_vs_Healthy,2.1671408577079556e-4
Cancer_vs_Healthy,5.576940993827488e-10
Cancer_vs_Healthy,0.998934177621968
Cancer_vs_Healthy,0.0291846304399176
Cancer_vs_Healthy,0.28361136594489095
Cancer_vs_Healthy,0.794653423107332
Cancer_vs_Healthy,0.9544185275722984
Cancer_vs_Healthy,0.4540790146051002
Cancer_vs_Healthy,0.9006444885064872
Cancer_vs_Healthy,0.95348861324617
Cancer_vs_Healthy,0.6327949942756943
Cancer_vs_Healthy,0.9127156442542592
Cancer_vs_Healthy,0.4260323009757935
Cancer_vs_Healthy,0.958653868476096
Cancer_vs_Healthy,0.5237885383764972
Cancer_vs_Healthy,0.9999167869681036
Cancer_vs_Healthy,0.9958976603200764
Cancer_vs_Healthy,0.9549351009492164
Cancer_vs_Healthy,0.00536435319542645
Cancer_vs_Healthy,0.9577065046024054
Cancer_vs_Healthy,0.13680851752309223
Cancer_vs_Healthy,0.02778678665915061
Cancer_vs_Healthy,0.4520436239211795
Cancer_vs_Healthy,0.19745037616906536
Cancer_vs_Healthy,0.12149488079501468
Cancer_vs_Healthy,0.45751919793577905
Cancer_vs_Healthy,0.9679642149134828
Cancer_vs_Healthy,0.4050421329702062
Cancer_vs_Healthy,0.9320020667938276
Cancer_vs_Healthy,2.0653652609569714e-6
Cancer_vs_Healthy,0.01577010189359027
Cancer_vs_Healthy,0.6953346213986772
Cancer_vs_Healthy,0.5375499561422203
Cancer_vs_Healthy,0.00497322456281062
Cancer_vs_Healthy,0.01733497838160951
Cancer_vs_Healthy,0.9951731914543576
Cancer_vs_Healthy,0.8875114239157597
Cancer_vs_Healthy,0.33938556817707755
Cancer_vs_Healthy,0.17932953484429892
Cancer_vs_Healthy,0.46461397650689834
Cancer_vs_Healthy,0.9018823830849751
Cancer_vs_Healthy,0.13116445220909137
Cancer_vs_Healthy,0.6484591880380194
Cancer_vs_Healthy,0.2863703922992631
Cancer_vs_Healthy,0.7824372800147084
Cancer_vs_Healthy,0.5846902933971471
Cancer_vs_Healthy,0.9858804972496478
Cancer_vs_Healthy,0.29198825146347357
Cancer_vs_Healthy,0.47956417060059126
Cancer_vs_Healthy,0.950558127269951
Cancer_vs_Healthy,0.9418112268834123
Cancer_vs_Healthy,6.220929674394661e-6
Cancer_vs_Healthy,0.4275045600771943
Cancer_vs_Healthy,0.8789679054987566
Cancer_vs_Healthy,0.11805235093007646
Cancer_vs_Healthy,0.9646096014343096
Cancer_vs_Healthy,0.3128016098502023
Cancer_vs_Healthy,0.260918521702775
Cancer_vs_Healthy,0.9149637519477798
Cancer_vs_Healthy,0.02665130331858114
Cancer_vs_Healthy,0.3726786670387965
Cancer_vs_Healthy,0.6201413973321263
Cancer_vs_Healthy,0.05508258352653034
Cancer_vs_Healthy,0.33720149867481136
Cancer_vs_Healthy,0.3005905290625137
Cancer_vs_Healthy,0.9986591315115988
Cancer_vs_Healthy,0.9777572535275908
Cancer_vs_Healthy,0.9473344096636518
Cancer_vs_Healthy,0.8312665322533548
Cancer_vs_Healthy,0.5144157146009701
Cancer_vs_Healthy,0.9755469977490648
Cancer_vs_Healthy,0.0445901362877221
Cancer_vs_Healthy,0.6625092096106302
Cancer_vs_Healthy,0.1938167972307514
Cancer_vs_Healthy,0.9685641782356912
Cancer_vs_Healthy,0.9164140106149506
Cancer_vs_Healthy,0.5146385905335137
Cancer_vs_Healthy,0.60900790936556215
Cancer_vs_Healthy,0.7209885877105242
Cancer_vs_Healthy,0.03983498456754784
Cancer_vs_Healthy,0.8260861090461321
Cancer_vs_Healthy,0.9826609211923472
Cancer_vs_Healthy,5.800776325078727e-5
Cancer_vs_Healthy,1.124658494883653e-4
Cancer_vs_Healthy,0.17978847112901397
Cancer_vs_Healthy,0.5968988037149269
Cancer_vs_Healthy,0.05306728090176518
Cancer_vs_Healthy,0.3578073221580548
Cancer_vs_Healthy,0.9997146139990408
Cancer_vs_Healthy,0.8184919561934508
Cancer_vs_Healthy,0.445563408832244
Cancer_vs_Healthy,8.816928153362578e-6
Cancer_vs_Healthy,0.921002191404927
Cancer_vs_Healthy,0.5433868471278496
Cancer_vs_Healthy,0.9996781953877948
Cancer_vs_Healthy,6.1292503641969e-7
Cancer_vs_Healthy,0.9999884935514048
Cancer_vs_Healthy,0.9431661322691466
Cancer_vs_Healthy,0.4815245669860118
Cancer_vs_Healthy,0.987863015455946
Cancer_vs_Healthy,0.02263523016852031
Cancer_vs_Healthy,5.122079513952735e-5
Cancer_vs_Healthy,0.04053415603603908
Cancer_vs_Healthy,0.259453514421515
Cancer_vs_Healthy,0.4883597975675198
Cancer_vs_Healthy,0.5476026368662209
Cancer_vs_Healthy,0.8721151759228973
