contrast,value
Cancer_vs_Healthy,0.266176525672752
Cancer_vs_Healthy,0.213257775194829
Cancer_vs_Healthy,0.0355821334762567
Cancer_vs_Healthy,0.0163148659125693
Cancer_vs_Healthy,0.703493578808714
Cancer_vs_Healthy,0.0279065036849012
Cancer_vs_Healthy,0.152117014736841
Cancer_vs_Healthy,0.0161231033427439
Cancer_vs_Healthy,0.637097038792703
Cancer_vs_Healthy,0.169806178587182
Cancer_vs_Healthy,0.0578321467750117
Cancer_vs_Healthy,0.254987105272364
Cancer_vs_Healthy,9.4273072697895e-4
Cancer_vs_Healthy,0.621766303854743
Cancer_vs_Healthy,0.43732948121418
Cancer_vs_Healthy,0.00312231161172474
Cancer_vs_Healthy,0.0485944788001957
Cancer_vs_Healthy,3.03212276336e-4
Cancer_vs_Healthy,2.04641979739335e-5
Cancer_vs_Healthy,0.947780332842016
Cancer_vs_Healthy,0.00340560045455374
Cancer_vs_Healthy,0.0392940768149771
Cancer_vs_Healthy,0.442017184477347
Cancer_vs_Healthy,0.585621908051597
Cancer_vs_Healthy,0.0649102093971631
Cancer_vs_Healthy,0.387768538060046
Cancer_vs_Healthy,0.631511134435778
Cancer_vs_Healthy,0.0984686446577623
Cancer_vs_Healthy,0.453277471714339
Cancer_vs_Healthy,0.111905074153895
Cancer_vs_Healthy,0.570426825847653
Cancer_vs_Healthy,0.091646261661523
Cancer_vs_Healthy,0.977106216402337
Cancer_vs_Healthy,0.859059639121506
Cancer_vs_Healthy,0.615243435416785
Cancer_vs_Healthy,0.00204182154496084
Cancer_vs_Healthy,0.603703400293635
Cancer_vs_Healthy,0.0201011830842849
Cancer_vs_Healthy,0.00414522875332502
Cancer_vs_Healthy,0.0584366215808994
Cancer_vs_Healthy,0.0181936630938455
Cancer_vs_Healthy,0.00471964615993804
Cancer_vs_Healthy,0.0713532942103954
Cancer_vs_Healthy,0.736186130640393
Cancer_vs_Healthy,0.0891066943068592
Cancer_vs_Healthy,0.544037701178284
Cancer_vs_Healthy,1.3313648030076e-4
Cancer_vs_Healthy,0.0034592457300378302
Cancer_vs_Healthy,0.151505901721925
Cancer_vs_Healthy,0.163846939660351
Cancer_vs_Healthy,0.00163244562935576
Cancer_vs_Healthy,0.0070025534876492
Cancer_vs_Healthy,0.84910036152484
Cancer_vs_Healthy,0.725524122701094
Cancer_vs_Healthy,0.0872419358799662
Cancer_vs_Healthy,0.0574879369073565
