uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
P05976,MYL1_HUMAN,MYL1,"Myosin light chain 1/3, skeletal muscle isoform","=""""",26.431055059779,29.5766120842739,NA,27.3012398214205,25.6742835583221,25.0082321181761,25.7346731299093,26.4189978078846,26.8021443800973,27.7771540967404,25.9151266156786,26.1246765532912,27.7439431593156,27.8706979452553,26.4634507797448,26.809047432056,25.9549642163272,24.4765002213771,26.8543515593448,28.8142893339788,26.5484543337294,25.8753775826296,25.8707864669674,26.8245560138136,25.8247982468307,26.6369427229637,27.532187339775,25.838862001378,-1.1318958796999,-2.57971661202608,0.315924852626283,26.6186446141133,-1.60417805990157,-4.74116914802229,0.120320985292253,0.668105287528259,0,0,0.09100016858464087,0
P11217,PYGM_HUMAN,PYGM,"Glycogen phosphorylase, muscle form","=""""",27.0901172851865,27.3920174898858,24.0935152808003,26.9932495711992,26.9167360434884,26.5600197023269,25.3815972947009,27.0995869771524,26.5233002023466,26.872199265873,26.9295011226726,27.2307167743953,27.1141038345876,27.6039407270324,27.4680884635506,27.3083902305984,27.502470806971,25.1482452480476,26.8173052083753,27.0675228136483,26.465571612654,26.8145394963442,27.0076284043736,26.9126054136294,27.3226783187089,26.8552590730273,26.6831782683468,26.5424366477552,-0.666409849124328,-1.67472653221247,0.341906833963812,26.7755900563457,-1.35355977512913,-5.0852031913059,0.186657793057912,0.668105287528259,0,0,0.3267517778499207,0
P02511,CRYAB_HUMAN,CRYAB,Alpha-crystallin B chain,"=""""",27.0690561590377,27.1599572397219,28.9111789886686,27.0188757978589,26.270877959663,26.5623731556123,27.7102686336655,26.8173625198545,27.0243982031562,26.9822982526822,27.0690337877938,26.8047571774588,26.4584290201034,26.6545601435108,27.1175091665075,26.85473328624,26.7438741533789,27.5418331772415,26.8951855622088,26.5254338605387,26.5988244192153,27.0169332605701,26.1371963747574,26.4505278082015,26.6567042652232,26.8647663060536,27.3754927937967,26.780979645384,0.4063779574054,-0.318256666853144,1.13101258166395,26.9311936113609,1.14853450473071,-5.31876529363286,0.260424673837814,0.71320150398532,0,0,0.5788234228139872,0
P00338,LDHA_HUMAN,LDHA,L-lactate dehydrogenase A chain,"=""""",26.6698584381667,26.7092360679037,27.7728781744018,26.2365888640984,26.4923318169814,26.720357700098,27.8490609421831,28.000182229044,25.645551919822,26.0327506947578,27.1458008326087,26.5151384722396,26.5541187953723,26.9544752953788,27.246454887384,26.8053640938747,27.018801245617,27.2867651199916,26.8208690773445,26.7533572208394,26.8860007275253,27.2902185337102,27.1301054437566,27.1007777287187,27.1277380276845,26.915712048566,26.495917679486,27.1342737553984,0.622550337146386,-0.0603215530854215,1.30542222737819,26.9039530654626,1.86710276582542,-4.36039932868373,0.0723450859020891,0.668105287528259,1,0,0.194950660631133,0
P10916,MLRV_HUMAN,MYL2,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform","=""""",26.2341210277373,28.0989350316088,NA,27.2578165330302,24.4847671814191,24.1819993286113,26.017435667994,25.431353389546,26.9930518206385,27.7598636827091,27.7628991495212,26.59438430355,26.9400115279214,27.0867669122181,26.105674956527402,27.536389338413,25.5869754262763,26.9616381646045,27.1214001594716,27.3294330321507,26.3823851466821,25.6586359635045,27.1656006012332,26.2869842757102,26.1902963976149,26.5533471730498,26.8728422766787,26.4834462738147,-0.339075209320725,-1.51830841244715,0.840157993805697,26.5584612867495,-0.58985888165401,-5.75555490873195,0.560168183158708,0.832709565587002,0,0,0.8216011181138053,0
P00568,KAD1_HUMAN,AK1,Adenylate kinase isoenzyme 1,"=""""",27.046265180611,26.7368489468005,26.0032718147378,26.327036874097,26.9864389432834,27.2110450652165,26.8243400066394,27.1829844850393,26.8745953037267,26.4675123303316,26.5297721905513,26.901132542922,27.0227673874493,26.9169900004963,26.8225335122928,27.0514477368565,27.4152918653513,26.0271082493195,26.770230694741,26.745225588089,27.1370112439745,27.086813734754,26.4037106833521,26.441410470137,26.6440571053145,26.78964620874,26.6914355386753,26.9024404641983,-0.0512691514925372,-0.51456933607358,0.412031033088505,26.7842630059892,-0.226634823524006,-5.91517833286322,0.822347184023073,0.943996738541405,0,0,0.9900222443596506,0
P15090,FABP4_HUMAN,FABP4,"Fatty acid-binding protein, adipocyte","=""""",23.8209312899575,23.6860617605376,30.4037811902047,25.4548064052657,24.443274638011,24.3137510963248,30.4820939095147,26.063225065046,25.2758108269347,26.3381593602332,29.7619099506981,24.868902478398,25.3959219222429,23.41899609809,24.9032769061224,27.3328161651407,25.7030165551065,29.6668343891655,26.8429136550226,26.0703536174255,26.223452268576,27.3642064456292,25.0059095199084,25.3745208795607,23.5572147759458,24.0136514234478,23.5817280932851,27.3397164210941,1.87735681816024,-0.758777958261599,4.51349159458208,25.9538298966746,1.45885962855578,-4.95233262469651,0.155741765538142,0.668105287528259,0,0,0.030468859370969416,1
P05413,FABPH_HUMAN,FABP3,"Fatty acid-binding protein, heart","=""""",26.6738123061775,26.5811838709572,23.3150158356241,26.9514361658092,27.2634369719131,27.4068049124983,24.8682329287594,26.6564851231614,27.2667310289292,26.8004222685024,25.8547104091997,26.6886658842804,26.1035913807881,26.0592429816088,26.6245992522232,26.8032241744164,26.8711633912695,27.5825234494384,26.7252798464718,26.6045993373088,27.0409571120883,26.5113330967795,27.2512513234328,27.0012448811002,27.1428785481598,27.4369408107018,26.4629786295161,26.6181659442009,-0.75345304855982,-1.8960770763354,0.389170979215766,26.6131039951899,-1.35047275635058,-5.08896929871251,0.187633630837293,0.668105287528259,0,0,0.28344820978826823,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,"=""""",26.4691301898938,26.4472195398591,NA,25.9789890361269,26.1441965711073,26.1218872060754,25.4617247559539,26.8449185013742,26.8528712278284,26.8666044806821,26.6292239527828,26.9740266621473,27.0706425335635,26.7771751173494,26.3345173305364,27.0140597467846,27.0195299056167,23.1314964608896,26.865156053861,26.6850677211273,26.8591699956972,26.4271538259921,26.786497966622,26.7095080578023,26.1467338822205,25.6093601960101,26.7353169886159,26.4831959127238,-0.532735077192868,-1.57831312916173,0.512842974775991,26.4239027340461,-1.04521736995289,-5.40663105193728,0.305149897503513,0.725558480006239,0,0,0.531351749619496,0
P00918,CAH2_HUMAN,CA2,Carbonic anhydrase 2,"=""""",25.7338862052064,26.0424983275129,29.684349225336,26.3672733352508,25.9631737104244,25.4478392401884,29.9676650536688,25.5319551697565,25.97426915755,26.2619334719901,27.6351112136449,26.2526200709583,25.7031269747691,25.7097408075303,27.3211337911332,28.1085841237105,27.0476623511606,28.951534074693,27.5014979586324,26.137949501583,26.2626824710202,27.8039695288291,27.6147221192048,25.5401064885319,25.7563390742205,25.7723010383185,25.6123624674504,26.9848273860167,1.15619991689149,-0.503463304816083,2.81586313859907,26.7389683692247,1.42707650477315,-4.9933337336305,0.164625346212915,0.668105287528259,0,0,0.1241976993970918,0
P40925,MDHC_HUMAN,MDH1,"Malate dehydrogenase, cytoplasmic","=""""",26.6373686645545,26.1707546919638,27.0363902648545,26.6358041858885,27.0010474515988,26.8689359927511,27.1898019359319,26.5277216943547,26.7311026613775,26.4370530073546,26.6434157322042,26.5434382048334,26.1708588087466,26.2497926134669,26.5079098459682,26.3507803780691,26.2569487555567,27.1508078482523,26.4810178248151,26.1341561203228,26.3761161954476,26.1439113897525,26.5385694768727,26.3909970532994,27.0112202257093,26.9556850967972,26.7086389000532,26.3870680388123,0.163535200865688,-0.296425982454943,0.62349638418632,26.5799040378432,0.728153684701246,-5.68659788334642,0.472540008311938,0.791743586850638,0,0,0.884625081324064,0
P12883,MYH7_HUMAN,MYH7,Myosin-7,"=""""",25.9716252736695,29.106980735265,NA,27.3764043243834,24.6874701570145,23.8895573520241,23.2849737245345,24.7578958138033,26.7922492560412,27.8288572136024,24.4551430098628,25.4282703848805,27.1147947429033,27.9286406631637,25.2150336577422,25.1457532411308,24.6483054483217,25.127895990185,26.5959324801491,28.3014321902383,25.8567941445289,23.7766411115679,24.6555871724359,25.6596690082471,25.4766494070473,26.3472003242593,27.0929942625255,23.9544176591495,-1.24288845084069,-3.25562843138781,0.769851529706427,25.7954506943954,-1.2670838736829,-5.17188758359645,0.21595625730906,0.680459622653566,0,0,0.14883015383067813,0
P15259,PGAM2_HUMAN,PGAM2,Phosphoglycerate mutase 2,"=""""",26.3137818166989,26.5771488737473,NA,26.3166384633296,26.7396789526334,26.2581457210191,24.1303912671087,26.5639208735402,26.2544987974055,25.9710889002257,26.1389267030776,26.8337607123514,26.4659687691819,26.5596445763292,26.6869816799424,26.1866647705885,26.4281424022961,25.7569821288247,26.7467739900775,26.5900023233269,26.4879859536638,26.841019878691,26.4992606497618,26.6068930913767,26.2584056046536,26.1442089404898,26.4902827771538,26.7381527239238,-0.447062600042852,-1.16816391424199,0.274038714156288,26.3550130126451,-1.27181468714608,-5.16646774684846,0.214237591586528,0.680459622653566,0,0,0.5021904872901066,0
P11216,PYGB_HUMAN,PYGB,"Glycogen phosphorylase, brain form","=""""",26.4341118165597,26.5648265271791,25.8469458848218,26.3148317011138,26.2171143621905,25.9461289100241,25.520315839385,26.4855059550171,26.1338261038426,26.2410200791204,26.7753167182542,26.4750718311437,26.3893805512863,27.1816751278126,26.3894749056636,26.4658134043019,26.9135258168676,25.2988796348696,26.3445201175767,26.4238107855745,26.0782453672658,26.4654631178556,26.5423630234769,26.3984405379246,26.7205911154525,26.435323685221,26.012750265547,26.1765999930242,0.0532734613947454,-0.525077783573229,0.63162470636272,26.3282811849419,0.188648009091833,-5.9227792631846,0.851723619953596,0.945960547690637,0,0,0.9914864195380678,0
P30041,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,"=""""",26.2696322131175,25.7043861430573,27.807172829297,26.0937683567437,25.9681857665224,25.6873268735107,27.601013754315,26.2533953012881,26.5315834046203,26.1474385979169,26.5458727106909,26.2129189725665,26.0650581291005,25.683595790536,25.8908024283352,26.1684943255645,25.9284737741383,27.2083351073001,26.309130500526,25.7787563125866,26.0727294661611,26.287887960060502,26.3535422947335,26.2582030923244,25.7492254531572,26.0879683920547,25.9227270486054,26.2179223961542,0.575831499713686,-0.121912981588842,1.27357598101621,26.2430552641066,1.69017624541051,-4.63129987352217,0.102052319989731,0.668105287528259,0,0,0.2686884473627522,0
P48735,IDHP_HUMAN,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial","=""""",25.9627020569931,26.04226951557,24.684932629702,26.69577812557,27.3767531338923,27.1347313674861,25.4501093456741,25.9351616757771,26.2643096079042,26.2338766338007,25.617129984558,26.2020152589232,26.0440467668654,25.9648008826592,26.1656043276518,25.585064066172,26.0763137591168,25.7445028451601,25.856344799396,26.2224759589003,26.5239252501958,25.9840877328216,26.1389010544304,26.3382276952392,26.8616722038907,26.7913683513747,26.2128298329802,26.2086949763346,-0.599869255845299,-1.28676308415853,0.0870245724679309,26.1542367799657,-1.78854542783674,-4.48328218881949,0.0844681309443833,0.668105287528259,-1,0,0.2270680651450725,0
Q9UKX2,MYH2_HUMAN,MYH2,Myosin-2,"=""""",24.9429097111581,29.0430321370722,NA,26.4348675721724,25.1103441554867,23.8964669427524,23.1452584695518,25.5434129442132,25.9296510889969,27.097515473334,24.3893668473022,25.4074644222372,26.8663566421452,27.2443449208865,24.8811146375624,25.4802319074896,24.8829242962206,21.4253788122506,26.1216729125734,28.7058101830714,26.1705041251691,24.5963304669959,24.3036896703493,25.1787945904849,24.8088603465466,25.2772732432469,26.764112690411,24.6686624242837,-1.69690718568878,-3.77176744956054,0.377953078182982,25.4931982086653,-1.67814745939431,-4.63550487285806,0.104868977515125,0.668105287528259,0,0,0.021783562897470955,-1
P16615,AT2A2_HUMAN,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,"=""""",26.5702395586301,26.1059109850041,23.3367902400073,26.3163437458296,25.5800907165188,25.9028287205632,24.1277914446491,25.7395089690752,26.687770112180502,26.5999402189064,25.7057828062744,26.4369292895906,26.3762814967457,26.253533717187,26.0492107356832,25.8733167685336,25.7182289727744,25.6246253541843,25.8282591537551,25.7935496706678,26.0377872839168,25.0471094191491,26.1349308635321,25.9690101169463,26.1422142281362,25.7878097558399,26.457254746534,25.2966957844246,-0.749777640252887,-1.73021143533683,0.230656154831059,25.8392766026871,-1.56619992005499,-4.8082008523185,0.128487509359502,0.668105287528259,0,0,0.21470582965794346,0
P06576,ATPB_HUMAN,ATP5F1B,"ATP synthase subunit beta, mitochondrial","=""""",26.0949144854252,26.0891958176841,26.3347391341922,26.3105823078403,27.15278419281,26.9784710096192,26.3509556348753,25.852449690174,25.4515198117651,25.9129928761545,26.1465415566639,25.8573225289957,25.8208188003907,25.89864134394,26.2321378539447,25.8873279650086,26.082062381743,26.1274858974165,25.5529057257139,25.7704285534814,26.0521890092979,25.8836949944323,26.4186730397456,26.1061798929041,26.8519970819061,26.8968630236884,25.7967042639308,26.5041140287733,0.0689069314475681,-0.505163955719495,0.642977818614632,26.1576676036613,0.245827448057326,-5.91081129598497,0.807601286287717,0.94128674193049,0,0,0.9853833736891605,0
P40926,MDHM_HUMAN,MDH2,"Malate dehydrogenase, mitochondrial","=""""",26.1430631485023,25.9853926245627,24.9182024242395,26.2692441256173,27.0463639638575,27.1672895708149,25.9565925228888,26.1380858975412,25.7963636580936,25.8574238636953,25.6675623433878,25.9316678280776,25.6034139315503,25.8389654296603,26.1989199526924,25.3877652169281,25.9236476003295,25.6676908487424,25.6344172336994,26.0247493316692,26.2677153379833,25.8943867427795,26.236113284771,26.1003699253263,26.6111241057234,26.7057403894429,26.0299423342431,26.0946618679884,-0.14908249956903,-0.765307906126408,0.467142906988349,26.0391741251717,-0.495473065909968,-5.82201191880984,0.624116286683093,0.865191594804856,0,0,0.9321325448308193,0
